zone,tech,season,daytype,uni_4,value
Trakia,OnshoreWind,Q1,d2,t17,0.0355110573979418
Trakia,OnshoreWind,Q1,d2,t18,0.0826887137051122
Trakia,OnshoreWind,Q1,d2,t19,0.18151601724242
Trakia,OnshoreWind,Q1,d2,t20,0.2522486229840622
Trakia,OnshoreWind,Q1,d2,t21,0.3259317571721248
Trakia,OnshoreWind,Q1,d2,t22,0.3932764910024282
Trakia,OnshoreWind,Q1,d2,t23,0.4750166005723655
Trakia,OnshoreWind,Q1,d2,t24,0.5045773229405742
Trakia,OnshoreWind,Q1,d3,t01,0.887677878674763
Trakia,OnshoreWind,Q1,d3,t02,0.8838649828327291
Trakia,OnshoreWind,Q1,d3,t03,0.9343381145445652
Trakia,OnshoreWind,Q1,d3,t04,0.9244824871661252
Trakia,OnshoreWind,Q1,d3,t05,0.9355515886655356
Trakia,OnshoreWind,Q1,d3,t06,0.9287142471717428
Trakia,OnshoreWind,Q1,d3,t07,0.9328597704377992
Trakia,OnshoreWind,Q1,d3,t08,0.9241683390434372
Trakia,OnshoreWind,Q1,d3,t09,0.9210761359534518
Trakia,OnshoreWind,Q1,d3,t10,0.9297860466491482
Trakia,OnshoreWind,Q1,d3,t11,0.9270326307502964
Trakia,OnshoreWind,Q1,d3,t12,0.8560105159544128
Trakia,OnshoreWind,Q1,d3,t13,0.9187723830537414
Trakia,OnshoreWind,Q1,d3,t14,0.9023381244001928
Trakia,OnshoreWind,Q1,d3,t15,0.8871666180045065
Trakia,OnshoreWind,Q1,d3,t16,0.8724078160052924
Trakia,OnshoreWind,Q1,d3,t17,0.8389479610554884
Trakia,OnshoreWind,Q1,d3,t18,0.7643100629651394
Trakia,OnshoreWind,Q1,d3,t19,0.795195135262326
Trakia,OnshoreWind,Q1,d3,t20,0.7860047627319305
Trakia,OnshoreWind,Q1,d3,t21,0.6671274172466086
Trakia,OnshoreWind,Q1,d3,t22,0.5529622936016035
Trakia,OnshoreWind,Q1,d3,t23,0.4840160203223036
Trakia,OnshoreWind,Q1,d3,t24,0.4821988890244037
Trakia,OnshoreWind,Q1,d4,t01,0.8894087732331016
Trakia,OnshoreWind,Q1,d4,t02,0.8733810592089134
Trakia,OnshoreWind,Q1,d4,t03,0.8380917534269863
Trakia,OnshoreWind,Q1,d4,t04,0.8236594190846832
Trakia,OnshoreWind,Q1,d4,t05,0.8166927224815483
Trakia,OnshoreWind,Q1,d4,t06,0.7398927461350541
Trakia,OnshoreWind,Q1,d4,t07,0.6624952723787418
Trakia,OnshoreWind,Q1,d4,t08,0.5993268606500525
Trakia,OnshoreWind,Q1,d4,t09,0.4951343999586063
Trakia,OnshoreWind,Q1,d4,t10,0.4935574995780559
Trakia,OnshoreWind,Q1,d4,t11,0.37442144387405
Trakia,OnshoreWind,Q1,d4,t12,0.2374035842452868
Trakia,OnshoreWind,Q1,d4,t13,0.176329493334516
Trakia,OnshoreWind,Q1,d4,t14,0.1252527044457503
Trakia,OnshoreWind,Q1,d4,t15,0.2059518133738399
Trakia,OnshoreWind,Q1,d4,t16,0.3243302177231283
Trakia,OnshoreWind,Q1,d4,t17,0.3591390616703563
Trakia,OnshoreWind,Q1,d4,t18,0.3045758445964674
Trakia,OnshoreWind,Q1,d4,t19,0.3205296414153173
Trakia,OnshoreWind,Q1,d4,t20,0.3035163646532852
Trakia,OnshoreWind,Q1,d4,t21,0.3350358929629588
Trakia,OnshoreWind,Q1,d4,t22,0.400009116455325
Trakia,OnshoreWind,Q1,d4,t23,0.4092857257252817
Trakia,OnshoreWind,Q1,d4,t24,0.4431028471675542
Trakia,OnshoreWind,Q1,d5,t01,0.4058054573072701
Trakia,OnshoreWind,Q1,d5,t02,0.3311921982853671
Trakia,OnshoreWind,Q1,d5,t03,0.2925704584961052
Trakia,OnshoreWind,Q1,d5,t04,0.3558743851012481
Trakia,OnshoreWind,Q1,d5,t05,0.4457700263268446
Trakia,OnshoreWind,Q1,d5,t06,0.3658840066574763
Trakia,OnshoreWind,Q1,d5,t07,0.3511252046582622
Trakia,OnshoreWind,Q1,d5,t08,0.4431398057702234
Trakia,OnshoreWind,Q1,d5,t09,0.5593561318633665
Trakia,OnshoreWind,Q1,d5,t10,0.5690269662284608
Trakia,OnshoreWind,Q1,d5,t11,0.5544159986399233
Trakia,OnshoreWind,Q1,d5,t12,0.5818146427519868
Trakia,OnshoreWind,Q1,d5,t13,0.6303720868921387
Trakia,OnshoreWind,Q1,d5,t14,0.5913006841037354
Trakia,OnshoreWind,Q1,d5,t15,0.5688791318177842
Trakia,OnshoreWind,Q1,d5,t16,0.5348833771292775
Trakia,OnshoreWind,Q1,d5,t17,0.4289538621123812
Trakia,OnshoreWind,Q1,d5,t18,0.3741072957513622
Trakia,OnshoreWind,Q1,d5,t19,0.5137923345394158
Trakia,OnshoreWind,Q1,d5,t20,0.612964585034969
Trakia,OnshoreWind,Q1,d5,t21,0.6543274211888597
Trakia,OnshoreWind,Q1,d5,t22,0.6438619768663786
Trakia,OnshoreWind,Q1,d5,t23,0.7071782230057445
Trakia,OnshoreWind,Q1,d5,t24,0.7088352003587448
Trakia,OnshoreWind,Q1,d6,t01,0.3734728397388751
Trakia,OnshoreWind,Q1,d6,t02,0.3486489782794292
Trakia,OnshoreWind,Q1,d6,t03,0.3196734337868154
Trakia,OnshoreWind,Q1,d6,t04,0.2829057838981223
Trakia,OnshoreWind,Q1,d6,t05,0.2840453408137545
Trakia,OnshoreWind,Q1,d6,t06,0.2382166735040081
Trakia,OnshoreWind,Q1,d6,t07,0.2437419846030461
Trakia,OnshoreWind,Q1,d6,t08,0.2855483239889666
Trakia,OnshoreWind,Q1,d6,t09,0.235364701331372
Trakia,OnshoreWind,Q1,d6,t10,0.143879840191002
Trakia,OnshoreWind,Q1,d6,t11,0.0823006483770861
Trakia,OnshoreWind,Q1,d6,t12,0.0518529195448178
Trakia,OnshoreWind,Q1,d6,t13,0.0317043213230194
Trakia,OnshoreWind,Q1,d6,t14,0.0235795885029178
Trakia,OnshoreWind,Q1,d6,t15,0.0144261745751916
Trakia,OnshoreWind,Q1,d6,t16,0.0164404184206603
Trakia,OnshoreWind,Q1,d6,t17,0.0341435890991833
Trakia,OnshoreWind,Q1,d6,t18,0.0552592707574911
Trakia,OnshoreWind,Q1,d6,t19,0.0755125850201855
Trakia,OnshoreWind,Q1,d6,t20,0.1046051650879183
Trakia,OnshoreWind,Q1,d6,t21,0.1397281571578341
Trakia,OnshoreWind,Q1,d6,t22,0.1572834934256805
Trakia,OnshoreWind,Q1,d6,t23,0.1230598273540473
Trakia,OnshoreWind,Q1,d6,t24,0.0774282725918698
Trakia,OnshoreWind,Q2,d1,t01,0.5523155180548933
Trakia,OnshoreWind,Q2,d1,t02,0.4280114177443179
Trakia,OnshoreWind,Q2,d1,t03,0.3076372488508954
Trakia,OnshoreWind,Q2,d1,t04,0.2257739439387275
Trakia,OnshoreWind,Q2,d1,t05,0.2003710643707982
Trakia,OnshoreWind,Q2,d1,t06,0.1429435555900502
Trakia,OnshoreWind,Q2,d1,t07,0.0844750461674544
Trakia,OnshoreWind,Q2,d1,t08,0.0329609138137705
Trakia,OnshoreWind,Q2,d1,t09,0.0158490807779539
Trakia,OnshoreWind,Q2,d1,t10,0.0171241525700396
Trakia,OnshoreWind,Q2,d1,t11,0.0102252134051315
Trakia,OnshoreWind,Q2,d1,t12,0.0049770918261122
Trakia,OnshoreWind,Q2,d1,t13,0.0051310860039003
Trakia,OnshoreWind,Q2,d1,t14,0.0163357023797644
Trakia,OnshoreWind,Q2,d1,t15,0.0308419539274059
Trakia,OnshoreWind,Q2,d1,t16,0.0212203976992037
Trakia,OnshoreWind,Q2,d1,t17,0.0225201085597355
Trakia,OnshoreWind,Q2,d1,t18,0.0430752514108946
Trakia,OnshoreWind,Q2,d1,t19,0.0575630236572015
Trakia,OnshoreWind,Q2,d1,t20,0.092224033193753
Trakia,OnshoreWind,Q2,d1,t21,0.124205544036791
Trakia,OnshoreWind,Q2,d1,t22,0.1335745498134206
Trakia,OnshoreWind,Q2,d1,t23,0.1278644457010369
Trakia,OnshoreWind,Q2,d1,t24,0.2063953166058697
Trakia,OnshoreWind,Q2,d2,t01,0.5837426498578941
Trakia,OnshoreWind,Q2,d2,t02,0.5709857721699257
Trakia,OnshoreWind,Q2,d2,t03,0.5318712510117417
Trakia,OnshoreWind,Q2,d2,t04,0.5355547917444338
Trakia,OnshoreWind,Q2,d2,t05,0.5571632547716635
Trakia,OnshoreWind,Q2,d2,t06,0.6184159789286686
Trakia,OnshoreWind,Q2,d2,t07,0.6411516793373075
Trakia,OnshoreWind,Q2,d2,t08,0.6404741049550398
Trakia,OnshoreWind,Q2,d2,t09,0.6305384006041499
Trakia,OnshoreWind,Q2,d2,t10,0.6186315707775719
Trakia,OnshoreWind,Q2,d2,t11,0.6450384923846799
Trakia,OnshoreWind,Q2,d2,t12,0.6853233692940537
Trakia,OnshoreWind,Q2,d2,t13,0.7437795591824264
Trakia,OnshoreWind,Q2,d2,t14,0.7704513507753298
Trakia,OnshoreWind,Q2,d2,t15,0.7612301794093768
Trakia,OnshoreWind,Q2,d2,t16,0.7873414321951315
Trakia,OnshoreWind,Q2,d2,t17,0.8276016700360592
Trakia,OnshoreWind,Q2,d2,t18,0.8526780819470777
Trakia,OnshoreWind,Q2,d2,t19,0.8619608509841459
Trakia,OnshoreWind,Q2,d2,t20,0.8342357392151717
Trakia,OnshoreWind,Q2,d2,t21,0.7647843650327267
Trakia,OnshoreWind,Q2,d2,t22,0.7722869613745643
Trakia,OnshoreWind,Q2,d2,t23,0.7846619335016181
Trakia,OnshoreWind,Q2,d2,t24,0.7976898409424936
Trakia,OnshoreWind,Q2,d3,t01,0.6315978805473321
Trakia,OnshoreWind,Q2,d3,t02,0.6582080744691204
Trakia,OnshoreWind,Q2,d3,t03,0.7178284603415713
Trakia,OnshoreWind,Q2,d3,t04,0.7719296948820958
Trakia,OnshoreWind,Q2,d3,t05,0.7384698399322918
Trakia,OnshoreWind,Q2,d3,t06,0.7385930352745222
Trakia,OnshoreWind,Q2,d3,t07,0.7279982358426992
Trakia,OnshoreWind,Q2,d3,t08,0.7042092152579895
Trakia,OnshoreWind,Q2,d3,t09,0.7355439505543173
Trakia,OnshoreWind,Q2,d3,t10,0.697704501188219
Trakia,OnshoreWind,Q2,d3,t11,0.6538407995870492
Trakia,OnshoreWind,Q2,d3,t12,0.6295097194965252
Trakia,OnshoreWind,Q2,d3,t13,0.6381457129868834
Trakia,OnshoreWind,Q2,d3,t14,0.6972301991206317
Trakia,OnshoreWind,Q2,d3,t15,0.7521260436185428
Trakia,OnshoreWind,Q2,d3,t16,0.805451147503015
Trakia,OnshoreWind,Q2,d3,t17,0.863451514625135
Trakia,OnshoreWind,Q2,d3,t18,0.8520929040714827
Trakia,OnshoreWind,Q2,d3,t19,0.7850807976652018
Trakia,OnshoreWind,Q2,d3,t20,0.6446134684539847
Trakia,OnshoreWind,Q2,d3,t21,0.5316679786970614
Trakia,OnshoreWind,Q2,d3,t22,0.4947956127674724
Trakia,OnshoreWind,Q2,d3,t23,0.4830735759542403
Trakia,OnshoreWind,Q2,d3,t24,0.435298422237252
Trakia,OnshoreWind,Q2,d4,t01,0.3393538897081378
Trakia,OnshoreWind,Q2,d4,t02,0.5673576693412375
Trakia,OnshoreWind,Q2,d4,t03,0.695111239234267
Trakia,OnshoreWind,Q2,d4,t04,0.475269151023938
Trakia,OnshoreWind,Q2,d4,t05,0.5782789364299714
Trakia,OnshoreWind,Q2,d4,t06,0.5602985762314299
Trakia,OnshoreWind,Q2,d4,t07,0.3974589728711536
Trakia,OnshoreWind,Q2,d4,t08,0.3708734180178116
Trakia,OnshoreWind,Q2,d4,t09,0.2477335136913143
Trakia,OnshoreWind,Q2,d4,t10,0.1359583796855808
Trakia,OnshoreWind,Q2,d4,t11,0.166874250818325
Trakia,OnshoreWind,Q2,d4,t12,0.2167560448874548
Trakia,OnshoreWind,Q2,d4,t13,0.1965704880629873
Trakia,OnshoreWind,Q2,d4,t14,0.1921662545782469
Trakia,OnshoreWind,Q2,d4,t15,0.1670836829001169
Trakia,OnshoreWind,Q2,d4,t16,0.0537131692124984
Trakia,OnshoreWind,Q2,d4,t17,0.0413628361538906
Trakia,OnshoreWind,Q2,d4,t18,0.0189844022377201
Trakia,OnshoreWind,Q2,d4,t19,0.0100958582957895
Trakia,OnshoreWind,Q2,d4,t20,0.0136931622889201
Trakia,OnshoreWind,Q2,d4,t21,0.0261112527857546
Trakia,OnshoreWind,Q2,d4,t22,0.038634059323485
Trakia,OnshoreWind,Q2,d4,t23,0.0572919939042944
Trakia,OnshoreWind,Q2,d4,t24,0.1030898623784832
Trakia,OnshoreWind,Q2,d5,t01,0.6313391703286482
Trakia,OnshoreWind,Q2,d5,t02,0.6590150039607301
Trakia,OnshoreWind,Q2,d5,t03,0.6766072988312458
Trakia,OnshoreWind,Q2,d5,t04,0.6403385900785863
Trakia,OnshoreWind,Q2,d5,t05,0.5739609396847923
Trakia,OnshoreWind,Q2,d5,t06,0.5457984844508998
Trakia,OnshoreWind,Q2,d5,t07,0.6277603456368521
Trakia,OnshoreWind,Q2,d5,t08,0.582978838736065
Trakia,OnshoreWind,Q2,d5,t09,0.5613272573390544
Trakia,OnshoreWind,Q2,d5,t10,0.5896560262849582
Trakia,OnshoreWind,Q2,d5,t11,0.6472868073803865
Trakia,OnshoreWind,Q2,d5,t12,0.679650223784339
Trakia,OnshoreWind,Q2,d5,t13,0.6937930490724006
Trakia,OnshoreWind,Q2,d5,t14,0.6774819857610822
Trakia,OnshoreWind,Q2,d5,t15,0.6864567664425744
Trakia,OnshoreWind,Q2,d5,t16,0.674358983835539
Trakia,OnshoreWind,Q2,d5,t17,0.7849637620900828
Trakia,OnshoreWind,Q2,d5,t18,0.8735843315235937
Trakia,OnshoreWind,Q2,d5,t19,0.8963200319322325
Trakia,OnshoreWind,Q2,d5,t20,0.9114976980950305
Trakia,OnshoreWind,Q2,d5,t21,0.8853248476381604
Trakia,OnshoreWind,Q2,d5,t22,0.828876741828145
Trakia,OnshoreWind,Q2,d5,t23,0.7473707034084455
Trakia,OnshoreWind,Q2,d5,t24,0.6698130757072337
Trakia,OnshoreWind,Q2,d6,t01,0.4999636573740419
Trakia,OnshoreWind,Q2,d6,t02,0.6666038370421291
Trakia,OnshoreWind,Q2,d6,t03,0.7297352901681493
Trakia,OnshoreWind,Q2,d6,t04,0.7225591614832226
Trakia,OnshoreWind,Q2,d6,t05,0.5187386275299704
Trakia,OnshoreWind,Q2,d6,t06,0.1799699156974273
Trakia,OnshoreWind,Q2,d6,t07,0.0830706192660268
Trakia,OnshoreWind,Q2,d6,t08,0.0950944846677236
Trakia,OnshoreWind,Q2,d6,t09,0.12076839398856
Trakia,OnshoreWind,Q2,d6,t10,0.1483456713468577
Trakia,OnshoreWind,Q2,d6,t11,0.4696329641168926
Trakia,OnshoreWind,Q2,d6,t12,0.6993922773767769
Trakia,OnshoreWind,Q2,d6,t13,0.7316509777398336
Trakia,OnshoreWind,Q2,d6,t14,0.7415435637209428
Trakia,OnshoreWind,Q2,d6,t15,0.8720936678826046
Trakia,OnshoreWind,Q2,d6,t16,0.892944479555117
Trakia,OnshoreWind,Q2,d6,t17,0.8571808717056024
Trakia,OnshoreWind,Q2,d6,t18,0.5835208982418792
Trakia,OnshoreWind,Q2,d6,t19,0.364836846248517
Trakia,OnshoreWind,Q2,d6,t20,0.1837581724710152
Trakia,OnshoreWind,Q2,d6,t21,0.1617678038828708
Trakia,OnshoreWind,Q2,d6,t22,0.2115079233084355
Trakia,OnshoreWind,Q2,d6,t23,0.1857477772480378
Trakia,OnshoreWind,Q2,d6,t24,0.2133127350721123
Trakia,OnshoreWind,Q3,d1,t01,0.2050340080742227
Trakia,OnshoreWind,Q3,d1,t02,0.2018247694091181
Trakia,OnshoreWind,Q3,d1,t03,0.178805719713349
Trakia,OnshoreWind,Q3,d1,t04,0.1855999428373612
Trakia,OnshoreWind,Q3,d1,t05,0.2120315035129152
Trakia,OnshoreWind,Q3,d1,t06,0.2222875157536043
Trakia,OnshoreWind,Q3,d1,t07,0.2294266858358619
Trakia,OnshoreWind,Q3,d1,t08,0.1984615365662254
Trakia,OnshoreWind,Q3,d1,t09,0.1924680831667116
Trakia,OnshoreWind,Q3,d1,t10,0.1896037914598524
Trakia,OnshoreWind,Q3,d1,t11,0.2417770188944696
Trakia,OnshoreWind,Q3,d1,t12,0.2863059753436842
Trakia,OnshoreWind,Q3,d1,t13,0.2955148271754141
Trakia,OnshoreWind,Q3,d1,t14,0.338885747407662
Trakia,OnshoreWind,Q3,d1,t15,0.4238289358755923
Trakia,OnshoreWind,Q3,d1,t16,0.416492653245766
Trakia,OnshoreWind,Q3,d1,t17,0.3686435823234395
Trakia,OnshoreWind,Q3,d1,t18,0.3586832389041035
Trakia,OnshoreWind,Q3,d1,t19,0.2898601609670341
Trakia,OnshoreWind,Q3,d1,t20,0.262769505210547
Trakia,OnshoreWind,Q3,d1,t21,0.2994940367294593
Trakia,OnshoreWind,Q3,d1,t22,0.4047213382956416
Trakia,OnshoreWind,Q3,d1,t23,0.3995902522917413
Trakia,OnshoreWind,Q3,d1,t24,0.3829958396932928
Trakia,OnshoreWind,Q3,d2,t01,0.0095845976255329
Trakia,OnshoreWind,Q3,d2,t02,0.0064615956999897
Trakia,OnshoreWind,Q3,d2,t03,0.0018479301334575
Trakia,OnshoreWind,Q3,d2,t04,0.0011025983129629
Trakia,OnshoreWind,Q3,d2,t05,0.0029443686793089
Trakia,OnshoreWind,Q3,d2,t06,0.0095599585570868
Trakia,OnshoreWind,Q3,d2,t07,0.0229020141206501
Trakia,OnshoreWind,Q3,d2,t08,0.0223168362450552
Trakia,OnshoreWind,Q3,d2,t09,0.0190028815390547
Trakia,OnshoreWind,Q3,d2,t10,0.0105578408291539
Trakia,OnshoreWind,Q3,d2,t11,0.0119869067990277
Trakia,OnshoreWind,Q3,d2,t12,0.0107487936096112
Trakia,OnshoreWind,Q3,d2,t13,0.0170317560633667
Trakia,OnshoreWind,Q3,d2,t14,0.0183129876225639
Trakia,OnshoreWind,Q3,d2,t15,0.0169701583922515
Trakia,OnshoreWind,Q3,d2,t16,0.0344084590849789
Trakia,OnshoreWind,Q3,d2,t17,0.0506948833278511
Trakia,OnshoreWind,Q3,d2,t18,0.0647206730407936
Trakia,OnshoreWind,Q3,d2,t19,0.0635010391527117
Trakia,OnshoreWind,Q3,d2,t20,0.0514032565456765
Trakia,OnshoreWind,Q3,d2,t21,0.0490379059748509
Trakia,OnshoreWind,Q3,d2,t22,0.0536762106098292
Trakia,OnshoreWind,Q3,d2,t23,0.0476581181418692
Trakia,OnshoreWind,Q3,d2,t24,0.0353940218228229
Trakia,OnshoreWind,Q3,d3,t01,0.4131910180739886
Trakia,OnshoreWind,Q3,d3,t02,0.3706331871004621
Trakia,OnshoreWind,Q3,d3,t03,0.3980318312125255
Trakia,OnshoreWind,Q3,d3,t04,0.4328283556255304
Trakia,OnshoreWind,Q3,d3,t05,0.4575351815098574
Trakia,OnshoreWind,Q3,d3,t06,0.4825253566813146
Trakia,OnshoreWind,Q3,d3,t07,0.4658200682748586
Trakia,OnshoreWind,Q3,d3,t08,0.3817392472025417
Trakia,OnshoreWind,Q3,d3,t09,0.3172280062435399
Trakia,OnshoreWind,Q3,d3,t10,0.3623421405683494
Trakia,OnshoreWind,Q3,d3,t11,0.4467617488318001
Trakia,OnshoreWind,Q3,d3,t12,0.5192498882002269
Trakia,OnshoreWind,Q3,d3,t13,0.568441788352866
Trakia,OnshoreWind,Q3,d3,t14,0.5876602617408241
Trakia,OnshoreWind,Q3,d3,t15,0.6286781509364694
Trakia,OnshoreWind,Q3,d3,t16,0.683660232173942
Trakia,OnshoreWind,Q3,d3,t17,0.7153029558258461
Trakia,OnshoreWind,Q3,d3,t18,0.6739093208363978
Trakia,OnshoreWind,Q3,d3,t19,0.6229310882214165
Trakia,OnshoreWind,Q3,d3,t20,0.48178002486082
Trakia,OnshoreWind,Q3,d3,t21,0.3979640737742987
Trakia,OnshoreWind,Q3,d3,t22,0.399152908826823
Trakia,OnshoreWind,Q3,d3,t23,0.3951675395056663
Trakia,OnshoreWind,Q3,d3,t24,0.4173796597098256
Trakia,OnshoreWind,Q3,d4,t01,0.3439367564391125
Trakia,OnshoreWind,Q3,d4,t02,0.3780372271685152
Trakia,OnshoreWind,Q3,d4,t03,0.455465499760385
Trakia,OnshoreWind,Q3,d4,t04,0.4911983087743418
Trakia,OnshoreWind,Q3,d4,t05,0.5206604748687661
Trakia,OnshoreWind,Q3,d4,t06,0.5093942608217868
Trakia,OnshoreWind,Q3,d4,t07,0.5355363124430991
Trakia,OnshoreWind,Q3,d4,t08,0.5075956088252216
Trakia,OnshoreWind,Q3,d4,t09,0.4596356620948875
Trakia,OnshoreWind,Q3,d4,t10,0.484853748649471
Trakia,OnshoreWind,Q3,d4,t11,0.4867139983171515
Trakia,OnshoreWind,Q3,d4,t12,0.6214835429502081
Trakia,OnshoreWind,Q3,d4,t13,0.6484078849946842
Trakia,OnshoreWind,Q3,d4,t14,0.6507424367299521
Trakia,OnshoreWind,Q3,d4,t15,0.5572556512783364
Trakia,OnshoreWind,Q3,d4,t16,0.5303867471378643
Trakia,OnshoreWind,Q3,d4,t17,0.5056922407877603
Trakia,OnshoreWind,Q3,d4,t18,0.4986885855819563
Trakia,OnshoreWind,Q3,d4,t19,0.4679513476954463
Trakia,OnshoreWind,Q3,d4,t20,0.4114539637485386
Trakia,OnshoreWind,Q3,d4,t21,0.3809877556149357
Trakia,OnshoreWind,Q3,d4,t22,0.4197511700477627
Trakia,OnshoreWind,Q3,d4,t23,0.4528167999024293
Trakia,OnshoreWind,Q3,d4,t24,0.4476241162274136
Trakia,OnshoreWind,Q3,d5,t01,0.0237705412833751
Trakia,OnshoreWind,Q3,d5,t02,0.0549266433334688
Trakia,OnshoreWind,Q3,d5,t03,0.1298109321082788
Trakia,OnshoreWind,Q3,d5,t04,0.2166082104767782
Trakia,OnshoreWind,Q3,d5,t05,0.2504746100559429
Trakia,OnshoreWind,Q3,d5,t06,0.2795918291921219
Trakia,OnshoreWind,Q3,d5,t07,0.3253958574334221
Trakia,OnshoreWind,Q3,d5,t08,0.3358674615230147
Trakia,OnshoreWind,Q3,d5,t09,0.1980673114710879
Trakia,OnshoreWind,Q3,d5,t10,0.1142944787543472
Trakia,OnshoreWind,Q3,d5,t11,0.0894890965962358
Trakia,OnshoreWind,Q3,d5,t12,0.0945770642303555
Trakia,OnshoreWind,Q3,d5,t13,0.1591807016960302
Trakia,OnshoreWind,Q3,d5,t14,0.2002478690285677
Trakia,OnshoreWind,Q3,d5,t15,0.3012249312877978
Trakia,OnshoreWind,Q3,d5,t16,0.3553939232665491
Trakia,OnshoreWind,Q3,d5,t17,0.3402593754735321
Trakia,OnshoreWind,Q3,d5,t18,0.2639706597972944
Trakia,OnshoreWind,Q3,d5,t19,0.183708894334123
Trakia,OnshoreWind,Q3,d5,t20,0.1326259456782458
Trakia,OnshoreWind,Q3,d5,t21,0.1157420240255556
Trakia,OnshoreWind,Q3,d5,t22,0.102572441941115
Trakia,OnshoreWind,Q3,d5,t23,0.1120831223613097
Trakia,OnshoreWind,Q3,d5,t24,0.1347325860303873
Trakia,OnshoreWind,Q3,d6,t01,0.0501528238220369
Trakia,OnshoreWind,Q3,d6,t02,0.0326590852253058
Trakia,OnshoreWind,Q3,d6,t03,0.0205921014538282
Trakia,OnshoreWind,Q3,d6,t04,0.0112415749785332
Trakia,OnshoreWind,Q3,d6,t05,0.0091965322975068
Trakia,OnshoreWind,Q3,d6,t06,0.0106132787331576
Trakia,OnshoreWind,Q3,d6,t07,0.0148450387387753
Trakia,OnshoreWind,Q3,d6,t08,0.0219842088210328
Trakia,OnshoreWind,Q3,d6,t09,0.0307926757905137
Trakia,OnshoreWind,Q3,d6,t10,0.0203272314680326
Trakia,OnshoreWind,Q3,d6,t11,0.0116234805394477
Trakia,OnshoreWind,Q3,d6,t12,0.0075025963418375
Trakia,OnshoreWind,Q3,d6,t13,0.0073547619311609
Trakia,OnshoreWind,Q3,d6,t14,0.0126521616470724
Trakia,OnshoreWind,Q3,d6,t15,0.0270228983182603
Trakia,OnshoreWind,Q3,d6,t16,0.0499741905758027
Trakia,OnshoreWind,Q3,d6,t17,0.0744531050770032
Trakia,OnshoreWind,Q3,d6,t18,0.0853805319328486
Trakia,OnshoreWind,Q3,d6,t19,0.0887191257072952
Trakia,OnshoreWind,Q3,d6,t20,0.1272607885241074
Trakia,OnshoreWind,Q3,d6,t21,0.1697878206620764
Trakia,OnshoreWind,Q3,d6,t22,0.1994840579067386
Trakia,OnshoreWind,Q3,d6,t23,0.1862959965209635
Trakia,OnshoreWind,Q3,d6,t24,0.1191976533751211
Trakia,OnshoreWind,Q4,d1,t01,0.4910443145965537
Trakia,OnshoreWind,Q4,d1,t02,0.4229357696444212
Trakia,OnshoreWind,Q4,d1,t03,0.4739940792318524
Trakia,OnshoreWind,Q4,d1,t04,0.5004256399074063
Trakia,OnshoreWind,Q4,d1,t05,0.4886543249572819
Trakia,OnshoreWind,Q4,d1,t06,0.4986085086095065
Trakia,OnshoreWind,Q4,d1,t07,0.5152214005092896
Trakia,OnshoreWind,Q4,d1,t08,0.4683209337221378
Trakia,OnshoreWind,Q4,d1,t09,0.4478150690078709
Trakia,OnshoreWind,Q4,d1,t10,0.3883794761487657
Trakia,OnshoreWind,Q4,d1,t11,0.237933324216878
Trakia,OnshoreWind,Q4,d1,t12,0.1114856249514918
Trakia,OnshoreWind,Q4,d1,t13,0.0607722623223061
Trakia,OnshoreWind,Q4,d1,t14,0.0568854492749338
Trakia,OnshoreWind,Q4,d1,t15,0.053756287582279
Trakia,OnshoreWind,Q4,d1,t16,0.0729870805044602
Trakia,OnshoreWind,Q4,d1,t17,0.098008054511475
Trakia,OnshoreWind,Q4,d1,t18,0.1183537652808422
Trakia,OnshoreWind,Q4,d1,t19,0.2186286140893585
Trakia,OnshoreWind,Q4,d1,t20,0.2849754656475948
Trakia,OnshoreWind,Q4,d1,t21,0.3005843155081992
Trakia,OnshoreWind,Q4,d1,t22,0.4358836001128469
Trakia,OnshoreWind,Q4,d1,t23,0.5678504507101595
Trakia,OnshoreWind,Q4,d1,t24,0.5663905859047281
Trakia,OnshoreWind,Q4,d2,t01,0.2966851829266039
Trakia,OnshoreWind,Q4,d2,t02,0.2757050161447495
Trakia,OnshoreWind,Q4,d2,t03,0.2313546929417692
Trakia,OnshoreWind,Q4,d2,t04,0.2446844289711094
Trakia,OnshoreWind,Q4,d2,t05,0.2444996359577637
Trakia,OnshoreWind,Q4,d2,t06,0.2621843273349521
Trakia,OnshoreWind,Q4,d2,t07,0.2801831668348283
Trakia,OnshoreWind,Q4,d2,t08,0.2305292841488249
Trakia,OnshoreWind,Q4,d2,t09,0.23559877248161
Trakia,OnshoreWind,Q4,d2,t10,0.1979564356630804
Trakia,OnshoreWind,Q4,d2,t11,0.1479945646215007
Trakia,OnshoreWind,Q4,d2,t12,0.1195795589360357
Trakia,OnshoreWind,Q4,d2,t13,0.1197643519493815
Trakia,OnshoreWind,Q4,d2,t14,0.1040076676781004
Trakia,OnshoreWind,Q4,d2,t15,0.1083503034917255
Trakia,OnshoreWind,Q4,d2,t16,0.1462390309947161
Trakia,OnshoreWind,Q4,d2,t17,0.1665539429285257
Trakia,OnshoreWind,Q4,d2,t18,0.1754794454731255
Trakia,OnshoreWind,Q4,d2,t19,0.1810848335446133
Trakia,OnshoreWind,Q4,d2,t20,0.1609423950899264
Trakia,OnshoreWind,Q4,d2,t21,0.1468734870072032
Trakia,OnshoreWind,Q4,d2,t22,0.1476496176632553
