gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Wind_NewH_Kos,m9,d1,0.002622162,0.000218514,0,0,0,0,0,0.002185135,0.000655541,0,0,0,0,0.005899865,0.030810405,0.047635946,0.032777027,0.037802838,0.030373378,0.026221622,0.011362703,0.003496216,0.001748108,0.003496216
Wind_NewH_Kos,m9,d2,0.180055135,0.157548243,0.151211351,0.143563378,0.102482838,0.08522027,0.073202027,0.025347568,0.019010676,0.014203378,0.007210946,0.011362703,0.016825541,0.011144189,0.019229189,0.010051622,0.014858919,0.02054027,0.027314189,0.019010676,0.018792162,0.027751216,0.039332432,0.069924324
Wind_NewH_Kos,m9,d3,0.097675541,0.076698243,0.068176216,0.044358243,0.03671027,0.006555405,0.001529595,0.003277703,0.011144189,0.009396081,0.002622162,0.019666216,0.019666216,0.011144189,0.080412973,0.04851,0.336510811,0.315096486,0.218732027,0.131982162,0.202999054,0.234465,0.252164595,0.345469865
Wind_NewH_Kos,m9,d4,0.309852162,0.372128514,0.428723514,0.402938919,0.352243784,0.385239324,0.327551757,0.285160135,0.186173514,0.095490405,0.099423649,0.108382703,0.126519324,0.201687973,0.301111622,0.570101757,0.570538784,0.487503649,0.472426216,0.357269595,0.495370135,0.558302027,0.425664324,0.427193919
Wind_NewH_Kos,m9,d5,0.75627527,0.688536081,0.738357162,0.638496486,0.473081757,0.332140541,0.550872568,0.589986486,0.674114189,0.782496892,0.667995811,0.616863649,0.720002027,0.684602838,0.608560135,0.588456892,0.721094595,0.627570811,0.714539189,0.747971757,0.732894324,0.735297973,0.738575676,0.757367838
Wind_NewH_Kos,m9,d6,0.133293243,0.235120541,0.232935405,0.344814324,0.442052838,0.430034595,0.327551757,0.288437838,0.294556216,0.170222027,0.175684865,0.211958108,0.216983919,0.161481486,0.126300811,0.173936757,0.299582027,0.429816081,0.515473378,0.611837838,0.659473784,0.702302432,0.730927703,0.765671351
Wind_NewH_Kos,m9,d7,0.737920135,0.75999,0.745349595,0.775285946,0.793859595,0.798011351,0.746442162,0.716287297,0.730490676,0.646144459,0.592608649,0.543224595,0.463904189,0.460845,0.512414189,0.482914865,0.443363919,0.537543243,0.646362973,0.585616216,0.641337162,0.735735,0.637840946,0.603971351
Wind_NewH_Kos,m10,d1,0.045013784,0.046324865,0.036273243,0.036273243,0.040206486,0.059435676,0.061620811,0.04851,0.024910541,0.00437027,0.002622162,0,0,0,0,0,0,0,0,0,0,0.013547838,0.042391622,0.033214054
Wind_NewH_Kos,m10,d2,0.354865946,0.284941622,0.237961216,0.192291892,0.178307027,0.157766757,0.233809459,0.273797432,0.118215811,0.118434324,0.097894054,0.080194459,0.120619459,0.167818378,0.163229595,0.148807703,0.302204189,0.48138527,0.548250405,0.617300676,0.677610405,0.696402568,0.761738108,0.714539189
Wind_NewH_Kos,m10,d3,0.458441351,0.333451622,0.353336351,0.396383514,0.474611351,0.455382162,0.567698108,0.484007432,0.310070676,0.13307473,0.148589189,0.168910946,0.086531351,0.041954595,0.043484189,0.068613243,0.042391622,0.071890946,0.165851757,0.326459189,0.231187297,0.163448108,0.122149054,0.111004865
Wind_NewH_Kos,m10,d4,0.037147297,0.023380946,0.011581216,0.017918108,0.075605676,0.136570946,0.204091622,0.246046216,0.235994595,0.195132568,0.296959865,0.177651486,0.117123243,0.148370676,0.096145946,0.121712027,0.198847297,0.272049324,0.33957,0.398568649,0.352899324,0.255660811,0.304826351,0.199721351
Wind_NewH_Kos,m10,d5,0,0,0.000655541,0.007866486,0.011362703,0.012236757,0.017044054,0.055065405,0.058124595,0.073857568,0.034962162,0.009177568,0.035836216,0.034962162,0.043921216,0.042828649,0.081942568,0.089153514,0.053098784,0.021195811,0.062713378,0.088935,0.018573649,0.005681351
Wind_NewH_Kos,m10,d6,0.739231216,0.763267703,0.688536081,0.466307838,0.325366622,0.322525946,0.341973649,0.357488108,0.264619865,0.21021,0.237961216,0.191636351,0.152959459,0.096145946,0.09702,0.054846892,0.116686216,0.140285676,0.095708919,0.049821081,0.071235405,0.112534459,0.184643919,0.279478784
Wind_NewH_Kos,m10,d7,0.056376486,0.039113919,0.058998649,0.081505541,0.102482838,0.136352432,0.149463243,0.126300811,0.088497973,0.087623919,0.104230946,0.103575405,0.059872703,0.028406757,0.034525135,0.09264973,0.253475676,0.320559324,0.399005676,0.346343919,0.255660811,0.171533108,0.193384459,0.316844595
Wind_NewH_Kos,m11,d1,0.211084054,0.136133919,0.166944324,0.112534459,0.022943919,0.006118378,0.015951486,0.025566081,0.01617,0.000874054,0.007429459,0.003933243,0.01179973,0.027532703,0.02796973,0.042391622,0.122367568,0.159514865,0.233372432,0.288219324,0.320559324,0.256097838,0.313348378,0.379557973
Wind_NewH_Kos,m11,d2,0.203654595,0.208461892,0.136789459,0.179836622,0.269427162,0.378683919,0.383054189,0.428067973,0.433749324,0.349184595,0.308322568,0.271393784,0.218076486,0.322962973,0.342629189,0.350058649,0.312911351,0.353117838,0.240364865,0.241457432,0.249760946,0.313129865,0.342192162,0.298489459
Wind_NewH_Kos,m11,d3,0.748408784,0.763486216,0.721531622,0.680669595,0.702739459,0.706235676,0.669743919,0.747316216,0.663844054,0.419327432,0.273578919,0.218950541,0.207806351,0.327988784,0.39179473,0.434404865,0.633033649,0.681980676,0.631722568,0.623637568,0.607904595,0.545846757,0.418890405,0.334981216
Wind_NewH_Kos,m11,d4,0.187047568,0.208461892,0.281882432,0.23075027,0.185736486,0.115812162,0.062057838,0.025566081,0.014203378,0.010707162,0.002403649,0.009177568,0.000874054,0.003933243,0.001311081,0,0,0.000437027,0.007647973,0,0.001748108,0.004151757,0.002185135,0.006555405
Wind_NewH_Kos,m11,d5,0.118871351,0.140067162,0.191199324,0.169347973,0.153177973,0.107945676,0.083909189,0.054846892,0.056813514,0.06468,0.059872703,0.054409865,0.054191351,0.037147297,0.029717838,0.031465946,0.040862027,0.063805946,0.098549595,0.103138378,0.070142838,0.062931892,0.066428108,0.060746757
Wind_NewH_Kos,m11,d6,0.529676757,0.636311351,0.814836892,0.426319865,0.624730135,0.732894324,0.499084865,0.530332297,0.77987473,0.737920135,0.683291757,0.694654459,0.793859595,0.835377162,0.779656216,0.735079459,0.645488919,0.425445811,0.248668378,0.256753378,0.289967432,0.206713784,0.127830405,0.23883527
Wind_NewH_Kos,m11,d7,0.251727568,0.159514865,0.126300811,0.103138378,0.10881973,0.17415527,0.169785,0.051569189,0.062713378,0.086749865,0.10881973,0.208680405,0.209991486,0.274452973,0.267460541,0.301985676,0.320122297,0.382617162,0.479418649,0.474174324,0.454071081,0.413864595,0.551746622,0.524650946
Wind_NewH_Kos,m12,d1,0.15798527,0.163229595,0.234902027,0.470459595,0.321214865,0.441615811,0.355084459,0.132419189,0.109038243,0.065117027,0.044576757,0.04479527,0.011362703,0.022943919,0.089590541,0.31968527,0.497773784,0.317063108,0.261123649,0.146404054,0.180273649,0.216983919,0.236213108,0.258282973
Wind_NewH_Kos,m12,d2,0.019666216,0.004151757,0.013984865,0.021632838,0.002185135,0.000437027,0,0,0.000437027,0.000218514,0,0.001748108,0.001748108,0.022725405,0.098331081,0.294119189,0.243205541,0.184862432,0.249105405,0.158640811,0.155144595,0.127174865,0.199284324,0.246046216
Wind_NewH_Kos,m12,d3,0.301330135,0.331703514,0.183551351,0.206713784,0.269645676,0.226161486,0.24626473,0.293463649,0.314440946,0.262216216,0.228128108,0.197536216,0.176558919,0.161262973,0.164322162,0.14553,0.158203784,0.162574054,0.190543784,0.187047568,0.244735135,0.302204189,0.371472973,0.449919324
Wind_NewH_Kos,m12,d4,0.61074527,0.554587297,0.372565541,0.421294054,0.284723108,0.464996757,0.496025676,0.448608243,0.530113784,0.530332297,0.603315811,0.62691527,0.707328243,0.728087027,0.706017162,0.760427027,0.798229865,0.744912568,0.723498243,0.691158243,0.656196081,0.639152027,0.545628243,0.551965135
Wind_NewH_Kos,m12,d5,0.067520676,0.056376486,0.033869595,0.025566081,0.022506892,0.019010676,0.010707162,0.002622162,0,0,0,0,0,0,0,0,0,0,0.000218514,0.000655541,0.010925676,0.031684459,0.038676892,0.03605473
Wind_NewH_Kos,m12,d6,0.388517027,0.29106,0.222446757,0.301985676,0.328425811,0.356832568,0.421949595,0.426975405,0.359236216,0.292808108,0.257845946,0.276419595,0.331703514,0.422823649,0.533391486,0.620359865,0.69093973,0.686569459,0.718690946,0.717379865,0.689191622,0.689410135,0.702083919,0.695528514
Wind_NewH_Kos,m12,d7,0.318811216,0.442926892,0.461937568,0.366665676,0.447952703,0.497773784,0.443800946,0.384802297,0.488596216,0.463904189,0.507606892,0.426319865,0.260905135,0.189014189,0.219387568,0.308104054,0.450137838,0.471552162,0.413209054,0.287563784,0.526180541,0.530113784,0.475485405,0.439430676
Wind_NewL_Kos,m1,d1,0.368781689,0.372474122,0.315087568,0.291856014,0.34155,0.363243041,0.320780068,0.235854122,0.229700068,0.174313581,0.158313041,0.136158446,0.129542838,0.201391419,0.225853784,0.351858041,0.401398176,0.383551419,0.317549189,0.275240068,0.238008041,0.241854324,0.264624324,0.168159527
Wind_NewL_Kos,m1,d2,0.238161892,0.162467027,0.179698378,0.233700203,0.177544459,0.190006419,0.22431527,0.266932095,0.266624392,0.36201223,0.218930473,0.268932162,0.273547703,0.270778378,0.168621081,0.080771959,0.050155541,0.096464797,0.098003311,0.060155878,0.045232297,0.013538919,0.001538514,0.00800027
Wind_NewL_Kos,m1,d3,0.197237432,0.170928851,0.252931622,0.258316419,0.241854324,0.26985527,0.246931419,0.289240541,0.252470068,0.266470541,0.305241081,0.329703446,0.314779865,0.232930946,0.164313243,0.130773649,0.139081622,0.156312973,0.102618851,0.093849324,0.172467365,0.189391014,0.120773311,0.071387027
Wind_NewL_Kos,m1,d4,0.099541824,0.074771757,0.073540946,0.0740025,0.100003378,0.063694459,0.053386419,0.049078581,0.041539865,0.071079324,0.098926419,0.080925811,0.096003243,0.077541081,0.048001622,0.035385811,0.034616554,0.01938527,0.002923176,0.00338473,0.006307905,0.006769459,0.006000203,0.009384932
Wind_NewL_Kos,m1,d5,0.276009324,0.244623649,0.265855135,0.278778649,0.21400723,0.181852297,0.289702095,0.36432,0.346165541,0.308010405,0.177082905,0.159543851,0.1764675,0.176775203,0.167082568,0.237084932,0.29831777,0.36201223,0.382936014,0.403398243,0.405859865,0.45309223,0.462015608,0.450476757
Wind_NewL_Kos,m1,d6,0.337396014,0.364935405,0.453399932,0.471246689,0.433553108,0.309548919,0.380935946,0.307548851,0.350165676,0.369089392,0.360627568,0.252162365,0.252931622,0.352473446,0.342011554,0.363550743,0.3700125,0.310318176,0.367858581,0.400936622,0.422629662,0.444322703,0.40647527,0.409244595
Wind_NewL_Kos,m1,d7,0.220007432,0.207545473,0.285855811,0.255854797,0.287240473,0.336319054,0.335549797,0.213853378,0.111388378,0.078464189,0.110311419,0.093695473,0.072771689,0.106618986,0.172467365,0.206468514,0.285855811,0.251854662,0.243392838,0.21862277,0.249854595,0.306625743,0.294933041,0.204160743
Wind_NewL_Kos,m2,d1,0.3017025,0.326164865,0.346319392,0.284317297,0.197698986,0.190006419,0.186775541,0.168928784,0.298625473,0.444476554,0.455861554,0.432168446,0.401090473,0.376781959,0.410783108,0.440937973,0.419552635,0.401090473,0.403552095,0.402936689,0.291086757,0.213545676,0.182006149,0.153082095
Wind_NewL_Kos,m2,d2,0.449861351,0.456323108,0.427552905,0.403705946,0.37908973,0.380935946,0.385859189,0.240931216,0.190006419,0.093233919,0.078464189,0.111080676,0.322780135,0.409244595,0.456323108,0.462477162,0.459861689,0.437399392,0.404936757,0.397398041,0.432168446,0.444476554,0.41786027,0.402936689
Wind_NewL_Kos,m2,d3,0.12185027,0.078771892,0.158620743,0.169390338,0.207083919,0.238777297,0.243854392,0.281701824,0.273393851,0.268316757,0.183544662,0.271855338,0.239700405,0.216468851,0.226623041,0.198006689,0.186621689,0.220622838,0.239546554,0.271393784,0.341703851,0.338319122,0.385705338,0.378782027
Wind_NewL_Kos,m2,d4,0.175852095,0.163543986,0.189391014,0.216315,0.19585277,0.166313311,0.133542973,0.158159189,0.100618784,0.061540541,0.0512325,0.057386554,0.032616486,0.028616351,0.035847365,0.026616284,0.046001554,0.054001824,0.086156757,0.111849932,0.1309275,0.107849797,0.099849527,0.090772297
Wind_NewL_Kos,m2,d5,0.101849595,0.111696081,0.093541622,0.150466622,0.241546622,0.238931149,0.202314527,0.102465,0.11154223,0.109080608,0.130619797,0.159851554,0.187698649,0.193391149,0.171082703,0.185390878,0.065694527,0.094003176,0.20723777,0.321395473,0.372935676,0.436937838,0.465092635,0.470631284
Wind_NewL_Kos,m2,d6,0.26523973,0.300933243,0.165236351,0.231392432,0.456323108,0.47586223,0.520632973,0.457553919,0.293394527,0.198622095,0.147851149,0.172621216,0.107542095,0.154312905,0.17877527,0.156466824,0.038924392,0.017846757,0.068463851,0.153543649,0.205391554,0.376166554,0.354011959,0.459861689
Wind_NewL_Kos,m2,d7,0.278778649,0.295856149,0.345550135,0.358781351,0.380628243,0.370474054,0.348781014,0.363243041,0.395244122,0.413552432,0.44170723,0.432014595,0.412013919,0.44632277,0.450015203,0.46340027,0.454784595,0.488939595,0.521094527,0.487708784,0.372781824,0.343703919,0.222622905,0.267393649
Wind_NewL_Kos,m3,d1,0.326626419,0.314626014,0.296779257,0.318010743,0.310318176,0.334626689,0.315702973,0.308010405,0.200006757,0.101541892,0.149543514,0.126465811,0.176005946,0.228623108,0.299087027,0.397398041,0.448322838,0.450322905,0.476016081,0.448938243,0.370166351,0.207083919,0.143697162,0.049386284
Wind_NewL_Kos,m3,d2,0.003077027,0.000461554,0.000923108,0,0,0,0,0,0,0.000461554,0.000153851,0,0,0,0,0.005846351,0.023693108,0.010000338,0.021846892,0.034155,0.041847568,0.06600223,0.079695,0.094157027
Wind_NewL_Kos,m3,d3,0.126927365,0.123542635,0.125081149,0.150158919,0.148928108,0.159082297,0.334318986,0.47016973,0.346165541,0.288471284,0.24708527,0.264624324,0.319856959,0.333395878,0.394013311,0.447553581,0.503709324,0.541556757,0.52140223,0.499863041,0.506170946,0.482939392,0.464323378,0.422168108
Wind_NewL_Kos,m3,d4,0.241700473,0.269701419,0.294779189,0.3358575,0.246777568,0.192929595,0.227084595,0.364627703,0.366781622,0.311241284,0.222315203,0.120157905,0.050309392,0.038616689,0.031231824,0.024308514,0.10477277,0.131696757,0.108772905,0.093695473,0.079079595,0.120619459,0.128158176,0.040924459
Wind_NewL_Kos,m3,d5,0.028616351,0.012615811,0.038308986,0.041539865,0.098157162,0.092464662,0.106157432,0.088464527,0.108772905,0.081541216,0.095849392,0.094772432,0.071233176,0.053847973,0.057848108,0.029693311,0.032001081,0.037847432,0.050309392,0.05354027,0.073387095,0.096003243,0.044770743,0.034155
Wind_NewL_Kos,m3,d6,0.572019324,0.571250068,0.569865405,0.572480878,0.584635135,0.587250608,0.591712297,0.596020135,0.584173581,0.50432473,0.503401622,0.480785473,0.473862162,0.497247568,0.526940878,0.555711081,0.559557365,0.569557703,0.552634054,0.565249865,0.590635338,0.581711959,0.555249527,0.51463277
Wind_NewL_Kos,m3,d7,0.075079459,0.103080405,0.102311149,0.122157973,0.227546149,0.295702297,0.220315135,0.118465541,0.071233176,0.047386216,0.018923716,0.018923716,0.017539054,0.017231351,0.020000676,0.036001216,0.042462973,0.055540338,0.118927095,0.158313041,0.153082095,0.199699054,0.155543716,0.144158716
Wind_NewL_Kos,m4,d1,0.095233986,0.079079595,0.044001486,0.034924257,0.043386081,0.050924797,0.008923378,0.013846622,0.002769324,0,0,0.009231081,0.017692905,0.006307905,0.002923176,0.001538514,0.002923176,0.035231959,0.065694527,0.030462568,0.004000135,0.007846419,0.016154392,0.008461824
Wind_NewL_Kos,m4,d2,0.056309595,0.056001892,0.070925473,0.075694865,0.063386757,0.063232905,0.028770203,0.020308378,0.015077432,0.022000743,0.013538919,0.016769797,0.027847095,0.026000878,0.028308649,0.026000878,0.031539527,0.040616757,0.080310405,0.135389189,0.261547297,0.229546216,0.174775135,0.170313446
Wind_NewL_Kos,m4,d3,0.566172973,0.552480203,0.553403311,0.529094797,0.519863716,0.520940676,0.481862432,0.54648,0.474631419,0.439245608,0.499247635,0.476631486,0.466323446,0.48617027,0.444630405,0.366166216,0.374012635,0.378935878,0.398936554,0.411244662,0.416629459,0.421860405,0.392628649,0.461400203
Wind_NewL_Kos,m4,d4,0.536479662,0.524786959,0.490170405,0.549403176,0.573403986,0.571865473,0.575711757,0.499401486,0.330626554,0.185083176,0.110772973,0.072925541,0.124619595,0.118773243,0.222315203,0.366166216,0.383089865,0.314779865,0.30401027,0.388936216,0.448322838,0.46340027,0.46909277,0.475708378
Wind_NewL_Kos,m4,d5,0.052617162,0.061540541,0.068156149,0.097695608,0.113542297,0.115080811,0.094618581,0.061386689,0.029847162,0.019539122,0.015846689,0.009231081,0.006461757,0.008615676,0.020154527,0.017846757,0.019231419,0.103541959,0.102311149,0.248008378,0.223546014,0.099387973,0.172313514,0.231392432
Wind_NewL_Kos,m4,d6,0.453399932,0.421860405,0.274624662,0.163390135,0.209545541,0.141389392,0.173390473,0.115696216,0.129696689,0.121234865,0.15708223,0.101849595,0.064617568,0.105542027,0.091849257,0.07169473,0.130158243,0.168621081,0.170159595,0.188929459,0.242931284,0.240623514,0.25847027,0.324934054
Wind_NewL_Kos,m4,d7,0.000153851,0,0,0,0,0,0,0,0.002461622,0.013231216,0.025847027,0.058001959,0.088156824,0.070771622,0.027693243,0.008307973,0.010923446,0.008615676,0.011385,0.042770676,0.08769527,0.093541622,0.112465338,0.127081216
Wind_NewL_Kos,m5,d1,0.288317432,0.31539527,0.271701486,0.295856149,0.297548514,0.292317568,0.341242297,0.367243176,0.354473514,0.344011622,0.278009392,0.106772838,0.053386419,0.114773108,0.153851351,0.113542297,0.098926419,0.177082905,0.149851216,0.046616959,0.022154595,0.010000338,0.000923108,0.005384797
Wind_NewL_Kos,m5,d2,0.007384865,0.007692568,0.010461892,0.002461622,0.009538784,0.00800027,0,0,0,0,0.000615405,0.002461622,0.00230777,0.001538514,0.007384865,0.015231284,0.026308581,0.024616216,0.018769865,0.005846351,0.003077027,0.007846419,0.020616081,0.044309189
Wind_NewL_Kos,m5,d3,0.276778581,0.280163311,0.313395203,0.293856081,0.274778514,0.336934459,0.294009932,0.266932095,0.249854595,0.213699527,0.180467635,0.14000473,0.166159459,0.140927838,0.135696892,0.086310608,0.054155676,0.029539459,0.086310608,0.154312905,0.160159257,0.215699595,0.25954723,0.284009595
Wind_NewL_Kos,m5,d4,0.043078378,0.053847973,0.046463108,0.034462703,0.010769595,0.001846216,0.001846216,0.006769459,0.014308176,0.032154932,0.059694324,0.101695743,0.070310068,0.065232973,0.102311149,0.129696689,0.141697095,0.194468108,0.393705608,0.521094527,0.536325811,0.470938986,0.408475338,0.307395
Wind_NewL_Kos,m5,d5,0.009846486,0.00800027,0.00338473,0.024308514,0.044309189,0.028000946,0.010769595,0.007384865,0.001538514,0.001230811,0.004769392,0.010154189,0.006923311,0.009384932,0.005230946,0.017692905,0.068771554,0.111080676,0.194006554,0.2220075,0.216161149,0.27662473,0.246316014,0.231853986
Wind_NewL_Kos,m5,d6,0.151851284,0.173852027,0.176005946,0.128465878,0.15708223,0.114926959,0.102311149,0.122157973,0.116619324,0.08769527,0.044309189,0.040616757,0.015385135,0.007231014,0.036770473,0.061232838,0.056309595,0.010154189,0.026308581,0.048155473,0.025385473,0.020000676,0.035847365,0.04554
Wind_NewL_Kos,m5,d7,0.442938041,0.440476419,0.395859527,0.315702973,0.133696824,0.087233716,0.038462838,0.013846622,0.012308108,0.019231419,0.01476973,0.018154459,0.015231284,0.015077432,0.030616419,0.041232162,0.048155473,0.078002635,0.118465541,0.148312703,0.107695946,0.099234122,0.076464122,0.082618176
Wind_NewL_Kos,m6,d1,0.008307973,0.016000541,0.025539324,0.029231757,0.024923919,0.017231351,0.011846554,0.007692568,0.006615608,0.004000135,0.004307838,0.010154189,0.014462027,0.013077365,0.030616419,0.048001622,0.046616959,0.041847568,0.026770135,0.022616149,0.018769865,0.046770811,0.096926351,0.168774932
Wind_NewL_Kos,m6,d2,0.140312432,0.064617568,0.046155405,0.057232703,0.070156216,0.097234054,0.085695203,0.056771149,0.016000541,0.002461622,0.000307703,0.001230811,0.006461757,0.009231081,0.015077432,0.017846757,0.001230811,0.001538514,0.018000608,0.012769662,0.0056925,0.005538649,0,0
Wind_NewL_Kos,m6,d3,0.001230811,0.000153851,0,0.005846351,0,0.002461622,0.001076959,0,0,0.000615405,0.002461622,0.003077027,0.026770135,0.033539595,0.034155,0.022154595,0.003846284,0.008615676,0.012154257,0.006769459,0.027077838,0.050463243,0.050617095,0.04784777
Wind_NewL_Kos,m6,d4,0.029847162,0.042462973,0.045078446,0.101541892,0.144158716,0.208468581,0.279701757,0.273086149,0.291702162,0.402782838,0.47817,0.480785473,0.460169392,0.421706554,0.404782905,0.441399527,0.461707905,0.505093986,0.502324662,0.526325473,0.510324932,0.498016824,0.528479392,0.52140223
Wind_NewL_Kos,m6,d5,0.332934324,0.323703243,0.347704054,0.348627162,0.377858919,0.361242973,0.336626757,0.318626149,0.254470135,0.203083784,0.125542703,0.129696689,0.114157703,0.117696284,0.139081622,0.137696959,0.135696892,0.137389257,0.166005608,0.268932162,0.320626216,0.290009797,0.268162905,0.18554473
Wind_NewL_Kos,m6,d6,0.171390405,0.160466959,0.160466959,0.116619324,0.106465135,0.089233784,0.066925338,0.049232432,0.041386014,0.043078378,0.041693716,0.073387095,0.037693581,0.051386351,0.083541284,0.109234459,0.084772095,0.099695676,0.148466554,0.149389662,0.160313108,0.203853041,0.146620338,0.153082095
Wind_NewL_Kos,m6,d7,0.383397568,0.224469122,0.156774527,0.148928108,0.081541216,0.071848581,0.037232027,0.020308378,0.007384865,0.001846216,0.00800027,0.018462162,0.039693649,0.073079392,0.056155743,0.040770608,0.022462297,0.029539459,0.039385946,0.039693649,0.04892473,0.130773649,0.235854122,0.194160405
Wind_NewL_Kos,m7,d1,0.014462027,0.028616351,0.064617568,0.069848514,0.065848378,0.027847095,0.023077703,0.028000946,0.033539595,0.026616284,0.021539189,0.02507777,0.0284625,0.021385338,0.018462162,0.020000676,0.006461757,0.019077568,0.066463784,0.144004865,0.316933784,0.421091149,0.309241216,0.263701216
Wind_NewL_Kos,m7,d2,0.078618041,0.094618581,0.108926757,0.035693514,0.033847297,0.009384932,0.008769527,0.002461622,0,0.000153851,0.000461554,0.000461554,0.001076959,0.006769459,0.009538784,0.009231081,0.001538514,0,0,0.004307838,0.013846622,0.007384865,0.001538514,0.001538514
Wind_NewL_Kos,m7,d3,0.032462635,0.024923919,0.019231419,0.035847365,0.06600223,0.056155743,0.128004324,0.103541959,0.062925203,0.053847973,0.049232432,0.054463378,0.050155541,0.054463378,0.059386622,0.065386824,0.058001959,0.170928851,0.187544797,0.287855878,0.302471757,0.243238986,0.157543784,0.040924459
Wind_NewL_Kos,m7,d4,0.379858986,0.389243919,0.396782635,0.36201223,0.328318784,0.340780743,0.17985223,0.077694932,0.051386351,0.039693649,0.030462568,0.058001959,0.068463851,0.060617432,0.053232568,0.063848311,0.106772838,0.115080811,0.144158716,0.196468176,0.251085405,0.229238514,0.168774932,0.126927365
Wind_NewL_Kos,m7,d5,0.257085608,0.224930676,0.235546419,0.237084932,0.233238649,0.223853716,0.123388784,0.10477277,0.075387162,0.064309865,0.073848649,0.08877223,0.085695203,0.080310405,0.061386689,0.079541149,0.117388581,0.139235473,0.215391892,0.268316757,0.282624932,0.259085676,0.240315811,0.271393784
Wind_NewL_Kos,m7,d6,0.058001959,0.06831,0.065694527,0.063540608,0.067079189,0.056463446,0.037078176,0.035693514,0.037078176,0.035539662,0.028924054,0.030308716,0.020154527,0.006461757,0.011692703,0.018923716,0.01938527,0.038924392,0.106926689,0.084618243,0.124773446,0.106003581,0.060463581,0.06600223
Wind_NewL_Kos,m7,d7,0.248777635,0.280317162,0.286471216,0.204468446,0.122311824,0.117696284,0.141235541,0.08877223,0.024462365,0.018000608,0.03753973,0.060155878,0.071079324,0.167544122,0.245700608,0.276932432,0.182929257,0.156774527,0.285548108,0.297240811,0.230623176,0.12185027,0.11154223,0.143697162
Wind_NewL_Kos,m8,d1,0.330165,0.349088716,0.297240811,0.412321622,0.422937365,0.3358575,0.240315811,0.280932568,0.293856081,0.255239392,0.279855608,0.268932162,0.213237973,0.176313649,0.132466014,0.116311622,0.098311014,0.182929257,0.305241081,0.352165743,0.299087027,0.239238851,0.215545743,0.261239595
Wind_NewL_Kos,m8,d2,0,0.003846284,0.001230811,0.001384662,0.028616351,0.090003041,0.06831,0.076002568,0.064309865,0.030924122,0.016462095,0.045693851,0.075233311,0.103695811,0.092618514,0.028308649,0.063540608,0.092772365,0.015846689,0.029847162,0.010000338,0.007384865,0.008615676,0.018769865
Wind_NewL_Kos,m8,d3,0.276009324,0.150928176,0.145851081,0.23000777,0.212007162,0.214161081,0.121388716,0.061540541,0.05923277,0.086310608,0.163697838,0.131850608,0.146158784,0.160005405,0.152158986,0.160774662,0.170775,0.182467703,0.1650825,0.26523973,0.263085811,0.261239595,0.314318311,0.235238716
Wind_NewL_Kos,m8,d4,0.035385811,0.006154054,0.004307838,0.000923108,0.013077365,0.032770338,0.025231622,0.024923919,0.024770068,0.016615946,0.016154392,0.011538851,0.014462027,0.013077365,0.014308176,0.028308649,0.064617568,0.125081149,0.15138973,0.148466554,0.130312095,0.096157095,0.073079392,0.064002162
Wind_NewL_Kos,m8,d5,0.283855743,0.249393041,0.238777297,0.298779324,0.280471014,0.285240405,0.351704189,0.259854932,0.252316216,0.187390946,0.046616959,0.032308784,0.011077297,0.024000811,0.058155811,0.096618649,0.077848784,0.063540608,0.029847162,0.010923446,0.010461892,0.00907723,0.007692568,0.003077027
Wind_NewL_Kos,m8,d6,0.121542568,0.116003919,0.206006959,0.250931554,0.284163446,0.181390743,0.203237635,0.132773716,0.127696622,0.107695946,0.093080068,0.119080946,0.14000473,0.179544527,0.199391351,0.197545135,0.213084122,0.398013446,0.508171014,0.505247838,0.510324932,0.456015405,0.446015068,0.400628919
Wind_NewL_Kos,m8,d7,0.006461757,0.070156216,0.056771149,0.050463243,0.068925405,0.072156284,0.067540743,0.050770946,0.044770743,0.051386351,0.035231959,0.018769865,0.0170775,0.018308311,0.013846622,0.003077027,0.020616081,0.062309797,0.055848041,0.034616554,0.030924122,0.046616959,0.048155473,0.044770743
Wind_NewL_Kos,m9,d1,0.001846216,0.000153851,0,0,0,0,0,0.001538514,0.000461554,0,0,0,0,0.004153986,0.021693041,0.033539595,0.023077703,0.026616284,0.021385338,0.018462162,0.00800027,0.002461622,0.001230811,0.002461622
Wind_NewL_Kos,m9,d2,0.126773514,0.110926824,0.106465135,0.101080338,0.072156284,0.060002027,0.051540203,0.017846757,0.013385068,0.010000338,0.005077095,0.00800027,0.011846554,0.007846419,0.013538919,0.007077162,0.010461892,0.014462027,0.019231419,0.013385068,0.013231216,0.019539122,0.027693243,0.049232432
Wind_NewL_Kos,m9,d3,0.068771554,0.054001824,0.048001622,0.031231824,0.025847027,0.004615541,0.001076959,0.00230777,0.007846419,0.006615608,0.001846216,0.013846622,0.013846622,0.007846419,0.056617297,0.034155,0.236931081,0.221853649,0.154005203,0.092926216,0.142927905,0.1650825,0.177544459,0.243238986
Wind_NewL_Kos,m9,d4,0.218161216,0.262008851,0.301856351,0.283701892,0.248008378,0.271239932,0.230623176,0.200776014,0.131081351,0.067233041,0.070002365,0.07631027,0.089079932,0.142004797,0.212007162,0.401398176,0.401705878,0.343242365,0.332626622,0.251546959,0.348781014,0.393090203,0.299702432,0.300779392
