g,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bongolo,Q2,d1,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Bongolo,Q2,d2,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Bongolo,Q2,d3,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Bongolo,Q2,d4,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Bongolo,Q2,d5,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Booue,Q2,d1,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428
Booue,Q2,d2,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428
Booue,Q2,d3,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428
Booue,Q2,d4,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428
Booue,Q2,d5,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.4828571428571428
Boundji,Q2,d1,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572
Boundji,Q2,d2,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572
Boundji,Q2,d3,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572
Boundji,Q2,d4,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572
Boundji,Q2,d5,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572,0.5000000001428572
Chollet (Cameroon),Q2,d1,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285
Chollet (Cameroon),Q2,d2,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285
Chollet (Cameroon),Q2,d3,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285
Chollet (Cameroon),Q2,d4,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285
Chollet (Cameroon),Q2,d5,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285,0.5295238095714285
Chutes de Nki,Q2,d1,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429
Chutes de Nki,Q2,d2,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429
Chutes de Nki,Q2,d3,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429
Chutes de Nki,Q2,d4,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429
Chutes de Nki,Q2,d5,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429,0.4457142858571429
Colomines,Q2,d1,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Colomines,Q2,d2,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Colomines,Q2,d3,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Colomines,Q2,d4,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Colomines,Q2,d5,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dama,Q2,d1,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dama,Q2,d2,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dama,Q2,d3,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dama,Q2,d4,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dama,Q2,d5,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dibwangui,Q2,d1,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dibwangui,Q2,d2,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dibwangui,Q2,d3,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dibwangui,Q2,d4,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Dibwangui,Q2,d5,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429,0.5928571428571429
Edea,Q2,d1,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea,Q2,d2,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea,Q2,d3,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea,Q2,d4,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea,Q2,d5,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea Amont,Q2,d1,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea Amont,Q2,d2,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea Amont,Q2,d3,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea Amont,Q2,d4,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Edea Amont,Q2,d5,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286,0.3805714285714286
Faga,Q2,d1,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Faga,Q2,d2,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Faga,Q2,d3,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Faga,Q2,d4,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
Faga,Q2,d5,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
FE-2 (Kinguele Aval),Q2,d1,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
FE-2 (Kinguele Aval),Q2,d2,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
FE-2 (Kinguele Aval),Q2,d3,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
FE-2 (Kinguele Aval),Q2,d4,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
FE-2 (Kinguele Aval),Q2,d5,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283,0.31285714285714283
