z,y,q,d,uni,t,value
Gambia,2030,m11,d6,Generation,t5,125.04873058133744
Gambia,2030,m11,d6,Generation,t6,125.04847050446763
Gambia,2030,m11,d6,Generation,t7,123.18898581618036
Gambia,2030,m11,d6,Generation,t8,116.99124354165775
Gambia,2030,m11,d6,Generation,t9,116.48774255200038
Gambia,2030,m11,d6,Generation,t10,129.3391369644034
Gambia,2030,m11,d6,Generation,t11,127.30507764802535
Gambia,2030,m11,d6,Generation,t12,124.95383344124723
Gambia,2030,m11,d6,Generation,t13,124.4335114798311
Gambia,2030,m11,d6,Generation,t14,134.51918872637046
Gambia,2030,m11,d6,Generation,t15,139.28405528913555
Gambia,2030,m11,d6,Generation,t16,140.74818574879313
Gambia,2030,m11,d6,Generation,t17,136.2038723715822
Gambia,2030,m11,d6,Generation,t18,130.0061886523578
Gambia,2030,m11,d6,Generation,t19,127.52711694524794
Gambia,2030,m11,d6,Generation,t20,133.72471513621406
Gambia,2030,m11,d6,Generation,t21,146.7398173538872
Gambia,2030,m11,d6,Generation,t22,145.50027643350896
Gambia,2030,m11,d6,Generation,t23,144.8804987018459
Gambia,2030,m11,d6,Generation,t24,150.45838228932226
Gambia,2030,m11,d6,Unmet demand,t1,1.0349094315198243e-05
Gambia,2030,m11,d6,Unmet demand,t2,1.0374334678174273e-05
Gambia,2030,m11,d6,Unmet demand,t3,1.0385500682350061e-05
Gambia,2030,m11,d6,Unmet demand,t4,1.0380937947214153e-05
Gambia,2030,m11,d6,Unmet demand,t5,1.0380138621316725e-05
Gambia,2030,m11,d6,Unmet demand,t6,1.0380049973323582e-05
Gambia,2030,m11,d6,Unmet demand,t7,1.0380649942835536e-05
Gambia,2030,m11,d6,Unmet demand,t8,1.0395913448329178e-05
Gambia,2030,m11,d6,Unmet demand,t9,9.999604596993186e-06
Gambia,2030,m11,d6,Unmet demand,t10,9.993413017826212e-06
Gambia,2030,m11,d6,Unmet demand,t11,9.993007634713561e-06
Gambia,2030,m11,d6,Unmet demand,t12,9.992801419396085e-06
Gambia,2030,m11,d6,Unmet demand,t13,9.992768374102716e-06
Gambia,2030,m11,d6,Unmet demand,t14,9.992745488895603e-06
Gambia,2030,m11,d6,Unmet demand,t15,9.993123369315566e-06
Gambia,2030,m11,d6,Unmet demand,t16,9.994661624299404e-06
Gambia,2030,m11,d6,Unmet demand,t17,1.0389577239559019e-05
Gambia,2030,m11,d6,Unmet demand,t18,1.0395910968119802e-05
Gambia,2030,m11,d6,Unmet demand,t19,1.0395608968400334e-05
Gambia,2030,m11,d6,Unmet demand,t20,1.0380482540732173e-05
Gambia,2030,m11,d6,Unmet demand,t21,1.038026422629738e-05
Gambia,2030,m11,d6,Unmet demand,t22,1.038026487947763e-05
Gambia,2030,m11,d6,Unmet demand,t23,1.0381338531342398e-05
Gambia,2030,m11,d6,Unmet demand,t24,1.0386607123481773e-05
Gambia,2030,m11,d6,Storage Charge,t1,-0.011186677788291844
Gambia,2030,m11,d6,Storage Charge,t2,-0.004219877459875832
Gambia,2030,m11,d6,Storage Charge,t3,-0.002663220582294764
Gambia,2030,m11,d6,Storage Charge,t4,-0.0018574356921156447
Gambia,2030,m11,d6,Storage Charge,t5,-0.0014373873258376256
Gambia,2030,m11,d6,Storage Charge,t6,-0.0011773098468392976
Gambia,2030,m11,d6,Storage Charge,t7,-0.0009938682288696916
Gambia,2030,m11,d6,Storage Charge,t8,-0.0008534294468900694
Gambia,2030,m11,d6,Storage Charge,t9,-5.075253508949831
Gambia,2030,m11,d6,Storage Charge,t10,-7.390607330472025
Gambia,2030,m11,d6,Storage Charge,t11,-4.736780959485591
Gambia,2030,m11,d6,Storage Charge,t12,-3.6250709479049883
Gambia,2030,m11,d6,Storage Charge,t13,-3.104748986440071
Gambia,2030,m11,d6,Storage Charge,t14,-2.654385708055367
Gambia,2030,m11,d6,Storage Charge,t15,-2.4611154875081866
Gambia,2030,m11,d6,Storage Charge,t16,-2.065944716050154
Gambia,2030,m11,d6,Storage Charge,t17,-0.0007024803889369919
Gambia,2030,m11,d6,Storage Charge,t18,-0.0006897068605724926
Gambia,2030,m11,d6,Storage Charge,t19,-0.0006863094533373569
Gambia,2030,m11,d6,Storage Charge,t20,-0.0006826622578663994
Gambia,2030,m11,d6,Storage Charge,t21,-0.0006760589132089595
Gambia,2030,m11,d6,Storage Charge,t22,-0.0006693340269156511
Gambia,2030,m11,d6,Storage Charge,t23,-0.0006586503827749518
Gambia,2030,m11,d6,Storage Charge,t24,-0.0006383992175386245
Gambia,2030,m11,d6,Demand,t1,141.1608270187689
Gambia,2030,m11,d6,Demand,t2,133.7236210687011
Gambia,2030,m11,d6,Demand,t3,126.28641511863333
Gambia,2030,m11,d6,Demand,t4,120.0887435096908
Gambia,2030,m11,d6,Demand,t5,125.0468807775081
Gambia,2030,m11,d6,Demand,t6,125.0468807775081
Gambia,2030,m11,d6,Demand,t7,123.18757931416206
Gambia,2030,m11,d6,Demand,t8,116.98990770521954
Gambia,2030,m11,d6,Demand,t9,111.41200321849777
Gambia,2030,m11,d6,Demand,t10,121.94804497303682
Gambia,2030,m11,d6,Demand,t11,122.56781209525761
Gambia,2030,m11,d6,Demand,t12,121.32827775413236
Gambia,2030,m11,d6,Demand,t13,121.32827775413236
Gambia,2030,m11,d6,Demand,t14,131.86431950867143
Gambia,2030,m11,d6,Demand,t15,136.8224568731724
Gambia,2030,m11,d6,Demand,t16,138.6817583365184
Gambia,2030,m11,d6,Demand,t17,136.20268965426794
Gambia,2030,m11,d6,Demand,t18,130.0050180453254
Gambia,2030,m11,d6,Demand,t19,127.52594945975858
Gambia,2030,m11,d6,Demand,t20,133.7236210687011
Gambia,2030,m11,d6,Demand,t21,146.73873140880698
Gambia,2030,m11,d6,Demand,t22,145.49919706768173
Gambia,2030,m11,d6,Demand,t23,144.87942994546094
Gambia,2030,m11,d6,Demand,t24,150.4573344321827
Gambia,2030,m11,d7,Generation,t1,140.55351715014908
Gambia,2030,m11,d7,Generation,t2,138.68679495707403
Gambia,2030,m11,d7,Generation,t3,137.4455453308659
Gambia,2030,m11,d7,Generation,t4,139.92373313051473
Gambia,2030,m11,d7,Generation,t5,140.54305245365742
Gambia,2030,m11,d7,Generation,t6,131.24627277035654
Gambia,2030,m11,d7,Generation,t7,135.58444267776562
Gambia,2030,m11,d7,Generation,t8,127.52739647490684
Gambia,2030,m11,d7,Generation,t9,125.0482231653668
Gambia,2030,m11,d7,Generation,t10,133.88806196907476
Gambia,2030,m11,d7,Generation,t11,135.31856650629535
Gambia,2030,m11,d7,Generation,t12,138.47716876975196
Gambia,2030,m11,d7,Generation,t13,133.65851594359066
Gambia,2030,m11,d7,Generation,t14,131.84831150141278
Gambia,2030,m11,d7,Generation,t15,133.25658730395008
Gambia,2030,m11,d7,Generation,t16,133.10504044464687
Gambia,2030,m11,d7,Generation,t17,132.48527511254372
Gambia,2030,m11,d7,Generation,t18,118.85039246275845
Gambia,2030,m11,d7,Generation,t19,117.61085396458644
Gambia,2030,m11,d7,Generation,t20,133.72472260906738
Gambia,2030,m11,d7,Generation,t21,134.34448376231617
Gambia,2030,m11,d7,Generation,t22,131.86540761833245
Gambia,2030,m11,d7,Generation,t23,131.2456285516604
Gambia,2030,m11,d7,Generation,t24,130.62584037440394
Gambia,2030,m11,d7,Unmet demand,t1,1.0349056305172703e-05
Gambia,2030,m11,d7,Unmet demand,t2,1.0374485047659203e-05
Gambia,2030,m11,d7,Unmet demand,t3,1.0386140844620289e-05
Gambia,2030,m11,d7,Unmet demand,t4,1.0381793808047121e-05
Gambia,2030,m11,d7,Unmet demand,t5,1.0380872775982466e-05
Gambia,2030,m11,d7,Unmet demand,t6,1.0380333480235617e-05
Gambia,2030,m11,d7,Unmet demand,t7,1.038135637017571e-05
Gambia,2030,m11,d7,Unmet demand,t8,1.0395587023072612e-05
Gambia,2030,m11,d7,Unmet demand,t9,1.0392562137310621e-05
Gambia,2030,m11,d7,Unmet demand,t10,9.994641758331504e-06
Gambia,2030,m11,d7,Unmet demand,t11,9.994272075579664e-06
Gambia,2030,m11,d7,Unmet demand,t12,9.99463500975452e-06
Gambia,2030,m11,d7,Unmet demand,t13,9.99399118569836e-06
Gambia,2030,m11,d7,Unmet demand,t14,9.998243727643663e-06
Gambia,2030,m11,d7,Unmet demand,t15,1.000536001592946e-05
Gambia,2030,m11,d7,Unmet demand,t16,1.0395070594583874e-05
Gambia,2030,m11,d7,Unmet demand,t17,1.0394804267333502e-05
Gambia,2030,m11,d7,Unmet demand,t18,1.0396506610584258e-05
Gambia,2030,m11,d7,Unmet demand,t19,1.0395931661392156e-05
Gambia,2030,m11,d7,Unmet demand,t20,1.038077032145917e-05
Gambia,2030,m11,d7,Unmet demand,t21,1.0380012039157632e-05
Gambia,2030,m11,d7,Unmet demand,t22,1.037990715382704e-05
Gambia,2030,m11,d7,Unmet demand,t23,1.038102133202381e-05
Gambia,2030,m11,d7,Unmet demand,t24,1.0386324860927128e-05
Gambia,2030,m11,d7,Storage Charge,t1,-0.012088912898260234
Gambia,2030,m11,d7,Storage Charge,t2,-0.004625797308965764
Gambia,2030,m11,d7,Storage Charge,t3,-0.0029103792720493425
Gambia,2030,m11,d7,Storage Charge,t4,-0.002029777956405495
Gambia,2030,m11,d7,Storage Charge,t5,-0.0015820491512109937
Gambia,2030,m11,d7,Storage Charge,t6,-0.0013086920802013917
Gambia,2030,m11,d7,Storage Charge,t7,-0.0011089619321038165
Gambia,2030,m11,d7,Storage Charge,t8,-0.000965835834863246
Gambia,2030,m11,d7,Storage Charge,t9,-0.0008608757120528087
Gambia,2030,m11,d7,Storage Charge,t10,-9.460464051571787
Gambia,2030,m11,d7,Storage Charge,t11,-6.552598946410721
Gambia,2030,m11,d7,Storage Charge,t12,-4.133297377542434
Gambia,2030,m11,d7,Storage Charge,t13,-4.272781235439624
Gambia,2030,m11,d7,Storage Charge,t14,-1.8428097826695735
Gambia,2030,m11,d7,Storage Charge,t15,-0.772017250207243
Gambia,2030,m11,d7,Storage Charge,t16,-0.000706037476403718
Gambia,2030,m11,d7,Storage Charge,t17,-0.0007077540950376031
Gambia,2030,m11,d7,Storage Charge,t18,-0.0007011009923426223
Gambia,2030,m11,d7,Storage Charge,t19,-0.0006968064367372123
Gambia,2030,m11,d7,Storage Charge,t20,-0.0006901358174706666
Gambia,2030,m11,d7,Storage Charge,t21,-0.0006842377063315014
Gambia,2030,m11,d7,Storage Charge,t22,-0.0006764848801705753
Gambia,2030,m11,d7,Storage Charge,t23,-0.0006644662253412466
Gambia,2030,m11,d7,Storage Charge,t24,-0.000643337140833896
Gambia,2030,m11,d7,Demand,t1,140.54105979986443
Gambia,2030,m11,d7,Demand,t2,138.6817583365184
Gambia,2030,m11,d7,Demand,t3,137.4422239953932
Gambia,2030,m11,d7,Demand,t4,139.92129267764366
Gambia,2030,m11,d7,Demand,t5,140.54105979986443
Gambia,2030,m11,d7,Demand,t6,131.24455238645064
Gambia,2030,m11,d7,Demand,t7,135.58292253204715
Gambia,2030,m11,d7,Demand,t8,127.52594945975858
Gambia,2030,m11,d7,Demand,t9,125.0468807775081
Gambia,2030,m11,d7,Demand,t10,124.42711355860364
Gambia,2030,m11,d7,Demand,t11,128.76548370420016
Gambia,2030,m11,d7,Demand,t12,134.3433881909219
Gambia,2030,m11,d7,Demand,t13,129.3852509231046
Gambia,2030,m11,d7,Demand,t14,130.0050180453254
Gambia,2030,m11,d7,Demand,t15,132.48408672757589
Gambia,2030,m11,d7,Demand,t16,133.10385384979668
Gambia,2030,m11,d7,Demand,t17,132.48408672757589
Gambia,2030,m11,d7,Demand,t18,118.84920916856557
Gambia,2030,m11,d7,Demand,t19,117.60967482744032
Gambia,2030,m11,d7,Demand,t20,133.7236210687011
Gambia,2030,m11,d7,Demand,t21,134.3433881909219
Gambia,2030,m11,d7,Demand,t22,131.86431950867143
Gambia,2030,m11,d7,Demand,t23,131.24455238645064
Gambia,2030,m11,d7,Demand,t24,130.62478526422984
Gambia,2030,m11,d8,Generation,t1,91.59203571288683
Gambia,2030,m11,d8,Generation,t2,138.06690866524477
Gambia,2030,m11,d8,Generation,t3,135.58619140086438
Gambia,2030,m11,d8,Generation,t4,131.86673875289756
Gambia,2030,m11,d8,Generation,t5,128.1476987693544
Gambia,2030,m11,d8,Generation,t6,124.42882101590041
Gambia,2030,m11,d8,Generation,t7,116.37165595569105
Gambia,2030,m11,d8,Generation,t8,131.245984295781
Gambia,2030,m11,d8,Generation,t9,122.56913664566353
Gambia,2030,m11,d8,Generation,t10,129.41597069128292
Gambia,2030,m11,d8,Generation,t11,104.34794389571493
Gambia,2030,m11,d8,Generation,t12,126.3202237493592
Gambia,2030,m11,d8,Generation,t13,131.27710065779775
Gambia,2030,m11,d8,Generation,t14,126.11847812142136
Gambia,2030,m11,d8,Generation,t15,102.50957912572103
Gambia,2030,m11,d8,Generation,t16,121.03157826018466
Gambia,2030,m11,d8,Generation,t17,121.69452848339763
Gambia,2030,m11,d8,Generation,t18,123.80851122416266
Gambia,2030,m11,d8,Generation,t19,125.66781059793296
Gambia,2030,m11,d8,Generation,t20,135.5840115811214
Gambia,2030,m11,d8,Generation,t21,140.54214353399036
Gambia,2030,m11,d8,Generation,t22,143.64097209476307
Gambia,2030,m11,d8,Generation,t23,145.5002628343109
Gambia,2030,m11,d8,Generation,t24,142.40140887084524
Gambia,2030,m11,d8,Unmet demand,t1,1.0347712988796054e-05
Gambia,2030,m11,d8,Unmet demand,t2,1.0374834224083565e-05
Gambia,2030,m11,d8,Unmet demand,t3,1.0386239256338222e-05
Gambia,2030,m11,d8,Unmet demand,t4,1.0381511225131602e-05
Gambia,2030,m11,d8,Unmet demand,t5,1.0380282845853771e-05
Gambia,2030,m11,d8,Unmet demand,t6,1.038004999469491e-05
Gambia,2030,m11,d8,Unmet demand,t7,1.038061619806133e-05
Gambia,2030,m11,d8,Unmet demand,t8,1.0395674183955993e-05
Gambia,2030,m11,d8,Unmet demand,t9,1.039387426403032e-05
Gambia,2030,m11,d8,Unmet demand,t10,9.994080655948298e-06
Gambia,2030,m11,d8,Unmet demand,t11,9.992529453058615e-06
Gambia,2030,m11,d8,Unmet demand,t12,9.992755251281755e-06
Gambia,2030,m11,d8,Unmet demand,t13,9.992563379154102e-06
Gambia,2030,m11,d8,Unmet demand,t14,9.992585767233411e-06
Gambia,2030,m11,d8,Unmet demand,t15,9.991255963454079e-06
Gambia,2030,m11,d8,Unmet demand,t16,9.993153435451726e-06
Gambia,2030,m11,d8,Unmet demand,t17,9.995845269334053e-06
Gambia,2030,m11,d8,Unmet demand,t18,1.0396049696284131e-05
Gambia,2030,m11,d8,Unmet demand,t19,1.0395517314252375e-05
Gambia,2030,m11,d8,Unmet demand,t20,1.0380513863166296e-05
Gambia,2030,m11,d8,Unmet demand,t21,1.0380045873998687e-05
Gambia,2030,m11,d8,Unmet demand,t22,1.038018957529697e-05
Gambia,2030,m11,d8,Unmet demand,t23,1.0381337113680342e-05
Gambia,2030,m11,d8,Unmet demand,t24,1.0386345749352492e-05
Gambia,2030,m11,d8,Storage Charge,t1,-0.012207514055736984
Gambia,2030,m11,d8,Storage Charge,t2,-0.004506555100168618
Gambia,2030,m11,d8,Storage Charge,t3,-0.0028576950170638316
Gambia,2030,m11,d8,Storage Charge,t4,-0.002007627441605193
Gambia,2030,m11,d8,Storage Charge,t5,-0.0015701332912615683
Gambia,2030,m11,d8,Storage Charge,t6,-0.0012949679924991516
Gambia,2030,m11,d8,Storage Charge,t7,-0.0011020410776633636
Gambia,2030,m11,d8,Storage Charge,t8,-0.0009511643802096695
Gambia,2030,m11,d8,Storage Charge,t9,-0.0008427604869652974
Gambia,2030,m11,d8,Storage Charge,t10,-8.087208214828172
Gambia,2030,m11,d8,Storage Charge,t11,-7.19009789514981
Gambia,2030,m11,d8,Storage Charge,t12,-3.132159916026206
Gambia,2030,m11,d8,Storage Charge,t13,-2.5111330846438777
Gambia,2030,m11,d8,Storage Charge,t14,-2.3106472372038906
Gambia,2030,m11,d8,Storage Charge,t15,-5.35173311563026
Gambia,2030,m11,d8,Storage Charge,t16,-2.1818840687540972
Gambia,2030,m11,d8,Storage Charge,t17,-1.605300127882522
Gambia,2030,m11,d8,Storage Charge,t18,-0.0006831684100855949
Gambia,2030,m11,d8,Storage Charge,t19,-0.000681305038274361
Gambia,2030,m11,d8,Storage Charge,t20,-0.0006778605930525625
Gambia,2030,m11,d8,Storage Charge,t21,-0.0006731240527765198
Gambia,2030,m11,d8,Storage Charge,t22,-0.0006662412066277758
Gambia,2030,m11,d8,Storage Charge,t23,-0.0006557325867437389
Gambia,2030,m11,d8,Storage Charge,t24,-0.0006372085089525824
Gambia,2030,m11,d8,Demand,t1,91.57945405054491
Gambia,2030,m11,d8,Demand,t2,138.06199121429765
Gambia,2030,m11,d8,Demand,t3,135.58292253204715
Gambia,2030,m11,d8,Demand,t4,131.86431950867143
Gambia,2030,m11,d8,Demand,t5,128.14571658197937
Gambia,2030,m11,d8,Demand,t6,124.42711355860364
Gambia,2030,m11,d8,Demand,t7,116.37014048631508
Gambia,2030,m11,d8,Demand,t8,131.24455238645064
Gambia,2030,m11,d8,Demand,t9,122.56781209525761
Gambia,2030,m11,d8,Demand,t10,121.32827775413236
Gambia,2030,m11,d8,Demand,t11,97.15735844058298
Gambia,2030,m11,d8,Demand,t12,123.18757931416206
Gambia,2030,m11,d8,Demand,t13,128.76548370420016
Gambia,2030,m11,d8,Demand,t14,123.80734643638284
Gambia,2030,m11,d8,Demand,t15,97.15735844058298
Gambia,2030,m11,d8,Demand,t16,118.84920916856557
Gambia,2030,m11,d8,Demand,t17,120.0887435096908
Gambia,2030,m11,d8,Demand,t18,123.80734643638284
Gambia,2030,m11,d8,Demand,t19,125.66664789972887
Gambia,2030,m11,d8,Demand,t20,135.58292253204715
Gambia,2030,m11,d8,Demand,t21,140.54105979986443
Gambia,2030,m11,d8,Demand,t22,143.63989560433572
Gambia,2030,m11,d8,Demand,t23,145.49919706768173
Gambia,2030,m11,d8,Demand,t24,142.40036126321047
Gambia,2030,m11,d9,Generation,t1,138.69416871575456
Gambia,2030,m11,d9,Generation,t2,133.10886988586958
Gambia,2030,m11,d9,Generation,t3,132.48739390305542
Gambia,2030,m11,d9,Generation,t4,131.24698716666813
Gambia,2030,m11,d9,Generation,t5,130.00700727541337
Gambia,2030,m11,d9,Generation,t6,129.3869612237887
Gambia,2030,m11,d9,Generation,t7,128.76699837501468
Gambia,2030,m11,d9,Generation,t8,125.04831817509043
Gambia,2030,m11,d9,Generation,t9,118.2307635869314
Gambia,2030,m11,d9,Generation,t10,112.48089757738498
Gambia,2030,m11,d9,Generation,t11,125.50040725568245
Gambia,2030,m11,d9,Generation,t12,112.70894274859458
Gambia,2030,m11,d9,Generation,t13,120.92906289349519
Gambia,2030,m11,d9,Generation,t14,119.24564093428747
Gambia,2030,m11,d9,Generation,t15,113.4908646347664
Gambia,2030,m11,d9,Generation,t16,111.99023601819633
Gambia,2030,m11,d9,Generation,t17,103.38709417910792
Gambia,2030,m11,d9,Generation,t18,121.949212177629
Gambia,2030,m11,d9,Generation,t19,123.80851060048339
Gambia,2030,m11,d9,Generation,t20,130.0061095288128
Gambia,2030,m11,d9,Generation,t21,136.2037752356385
Gambia,2030,m11,d9,Generation,t22,140.54213753744645
Gambia,2030,m11,d9,Generation,t23,143.02119516963177
Gambia,2030,m11,d9,Generation,t24,139.30257404070025
Gambia,2030,m11,d9,Unmet demand,t1,1.0349114127799408e-05
Gambia,2030,m11,d9,Unmet demand,t2,1.0374322560507305e-05
Gambia,2030,m11,d9,Unmet demand,t3,1.0385959746975257e-05
Gambia,2030,m11,d9,Unmet demand,t4,1.0381465631393334e-05
Gambia,2030,m11,d9,Unmet demand,t5,1.0380412463336213e-05
Gambia,2030,m11,d9,Unmet demand,t6,1.038029782826029e-05
Gambia,2030,m11,d9,Unmet demand,t7,1.0380903651327671e-05
Gambia,2030,m11,d9,Unmet demand,t8,1.039585264623732e-05
Gambia,2030,m11,d9,Unmet demand,t9,1.0396295655652514e-05
Gambia,2030,m11,d9,Unmet demand,t10,9.995706733481899e-06
Gambia,2030,m11,d9,Unmet demand,t11,9.99761885475626e-06
Gambia,2030,m11,d9,Unmet demand,t12,9.993853564453023e-06
Gambia,2030,m11,d9,Unmet demand,t13,9.9940040292082e-06
Gambia,2030,m11,d9,Unmet demand,t14,9.994046676961949e-06
Gambia,2030,m11,d9,Unmet demand,t15,9.99567713257244e-06
Gambia,2030,m11,d9,Unmet demand,t16,1.0006049868925694e-05
Gambia,2030,m11,d9,Unmet demand,t17,9.994901967401177e-06
Gambia,2030,m11,d9,Unmet demand,t18,1.0396231881879299e-05
Gambia,2030,m11,d9,Unmet demand,t19,1.039571189495647e-05
Gambia,2030,m11,d9,Unmet demand,t20,1.0380364201802115e-05
Gambia,2030,m11,d9,Unmet demand,t21,1.0379938545355644e-05
Gambia,2030,m11,d9,Unmet demand,t22,1.0380170788817773e-05
Gambia,2030,m11,d9,Unmet demand,t23,1.0381332811221396e-05
Gambia,2030,m11,d9,Unmet demand,t24,1.0386264477862108e-05
Gambia,2030,m11,d9,Storage Charge,t1,-0.012041725271111076
Gambia,2030,m11,d9,Storage Charge,t2,-0.004604561432127806
Gambia,2030,m11,d9,Storage Charge,t3,-0.0028956396170846457
Gambia,2030,m11,d9,Storage Charge,t4,-0.0020230911323519713
Gambia,2030,m11,d9,Storage Charge,t5,-0.0015773937828269641
Gambia,2030,m11,d9,Storage Charge,t6,-0.0012983912654328908
Gambia,2030,m11,d9,Storage Charge,t7,-0.001102689358759586
Gambia,2030,m11,d9,Storage Charge,t8,-0.0009559327604361841
Gambia,2030,m11,d9,Storage Charge,t9,-0.0008393651707786526
Gambia,2030,m11,d9,Storage Charge,t10,-9.125380633812041
Gambia,2030,m11,d9,Storage Charge,t11,-2.9321106153794307
Gambia,2030,m11,d9,Storage Charge,t12,-5.015056242019236
Gambia,2030,m11,d9,Storage Charge,t13,-3.3189029130879835
Gambia,2030,m11,d9,Storage Charge,t14,-2.875015151492774
Gambia,2030,m11,d9,Storage Charge,t15,-2.0783755590650905
Gambia,2030,m11,d9,Storage Charge,t16,-0.5777470288216586
Gambia,2030,m11,d9,Storage Charge,t17,-2.5106456242565787
Gambia,2030,m11,d9,Storage Charge,t18,-0.0006853673670559701
Gambia,2030,m11,d9,Storage Charge,t19,-0.0006825546780724983
Gambia,2030,m11,d9,Storage Charge,t20,-0.0006796434091525864
Gambia,2030,m11,d9,Storage Charge,t21,-0.000674464420692873
Gambia,2030,m11,d9,Storage Charge,t22,-0.0006671265772790669
Gambia,2030,m11,d9,Storage Charge,t23,-0.0006563640967400008
Gambia,2030,m11,d9,Storage Charge,t24,-0.0006378208485569392
Gambia,2030,m11,d9,Demand,t1,138.6817583365184
Gambia,2030,m11,d9,Demand,t2,133.10385384979668
Gambia,2030,m11,d9,Demand,t3,132.48408672757589
Gambia,2030,m11,d9,Demand,t4,131.24455238645064
Gambia,2030,m11,d9,Demand,t5,130.0050180453254
Gambia,2030,m11,d9,Demand,t6,129.3852509231046
Gambia,2030,m11,d9,Demand,t7,128.76548370420016
Gambia,2030,m11,d9,Demand,t8,125.0468807775081
Gambia,2030,m11,d9,Demand,t9,118.2294419496611
Gambia,2030,m11,d9,Demand,t10,103.3550301462092
Gambia,2030,m11,d9,Demand,t11,122.56781209525761
Gambia,2030,m11,d9,Demand,t12,107.69340019512205
Gambia,2030,m11,d9,Demand,t13,117.60967482744032
Gambia,2030,m11,d9,Demand,t14,116.37014048631508
Gambia,2030,m11,d9,Demand,t15,111.41200321849777
Gambia,2030,m11,d9,Demand,t16,111.41200321849777
Gambia,2030,m11,d9,Demand,t17,100.87596146395872
Gambia,2030,m11,d9,Demand,t18,121.94804497303682
Gambia,2030,m11,d9,Demand,t19,123.80734643638284
Gambia,2030,m11,d9,Demand,t20,130.0050180453254
Gambia,2030,m11,d9,Demand,t21,136.20268965426794
Gambia,2030,m11,d9,Demand,t22,140.54105979986443
Gambia,2030,m11,d9,Demand,t23,143.02012848211496
Gambia,2030,m11,d9,Demand,t24,139.3015254587392
Gambia,2030,m11,d10,Generation,t1,134.97560952338355
Gambia,2030,m11,d10,Generation,t2,129.3903119337144
Gambia,2030,m11,d10,Generation,t3,128.14905346930033
Gambia,2030,m11,d10,Generation,t4,124.42957326795158
Gambia,2030,m11,d10,Generation,t5,121.95005450082252
Gambia,2030,m11,d10,Generation,t6,120.09047152068611
Gambia,2030,m11,d10,Generation,t7,123.1891078345608
Gambia,2030,m11,d10,Generation,t8,123.18902852754825
Gambia,2030,m11,d10,Generation,t9,118.23078738885081
Gambia,2030,m11,d10,Generation,t10,128.57603024900234
Gambia,2030,m11,d10,Generation,t11,133.08499015594677
Gambia,2030,m11,d10,Generation,t12,125.6762810607864
Gambia,2030,m11,d10,Generation,t13,117.88749693840813
Gambia,2030,m11,d10,Generation,t14,119.59219237153648
Gambia,2030,m11,d10,Generation,t15,115.39401925827832
Gambia,2030,m11,d10,Generation,t16,123.18880090167863
Gambia,2030,m11,d10,Generation,t17,124.42832222230783
Gambia,2030,m11,d10,Generation,t18,121.94922627728225
Gambia,2030,m11,d10,Generation,t19,123.80852201406336
Gambia,2030,m11,d10,Generation,t20,134.3444880750209
Gambia,2030,m11,d10,Generation,t21,138.06308459226358
Gambia,2030,m11,d10,Generation,t22,139.92237772699895
Gambia,2030,m11,d10,Generation,t23,141.78166707146934
Gambia,2030,m11,d10,Generation,t24,139.9223456129671
Gambia,2030,m11,d10,Unmet demand,t1,1.0349097541819081e-05
Gambia,2030,m11,d10,Unmet demand,t2,1.0374104645794106e-05
Gambia,2030,m11,d10,Unmet demand,t3,1.0385694069712412e-05
Gambia,2030,m11,d10,Unmet demand,t4,1.038110432374064e-05
Gambia,2030,m11,d10,Unmet demand,t5,1.0380105724715999e-05
Gambia,2030,m11,d10,Unmet demand,t6,1.0380029159456268e-05
Gambia,2030,m11,d10,Unmet demand,t7,1.0380745439675725e-05
Gambia,2030,m11,d10,Unmet demand,t8,1.0395877676662189e-05
Gambia,2030,m11,d10,Unmet demand,t9,1.0392821075302227e-05
Gambia,2030,m11,d10,Unmet demand,t10,1.0002638660439077e-05
Gambia,2030,m11,d10,Unmet demand,t11,9.995251382893998e-06
Gambia,2030,m11,d10,Unmet demand,t12,9.993751073138991e-06
Gambia,2030,m11,d10,Unmet demand,t13,9.993452345470015e-06
Gambia,2030,m11,d10,Unmet demand,t14,9.993524374123295e-06
Gambia,2030,m11,d10,Unmet demand,t15,9.99502204501599e-06
Gambia,2030,m11,d10,Unmet demand,t16,1.0377892446327328e-05
Gambia,2030,m11,d10,Unmet demand,t17,1.0384219676593255e-05
Gambia,2030,m11,d10,Unmet demand,t18,1.0396187587135472e-05
Gambia,2030,m11,d10,Unmet demand,t19,1.0395767441326645e-05
Gambia,2030,m11,d10,Unmet demand,t20,1.0380676087766821e-05
Gambia,2030,m11,d10,Unmet demand,t21,1.0380113708531456e-05
Gambia,2030,m11,d10,Unmet demand,t22,1.038021020285575e-05
Gambia,2030,m11,d10,Unmet demand,t23,1.0381345862411166e-05
Gambia,2030,m11,d10,Unmet demand,t24,1.0386320541958956e-05
Gambia,2030,m11,d10,Storage Charge,t1,-0.01208512276072143
Gambia,2030,m11,d10,Storage Charge,t2,-0.004649100868923051
Gambia,2030,m11,d10,Storage Charge,t3,-0.002924843597582196
Gambia,2030,m11,d10,Storage Charge,t4,-0.002047222724884715
Gambia,2030,m11,d10,Storage Charge,t5,-0.001596749692865149
Gambia,2030,m11,d10,Storage Charge,t6,-0.0013150155898703658
Gambia,2030,m11,d10,Storage Charge,t7,-0.0011158871330386555
