c,g,y,value
Tanzania,Matembwe,2030,0.0056877988080428
Tanzania,Matembwe,2036,0.0056776356054781
Tanzania,Mtera,2024,0.6829620005927447
Tanzania,Mtera,2030,0.4139275634537311
Tanzania,Mtera,2036,0.3921145410066206
Tanzania,BMST_GENC_TAN,2030,1.6415191940097e-05
Tanzania,BMST_GENC_TAN,2036,1.642759056077461e-05
Tanzania,NGCC_GENC_TAN,2030,2.56334312864342e-05
Tanzania,NGCC_GENC_TAN,2036,8.95851365340936e-05
Tanzania,GOCV_GENC_TAN,2030,5.180936208794087e-06
Tanzania,GOCV_GENC_TAN,2036,6.040166233152836e-06
Tanzania,NGSC_GENC_TAN,2030,2.236795064983632e-05
Tanzania,NGSC_GENC_TAN,2036,0.0001151319768883
Tanzania,DSRC_GENC_TAN,2030,1.4413483109521464e-05
Tanzania,DSRC_GENC_TAN,2036,3.5954328358012176e-05
Tanzania,HFRC_GENC_TAN,2030,1.560977333121394e-05
Tanzania,HFRC_GENC_TAN,2036,4.2919179050611055e-05
Tanzania,HYRO_GENC_TAN,2030,3.798244798847362e-05
Tanzania,HYRO_GENC_TAN,2036,4.316705569648552e-05
Tanzania,HYDM_GENC_TAN,2036,0.455193126777381
Tanzania,Batt_GENC_TAN,2030,7.345083536636217e-05
Tanzania,Batt_GENC_TAN,2036,0.0007804386361633
Uganda,Panyimur_Geothermal_Power_Project,2030,0.0031769169403825
Uganda,Panyimur_Geothermal_Power_Project,2036,0.0032142327540304
Uganda,Excess_Associated_Gas_Thermal_Power_Project,2030,0.000132682599189
Uganda,Excess_Associated_Gas_Thermal_Power_Project,2036,0.0002156837168837
Uganda,Kingfisher_Gas_to_Power_Project,2030,0.0001322395617828
Uganda,Kingfisher_Gas_to_Power_Project,2036,0.00021481537512
Uganda,Jinja_Waste_to_Energy_Power_Project,2030,0.0031138711133382
Uganda,Jinja_Waste_to_Energy_Power_Project,2036,0.0031129560920128
Uganda,Kamuli_Sugar_Bagasse_Power_Plant,2030,0.0031139773815681
Uganda,Kamuli_Sugar_Bagasse_Power_Plant,2036,0.0031129718484874
Uganda,Pece_Biomass_Power_Project,2030,0.019257254553714
Uganda,Pece_Biomass_Power_Project,2036,0.0191354738661654
Uganda,Pramukh_Steel_Bagasse_Power_Plant,2024,0.0065702642027737
Uganda,Pramukh_Steel_Bagasse_Power_Plant,2030,0.0065662476578801
Uganda,Pramukh_Steel_Bagasse_Power_Plant,2036,0.0065837881878456
Uganda,Tilenga_Gas_to_Power_Project_ST,2030,1.271053128187542e-05
Uganda,Tilenga_Gas_to_Power_Project_ST,2036,1.6832159668705474e-05
Uganda,Unergy_Biomass_Power_Project,2030,2.065573436606387e-05
Uganda,Unergy_Biomass_Power_Project,2036,2.063923153080704e-05
Uganda,Achwa-Aber_Multipurpose_HPP,2030,4.799800693807577e-05
Uganda,Achwa-Aber_Multipurpose_HPP,2036,4.78760851658506e-05
Uganda,Atari_2_HPP,2030,5.165164752024541e-05
Uganda,Atari_2_HPP,2036,5.118950160447211e-05
Uganda,Awere_HPP,2030,0.0377042728558588
Uganda,Awere_HPP,2036,0.0374801761732091
Uganda,Ayago_HPP,2030,9.21273537297602e-05
Uganda,Ayago_HPP,2036,9.214711249186485e-05
Uganda,Buwangani_HPP,2030,0.0176975698429385
Uganda,Buwangani_HPP,2036,0.0177249842481585
Uganda,Kiiba_HPP,2030,9.793281718644756e-05
Uganda,Kiiba_HPP,2036,9.820223886557964e-05
Uganda,Kiraboha_HPP,2030,2.3459903726012783e-05
Uganda,Kiraboha_HPP,2036,2.300292687791528e-05
Uganda,Kisinga_HPP,2030,2.336370626377461e-05
Uganda,Kisinga_HPP,2036,2.2868892395775184e-05
Uganda,Latoro_HPP_on_R_Aswa,2030,4.566188988886463e-05
Uganda,Latoro_HPP_on_R_Aswa,2036,4.522306392609267e-05
Uganda,Lower_Achwa_HPP,2030,4.637458048158436e-05
Uganda,Lower_Achwa_HPP,2036,4.608963926926234e-05
Uganda,Lwakhakha_HPP,2030,2.350723767138244e-05
Uganda,Lwakhakha_HPP,2036,2.3075654980449463e-05
Uganda,Maziba_HPP,2030,4.4044979448087936e-05
Uganda,Maziba_HPP,2036,4.361605839068963e-05
Uganda,Mitano_HPP,2030,2.3583841604515507e-05
Uganda,Mitano_HPP,2036,2.32240919916158e-05
Uganda,Mukoki_HPP,2030,2.336370626377461e-05
Uganda,Mukoki_HPP,2036,2.2868892395775184e-05
Uganda,Muzizi_HPP,2030,4.666070326444754e-05
Uganda,Muzizi_HPP,2036,4.653054500670651e-05
Uganda,Nengo_Bridge_HPP,2030,4.61006194997588e-05
Uganda,Nengo_Bridge_HPP,2036,4.573233320740864e-05
Uganda,Ngenge_HPP,2030,2.3583841604515507e-05
Uganda,Ngenge_HPP,2036,2.32240919916158e-05
Uganda,Nsongi_HPP,2030,2.350723767138244e-05
Uganda,Nsongi_HPP,2036,2.3075654980449463e-05
Uganda,Nyakinengo_SHP,2030,2.3459903726012783e-05
Uganda,Nyakinengo_SHP,2036,2.300292687791528e-05
Uganda,Okollo_SHPP,2030,0.0002768522176241
Uganda,Okollo_SHPP,2036,0.0002763298260987
Uganda,Oriang_HPP,2030,9.208130332875174e-05
Uganda,Oriang_HPP,2036,9.209670487680304e-05
Uganda,Rwembya_SHPP,2030,8.313000888149662e-05
Uganda,Rwembya_SHPP,2036,8.276104000938699e-05
Uganda,Karuma_HPP,2024,0.1581452671113069
Uganda,Karuma_HPP,2030,0.1307459850287257
Uganda,Karuma_HPP,2036,0.1232140726177019
Uganda,Karuma2_HPP,2024,0.1413018169397159
Uganda,Karuma2_HPP,2030,0.1189727024290112
Uganda,Karuma2_HPP,2036,0.1127072015345696
Uganda,Katooke_HPP,2024,0.0019353839427726
Uganda,Katooke_HPP,2030,0.001931523749741
Uganda,Katooke_HPP,2036,0.0019348444622639
Uganda,Simu_HPP,2024,0.0393394843043593
Uganda,Simu_HPP,2030,0.0359524747929881
Uganda,Simu_HPP,2036,0.0349324456529796
Uganda,Sironko_HPP,2030,0.0026740044249836
Uganda,Sironko_HPP,2036,0.0026785875004112
Uganda,Sisi_HPP,2024,0.0247043556715198
Uganda,Sisi_HPP,2030,0.0219480856025604
Uganda,Sisi_HPP,2036,0.0213394119591562
Uganda,Tokwe_HPP,2024,0.0019353839427726
Uganda,Tokwe_HPP,2030,0.001931523749741
Uganda,Tokwe_HPP,2036,0.0019348444622639
Uganda,Warugo_HPP,2024,0.0053076191280634
Uganda,Warugo_HPP,2030,0.00529005041104
Uganda,Warugo_HPP,2036,0.0053006487540962
Uganda,SCOUL_Bagasse_Plant,2024,0.0102964880869829
Uganda,SCOUL_Bagasse_Plant,2030,0.0102283437688264
Uganda,SCOUL_Bagasse_Plant,2036,0.0102008614740925
Uganda,Atari_HPP,2024,0.0155481070631998
Uganda,Atari_HPP,2030,0.0148463420696312
Uganda,Atari_HPP,2036,0.0146271020499183
Uganda,Hoimo_HPP,2024,0.0155481070631998
Uganda,Hoimo_HPP,2030,0.0148463420696312
Uganda,Hoimo_HPP,2036,0.0146271020499183
Uganda,Igassa_HPP,2024,0.0019694268742862
Uganda,Igassa_HPP,2030,0.0019665689668674
Uganda,Igassa_HPP,2036,0.0019694619523445
Uganda,Kabasanja_HPP,2024,0.0026288754045224
Uganda,Kabasanja_HPP,2030,0.002625183025654
Uganda,Kabasanja_HPP,2036,0.0026297288830375
Uganda,Kabeywa_1_HPP,2024,0.0306909323868085
Uganda,Kabeywa_1_HPP,2030,0.0284769168212156
Uganda,Kabeywa_1_HPP,2036,0.0278098266564731
Uganda,Kabeywa_2_HPP,2024,0.0125568428175162
Uganda,Kabeywa_2_HPP,2030,0.0124274284965547
Uganda,Kabeywa_2_HPP,2036,0.0124202788817191
Uganda,Kigwabya_HPP,2030,0.0232292996721427
Uganda,Kigwabya_HPP,2036,0.0231174031803153
Uganda,Kikagati_HPP,2024,0.0640911933873359
Uganda,Kikagati_HPP,2030,0.0595792642628716
Uganda,Kikagati_HPP,2036,0.0582864180760855
Uganda,Muyembe_HPP,2024,0.0306909323868085
Uganda,Muyembe_HPP,2030,0.0284769168212156
Uganda,Muyembe_HPP,2036,0.0278098266564731
Uganda,Nchwera_HPP,2024,0.0062762680486615
Uganda,Nchwera_HPP,2030,0.0062198780961724
Uganda,Nchwera_HPP,2036,0.0062173858290301
Uganda,Nsongya_HPP,2024,0.0062762680486615
Uganda,Nsongya_HPP,2030,0.0062198780961724
Uganda,Nsongya_HPP,2036,0.0062173858290301
Uganda,Nyabuhuka_HPP,2024,0.0155481070631998
Uganda,Nyabuhuka_HPP,2030,0.0148463420696312
Uganda,Nyabuhuka_HPP,2036,0.0146271020499183
Uganda,Nyagak_III_HPP,2030,0.0293433672995132
Uganda,Nyagak_III_HPP,2036,0.0289971868467236
Uganda,Nyamabuye_HPP,2030,0.0328742177354722
Uganda,Nyamabuye_HPP,2036,0.0326035574408395
Uganda,Nyamagasani_2_HPP,2024,0.0012220948684367
Uganda,Nyamagasani_2_HPP,2030,0.0012196538280515
Uganda,Nyamagasani_2_HPP,2036,0.0012312757051369
Uganda,Achwa_1_HPP,2024,0.1106927317797628
Uganda,Achwa_1_HPP,2030,0.0967605844748711
Uganda,Achwa_1_HPP,2036,0.0927788353627585
Uganda,Achwa_2_HPP,2024,0.100583873064422
Uganda,Achwa_2_HPP,2030,0.089127946803942
Uganda,Achwa_2_HPP,2036,0.0858561667218441
Uganda,Africa_EMS_Mpanga,2024,0.0610109986526856
Uganda,Africa_EMS_Mpanga,2030,0.0570126054111108
Uganda,Africa_EMS_Mpanga,2036,0.0559590816950804
Uganda,Bugoye_Hydro_Limited-_Mubuku_II,2024,0.0605123173155686
Uganda,Bugoye_Hydro_Limited-_Mubuku_II,2030,0.0565153641645485
Uganda,Bugoye_Hydro_Limited-_Mubuku_II,2036,0.0553790800189088
Uganda,Eco_Power_Uganda_Limited-_Ishasha,2024,0.0343004914679539
Uganda,Eco_Power_Uganda_Limited-_Ishasha,2030,0.0331263359119678
Uganda,Eco_Power_Uganda_Limited-_Ishasha,2036,0.0328251206007424
Uganda,Hydromax_Limited_Buseruka,2024,0.0439367762365707
Uganda,Hydromax_Limited_Buseruka,2030,0.0414993418647813
Uganda,Hydromax_Limited_Buseruka,2036,0.0408338652470683
Uganda,Kakaka_HPP,2024,0.0220894591376637
Uganda,Kakaka_HPP,2030,0.0205598167152009
Uganda,Kakaka_HPP,2036,0.0200814071776488
Uganda,Kasese_Cobalt_Company_Limited-_Mubuku_III,2024,0.0393394843043593
Uganda,Kasese_Cobalt_Company_Limited-_Mubuku_III,2030,0.0359524747929881
Uganda,Kasese_Cobalt_Company_Limited-_Mubuku_III,2036,0.0349324456529796
Uganda,Lubilia_Hydropower_Plant,2024,0.0220894591376637
Uganda,Lubilia_Hydropower_Plant,2030,0.0205598167152009
Uganda,Lubilia_Hydropower_Plant,2036,0.0200814071776488
Uganda,Mahoma_Hydropower_Plant,2024,0.0152961789414898
Uganda,Mahoma_Hydropower_Plant,2030,0.0150972571766195
Uganda,Mahoma_Hydropower_Plant,2036,0.0150868271476047
Uganda,Muvumbe_Hydropower_Plant,2024,0.0351341184317987
Uganda,Muvumbe_Hydropower_Plant,2030,0.0334441516444611
Uganda,Muvumbe_Hydropower_Plant,2036,0.0330026222770311
Uganda,Ndugutu_Hydropower_Plant,2024,0.0247043556715198
Uganda,Ndugutu_Hydropower_Plant,2030,0.0219480856025604
Uganda,Ndugutu_Hydropower_Plant,2036,0.0213394119591562
Uganda,Nkusi_Hydropower_Plant,2024,0.0458500115508121
Uganda,Nkusi_Hydropower_Plant,2030,0.0436456397693375
Uganda,Nkusi_Hydropower_Plant,2036,0.0430571527493799
Uganda,Rwimi_Hydropower_Plant,2024,0.0247043556715198
Uganda,Rwimi_Hydropower_Plant,2030,0.0219480856025604
Uganda,Rwimi_Hydropower_Plant,2036,0.0213394119591562
Uganda,Sindila_(Butama)_Hydropower_Plant,2024,0.0220894591376637
Uganda,Sindila_(Butama)_Hydropower_Plant,2030,0.0205598167152009
Uganda,Sindila_(Butama)_Hydropower_Plant,2036,0.0200814071776488
Uganda,Siti_I_Hydropower_Plant,2024,0.026566878301319
Uganda,Siti_I_Hydropower_Plant,2030,0.0258904609897058
Uganda,Siti_I_Hydropower_Plant,2036,0.0257478182656515
Uganda,Siti_II_Hydropower_Plant,2024,0.0719650135941613
Uganda,Siti_II_Hydropower_Plant,2030,0.0662015487665043
Uganda,Siti_II_Hydropower_Plant,2036,0.0645471987998126
Uganda,Waki_Hydropower_Plant,2024,0.0253401650080383
Uganda,Waki_Hydropower_Plant,2030,0.0247317903578249
Uganda,Waki_Hydropower_Plant,2036,0.0246166187106637
Uganda,Ziba_Limited_(Kyambura)_Hydropower_Plant,2024,0.0119367211571747
Uganda,Ziba_Limited_(Kyambura)_Hydropower_Plant,2030,0.011847593743039
Uganda,Ziba_Limited_(Kyambura)_Hydropower_Plant,2036,0.0119240379713193
Uganda,Electro-Maxx_Uganda_Limited,2024,0.1027156315326758
Uganda,Electro-Maxx_Uganda_Limited,2030,0.0910113835974952
Uganda,Electro-Maxx_Uganda_Limited,2036,0.0934138554416711
Uganda,Jacobsen_Thermal_Plant,2024,0.1027124111905567
Uganda,Jacobsen_Thermal_Plant,2030,0.0910106638955272
Uganda,Jacobsen_Thermal_Plant,2036,0.0934135994069067
Uganda,Kakira_Sugar_Limited,2024,0.0447408803171003
Uganda,Kakira_Sugar_Limited,2030,0.0431095735744359
Uganda,Kakira_Sugar_Limited,2036,0.0436939289682902
Uganda,Kinyara_Sugar_Limited,2024,0.0150649334894263
Uganda,Kinyara_Sugar_Limited,2030,0.0149992055707646
Uganda,Kinyara_Sugar_Limited,2036,0.0151880042845958
Uganda,Sugar_and_Allied_Industries_Limited,2024,0.0120979060723447
Uganda,Sugar_and_Allied_Industries_Limited,2030,0.0119981893128896
Uganda,Sugar_and_Allied_Industries_Limited,2036,0.0119591489104675
Uganda,Bujagali_Energy_Limited,2024,0.1531194151386088
Uganda,Bujagali_Energy_Limited,2030,0.127333325696145
Uganda,Bujagali_Energy_Limited,2036,0.1202303432514408
Uganda,Eskom_(Nalubaale_and_Kiira)_,2024,0.1585934867404632
Uganda,Eskom_(Nalubaale_and_Kiira)_,2030,0.1314829096378081
Uganda,Eskom_(Nalubaale_and_Kiira)_,2036,0.124191457247026
Uganda,Isimba_Hydropower_Plant,2024,0.1464938362414065
Uganda,Isimba_Hydropower_Plant,2030,0.1225212623402165
Uganda,Isimba_Hydropower_Plant,2036,0.1157443612250159
Uganda,Nyamagasani_1_HPP,2024,0.0670333425975133
Uganda,Nyamagasani_1_HPP,2030,0.062072409588186
Uganda,Nyamagasani_1_HPP,2036,0.0606476945812491
Uganda,Nyamwamba_Hydropower_Plant,2024,0.0443411581939931
Uganda,Nyamwamba_Hydropower_Plant,2030,0.0418631760353303
Uganda,Nyamwamba_Hydropower_Plant,2036,0.0411818692343029
Uganda,Nyamwamba_II_HPP,2024,0.0351715736004557
Uganda,Nyamwamba_II_HPP,2030,0.0339428027893194
Uganda,Nyamwamba_II_HPP,2036,0.0336618039054847
Uganda,BMST_GENC_UGA,2030,0.0812263154850495
Uganda,BMST_GENC_UGA,2036,0.0765955197818994
Uganda,NGCC_GENC_UGA,2030,0.0001971024620021
Uganda,NGCC_GENC_UGA,2036,0.000224531685412
Uganda,GOCV_GENC_UGA,2030,6.393052003888681e-06
Uganda,GOCV_GENC_UGA,2036,6.544150350024902e-06
Uganda,NGSC_GENC_UGA,2030,9.485072649547322e-05
Uganda,NGSC_GENC_UGA,2036,0.0001497319951175
Uganda,DSRC_GENC_UGA,2030,2.7144511249569165e-05
Uganda,DSRC_GENC_UGA,2036,3.835391224329262e-05
Uganda,HFRC_GENC_UGA,2030,3.160926970296119e-05
Uganda,HFRC_GENC_UGA,2036,4.641287015389963e-05
Uganda,HYDM_GENC_UGA,2036,0.0581277382419663
Uganda,Batt_GENC_UGA,2030,0.0003465278986112
Uganda,Batt_GENC_UGA,2036,0.0013537288991172
