z,sumhdr,y,value
DRC_South,Generation costs: $m,2040,5.01943108274896
DRC_South,Fixed O&M: $m,2025,1.916345058213499
DRC_South,Fixed O&M: $m,2026,1.9766899810422802
DRC_South,Fixed O&M: $m,2027,2.087841822859261
DRC_South,Fixed O&M: $m,2028,2.193842945740148
DRC_South,Fixed O&M: $m,2029,2.2947715243139606
DRC_South,Fixed O&M: $m,2030,2.390706664117799
DRC_South,Fixed O&M: $m,2031,2.481728418052861
DRC_South,Fixed O&M: $m,2032,2.5679177996381655
DRC_South,Fixed O&M: $m,2033,2.6493567838322742
DRC_South,Fixed O&M: $m,2034,2.7261283152121623
DRC_South,Fixed O&M: $m,2035,2.7983163057195193
DRC_South,Fixed O&M: $m,2036,2.866005621521916
DRC_South,Fixed O&M: $m,2037,2.9292820758937146
DRC_South,Fixed O&M: $m,2038,2.988232409677756
DRC_South,Fixed O&M: $m,2039,3.0429442724605678
DRC_South,Fixed O&M: $m,2040,3.093506195232134
DRC_South,Variable O&M: $m,2025,0.12934657834575683
DRC_South,Variable O&M: $m,2026,0.12698978663024857
DRC_South,Variable O&M: $m,2027,0.12465388787807508
DRC_South,Variable O&M: $m,2028,0.12233905437320512
DRC_South,Variable O&M: $m,2029,0.1200454634868108
DRC_South,Variable O&M: $m,2030,0.11777329708896782
DRC_South,Variable O&M: $m,2031,0.1155227410755587
DRC_South,Variable O&M: $m,2032,0.11329398490209376
DRC_South,Variable O&M: $m,2033,0.11108722073504662
DRC_South,Variable O&M: $m,2034,0.10890264313780477
DRC_South,Variable O&M: $m,2035,0.10674044844373022
DRC_South,Variable O&M: $m,2036,0.10460083389440787
DRC_South,Variable O&M: $m,2037,0.10248399720256801
DRC_South,Variable O&M: $m,2038,0.10039013580204034
DRC_South,Variable O&M: $m,2039,0.0983194462928326
DRC_South,Variable O&M: $m,2040,0.09627212374382034
DRC_South,Transmission costs: $m,2030,1.2447152676869748
DRC_South,Transmission costs: $m,2031,1.220929728011042
DRC_South,Transmission costs: $m,2032,1.1973745851591973
DRC_South,Transmission costs: $m,2033,1.1740518700887927
DRC_South,Transmission costs: $m,2034,1.3448507070231004
DRC_South,Transmission costs: $m,2035,1.5166271200663592
DRC_South,Transmission costs: $m,2036,1.6892636468468212
DRC_South,Transmission costs: $m,2037,1.8627679140139213
DRC_South,Transmission costs: $m,2038,2.2593593251470265
DRC_South,Transmission costs: $m,2039,2.212756821676585
DRC_South,Transmission costs: $m,2040,2.3885577496692756
DRC_South,Unmet demand costs: $m,2025,139.65137425341547
DRC_South,Unmet demand costs: $m,2026,144.0287067835257
DRC_South,Unmet demand costs: $m,2027,142.16668672827797
DRC_South,Unmet demand costs: $m,2028,149.5153574122201
DRC_South,Unmet demand costs: $m,2029,205.21738170750592
DRC_South,Unmet demand costs: $m,2030,0.17961934268951388
DRC_South,Unmet demand costs: $m,2031,0.07064617627590443
DRC_South,Unmet demand costs: $m,2032,0.026148917098728904
DRC_South,Unmet country planning reserve costs: $m,2025,2.5422467447136468
DRC_South,Unmet country planning reserve costs: $m,2026,2.6602344844298047
DRC_South,Unmet country planning reserve costs: $m,2027,2.444510871156069
DRC_South,Unmet country planning reserve costs: $m,2028,2.2898804535034976
DRC_South,Unmet country planning reserve costs: $m,2029,2.1517936024840267
DRC_South,Unmet country planning reserve costs: $m,2030,0.9315622753448393
DRC_South,Unmet country planning reserve costs: $m,2031,0.7458702210683947
DRC_South,Unmet country planning reserve costs: $m,2032,0.7581889401517741
DRC_South,Unmet country planning reserve costs: $m,2033,0.14296137039255868
DRC_South,Unmet country planning reserve costs: $m,2034,0.18958854315899565
DRC_South,Unmet system planning reserve costs: $m,2034,0.11103979224852323
DRC_South,Unmet system planning reserve costs: $m,2035,0.028272808155168045
DRC_South,Import costs with internal zones: $m,2025,476.1893575684486
DRC_South,Import costs with internal zones: $m,2026,469.95676720088227
DRC_South,Import costs with internal zones: $m,2027,585.4018756930504
DRC_South,Import costs with internal zones: $m,2028,590.8004789541236
DRC_South,Import costs with internal zones: $m,2029,561.3665407838376
DRC_South,Import costs with internal zones: $m,2030,147.5207545794112
DRC_South,Import costs with internal zones: $m,2031,133.30601915937032
DRC_South,Import costs with internal zones: $m,2032,132.04977456939838
DRC_South,Import costs with internal zones: $m,2033,57.736186627526855
DRC_South,Import costs with internal zones: $m,2034,62.38285370027712
DRC_South,Import costs with internal zones: $m,2035,60.115028451782926
DRC_South,Import costs with internal zones: $m,2036,59.717068190534164
DRC_South,Import costs with internal zones: $m,2037,51.33469639957254
DRC_South,Import costs with internal zones: $m,2038,45.79612602231994
DRC_South,Import costs with internal zones: $m,2039,44.29533684540599
DRC_South,Import costs with internal zones: $m,2040,49.79067546882156
DRC_South,Export revenues with internal zones: $m,2030,-0.036016833226010694
DRC_South,Export revenues with internal zones: $m,2031,-0.01765589682454598
DRC_South,Export revenues with internal zones: $m,2032,-0.008047082311255758
DRC_South,Trade shared benefits: $m,2025,-198.35036557665038
DRC_South,Trade shared benefits: $m,2026,-197.75620462747318
DRC_South,Trade shared benefits: $m,2027,-244.58073525010533
DRC_South,Trade shared benefits: $m,2028,-248.43448666808396
DRC_South,Trade shared benefits: $m,2029,-157.62210877754578
DRC_South,Trade shared benefits: $m,2030,-31.369689841027803
DRC_South,Trade shared benefits: $m,2031,-31.394595314002494
DRC_South,Trade shared benefits: $m,2032,-33.23358681775068
DRC_South,Trade shared benefits: $m,2033,-9.006599192247169
DRC_South,Trade shared benefits: $m,2034,-10.253936011570582
DRC_South,Trade shared benefits: $m,2035,-10.039652660417936
DRC_South,Trade shared benefits: $m,2036,-10.06990900237416
DRC_South,Trade shared benefits: $m,2037,-8.022804067162813
DRC_South,Trade shared benefits: $m,2038,-6.601018237267525
DRC_South,Trade shared benefits: $m,2039,-4.622715788568674
DRC_South,Trade shared benefits: $m,2040,-6.668424691687629
Mozal,Unmet system planning reserve costs: $m,2034,0.11103979224852327
Mozal,Unmet system planning reserve costs: $m,2035,0.028272808155168052
Mozal,Import costs with internal zones: $m,2025,86.73614161098061
Mozal,Import costs with internal zones: $m,2026,70.17278308830214
Mozal,Import costs with internal zones: $m,2027,63.08711643545772
Mozal,Import costs with internal zones: $m,2028,60.398375273875516
Mozal,Import costs with internal zones: $m,2029,57.4579529625311
Mozal,Import costs with internal zones: $m,2030,57.051664544272256
Mozal,Import costs with internal zones: $m,2031,54.11427216505491
Mozal,Import costs with internal zones: $m,2032,49.65475379294024
Mozal,Import costs with internal zones: $m,2033,50.70153047781238
Mozal,Import costs with internal zones: $m,2034,55.58547359159673
Mozal,Import costs with internal zones: $m,2035,53.93470694463443
Mozal,Import costs with internal zones: $m,2036,51.90425646994899
Mozal,Import costs with internal zones: $m,2037,48.67399397534084
Mozal,Import costs with internal zones: $m,2038,44.765989989315074
Mozal,Import costs with internal zones: $m,2039,45.200596051339495
Mozal,Import costs with internal zones: $m,2040,46.97731479340551
Mozal,Export revenues with internal zones: $m,2028,-1.4598575593129866
Mozal,Export revenues with internal zones: $m,2029,-1.8536654604823375
Mozal,Export revenues with internal zones: $m,2030,-3.4558558358658815
Mozal,Export revenues with internal zones: $m,2031,-3.0971895340626956
Mozal,Export revenues with internal zones: $m,2032,-0.27124966905468006
Mozal,Export revenues with internal zones: $m,2033,-1.1558854578135218
Mozal,Export revenues with internal zones: $m,2034,-2.5458203493583476
Mozal,Export revenues with internal zones: $m,2035,-2.3679694474283983
Mozal,Export revenues with internal zones: $m,2036,-1.881548144768321
Mozal,Export revenues with internal zones: $m,2037,-0.9261953355129288
Mozal,Export revenues with internal zones: $m,2038,-0.7637756250876915
Mozal,Export revenues with internal zones: $m,2039,-0.8894815851794043
Mozal,Export revenues with internal zones: $m,2040,-0.881068762755233
Mozal,Trade shared benefits: $m,2025,-1.1502968742863455
Mozal,Trade shared benefits: $m,2026,-0.6372841610665941
Mozal,Trade shared benefits: $m,2027,-0.3755724743389191
Mozal,Trade shared benefits: $m,2028,-0.1511100231890164
Mozal,Trade shared benefits: $m,2029,-0.14693108439293445
Mozal,Trade shared benefits: $m,2030,-0.24151955061243224
Mozal,Trade shared benefits: $m,2031,-0.23019902277530782
Mozal,Trade shared benefits: $m,2032,-0.47088412436169524
Mozal,Trade shared benefits: $m,2033,-0.5881204606455186
Mozal,Trade shared benefits: $m,2034,-1.1372372119885086
Mozal,Trade shared benefits: $m,2035,-1.0942703583623932
Mozal,Trade shared benefits: $m,2036,-1.0727883401912361
Mozal,Trade shared benefits: $m,2037,-1.055696994958162
Mozal,Trade shared benefits: $m,2038,-0.6519121006581566
Mozal,Trade shared benefits: $m,2039,-0.8937766253245447
Mozal,Trade shared benefits: $m,2040,-1.0506054291985343
