z,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
BAHRAIN,Q4,d1,2030,4689.43402835365,4508.97797675786,4339.1845029645,4185.38489587481,4042.73252921493,3761.54742822793,3805.81328152896,3928.43292625699,4074.8010397268,4169.9564689031,4318.26323288245,4582.24281059733,4801.63342659293,5023.04347020263,5211.98111777763,4993.80215835049,4668.83586668985,4942.34714274328,5006.24183245333,4987.33998998538,5039.36044532454,5098.40850876076,4971.18456907259,4816.57719093726
BAHRAIN,Q4,d1,2031,4870.12317197495,4682.71394666417,4506.37814021687,4346.6524620648,4198.50353999728,3906.48406224132,3952.45552843215,4079.79984536221,4231.80768612458,4330.62956052749,4484.65075017413,4758.8017565822,4986.64573865206,5216.58695914304,5412.8045858225,5186.21894680531,4848.73134007958,5132.78131183531,5199.13793547937,5179.50778385774,5233.53264558565,5294.85589701903,5162.72987648883,5002.16530296831
BAHRAIN,Q4,d1,2032,5057.77447060796,4863.14415801386,4680.01393551036,4514.13384814278,4360.27658223356,4057.00526704105,4104.748065296,4236.99910133801,4394.86397440002,4497.49356626925,4657.44936480227,4942.16371643949,5178.78678224324,5417.58789541264,5621.36600694246,5386.04976955809,5035.55838747837,5330.55312268144,5399.46654133047,5379.08001798803,5435.18651812706,5498.87262309854,5361.65563906286,5194.90433274902
BAHRAIN,Q4,d1,2033,5252.65618388044,5050.52654742492,4860.34011240723,4688.0684795463,4528.28292091584,4213.32622239226,4262.90860411904,4400.25542065418,4564.20300402813,4670.78702898095,4836.90610352542,5132.59081791067,5378.33123537405,5626.33362280672,5837.96353313325,5593.58029765144,5229.58409019371,5535.945302834,5607.51403266225,5586.34199374972,5644.61034015856,5710.75034206053,5568.24623399542,5395.06981314678
BAHRAIN,Q4,d1,2034,5455.04690776396,5245.12899010204,5047.61445880153,4868.70500704313,4702.76273193528,4375.67039917739,4427.16324558685,4569.80218874297,4740.06685606768,4850.75768283837,5023.27751131969,5330.35528881259,5585.56435970326,5843.12255679874,6062.90680452086,5809.10720935307,5431.08582047488,5749.25147365449,5823.57782677471,5801.59000549768,5862.10349653361,5930.79194676229,5782.79699585919,5602.94789361886
BAHRAIN,Q4,d1,2035,5665.23597284479,5447.22968278148,5242.10469544349,5056.30166219347,4883.96544542901,4544.26987886215,4597.74680229755,4745.88178363869,4922.70693923167,5037.66280749245,5216.83001812639,5535.73984620468,5800.78240834073,6068.26461114446,6296.51739201199,6032.93861427654,5640.35163803452,5970.77657006422,6047.96680078941,6025.13176413999,6087.97690773926,6159.31200086203,6005.6146387986,5818.83574928151
BAHRAIN,Q4,d1,2036,5883.52385794065,5657.11754143121,5444.08885866359,5251.12662650872,5072.15010235667,4719.365685271,4774.90313444162,4928.74592247266,5112.38434929232,5231.76959586713,5417.84031973076,5749.0381005512,6024.29304936036,6302.08164092365,6539.12925700046,6265.39449384379,5857.68070184848,6200.83727646844,6281.00173320925,6257.28683703056,6322.55347437706,6396.63718850795,6237.01769499748,6043.04200574095
BAHRAIN,Q4,d1,2037,6110.22261965455,5875.09261427493,5653.85569784344,5453.45841483414,5267.58572481605,4901.2081291462,4958.88549841569,5118.65602131911,5309.37024233427,5433.3555361289,5626.59577331644,5970.55497545636,6256.4158056314,6544.90790265268,6791.08922878649,6506.80715871919,6083.38369782295,6439.7624794771,6523.015762492,6498.38710481123,6566.16853877026,6643.10678135419,6477.33697004135,6275.88718029355
BAHRAIN,Q4,d1,2038,6345.65633847978,6101.46651073038,5871.70508820162,5663.58627350383,5470.55170062762,5090.05716598319,5149.9569088689,5315.88356890631,5513.94622238972,5642.70880837396,5843.39480826111,6200.60714357224,6497.48251159702,6797.09053212572,7052.75750039155,6757.5217238691,6317.7832829399,6687.89373806948,6774.35486329319,6748.77723585659,6819.17036435732,6899.07312357165,6726.91601582531,6517.70414012596
BAHRAIN,Q4,d1,2039,6590.16158209391,6336.56284687501,6097.94845948463,5881.81059383701,5681.33818273738,5286.18276765368,5348.39051469932,5520.7105147272,5726.40474400949,5860.1286966003,6068.5473527605,6439.52347930274,6747.83778765301,7058.99004066778,7324.50814347754,7017.89660192596,6561.2145465161,6945.58577187473,7035.37834105922,7008.81517899959,7081.92063355687,7164.90213554658,6986.11162168366,6768.83857817025
BAHRAIN,Q4,d1,2040,6844.08788650395,6580.71770807611,6332.90924117579,6108.44334156674,5900.24650400919,5489.86530834791,5554.46998953791,5733.42967210436,5947.04953034574,6085.92601655344,6302.37527689073,6687.6455289508,7007.83953280487,7330.98083050886,7606.72964310632,7288.30401556219,6814.02548923488,7213.20696826651,7306.45934567762,7278.87267524248,7354.79496481613,7440.97383698746,7255.29432444321,7029.6495072942
BAHRAIN,Q4,d1,2041,6844.08788650395,6580.71770807611,6332.90924117579,6108.44334156674,5900.24650400919,5489.86530834791,5554.46998953791,5733.42967210436,5947.04953034574,6085.92601655344,6302.37527689073,6687.6455289508,7007.83953280487,7330.98083050886,7606.72964310632,7288.30401556219,6814.02548923488,7213.20696826651,7306.45934567762,7278.87267524248,7354.79496481613,7440.97383698746,7255.29432444321,7029.6495072942
BAHRAIN,Q4,d2,2018,888.077359773154,867.85191300094,839.65977129137,830.259071265289,839.37097859989,855.891912226234,835.098838439733,861.299306414964,894.052380976172,957.566856364247,1016.25152294655,1068.93129321982,1024.81572000421,984.623744045245,943.615181855201,948.733783352453,1040.74910987892,1259.13613484921,1224.38142818499,1166.02538776885,1119.02188763845,1068.63254215967,1030.19323908692,952.438296498324
BAHRAIN,Q4,d2,2019,929.488407620563,908.31984825258,878.813106957277,868.97405228304,878.510847862412,895.802152634191,874.039497803887,901.461693617359,935.742044066053,1002.21819948161,1063.63933210373,1118.77556009813,1072.6028776756,1030.53674985227,987.615958381391,992.973240269694,1089.27924153024,1317.84965361289,1281.47433495496,1220.39715233734,1171.20187896615,1118.46287827586,1078.23115047654,996.850494865898
BAHRAIN,Q4,d2,2020,1138.73514388582,1065.91933190847,1011.33072190758,999.520238994265,1015.23655090253,1038.7645208007,1000.17121049342,1048.25010550273,1143.29194437993,1260.28082237163,1374.29383065289,1463.1979382523,1374.01484286753,1279.90296327485,1237.77580768642,1202.15836708959,1440.32093985329,1595.43814851001,1652.63064450754,1552.00904992327,1522.25035281886,1424.32564015967,1332.16667506446,1178.63039719141
BAHRAIN,Q4,d2,2021,1179.68019791571,1104.24617627684,1047.69474498435,1035.45959715786,1051.74101434429,1076.11497025059,1036.13397538452,1085.94162441044,1184.40084550231,1305.59624680716,1423.70877621873,1515.80957403069,1423.41975697874,1325.92393335352,1282.28202811418,1245.38390514139,1492.10999635104,1652.80469378864,1712.05363798776,1607.81403209598,1576.98531316311,1475.53955992462,1380.06687097938,1221.00994923509
BAHRAIN,Q4,d2,2022,1222.09749723329,1143.95112399248,1085.36629501119,1072.6912127614,1089.55805449537,1114.8084151977,1073.3898393421,1124.98840251643,1226.98788329817,1352.54106022912,1474.90051564831,1570.31294581205,1474.60110425658,1373.59966144727,1328.38854129645,1290.16368695261,1545.76121169042,1712.23394549076,1773.61328079484,1665.62557217855,1633.68835706098,1528.59495856473,1429.6893954975,1264.91332625028
BAHRAIN,Q4,d2,2023,1266.03997878634,1185.08372697828,1124.39238622307,1111.26155100005,1128.73486716296,1154.89314520567,1111.98529782336,1165.43917034542,1271.10620654955,1401.17384993977,1527.9329364234,1626.7760740077,1527.62275921341,1422.98964704258,1376.1528883337,1336.55359785798,1601.34154278831,1773.80007154418,1837.38639959265,1725.51581918867,1692.43025012279,1583.5580494154,1481.09617771452,1310.39531981528
BAHRAIN,Q4,d2,2024,1311.56248295576,1227.69531887619,1164.82172332739,1151.2187477998,1169.32034515541,1196.41918616708,1151.96851810447,1207.34441060656,1316.81087508846,1451.5553098421,1582.87222320296,1685.26942481225,1582.55089307239,1474.15552902574,1425.6346793092,1384.61153263937,1658.92035410525,1837.57990670388,1903.45258347136,1787.55951637801,1753.28430245021,1640.49742661906,1534.35137348643,1357.51269162771
BAHRAIN,Q4,d2,2025,1359.72776556692,1272.49279037015,1207.15275954096,1193.10206689563,1211.89379080165,1239.99517609231,1193.87787201102,1251.37365111797,1365.244601943,1505.23432498602,1641.776025294,1748.14752667028,1641.34502245211,1528.68087958436,1478.25354708426,1435.58426573801,1720.73574592664,1906.58417134583,1975.02742263657,1854.51902804657,1818.91819330718,1701.59921974711,1591.26249222551,1407.48288044736
BAHRAIN,Q4,d2,2026,1412.11959878877,1321.52336232533,1253.66570695055,1239.07362538578,1258.58941545399,1287.77357858352,1239.87932314089,1299.59047899179,1417.84900504733,1563.23268885822,1705.03549375751,1815.50560818031,1704.58788389356,1587.58266545708,1535.21231137496,1490.89893484393,1787.03762083311,1980.04699416825,2051.12744056348,1925.97572260312,1889.00314784087,1767.16374287374,1652.57561770259,1461.71477171441
BAHRAIN,Q4,d2,2027,1466.530148005,1372.44313711486,1301.97085030189,1286.81651949646,1307.08427480679,1337.39293641764,1287.65326168817,1349.6651552294,1472.48031470161,1623.46579462808,1770.73242036916,1885.45907198817,1770.26756359599,1648.75400308867,1594.36576062747,1548.34494008338,1855.89418121439,2056.34042180643,2130.15967738624,2000.18572360717,1961.78855414311,1835.25454048553,1716.25120655333,1518.03627847253
BAHRAIN,Q4,d2,2028,1523.03719660312,1425.32490783918,1352.13724491125,1336.39900077239,1357.44769538755,1388.92418366526,1337.26798357761,1401.66926480838,1529.21662988463,1686.01974940304,1838.96072312051,1958.1079210797,1838.47795489539,1712.28234084948,1655.79845851064,1608.00440422393,1927.40386196218,2135.57352063318,2212.23711478196,2077.25511903889,2037.37846364412,1905.96895276693,1782.38028713665,1576.52791594622
BAHRAIN,Q4,d2,2029,1581.72152505164,1480.2442723984,1404.23660687354,1387.89195056674,1409.75167495252,1442.44098756611,1388.79441625239,1455.67715095567,1588.13905881627,1750.98397809381,1909.81793876845,2033.55601166776,1909.31656894309,1778.2584965935,1719.59822702616,1669.96261431533,2001.66889077475,2217.85955947079,2297.47708773825,2157.29408456707,2115.88093699218,1979.40807052868,1851.05739523604,1637.27330170174
BAHRAIN,Q4,d2,2030,1643.73330077115,1537.99607089698,1458.83450842434,1441.79053936136,1464.48890574382,1498.65762097436,1442.67908751156,1512.38972875022,1650.35702334539,1820.06972003418,1985.50123018109,2114.4214890651,1985.0165675537,1848.50326084068,1787.3549926858,1735.65764576489,2081.22209908933,2306.42866661353,2389.38675300067,2243.34174794911,2200.20677411198,2058.03907007948,1924.3529620262,1701.56970763892
BAHRAIN,Q4,d2,2031,1707.06818525025,1597.25678152071,1515.04503541302,1497.34434313882,1520.91730299214,1556.4025770774,1498.26712804411,1570.66379834098,1713.94712727151,1890.19904418196,2062.00481563965,2195.89251644359,2061.50147841858,1919.72816115125,1856.22378175991,1802.53447817938,2161.41391680047,2395.29794552315,2481.45249986252,2329.78021724753,2284.98320457253,2137.33761972608,1998.50043624831,1767.13309363097
BAHRAIN,Q4,d2,2032,1772.84343374102,1658.80087367581,1573.4214169425,1555.03869717645,1579.51994956631,1616.37251099303,1555.99703801733,1631.18323307942,1779.98742910034,1963.03052970921,2141.45616990291,2280.50271372574,2140.93343853516,1993.6974366175,1927.74616238575,1871.98814982522,2244.69561503452,2487.59145725134,2577.06564303207,2419.54925754856,2373.02616581837,2219.69163127691,2075.50489567116,1835.22271029312
BAHRAIN,Q4,d2,2033,1841.15307620118,1722.71632860929,1634.04710581322,1614.95607927244,1640.38062172723,1678.65315360757,1615.95134605892,1694.03454939872,1848.57233770044,2038.66829391935,2223.96887380338,2368.37303664269,2223.42600101075,2070.51683108692,2002.0243804169,1944.11794920314,2331.1862503476,2583.44114132253,2676.36286766086,2512.77719948199,2464.46152093801,2305.21883510018,2155.47642313336,1905.93589612157
BAHRAIN,Q4,d2,2034,1912.09476566798,1789.09451758407,1697.00877035548,1677.18214518688,1703.58632372895,1743.33353911435,1678.21576071699,1759.30759730707,1919.79989961976,2117.22046587208,2309.66088457019,2459.62910148533,2309.09709428104,2150.29616283581,2079.16462135414,2019.02699051097,2421.00946667824,2682.98402103876,2779.4861255324,2609.59731840047,2559.4199826657,2394.04149784701,2238.52934308852,1979.37374017376
BAHRAIN,Q4,d2,2035,1985.76991785955,1858.03033250017,1762.39641832737,1741.8058510922,1769.22741219685,1810.50613229389,1742.87929298598,1827.09568883407,1993.77193924952,2198.79934096081,2398.65470445662,2554.4013646809,2398.06919069638,2233.14948156165,2159.2771621445,2096.82236105205,2514.29367210435,2786.3623993633,2886.58283799133,2710.14802490518,2658.03730024368,2486.28659723946,2324.78238503947,2055.64122658172
BAHRAIN,Q4,d2,2036,2062.28385615521,1929.62232154873,1830.30352558666,1808.91958074177,1837.39772529824,1880.26696069819,1810.03438355359,1897.49573142631,2070.59420438877,2283.52154144622,2491.07755586491,2652.82530928884,2490.46948160391,2319.19523142443,2242.47652882924,2177.6152743234,2611.17222241087,2893.72406235194,2997.80610669178,2814.57306271278,2760.45445348447,2582.08600359341,2414.35885326972,2134.84738463361
BAHRAIN,Q4,d2,2037,2141.74596216196,2003.97283009306,1900.82716972063,1878.6192775384,1908.19471689009,1952.71575192839,1879.77703495074,1970.60836648279,2150.37651741761,2371.50818317526,2587.06156321888,2755.04163868256,2586.43005917578,2408.55642037025,2328.88166026624,2261.52122900261,2711.78361173045,3005.22249042265,3113.31493246601,2923.02171414625,2866.81785431065,2681.57666833566,2507.38680311486,2217.10544463815
BAHRAIN,Q4,d2,2038,2224.26983208263,2081.1881469779,1974.06816882463,1951.00458169163,1981.71959583557,2027.95607620173,1952.20694879335,2046.53811322832,2233.23293229546,2462.88504872406,2686.74394184437,2861.19647769399,2686.08810524343,2501.36079597911,2418.61607816071,2348.66017406062,2816.27167052971,3121.01707776576,3233.27444262638,3035.64901354361,2977.27955606009,2784.90081978482,2603.99922402597,2302.53299979461
BAHRAIN,Q4,d2,2039,2309.97343910891,2161.37865647618,2050.13122562814,2026.17897265984,2058.07747068871,2106.0954944119,2027.42766831221,2125.39351813043,2319.28189760844,2557.78276721225,2790.26719412733,2971.44158150843,2789.58608740786,2597.74102808828,2511.8080636475,2439.15668023653,2924.7857712242,3241.27336020821,3357.85612702549,3152.61596888952,3091.99747085599,2892.20616647584,2704.33422968655,2391.25217429993
BAHRAIN,Q4,d2,2040,2398.97930207167,2244.65899609045,2129.12507717403,2104.2499170808,2137.37749995378,2187.24571189423,2105.54672637476,2207.28731007361,2408.64642589937,2656.3370010457,2897.77931323022,3085.93455260839,2897.07196270624,2697.83489845241,2608.59084067718,2533.14011811952,3037.48104171589,3366.16325185771,3487.23808321196,3274.08979198656,3211.13559535251,3003.64610831894,2808.53525545498,2483.38979793306
BAHRAIN,Q4,d2,2041,2398.97930207167,2244.65899609045,2129.12507717403,2104.2499170808,2137.37749995378,2187.24571189423,2105.54672637476,2207.28731007361,2408.64642589937,2656.3370010457,2897.77931323022,3085.93455260839,2897.07196270624,2697.83489845241,2608.59084067718,2533.14011811952,3037.48104171589,3366.16325185771,3487.23808321196,3274.08979198656,3211.13559535251,3003.64610831894,2808.53525545498,2483.38979793306
BAHRAIN,Q4,d3,2018,1700.10070962409,1629.79008059013,1572.90766225113,1538.03637772757,1527.99108981627,1513.30368670004,1550.71597888194,1623.79416846153,1696.03650453152,1768.67630940328,1811.71843542196,1852.41785521063,1858.41668990395,1862.64509983647,1873.84631621564,1835.54058517486,1895.10461900813,1989.07589903349,1961.60920283302,1928.70437139271,1910.8106982936,1889.07980596176,1843.11868724775,1772.19031462673
BAHRAIN,Q4,d3,2019,1779.37640678817,1705.78719307793,1646.25234753584,1609.75501499291,1599.24131529996,1583.86903856713,1623.02586595713,1699.51169156299,1775.12268780957,1851.1496868284,1896.19886721054,1938.79610096967,1945.07466132853,1949.50024201887,1961.22377112488,1921.13184382147,1983.47334859002,2081.82650946234,2053.07904120069,2018.63985744952,1999.9118023625,1977.16759850749,1929.0633127988,1854.82755011765
BAHRAIN,Q4,d3,2020,2000.45260094556,1912.25607106262,1846.18246389799,1804.12303360528,1790.01898806528,1766.53347283009,1809.47232114185,1894.79911797182,1979.067580703,2062.82860912894,2113.1090816618,2161.63172898187,2172.23629730124,2181.07394298004,2198.50764708872,2149.96175078654,2210.1826794106,2317.98820946773,2286.71226357414,2249.40876636147,2229.95947658613,2207.51915472071,2156.53514777261,2076.39388477911
BAHRAIN,Q4,d3,2021,2072.38209242542,1981.01431442504,1912.5649244194,1868.99317964773,1854.38200046056,1830.05202574295,1874.5348094233,1962.92966850213,2050.22813937705,2137.00093032996,2189.08931814107,2239.35667530597,2250.34254793928,2259.49796538595,2277.55852637221,2227.26708427064,2289.65335326333,2401.335204585,2368.93468174186,2330.28987727519,2310.14125699708,2286.8940572583,2234.07683832025,2151.05396728917
BAHRAIN,Q4,d3,2022,2146.89792448746,2052.24487104186,1981.33427310113,1936.19583615049,1921.05928851002,1895.85449041078,1941.93672413969,2033.50996258125,2123.94739041724,2213.84023666392,2267.80154625557,2319.87634711456,2331.25723447185,2340.74184968152,2359.45180719283,2307.35205538452,2371.98152304228,2487.67907499554,2454.11353922949,2414.07919864868,2393.20610231454,2369.12301211039,2314.40666509612,2228.39857317471
BAHRAIN,Q4,d3,2023,2224.09309316806,2126.03663691346,2052.57633434688,2005.81487227956,1990.13406571787,1964.02298855495,2011.76218313203,2106.6280846795,2200.31733572385,2293.44242387177,2349.34399915963,2403.29123325845,2415.08133872958,2424.90698853742,2444.28969267054,2390.3166104709,2457.26993461045,2577.12757817175,2542.35513956892,2500.88129986759,2479.25767777532,2454.3086413194,2397.62488002373,2308.52422879242
BAHRAIN,Q4,d3,2024,2304.06393832572,2202.4817044389,2126.38001851485,2077.93717285175,2061.69253766376,2034.64259471544,2084.09832883361,2182.37528648602,2279.43328527353,2375.90683578008,2433.81844213865,2489.7054358267,2501.91947350728,2512.09842036091,2532.17806080291,2476.26428960399,2545.62502822363,2669.79234617925,2633.76960860656,2590.80451027805,2568.40337606661,2542.55725686834,2483.83533974572,2391.5309312594
BAHRAIN,Q4,d3,2025,2391.34618508744,2285.97161202368,2206.82262492569,2156.44588841137,2139.53745953183,2111.39672180779,2162.80880210532,2264.99208021376,2365.90483690136,2466.21887442381,2526.44496283782,2584.54414592341,2597.18470970562,2607.4369555662,2627.3942610707,2570.24234727455,2642.66206826299,2771.58719878477,2734.12274523559,2689.49521184689,2666.10862286133,2639.04632920469,2578.16249297547,2482.46018586114
BAHRAIN,Q4,d3,2026,2483.48743106147,2374.05265771528,2291.85397152551,2239.53616294916,2221.97623337342,2192.75120151719,2246.14424683195,2352.26476105507,2457.06579924446,2561.24504894892,2623.79171598145,2684.12952564189,2697.25714449959,2707.90442087207,2728.63070370279,2669.27666267812,2744.48679660075,2878.37955675211,2839.47155586074,2793.1244736435,2768.83677319962,2740.73173906818,2677.50198046066,2578.11215630046
BAHRAIN,Q4,d3,2027,2579.17898240851,2465.52756471702,2380.16167111488,2325.82799879662,2307.59146547342,2277.24036041806,2332.69069955013,2442.90015600374,2551.7392955347,2659.93268837422,2724.88934851768,2787.55204154135,2801.18548225194,2812.24301010423,2833.76789981853,2772.12688113763,2850.23494572907,2989.28674384163,2948.8795741127,2900.74668692528,2875.52315418966,2846.33520162543,2780.66912962378,2677.44970425721
BAHRAIN,Q4,d3,2028,2678.55763636967,2560.52710230511,2471.87196524284,2415.44475569565,2396.50554832503,2364.98498120938,2422.571883993,2537.02783419941,2650.06066763786,2762.42287304185,2829.88238602914,2894.95954277508,2909.11829522089,2920.60188200185,2942.95614981711,2878.94003367028,2960.05768944385,3104.46730902657,3062.50320580623,3012.51570458366,2986.32028089029,2956.00768383357,2887.8114245549,2780.61483915968
BAHRAIN,Q4,d3,2029,2781.76546113693,2659.18707844237,2567.11595968668,2508.5145465771,2488.84559034127,2456.11050048275,2515.9162911076,2634.78235722568,2752.17047229334,2868.86211927751,2938.92092283101,3006.50557528979,3021.20988032014,3033.13594255733,3056.35154534039,2989.868816563,3074.11202643663,3224.08591034961,3180.50488324723,3128.59130763422,3101.38654493632,3069.90596957561,2999.08203207123,2887.75504221843
BAHRAIN,Q4,d3,2030,2926.04700741118,2797.25142623204,2700.0414489614,2638.03624108853,2615.73034607281,2574.64377424598,2636.63844597477,2761.6647216116,2884.85683016762,3006.45095687249,3079.97743828979,3151.36069240013,3168.18252442556,3183.68294838177,3208.99954656651,3139.12647310672,3221.02743303848,3377.4795143987,3334.09606316383,3281.14052503814,3255.07761664819,3225.76518582356,3152.74092727376,3038.6397550292
BAHRAIN,Q4,d3,2031,3038.79087474529,2905.03265561779,2804.07706908209,2739.68273112596,2716.51736500057,2673.84768155881,2738.23107740144,2868.07475542379,2996.0135938541,3122.29287840336,3198.65241747334,3272.78614828857,3290.25614433645,3306.35381698269,3332.64589204113,3260.08053082778,3345.13722644584,3507.61758167191,3462.56251748683,3407.56654318567,3380.49940175421,3350.05753015034,3274.21956515726,3155.72194699313
