Zone,m,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Liberia,m7,d31,0.716162,0.677778,0.64899,0.639394,0.591414,0.60101,0.629798,0.668182,0.668182,0.677778,0.687374,0.677778,0.64899,0.639394,0.591414,0.55303,0.55303,0.533838,0.610606,0.677778,0.783333,0.735354,0.773737,0.735354
Liberia,m8,d1,0.757576,0.728788,0.7,0.680808,0.690404,0.728788,0.709596,0.565657,0.546465,0.671212,0.690404,0.680808,0.680808,0.7,0.680808,0.7,0.671212,0.661616,0.671212,0.74798,0.815152,0.853535,0.757576,0.834343
Liberia,m8,d2,0.872727,0.632828,0.632828,0.623232,0.623232,0.623232,0.680808,0.680808,0.680808,0.690404,0.65202,0.661616,0.661616,0.709596,0.709596,0.680808,0.584848,0.575253,0.60404,0.757576,0.843939,0.815152,0.74798,0.805556
Liberia,m8,d3,0.738384,0.709596,0.690404,0.671212,0.671212,0.632828,0.671212,0.728788,0.690404,0.728788,0.690404,0.680808,0.680808,0.671212,0.671212,0.565657,0.690404,0.680808,0.690404,0.709596,0.824747,0.786364,0.786364,0.690404
Liberia,m8,d4,0.728788,0.690404,0.671212,0.661616,0.65202,0.661616,0.661616,0.719192,0.719192,0.738384,0.738384,0.776768,0.757576,0.661616,0.680808,0.671212,0.690404,0.824747,0.757576,0.815152,0.911111,0.843939,0.882323,0.815152
Liberia,m8,d5,0.776768,0.728788,0.690404,0.680808,0.680808,0.671212,0.719192,0.74798,0.728788,0.7,0.719192,0.738384,0.738384,0.690404,0.680808,0.690404,0.671212,0.79596,0.709596,0.757576,0.79596,0.786364,0.757576,0.767172
Liberia,m8,d6,0.719192,0.671212,0.661616,0.642424,0.642424,0.642424,0.671212,0.709596,0.738384,0.757576,0.767172,0.709596,0.661616,0.690404,0.7,0.719192,0.74798,0.79596,0.709596,0.767172,0.863131,0.872727,0.853535,0.815152
Liberia,m8,d7,0.74798,0.719192,0.690404,0.680808,0.671212,0.690404,0.728788,0.786364,0.776768,0.767172,0.767172,0.757576,0.757576,0.757576,0.757576,0.757576,0.786364,0.824747,0.709596,0.786364,0.920707,0.843939,0.872727,0.815152
Liberia,m8,d8,0.757576,0.709596,0.690404,0.671212,0.671212,0.661616,0.728788,0.786364,0.786364,0.776768,0.776768,0.709596,0.65202,0.632828,0.60404,0.661616,0.623232,0.757576,0.575253,0.7,0.911111,0.901515,0.872727,0.79596
Liberia,m8,d9,0.728788,0.7,0.632828,0.671212,0.661616,0.671212,0.709596,0.74798,0.680808,0.767172,0.767172,0.767172,0.728788,0.709596,0.7,0.709596,0.709596,0.805556,0.728788,0.79596,0.853535,0.843939,0.805556,0.709596
Liberia,m8,d10,0.671212,0.642424,0.623232,0.623232,0.613636,0.632828,0.680808,0.757576,0.767172,0.74798,0.74798,0.738384,0.719192,0.719192,0.709596,0.680808,0.680808,0.757576,0.690404,0.719192,0.882323,0.882323,0.853535,0.805556
Liberia,m8,d11,0.728788,0.690404,0.671212,0.65202,0.65202,0.661616,0.719192,0.786364,0.776768,0.776768,0.738384,0.738384,0.719192,0.690404,0.709596,0.709596,0.7,0.79596,0.690404,0.757576,0.891919,0.882323,0.863131,0.805556
Liberia,m8,d12,0.74798,0.709596,0.690404,0.680808,0.661616,0.671212,0.709596,0.738384,0.757576,0.757576,0.738384,0.671212,0.642424,0.642424,0.632828,0.60404,0.719192,0.767172,0.690404,0.79596,0.872727,0.872727,0.853535,0.786364
Liberia,m8,d13,0.728788,0.680808,0.642424,0.632828,0.623232,0.632828,0.661616,0.7,0.661616,0.738384,0.671212,0.719192,0.690404,0.690404,0.613636,0.65202,0.680808,0.786364,0.690404,0.757576,0.843939,0.853535,0.824747,0.728788
Liberia,m8,d14,0.728788,0.690404,0.671212,0.65202,0.65202,0.661616,0.728788,0.767172,0.776768,0.786364,0.776768,0.767172,0.757576,0.719192,0.671212,0.7,0.7,0.757576,0.680808,0.786364,0.872727,0.843939,0.805556,0.843939
Liberia,m8,d15,0.680808,0.65202,0.632828,0.613636,0.613636,0.623232,0.690404,0.767172,0.757576,0.776768,0.757576,0.74798,0.74798,0.7,0.690404,0.65202,0.7,0.805556,0.738384,0.786364,0.891919,0.891919,0.863131,0.805556
Liberia,m8,d16,0.728788,0.7,0.680808,0.65202,0.642424,0.65202,0.709596,0.738384,0.74798,0.74798,0.757576,0.709596,0.680808,0.671212,0.671212,0.632828,0.680808,0.680808,0.65202,0.719192,0.863131,0.872727,0.901515,0.79596
Liberia,m8,d17,0.786364,0.74798,0.690404,0.680808,0.680808,0.680808,0.738384,0.776768,0.613636,0.709596,0.728788,0.7,0.7,0.7,0.680808,0.642424,0.719192,0.815152,0.757576,0.853535,0.949495,0.949495,0.920707,0.872727
Liberia,m8,d18,0.815152,0.767172,0.74798,0.719192,0.728788,0.719192,0.757576,0.815152,0.776768,0.824747,0.815152,0.805556,0.786364,0.690404,0.680808,0.65202,0.671212,0.719192,0.632828,0.74798,0.891919,0.872727,0.834343,0.767172
Liberia,m8,d19,0.738384,0.7,0.680808,0.661616,0.661616,0.671212,0.709596,0.738384,0.74798,0.757576,0.757576,0.719192,0.709596,0.680808,0.680808,0.843939,0.843939,0.815152,0.805556,0.719192,0.690404,0.632828,0.661616,0.7
Liberia,m8,d20,0.776768,0.728788,0.680808,0.680808,0.632828,0.632828,0.661616,0.709596,0.728788,0.757576,0.74798,0.738384,0.719192,0.738384,0.709596,0.74798,0.776768,0.805556,0.74798,0.79596,0.891919,0.901515,0.853535,0.815152
Liberia,m8,d21,0.757576,0.719192,0.690404,0.671212,0.661616,0.680808,0.719192,0.776768,0.757576,0.74798,0.719192,0.719192,0.719192,0.690404,0.719192,0.74798,0.7,0.7,0.738384,0.805556,0.872727,0.939899,0.431313,0.431313
Liberia,m8,d22,0.690404,0.7,0.690404,0.671212,0.661616,0.680808,0.738384,0.786364,0.728788,0.728788,0.728788,0.719192,0.709596,0.690404,0.671212,0.671212,0.690404,0.7,0.728788,0.738384,0.891919,0.891919,0.843939,0.74798
Liberia,m8,d23,0.709596,0.7,0.680808,0.671212,0.661616,0.661616,0.719192,0.776768,0.776768,0.786364,0.709596,0.7,0.690404,0.7,0.65202,0.709596,0.709596,0.661616,0.7,0.824747,0.930303,0.930303,0.920707,0.872727
Liberia,m8,d24,0.815152,0.767172,0.738384,0.719192,0.7,0.709596,0.719192,0.815152,0.815152,0.805556,0.805556,0.79596,0.767172,0.79596,0.786364,0.757576,0.738384,0.757576,0.767172,0.863131,0.911111,0.911111,0.882323,0.719192
Liberia,m8,d25,0.786364,0.757576,0.728788,0.709596,0.709596,0.709596,0.757576,0.74798,0.74798,0.728788,0.74798,0.74798,0.767172,0.767172,0.824747,0.709596,0.613636,0.584848,0.498485,0.60404,0.853535,0.911111,0.901515,0.843939
Liberia,m8,d26,0.767172,0.738384,0.719192,0.709596,0.7,0.690404,0.719192,0.757576,0.757576,0.757576,0.74798,0.74798,0.709596,0.661616,0.690404,0.690404,0.7,0.7,0.738384,0.805556,0.863131,0.930303,0.891919,0.843939
Liberia,m8,d27,0.776768,0.74798,0.690404,0.7,0.690404,0.690404,0.709596,0.728788,0.74798,0.738384,0.757576,0.74798,0.7,0.7,0.719192,0.719192,0.7,0.680808,0.719192,0.786364,0.767172,0.776768,0.767172,0.79596
Liberia,m8,d28,0.74798,0.719192,0.7,0.680808,0.671212,0.680808,0.728788,0.786364,0.786364,0.79596,0.79596,0.776768,0.776768,0.767172,0.767172,0.719192,0.719192,0.709596,0.719192,0.776768,0.853535,0.853535,0.853535,0.79596
Liberia,m8,d29,0.728788,0.7,0.671212,0.65202,0.65202,0.65202,0.709596,0.757576,0.767172,0.767172,0.728788,0.738384,0.728788,0.709596,0.661616,0.680808,0.690404,0.680808,0.690404,0.815152,0.891919,0.882323,0.834343,0.776768
Liberia,m8,d30,0.690404,0.7,0.671212,0.65202,0.632828,0.632828,0.680808,0.757576,0.767172,0.767172,0.757576,0.767172,0.719192,0.719192,0.719192,0.690404,0.709596,0.719192,0.728788,0.79596,0.901515,0.901515,0.872727,0.824747
Liberia,m8,d31,0.767172,0.728788,0.7,0.680808,0.671212,0.680808,0.719192,0.74798,0.757576,0.767172,0.757576,0.74798,0.671212,0.680808,0.671212,0.671212,0.65202,0.60404,0.642424,0.815152,0.815152,0.891919,0.872727,0.824747
Liberia,m9,d1,0.788889,0.769697,0.740909,0.721717,0.721717,0.721717,0.769697,0.769697,0.817677,0.558586,0.760101,0.90404,0.721717,0.654545,0.644949,0.654545,0.606566,0.644949,0.673737,0.760101,0.827273,0.827273,0.856061,0.817677
Liberia,m9,d2,0.779293,0.740909,0.654545,0.712121,0.702525,0.702525,0.731313,0.750505,0.702525,0.683333,0.692929,0.712121,0.740909,0.721717,0.712121,0.692929,0.702525,0.702525,0.702525,0.750505,0.90404,0.90404,0.875253,0.827273
Liberia,m9,d3,0.740909,0.702525,0.692929,0.692929,0.692929,0.673737,0.683333,0.644949,0.692929,0.702525,0.616162,0.664141,0.673737,0.702525,0.664141,0.702525,0.692929,0.721717,0.760101,0.846465,0.836869,0.817677,0.769697,0.721717
Liberia,m9,d4,0.721717,0.692929,0.673737,0.625758,0.644949,0.664141,0.721717,0.769697,0.769697,0.779293,0.788889,0.779293,0.712121,0.760101,0.769697,0.769697,0.779293,0.779293,0.702525,0.788889,0.894444,0.913636,0.884848,0.798485
Liberia,m9,d5,0.798485,0.779293,0.731313,0.712121,0.702525,0.683333,0.702525,0.769697,0.798485,0.798485,0.798485,0.798485,0.798485,0.731313,0.692929,0.750505,0.731313,0.702525,0.750505,0.779293,0.846465,0.884848,0.884848,0.731313
Liberia,m9,d6,0.788889,0.750505,0.721717,0.712121,0.702525,0.721717,0.788889,0.827273,0.798485,0.798485,0.798485,0.798485,0.788889,0.760101,0.779293,0.798485,0.779293,0.769697,0.779293,0.817677,0.875253,0.913636,0.827273,0.750505
Liberia,m9,d7,0.788889,0.760101,0.731313,0.712121,0.712121,0.721717,0.779293,0.808081,0.808081,0.808081,0.808081,0.808081,0.798485,0.788889,0.788889,0.760101,0.750505,0.760101,0.788889,0.865657,0.923232,0.932828,0.894444,0.846465
Liberia,m9,d8,0.798485,0.750505,0.721717,0.712121,0.673737,0.712121,0.769697,0.760101,0.808081,0.817677,0.808081,0.788889,0.731313,0.721717,0.721717,0.702525,0.712121,0.702525,0.721717,0.836869,0.942424,0.95202,0.932828,0.884848
Liberia,m9,d9,0.817677,0.788889,0.750505,0.692929,0.683333,0.683333,0.712121,0.798485,0.798485,0.808081,0.808081,0.740909,0.702525,0.692929,0.692929,0.683333,0.644949,0.702525,0.740909,0.817677,0.932828,0.923232,0.884848,0.836869
Liberia,m9,d10,0.798485,0.750505,0.721717,0.712121,0.702525,0.712121,0.721717,0.760101,0.788889,0.808081,0.798485,0.740909,0.740909,0.740909,0.740909,0.740909,0.740909,0.740909,0.779293,0.846465,0.913636,0.894444,0.875253,0.817677
Liberia,m9,d11,0.779293,0.731313,0.702525,0.692929,0.664141,0.702525,0.788889,0.808081,0.760101,0.769697,0.779293,0.760101,0.769697,0.731313,0.750505,0.788889,0.788889,0.788889,0.788889,0.894444,0.980808,0.980808,0.95202,0.875253
Liberia,m9,d12,0.817677,0.798485,0.760101,0.750505,0.740909,0.769697,0.856061,0.865657,0.808081,0.808081,0.808081,0.808081,0.798485,0.798485,0.808081,0.808081,0.731313,0.721717,0.740909,0.817677,0.961616,0.971212,0.932828,0.884848
Liberia,m9,d13,0.817677,0.788889,0.760101,0.740909,0.740909,0.760101,0.808081,0.740909,0.731313,0.731313,0.673737,0.673737,0.673737,0.673737,0.664141,0.673737,0.683333,0.683333,0.731313,0.836869,0.865657,0.865657,0.836869,0.865657
Liberia,m9,d14,0.731313,0.702525,0.683333,0.664141,0.664141,0.702525,0.779293,0.817677,0.769697,0.769697,0.779293,0.760101,0.769697,0.769697,0.788889,0.740909,0.769697,0.750505,0.798485,0.894444,0.90404,0.913636,0.90404,0.836869
Liberia,m9,d15,0.788889,0.740909,0.731313,0.712121,0.702525,0.731313,0.808081,0.856061,0.808081,0.798485,0.779293,0.721717,0.721717,0.702525,0.683333,0.692929,0.702525,0.702525,0.683333,0.779293,0.846465,0.779293,0.875253,0.827273
Liberia,m9,d16,0.721717,0.702525,0.683333,0.673737,0.683333,0.712121,0.760101,0.769697,0.798485,0.808081,0.808081,0.750505,0.779293,0.702525,0.712121,0.702525,0.683333,0.692929,0.712121,0.798485,0.846465,0.875253,0.846465,0.779293
Liberia,m9,d17,0.750505,0.712121,0.683333,0.664141,0.664141,0.635354,0.644949,0.654545,0.712121,0.750505,0.731313,0.702525,0.721717,0.692929,0.731313,0.683333,0.712121,0.712121,0.769697,0.827273,0.836869,0.827273,0.798485,0.750505
Liberia,m9,d18,0.702525,0.625758,0.616162,0.635354,0.625758,0.673737,0.769697,0.788889,0.750505,0.760101,0.750505,0.750505,0.673737,0.692929,0.712121,0.750505,0.712121,0.712121,0.712121,0.808081,0.913636,0.90404,0.865657,0.817677
Liberia,m9,d19,0.769697,0.721717,0.702525,0.692929,0.683333,0.712121,0.808081,0.779293,0.760101,0.760101,0.760101,0.750505,0.731313,0.721717,0.731313,0.712121,0.721717,0.702525,0.760101,0.817677,0.932828,0.932828,0.923232,0.865657
Liberia,m9,d20,0.808081,0.760101,0.740909,0.721717,0.712121,0.750505,0.846465,0.846465,0.769697,0.740909,0.692929,0.692929,0.692929,0.654545,0.664141,0.712121,0.712121,0.702525,0.750505,0.798485,0.923232,0.836869,0.798485,0.798485
Liberia,m9,d21,0.740909,0.712121,0.692929,0.673737,0.625758,0.644949,0.712121,0.740909,0.702525,0.712121,0.644949,0.692929,0.683333,0.616162,0.587374,0.673737,0.673737,0.683333,0.692929,0.875253,0.961616,0.961616,0.942424,0.884848
Liberia,m9,d22,0.836869,0.798485,0.712121,0.712121,0.702525,0.721717,0.808081,0.808081,0.731313,0.740909,0.750505,0.692929,0.721717,0.712121,0.750505,0.702525,0.712121,0.712121,0.731313,0.856061,0.865657,0.932828,0.961616,0.913636
Liberia,m9,d23,0.856061,0.808081,0.702525,0.654545,0.635354,0.625758,0.750505,0.788889,0.788889,0.721717,0.788889,0.769697,0.760101,0.750505,0.644949,0.644949,0.692929,0.731313,0.798485,0.884848,0.894444,0.740909,0.740909,0.625758
Liberia,m9,d24,0.625758,0.635354,0.625758,0.616162,0.635354,0.644949,0.673737,0.712121,0.712121,0.702525,0.702525,0.644949,0.683333,0.702525,0.683333,0.635354,0.644949,0.625758,0.683333,0.856061,0.913636,0.913636,0.884848,0.712121
Liberia,m9,d25,0.683333,0.654545,0.606566,0.664141,0.664141,0.702525,0.817677,0.817677,0.760101,0.760101,0.769697,0.712121,0.721717,0.721717,0.721717,0.721717,0.721717,0.731313,0.760101,0.894444,0.913636,0.961616,0.865657,0.798485
Liberia,m9,d26,0.808081,0.779293,0.760101,0.750505,0.712121,0.740909,0.827273,0.856061,0.779293,0.788889,0.769697,0.788889,0.798485,0.750505,0.712121,0.644949,0.712121,0.721717,0.491414,0.846465,0.942424,0.961616,0.971212,0.90404
Liberia,m9,d27,0.865657,0.808081,0.798485,0.769697,0.769697,0.798485,0.884848,0.865657,0.760101,0.798485,0.798485,0.798485,0.808081,0.788889,0.740909,0.808081,0.788889,0.798485,0.836869,0.95202,0.990404,1,0.942424,0.875253
Liberia,m9,d28,0.817677,0.798485,0.750505,0.731313,0.731313,0.769697,0.865657,0.884848,0.808081,0.760101,0.808081,0.788889,0.740909,0.740909,0.731313,0.740909,0.702525,0.884848,0.856061,0.721717,0.692929,0.644949,0.683333,0.894444
Liberia,m9,d29,0.846465,0.808081,0.779293,0.760101,0.664141,0.721717,0.808081,0.827273,0.760101,0.702525,0.721717,0.664141,0.673737,0.692929,0.692929,0.721717,0.712121,0.712121,0.740909,0.875253,0.961616,0.961616,0.980808,0.95202
Liberia,m9,d30,0.90404,0.856061,0.817677,0.769697,0.779293,0.779293,0.817677,0.798485,0.817677,0.788889,0.817677,0.798485,0.817677,0.808081,0.798485,0.817677,0.808081,0.750505,0.788889,0.721717,0.625758,0.625758,0.59697,0.884848
Liberia,m10,d1,0.526768,0.574747,0.603535,0.603535,0.593939,0.584343,0.613131,0.632323,0.689899,0.718687,0.699495,0.680303,0.661111,0.661111,0.641919,0.651515,0.613131,0.603535,0.613131,0.757071,0.85303,0.862626,0.814646,0.785859
Liberia,m10,d2,0.747475,0.709091,0.689899,0.680303,0.661111,0.651515,0.766667,0.757071,0.680303,0.689899,0.699495,0.689899,0.689899,0.689899,0.689899,0.632323,0.651515,0.641919,0.632323,0.718687,0.814646,0.795455,0.824242,0.766667
Liberia,m10,d3,0.709091,0.680303,0.651515,0.622727,0.613131,0.488384,0.709091,0.728283,0.641919,0.670707,0.680303,0.613131,0.603535,0.565152,0.517172,0.507576,0.565152,0.574747,0.670707,0.795455,0.795455,0.814646,0.814646,0.766667
Liberia,m10,d4,0.699495,0.670707,0.661111,0.632323,0.584343,0.661111,0.757071,0.757071,0.689899,0.632323,0.661111,0.622727,0.565152,0.593939,0.555556,0.593939,0.603535,0.603535,0.641919,0.670707,0.776263,0.785859,0.737879,0.689899
Liberia,m10,d5,0.670707,0.622727,0.603535,0.584343,0.584343,0.613131,0.699495,0.709091,0.632323,0.661111,0.613131,0.622727,0.622727,0.622727,0.613131,0.593939,0.593939,0.593939,0.507576,0.737879,0.843434,0.843434,0.805051,0.766667
Liberia,m10,d6,0.718687,0.680303,0.661111,0.632323,0.632323,0.651515,0.718687,0.737879,0.689899,0.670707,0.603535,0.488384,0.49798,0.536364,0.517172,0.613131,0.603535,0.584343,0.613131,0.805051,0.862626,0.85303,0.776263,0.737879
Liberia,m10,d7,0.680303,0.661111,0.632323,0.622727,0.613131,0.632323,0.641919,0.632323,0.661111,0.670707,0.670707,0.680303,0.641919,0.603535,0.593939,0.603535,0.603535,0.603535,0.622727,0.785859,0.85303,0.881818,0.872222,0.824242
Liberia,m10,d8,0.699495,0.689899,0.670707,0.603535,0.632323,0.613131,0.661111,0.680303,0.689899,0.699495,0.670707,0.593939,0.651515,0.632323,0.632323,0.622727,0.613131,0.565152,0.622727,0.718687,0.737879,0.737879,0.718687,0.699495
Liberia,m10,d9,0.661111,0.632323,0.603535,0.584343,0.565152,0.565152,0.603535,0.641919,0.613131,0.661111,0.661111,0.651515,0.613131,0.632323,0.632323,0.574747,0.574747,0.622727,0.613131,0.785859,0.766667,0.795455,0.785859,0.718687
Liberia,m10,d10,0.670707,0.632323,0.603535,0.593939,0.584343,0.613131,0.651515,0.641919,0.613131,0.593939,0.593939,0.593939,0.603535,0.613131,0.641919,0.641919,0.651515,0.661111,0.680303,0.814646,0.843434,0.747475,0.795455,0.757071
Liberia,m10,d11,0.709091,0.680303,0.670707,0.651515,0.632323,0.632323,0.651515,0.680303,0.680303,0.699495,0.718687,0.689899,0.689899,0.689899,0.699495,0.709091,0.689899,0.737879,0.766667,0.843434,0.728283,0.747475,0.737879,0.680303
Liberia,m10,d12,0.651515,0.622727,0.613131,0.593939,0.593939,0.593939,0.613131,0.670707,0.689899,0.689899,0.670707,0.689899,0.670707,0.680303,0.622727,0.718687,0.699495,0.747475,0.709091,0.795455,0.881818,0.891414,0.872222,0.805051
Liberia,m10,d13,0.747475,0.680303,0.661111,0.651515,0.632323,0.584343,0.603535,0.661111,0.689899,0.718687,0.718687,0.699495,0.795455,0.737879,0.728283,0.843434,0.805051,0.785859,0.718687,0.872222,0.891414,0.862626,0.891414,0.843434
Liberia,m10,d14,0.795455,0.757071,0.718687,0.709091,0.689899,0.689899,0.699495,0.709091,0.670707,0.689899,0.680303,0.718687,0.689899,0.699495,0.699495,0.689899,0.689899,0.718687,0.737879,0.872222,0.862626,0.920202,0.90101,0.843434
Liberia,m10,d15,0.795455,0.747475,0.718687,0.709091,0.699495,0.680303,0.574747,0.651515,0.757071,0.766667,0.805051,0.766667,0.891414,0.766667,0.574747,0.584343,0.565152,0.584343,0.565152,0.718687,0.795455,0.795455,0.737879,0.728283
Liberia,m10,d16,0.709091,0.680303,0.651515,0.641919,0.632323,0.651515,0.737879,0.728283,0.661111,0.689899,0.757071,0.689899,0.661111,0.613131,0.603535,0.565152,0.536364,0.584343,0.613131,0.795455,0.872222,0.862626,0.795455,0.776263
Liberia,m10,d17,0.728283,0.689899,0.689899,0.651515,0.651515,0.680303,0.766667,0.709091,0.680303,0.689899,0.689899,0.680303,0.680303,0.670707,0.661111,0.670707,0.670707,0.680303,0.689899,0.824242,0.862626,0.881818,0.85303,0.785859
Liberia,m10,d18,0.728283,0.699495,0.670707,0.651515,0.622727,0.651515,0.757071,0.757071,0.670707,0.651515,0.622727,0.661111,0.661111,0.651515,0.670707,0.603535,0.670707,0.689899,0.747475,0.881818,0.910606,0.929798,0.862626,0.814646
Liberia,m10,d19,0.766667,0.718687,0.699495,0.622727,0.661111,0.680303,0.757071,0.766667,0.680303,0.689899,0.699495,0.632323,0.680303,0.670707,0.728283,0.699495,0.699495,0.699495,0.728283,0.85303,0.90101,0.90101,0.862626,0.785859
Liberia,m10,d20,0.737879,0.689899,0.661111,0.632323,0.584343,0.632323,0.661111,0.718687,0.680303,0.699495,0.661111,0.651515,0.641919,0.584343,0.622727,0.651515,0.613131,0.632323,0.689899,0.824242,0.881818,0.881818,0.795455,0.776263
Liberia,m10,d21,0.747475,0.709091,0.689899,0.661111,0.651515,0.661111,0.670707,0.689899,0.680303,0.661111,0.670707,0.670707,0.632323,0.622727,0.661111,0.593939,0.593939,0.574747,0.670707,0.881818,0.824242,0.833838,0.881818,0.862626
Liberia,m10,d22,0.785859,0.757071,0.728283,0.709091,0.689899,0.689899,0.699495,0.670707,0.728283,0.728283,0.689899,0.622727,0.651515,0.565152,0.651515,0.661111,0.670707,0.661111,0.689899,0.805051,0.881818,0.872222,0.862626,0.776263
Liberia,m10,d23,0.766667,0.728283,0.709091,0.689899,0.680303,0.718687,0.824242,0.776263,0.641919,0.661111,0.632323,0.670707,0.680303,0.584343,0.641919,0.699495,0.680303,0.680303,0.641919,0.872222,0.939394,0.881818,0.910606,0.85303
Liberia,m10,d24,0.718687,0.737879,0.718687,0.699495,0.680303,0.699495,0.795455,0.805051,0.709091,0.699495,0.680303,0.680303,0.651515,0.689899,0.641919,0.641919,0.641919,0.651515,0.622727,0.862626,0.843434,0.805051,0.795455,0.757071
Liberia,m10,d25,0.709091,0.680303,0.651515,0.651515,0.641919,0.670707,0.766667,0.766667,0.680303,0.689899,0.689899,0.680303,0.670707,0.670707,0.680303,0.709091,0.699495,0.699495,0.737879,0.862626,0.90101,0.90101,0.891414,0.728283
Liberia,m10,d26,0.718687,0.728283,0.709091,0.689899,0.641919,0.709091,0.805051,0.805051,0.709091,0.709091,0.603535,0.593939,0.718687,0.344444,0.344444,0.382828,0.622727,0.670707,0.718687,0.891414,0.929798,0.929798,0.85303,0.862626
Liberia,m10,d27,0.747475,0.718687,0.689899,0.670707,0.651515,0.670707,0.766667,0.757071,0.709091,0.661111,0.651515,0.651515,0.632323,0.641919,0.670707,0.661111,0.661111,0.699495,0.709091,0.344444,0.344444,0.85303,0.891414,0.862626
Liberia,m10,d28,0.805051,0.776263,0.747475,0.718687,0.709091,0.709091,0.747475,0.699495,0.728283,0.737879,0.737879,0.728283,0.603535,0.699495,0.737879,0.670707,0.670707,0.737879,0.776263,0.891414,0.939394,0.939394,0.862626,0.814646
Liberia,m10,d29,0.795455,0.757071,0.709091,0.709091,0.699495,0.689899,0.661111,0.584343,0.718687,0.603535,0.517172,0.661111,0.651515,0.622727,0.641919,0.680303,0.689899,0.411616,0.661111,0.833838,0.881818,0.766667,0.85303,0.824242
Liberia,m10,d30,0.795455,0.757071,0.718687,0.709091,0.699495,0.728283,0.785859,0.747475,0.661111,0.680303,0.689899,0.689899,0.699495,0.709091,0.747475,0.670707,0.718687,0.699495,0.718687,0.680303,0.536364,0.613131,0.85303,0.661111
Liberia,m10,d31,0.536364,0.507576,0.565152,0.709091,0.689899,0.728283,0.747475,0.814646,0.699495,0.709091,0.699495,0.689899,0.680303,0.641919,0.651515,0.680303,0.661111,0.689899,0.728283,0.641919,0.430808,0.872222,0.85303,0.795455
Liberia,m11,d1,0.642424,0.623232,0.527273,0.565657,0.565657,0.527273,0.642424,0.517677,0.60404,0.488889,0.60404,0.584848,0.536869,0.488889,0.508081,0.498485,0.594444,0.623232,0.479293,0.584848,0.613636,0.613636,0.60404,0.613636
Liberia,m11,d2,0.661616,0.402525,0.383333,0.412121,0.412121,0.412121,0.421717,0.431313,0.431313,0.440909,0.440909,0.450505,0.460101,0.440909,0.440909,0.450505,0.527273,0.536869,0.546465,0.508081,0.565657,0.556061,0.546465,0.508081
Liberia,m11,d3,0.479293,0.460101,0.498485,0.565657,0.536869,0.565657,0.565657,0.527273,0.546465,0.556061,0.556061,0.556061,0.498485,0.536869,0.536869,0.536869,0.517677,0.498485,0.546465,0.498485,0.527273,0.536869,0.517677,0.498485
Liberia,m11,d4,0.508081,0.546465,0.527273,0.536869,0.556061,0.556061,0.517677,0.527273,0.556061,0.498485,0.565657,0.556061,0.613636,0.536869,0.517677,0.546465,0.546465,0.536869,0.565657,0.488889,0.536869,0.690404,0.79596,0.853535
Liberia,m11,d5,0.79596,0.74798,0.690404,0.65202,0.642424,0.642424,0.661616,0.632828,0.623232,0.642424,0.7,0.671212,0.60404,0.642424,0.671212,0.671212,0.671212,0.671212,0.671212,0.805556,0.872727,0.882323,0.872727,0.79596
Liberia,m11,d6,0.767172,0.74798,0.680808,0.690404,0.642424,0.7,0.805556,0.65202,0.680808,0.690404,0.661616,0.440909,0.613636,0.623232,0.632828,0.498485,0.440909,0.431313,0.440909,0.460101,0.565657,0.488889,0.546465,0.527273
Liberia,m11,d7,0.594444,0.60404,0.412121,0.575253,0.575253,0.594444,0.29697,0.460101,0.623232,0.632828,0.65202,0.632828,0.613636,0.65202,0.594444,0.632828,0.623232,0.65202,0.575253,0.805556,0.891919,0.460101,0.767172,0.517677
Liberia,m11,d8,0.690404,0.671212,0.65202,0.632828,0.613636,0.575253,0.479293,0.431313,0.632828,0.671212,0.680808,0.431313,0.488889,0.556061,0.65202,0.690404,0.671212,0.690404,0.738384,0.834343,0.65202,0.786364,0.661616,0.786364
Liberia,m11,d9,0.728788,0.661616,0.642424,0.632828,0.632828,0.65202,0.575253,0.469697,0.373737,0.805556,0.584848,0.65202,0.642424,0.661616,0.29697,0.469697,0.479293,0.460101,0.65202,0.517677,0.527273,0.488889,0.757576,0.7
Liberia,m11,d10,0.709596,0.7,0.680808,0.671212,0.65202,0.690404,0.776768,0.767172,0.7,0.690404,0.7,0.709596,0.690404,0.661616,0.661616,0.661616,0.469697,0.65202,0.7,0.738384,0.843939,0.843939,0.824747,0.776768
Liberia,m11,d11,0.709596,0.632828,0.440909,0.450505,0.479293,0.29697,0.364141,0.680808,0.671212,0.690404,0.680808,0.517677,0.450505,0.479293,0.623232,0.642424,0.671212,0.671212,0.661616,0.805556,0.843939,0.843939,0.824747,0.767172
Liberia,m11,d12,0.719192,0.671212,0.661616,0.642424,0.613636,0.632828,0.65202,0.65202,0.65202,0.661616,0.65202,0.60404,0.613636,0.623232,0.632828,0.642424,0.642424,0.642424,0.642424,0.79596,0.843939,0.843939,0.767172,0.719192
Liberia,m11,d13,0.613636,0.642424,0.661616,0.632828,0.527273,0.536869,0.632828,0.65202,0.613636,0.642424,0.65202,0.632828,0.642424,0.642424,0.65202,0.632828,0.623232,0.632828,0.575253,0.738384,0.863131,0.786364,0.843939,0.74798
