z,y,q,d,uni,t,value
Uganda,2026,Q2,d4,Imports,t5,140.0
Uganda,2026,Q2,d4,Imports,t6,140.0
Uganda,2026,Q2,d4,Imports,t7,140.0
Uganda,2026,Q2,d4,Imports,t8,140.0
Uganda,2026,Q2,d4,Imports,t9,140.0
Uganda,2026,Q2,d4,PV,t10,59.04019969595999
Uganda,2026,Q2,d4,PV,t11,76.45598658918
Uganda,2026,Q2,d4,PV,t12,88.30690816920001
Uganda,2026,Q2,d4,PV,t13,89.81751081645
Uganda,2026,Q2,d4,PV,t14,89.81751081645
Uganda,2026,Q2,d4,PV,t15,84.02849160219002
Uganda,2026,Q2,d4,PV,t16,66.82711281738
Uganda,2026,Q2,d4,PV,t17,42.70619923316999
Uganda,2026,Q2,d4,PV,t18,19.32596828361
Uganda,2026,Q2,d4,PV,t19,3.8579190000000008
Uganda,2026,Q2,d4,PV,t7,0.3991941
Uganda,2026,Q2,d4,PV,t8,14.09246097354
Uganda,2026,Q2,d4,PV,t9,37.25828381468999
Uganda,2026,Q2,d4,ROR,t1,646.5446194445
Uganda,2026,Q2,d4,ROR,t10,646.5446194445
Uganda,2026,Q2,d4,ROR,t11,646.5446194445
Uganda,2026,Q2,d4,ROR,t12,646.5446194445
Uganda,2026,Q2,d4,ROR,t13,646.5446194445
Uganda,2026,Q2,d4,ROR,t14,646.5446194445
Uganda,2026,Q2,d4,ROR,t15,646.5446194445
Uganda,2026,Q2,d4,ROR,t16,646.5446194445
Uganda,2026,Q2,d4,ROR,t17,646.5446194445
Uganda,2026,Q2,d4,ROR,t18,646.5446194445
Uganda,2026,Q2,d4,ROR,t19,646.5446194445
Uganda,2026,Q2,d4,ROR,t2,646.5446194445
Uganda,2026,Q2,d4,ROR,t20,646.5446194445
Uganda,2026,Q2,d4,ROR,t21,646.5446194445
Uganda,2026,Q2,d4,ROR,t22,646.5446194445
Uganda,2026,Q2,d4,ROR,t23,646.5446194445
Uganda,2026,Q2,d4,ROR,t24,646.5446194445
Uganda,2026,Q2,d4,ROR,t3,646.5446194445
Uganda,2026,Q2,d4,ROR,t4,646.5446194445
Uganda,2026,Q2,d4,ROR,t5,646.5446194445
Uganda,2026,Q2,d4,ROR,t6,646.5446194445
Uganda,2026,Q2,d4,ROR,t7,646.5446194445
Uganda,2026,Q2,d4,ROR,t8,646.5446194445
Uganda,2026,Q2,d4,ROR,t9,646.5446194445
Uganda,2026,Q2,d4,Reservoir,t1,159.47287504630958
Uganda,2026,Q2,d4,Reservoir,t10,113.89530201195704
Uganda,2026,Q2,d4,Reservoir,t11,114.8841220559899
Uganda,2026,Q2,d4,Reservoir,t12,75.38619173483221
Uganda,2026,Q2,d4,Reservoir,t13,108.65068382571631
Uganda,2026,Q2,d4,Reservoir,t14,141.8480079125992
Uganda,2026,Q2,d4,Reservoir,t15,128.46315792009295
Uganda,2026,Q2,d4,Reservoir,t16,128.5113838945506
Uganda,2026,Q2,d4,Reservoir,t17,191.5652206741828
Uganda,2026,Q2,d4,Reservoir,t18,248.22639554850696
Uganda,2026,Q2,d4,Reservoir,t19,298.3354618079835
Uganda,2026,Q2,d4,Reservoir,t2,72.17091706795196
Uganda,2026,Q2,d4,Reservoir,t20,340.7652337431589
Uganda,2026,Q2,d4,Reservoir,t21,380.0
Uganda,2026,Q2,d4,Reservoir,t22,380.0
Uganda,2026,Q2,d4,Reservoir,t23,380.0
Uganda,2026,Q2,d4,Reservoir,t24,380.0
Uganda,2026,Q2,d4,Reservoir,t3,19.46596775484778
Uganda,2026,Q2,d4,Reservoir,t4,9.785925983968127
Uganda,2026,Q2,d4,Reservoir,t5,4.919777666820437
Uganda,2026,Q2,d4,Reservoir,t7,35.29685707450312
Uganda,2026,Q2,d4,Reservoir,t8,55.033577335469545
Uganda,2026,Q2,d4,Reservoir,t9,55.14075632266179
Uganda,2026,Q2,d5,Biomass,t1,37.0
Uganda,2026,Q2,d5,Biomass,t10,35.35
Uganda,2026,Q2,d5,Biomass,t11,12.0
Uganda,2026,Q2,d5,Biomass,t12,25.0
Uganda,2026,Q2,d5,Biomass,t13,25.0
Uganda,2026,Q2,d5,Biomass,t14,12.0
Uganda,2026,Q2,d5,Biomass,t15,35.35
Uganda,2026,Q2,d5,Biomass,t16,25.0
Uganda,2026,Q2,d5,Biomass,t17,12.0
Uganda,2026,Q2,d5,Biomass,t18,37.0
Uganda,2026,Q2,d5,Biomass,t19,12.0
Uganda,2026,Q2,d5,Biomass,t2,13.046625547279293
Uganda,2026,Q2,d5,Biomass,t20,32.35
Uganda,2026,Q2,d5,Biomass,t21,71.35
Uganda,2026,Q2,d5,Biomass,t22,71.35
Uganda,2026,Q2,d5,Biomass,t23,71.35
Uganda,2026,Q2,d5,Biomass,t24,42.35
Uganda,2026,Q2,d5,Biomass,t7,15.484243171076857
Uganda,2026,Q2,d5,Biomass,t8,35.0
Uganda,2026,Q2,d5,Biomass,t9,15.0
Uganda,2026,Q2,d5,Demand,t1,738.994384222575
Uganda,2026,Q2,d5,Demand,t10,788.3660816048418
Uganda,2026,Q2,d5,Demand,t11,839.9658348503096
Uganda,2026,Q2,d5,Demand,t12,862.3476701657034
Uganda,2026,Q2,d5,Demand,t13,886.4511866553282
Uganda,2026,Q2,d5,Demand,t14,888.603285629416
Uganda,2026,Q2,d5,Demand,t15,849.6629420011154
Uganda,2026,Q2,d5,Demand,t16,834.0159126170166
Uganda,2026,Q2,d5,Demand,t17,855.8660534491692
Uganda,2026,Q2,d5,Demand,t18,835.1046213777709
Uganda,2026,Q2,d5,Demand,t19,852.8277940936945
Uganda,2026,Q2,d5,Demand,t2,638.782498745422
Uganda,2026,Q2,d5,Demand,t20,861.5374679202803
Uganda,2026,Q2,d5,Demand,t21,1066.594582926636
Uganda,2026,Q2,d5,Demand,t22,1151.007525241464
Uganda,2026,Q2,d5,Demand,t23,1113.890136977078
Uganda,2026,Q2,d5,Demand,t24,1001.4745807237364
Uganda,2026,Q2,d5,Demand,t3,584.2964011695567
Uganda,2026,Q2,d5,Demand,t4,570.7761522121248
Uganda,2026,Q2,d5,Demand,t5,567.6366186669665
Uganda,2026,Q2,d5,Demand,t6,571.2318898062529
Uganda,2026,Q2,d5,Demand,t7,636.8582691918236
Uganda,2026,Q2,d5,Demand,t8,737.1461103112396
Uganda,2026,Q2,d5,Demand,t9,749.1472314612101
Uganda,2026,Q2,d5,Exports,t1,-143.9476087572848
Uganda,2026,Q2,d5,Exports,t10,-135.16979054321962
Uganda,2026,Q2,d5,Exports,t11,-107.3415114502989
Uganda,2026,Q2,d5,Exports,t12,-114.34993061622346
Uganda,2026,Q2,d5,Exports,t13,-126.10888771395878
Uganda,2026,Q2,d5,Exports,t14,-111.8924378743136
Uganda,2026,Q2,d5,Exports,t15,-135.94201987507552
Uganda,2026,Q2,d5,Exports,t16,-132.70165208174672
Uganda,2026,Q2,d5,Exports,t17,-142.38313123843508
Uganda,2026,Q2,d5,Exports,t18,-179.51285125130428
Uganda,2026,Q2,d5,Exports,t19,-161.98761657911018
Uganda,2026,Q2,d5,Exports,t2,-153.80874624635723
Uganda,2026,Q2,d5,Exports,t20,-216.83880340486337
Uganda,2026,Q2,d5,Exports,t21,-164.30003651786424
Uganda,2026,Q2,d5,Exports,t22,-79.88709420303618
Uganda,2026,Q2,d5,Exports,t23,-117.00448246742238
Uganda,2026,Q2,d5,Exports,t24,-176.18296080741922
Uganda,2026,Q2,d5,Exports,t3,-151.35817644999688
Uganda,2026,Q2,d5,Exports,t4,-150.78913026566636
Uganda,2026,Q2,d5,Exports,t5,-151.4407797205988
Uganda,2026,Q2,d5,Exports,t6,-163.3356807444711
Uganda,2026,Q2,d5,Exports,t7,-158.52096522375336
Uganda,2026,Q2,d5,Exports,t8,-126.64534675769926
Uganda,2026,Q2,d5,Exports,t9,-120.76108796148633
Uganda,2026,Q2,d5,Imports,t1,140.0
Uganda,2026,Q2,d5,Imports,t10,140.0
Uganda,2026,Q2,d5,Imports,t11,140.0
Uganda,2026,Q2,d5,Imports,t12,140.0
Uganda,2026,Q2,d5,Imports,t13,140.0
Uganda,2026,Q2,d5,Imports,t14,140.0
Uganda,2026,Q2,d5,Imports,t15,140.0
Uganda,2026,Q2,d5,Imports,t16,140.0
Uganda,2026,Q2,d5,Imports,t17,140.0
Uganda,2026,Q2,d5,Imports,t18,140.0
Uganda,2026,Q2,d5,Imports,t19,140.0
Uganda,2026,Q2,d5,Imports,t2,140.0
Uganda,2026,Q2,d5,Imports,t20,140.0
Uganda,2026,Q2,d5,Imports,t21,140.0
Uganda,2026,Q2,d5,Imports,t22,140.0
Uganda,2026,Q2,d5,Imports,t23,140.0
Uganda,2026,Q2,d5,Imports,t24,140.0
Uganda,2026,Q2,d5,Imports,t3,93.79995597374096
Uganda,2026,Q2,d5,Imports,t4,78.96911898241211
Uganda,2026,Q2,d5,Imports,t5,76.35029362427957
Uganda,2026,Q2,d5,Imports,t6,92.65573800655176
Uganda,2026,Q2,d5,Imports,t7,140.0
Uganda,2026,Q2,d5,Imports,t8,140.0
Uganda,2026,Q2,d5,Imports,t9,140.0
Uganda,2026,Q2,d5,PV,t10,56.43806482562999
Uganda,2026,Q2,d5,PV,t11,71.17375022013
Uganda,2026,Q2,d5,PV,t12,81.28016936346003
Uganda,2026,Q2,d5,PV,t13,85.60731498944997
Uganda,2026,Q2,d5,PV,t14,83.96027086218
Uganda,2026,Q2,d5,PV,t15,75.44242099449002
Uganda,2026,Q2,d5,PV,t16,61.16478929048999
Uganda,2026,Q2,d5,PV,t17,41.72187111216
Uganda,2026,Q2,d5,PV,t18,17.45477015955
Uganda,2026,Q2,d5,PV,t19,3.369696
Uganda,2026,Q2,d5,PV,t7,0.3503717999999999
Uganda,2026,Q2,d5,PV,t8,12.1725337905
Uganda,2026,Q2,d5,PV,t9,35.36759410533
Uganda,2026,Q2,d5,ROR,t1,646.5446194445
Uganda,2026,Q2,d5,ROR,t10,646.5446194445
Uganda,2026,Q2,d5,ROR,t11,646.5446194445
Uganda,2026,Q2,d5,ROR,t12,646.5446194445
Uganda,2026,Q2,d5,ROR,t13,646.5446194445
Uganda,2026,Q2,d5,ROR,t14,646.5446194445
Uganda,2026,Q2,d5,ROR,t15,646.5446194445
Uganda,2026,Q2,d5,ROR,t16,646.5446194445
Uganda,2026,Q2,d5,ROR,t17,646.5446194445
Uganda,2026,Q2,d5,ROR,t18,646.5446194445
Uganda,2026,Q2,d5,ROR,t19,646.5446194445
Uganda,2026,Q2,d5,ROR,t2,646.5446194445
Uganda,2026,Q2,d5,ROR,t20,646.5446194445
Uganda,2026,Q2,d5,ROR,t21,646.5446194445
Uganda,2026,Q2,d5,ROR,t22,646.5446194445
Uganda,2026,Q2,d5,ROR,t23,646.5446194445
Uganda,2026,Q2,d5,ROR,t24,646.5446194445
Uganda,2026,Q2,d5,ROR,t3,646.5446194445
Uganda,2026,Q2,d5,ROR,t4,646.5446194445
Uganda,2026,Q2,d5,ROR,t5,646.5446194445
Uganda,2026,Q2,d5,ROR,t6,646.5446194445
Uganda,2026,Q2,d5,ROR,t7,646.5446194445
Uganda,2026,Q2,d5,ROR,t8,646.5446194445
Uganda,2026,Q2,d5,ROR,t9,646.5446194445
Uganda,2026,Q2,d5,Reservoir,t1,66.39737353535986
Uganda,2026,Q2,d5,Reservoir,t10,52.20318787793144
Uganda,2026,Q2,d5,Reservoir,t11,84.58897663597861
Uganda,2026,Q2,d5,Reservoir,t12,90.87281197396692
Uganda,2026,Q2,d5,Reservoir,t13,122.40813993533698
Uganda,2026,Q2,d5,Reservoir,t14,124.9908331970496
Uganda,2026,Q2,d5,Reservoir,t15,95.26792143720093
Uganda,2026,Q2,d5,Reservoir,t16,101.00815596377332
Uganda,2026,Q2,d5,Reservoir,t17,164.9826941309443
Uganda,2026,Q2,d5,Reservoir,t18,180.6180830250252
Uganda,2026,Q2,d5,Reservoir,t19,219.9010952283047
Uganda,2026,Q2,d5,Reservoir,t20,266.48165188064365
Uganda,2026,Q2,d5,Reservoir,t21,380.0
Uganda,2026,Q2,d5,Reservoir,t22,380.0
Uganda,2026,Q2,d5,Reservoir,t23,380.0
Uganda,2026,Q2,d5,Reservoir,t24,355.7629220866555
Uganda,2026,Q2,d5,Reservoir,t8,37.07430383393887
Uganda,2026,Q2,d5,Reservoir,t9,39.99610587286645
Uganda,2026,Q3,d1,Biomass,t1,59.35
Uganda,2026,Q3,d1,Biomass,t10,34.35
Uganda,2026,Q3,d1,Biomass,t11,71.35
Uganda,2026,Q3,d1,Biomass,t12,59.35
Uganda,2026,Q3,d1,Biomass,t13,71.35
Uganda,2026,Q3,d1,Biomass,t14,59.35
Uganda,2026,Q3,d1,Biomass,t15,59.35
Uganda,2026,Q3,d1,Biomass,t16,41.0
Uganda,2026,Q3,d1,Biomass,t17,34.35
Uganda,2026,Q3,d1,Biomass,t18,34.35
Uganda,2026,Q3,d1,Biomass,t19,71.35
Uganda,2026,Q3,d1,Biomass,t2,63.88294778524605
Uganda,2026,Q3,d1,Biomass,t20,71.35
Uganda,2026,Q3,d1,Biomass,t21,83.35
Uganda,2026,Q3,d1,Biomass,t22,83.35
Uganda,2026,Q3,d1,Biomass,t23,71.35
Uganda,2026,Q3,d1,Biomass,t24,34.35
Uganda,2026,Q3,d1,Biomass,t3,34.35
Uganda,2026,Q3,d1,Biomass,t4,1.0
Uganda,2026,Q3,d1,Biomass,t5,21.73131043376492
Uganda,2026,Q3,d1,Biomass,t6,26.0
Uganda,2026,Q3,d1,Biomass,t7,71.35
Uganda,2026,Q3,d1,Biomass,t8,59.35
Uganda,2026,Q3,d1,Biomass,t9,64.0
Uganda,2026,Q3,d1,Demand,t1,815.1280730043749
Uganda,2026,Q3,d1,Demand,t10,843.2572809268438
Uganda,2026,Q3,d1,Demand,t11,882.2988999916786
Uganda,2026,Q3,d1,Demand,t12,884.197810997856
Uganda,2026,Q3,d1,Demand,t13,885.9194909252363
Uganda,2026,Q3,d1,Demand,t14,913.7955108797952
Uganda,2026,Q3,d1,Demand,t15,871.3358517544709
Uganda,2026,Q3,d1,Demand,t16,871.2598948653576
Uganda,2026,Q3,d1,Demand,t17,864.9301906801994
Uganda,2026,Q3,d1,Demand,t18,890.7047475086617
Uganda,2026,Q3,d1,Demand,t19,909.4406733430768
Uganda,2026,Q3,d1,Demand,t2,714.6629995593115
Uganda,2026,Q3,d1,Demand,t20,973.1681404756196
Uganda,2026,Q3,d1,Demand,t21,1135.5883640310035
Uganda,2026,Q3,d1,Demand,t22,1183.542207795493
Uganda,2026,Q3,d1,Demand,t23,1156.476390086357
Uganda,2026,Q3,d1,Demand,t24,975.4468346805132
Uganda,2026,Q3,d1,Demand,t3,680.2547245465261
Uganda,2026,Q3,d1,Demand,t4,637.5671960007126
Uganda,2026,Q3,d1,Demand,t5,629.0347544997743
Uganda,2026,Q3,d1,Demand,t6,655.3156885109075
Uganda,2026,Q3,d1,Demand,t7,700.5857363243665
Uganda,2026,Q3,d1,Demand,t8,806.5196746143232
Uganda,2026,Q3,d1,Demand,t9,815.5078549562402
Uganda,2026,Q3,d1,Exports,t1,-183.10642266060805
Uganda,2026,Q3,d1,Exports,t10,-151.63748037872188
Uganda,2026,Q3,d1,Exports,t11,-188.98018155413857
Uganda,2026,Q3,d1,Exports,t12,-167.43316783452156
Uganda,2026,Q3,d1,Exports,t13,-187.88011164260885
Uganda,2026,Q3,d1,Exports,t14,-170.9024895760118
Uganda,2026,Q3,d1,Exports,t15,-156.09494389145837
Uganda,2026,Q3,d1,Exports,t16,-193.62972193795068
Uganda,2026,Q3,d1,Exports,t17,-219.3441563239922
Uganda,2026,Q3,d1,Exports,t18,-215.9174543744457
Uganda,2026,Q3,d1,Exports,t19,-254.190424876644
Uganda,2026,Q3,d1,Exports,t2,-201.0993337077938
Uganda,2026,Q3,d1,Exports,t20,-124.83491782178032
Uganda,2026,Q3,d1,Exports,t21,-40.91469426639634
Uganda,2026,Q3,d1,Exports,t22,-59.46085050190726
Uganda,2026,Q3,d1,Exports,t23,-74.52666821104305
Uganda,2026,Q3,d1,Exports,t24,-195.23077759058663
Uganda,2026,Q3,d1,Exports,t3,-169.13266757505676
Uganda,2026,Q3,d1,Exports,t4,-149.71035750864948
Uganda,2026,Q3,d1,Exports,t5,-172.34961423139063
Uganda,2026,Q3,d1,Exports,t6,-155.10015616785918
Uganda,2026,Q3,d1,Exports,t7,-221.56840211538076
Uganda,2026,Q3,d1,Exports,t8,-192.2348382510208
Uganda,2026,Q3,d1,Exports,t9,-190.9181666899158
Uganda,2026,Q3,d1,Imports,t1,140.0
Uganda,2026,Q3,d1,Imports,t10,140.0
Uganda,2026,Q3,d1,Imports,t11,140.0
Uganda,2026,Q3,d1,Imports,t12,140.0
Uganda,2026,Q3,d1,Imports,t13,140.0
Uganda,2026,Q3,d1,Imports,t14,140.0
Uganda,2026,Q3,d1,Imports,t15,140.0
Uganda,2026,Q3,d1,Imports,t16,140.0
Uganda,2026,Q3,d1,Imports,t17,140.0
Uganda,2026,Q3,d1,Imports,t18,140.0
Uganda,2026,Q3,d1,Imports,t19,140.0
Uganda,2026,Q3,d1,Imports,t2,140.0
Uganda,2026,Q3,d1,Imports,t21,70.0
Uganda,2026,Q3,d1,Imports,t22,140.0
Uganda,2026,Q3,d1,Imports,t23,140.0
Uganda,2026,Q3,d1,Imports,t24,140.0
Uganda,2026,Q3,d1,Imports,t3,140.0
Uganda,2026,Q3,d1,Imports,t4,140.0
Uganda,2026,Q3,d1,Imports,t5,140.0
Uganda,2026,Q3,d1,Imports,t6,140.0
Uganda,2026,Q3,d1,Imports,t7,140.0
Uganda,2026,Q3,d1,Imports,t8,140.0
Uganda,2026,Q3,d1,Imports,t9,140.0
Uganda,2026,Q3,d1,PV,t10,30.81629438682
Uganda,2026,Q3,d1,PV,t11,54.1477962774
Uganda,2026,Q3,d1,PV,t12,73.90258077783
Uganda,2026,Q3,d1,PV,t13,81.99161442869999
Uganda,2026,Q3,d1,PV,t14,77.22590669751003
Uganda,2026,Q3,d1,PV,t15,66.99279186681
Uganda,2026,Q3,d1,PV,t16,46.05876262652998
Uganda,2026,Q3,d1,PV,t17,33.01885051401
Uganda,2026,Q3,d1,PV,t18,16.821291626969998
Uganda,2026,Q3,d1,PV,t19,3.427134
Uganda,2026,Q3,d1,PV,t7,0.1656129
Uganda,2026,Q3,d1,PV,t8,4.681196999999999
Uganda,2026,Q3,d1,PV,t9,14.998822657620003
Uganda,2026,Q3,d1,ROR,t1,646.6530582974001
Uganda,2026,Q3,d1,ROR,t10,646.6530582974001
Uganda,2026,Q3,d1,ROR,t11,646.6530582974001
Uganda,2026,Q3,d1,ROR,t12,646.6530582974001
Uganda,2026,Q3,d1,ROR,t13,646.6530582974001
Uganda,2026,Q3,d1,ROR,t14,646.6530582974001
Uganda,2026,Q3,d1,ROR,t15,646.6530582974001
Uganda,2026,Q3,d1,ROR,t16,646.6530582974001
Uganda,2026,Q3,d1,ROR,t17,646.6530582974001
Uganda,2026,Q3,d1,ROR,t18,646.6530582974001
Uganda,2026,Q3,d1,ROR,t19,646.6530582974001
Uganda,2026,Q3,d1,ROR,t2,646.6530582974001
Uganda,2026,Q3,d1,ROR,t20,646.6530582974001
Uganda,2026,Q3,d1,ROR,t21,646.6530582974001
Uganda,2026,Q3,d1,ROR,t22,646.6530582974001
Uganda,2026,Q3,d1,ROR,t23,646.6530582974001
Uganda,2026,Q3,d1,ROR,t24,646.6530582974001
Uganda,2026,Q3,d1,ROR,t3,646.6530582974001
Uganda,2026,Q3,d1,ROR,t4,646.6530582974001
Uganda,2026,Q3,d1,ROR,t5,646.6530582974001
Uganda,2026,Q3,d1,ROR,t6,646.6530582974001
Uganda,2026,Q3,d1,ROR,t7,646.6530582974001
Uganda,2026,Q3,d1,ROR,t8,646.6530582974001
Uganda,2026,Q3,d1,ROR,t9,646.6530582974001
Uganda,2026,Q3,d1,Reservoir,t1,159.23143736758294
Uganda,2026,Q3,d1,Reservoir,t10,150.07540862134573
Uganda,2026,Q3,d1,Reservoir,t11,166.1282269710171
Uganda,2026,Q3,d1,Reservoir,t12,138.72533975714754
Uganda,2026,Q3,d1,Reservoir,t13,140.80492984174526
Uganda,2026,Q3,d1,Reservoir,t14,168.46903546089703
Uganda,2026,Q3,d1,Reservoir,t15,121.4349454817193
Uganda,2026,Q3,d1,Reservoir,t16,198.1777958793784
Uganda,2026,Q3,d1,Reservoir,t17,237.25243819278165
Uganda,2026,Q3,d1,Reservoir,t18,275.7978519587375
Uganda,2026,Q3,d1,Reservoir,t19,309.200905922321
Uganda,2026,Q3,d1,Reservoir,t2,72.22632718445925
Uganda,2026,Q3,d1,Reservoir,t20,380.0
Uganda,2026,Q3,d1,Reservoir,t21,380.0
Uganda,2026,Q3,d1,Reservoir,t22,380.0
Uganda,2026,Q3,d1,Reservoir,t23,380.0
Uganda,2026,Q3,d1,Reservoir,t24,356.67455397369974
Uganda,2026,Q3,d1,Reservoir,t3,35.384333824182875
Uganda,2026,Q3,d1,Reservoir,t4,6.624495211962028
Uganda,2026,Q3,d1,Reservoir,t6,4.762786381366766
Uganda,2026,Q3,d1,Reservoir,t7,70.98546724234728
Uganda,2026,Q3,d1,Reservoir,t8,155.070257567944
Uganda,2026,Q3,d1,Reservoir,t9,147.77414069113604
Uganda,2026,Q3,d2,Biomass,t1,71.35
Uganda,2026,Q3,d2,Biomass,t10,59.35
Uganda,2026,Q3,d2,Biomass,t11,61.0
Uganda,2026,Q3,d2,Biomass,t12,71.35
Uganda,2026,Q3,d2,Biomass,t13,61.0
Uganda,2026,Q3,d2,Biomass,t14,34.35
Uganda,2026,Q3,d2,Biomass,t15,71.35
Uganda,2026,Q3,d2,Biomass,t16,59.35
Uganda,2026,Q3,d2,Biomass,t17,71.35
Uganda,2026,Q3,d2,Biomass,t18,59.35
Uganda,2026,Q3,d2,Biomass,t19,46.35
Uganda,2026,Q3,d2,Biomass,t2,39.0
Uganda,2026,Q3,d2,Biomass,t20,59.35
Uganda,2026,Q3,d2,Biomass,t21,71.35
Uganda,2026,Q3,d2,Biomass,t22,83.35
Uganda,2026,Q3,d2,Biomass,t23,71.35
Uganda,2026,Q3,d2,Biomass,t24,71.35
Uganda,2026,Q3,d2,Biomass,t8,23.35
Uganda,2026,Q3,d2,Biomass,t9,61.0
Uganda,2026,Q3,d2,Demand,t1,780.9983057537712
Uganda,2026,Q3,d2,Demand,t10,828.0913089311446
Uganda,2026,Q3,d2,Demand,t11,858.1953847489043
Uganda,2026,Q3,d2,Demand,t12,863.1578724111266
Uganda,2026,Q3,d2,Demand,t13,874.931124140608
Uganda,2026,Q3,d2,Demand,t14,911.9472369684596
Uganda,2026,Q3,d2,Demand,t15,881.792524055858
Uganda,2026,Q3,d2,Demand,t16,866.4746382819324
Uganda,2026,Q3,d2,Demand,t17,875.7160065917594
Uganda,2026,Q3,d2,Demand,t18,869.6141718270904
Uganda,2026,Q3,d2,Demand,t19,866.1454934249089
Uganda,2026,Q3,d2,Demand,t2,678.1532626672802
Uganda,2026,Q3,d2,Demand,t20,925.0117470849128
Uganda,2026,Q3,d2,Demand,t21,1118.2702918143666
Uganda,2026,Q3,d2,Demand,t22,1174.6553016432597
Uganda,2026,Q3,d2,Demand,t23,1139.0823609806066
Uganda,2026,Q3,d2,Demand,t24,998.208453194623
Uganda,2026,Q3,d2,Demand,t3,616.93235916012
Uganda,2026,Q3,d2,Demand,t4,585.8914871129821
Uganda,2026,Q3,d2,Demand,t5,589.2842086260506
Uganda,2026,Q3,d2,Demand,t6,582.6253583370183
Uganda,2026,Q3,d2,Demand,t7,599.7155611331663
Uganda,2026,Q3,d2,Demand,t8,687.9010081597784
Uganda,2026,Q3,d2,Demand,t9,785.0493157340361
Uganda,2026,Q3,d2,Exports,t1,-193.13949253884465
Uganda,2026,Q3,d2,Exports,t10,-138.76157694848334
Uganda,2026,Q3,d2,Exports,t11,-157.55033572704545
Uganda,2026,Q3,d2,Exports,t12,-177.36846961409603
Uganda,2026,Q3,d2,Exports,t13,-166.39349708777567
Uganda,2026,Q3,d2,Exports,t14,-136.50684771206883
Uganda,2026,Q3,d2,Exports,t15,-183.3280219450377
Uganda,2026,Q3,d2,Exports,t16,-156.35830948447267
Uganda,2026,Q3,d2,Exports,t17,-203.8955399232445
Uganda,2026,Q3,d2,Exports,t18,-228.8617011110525
Uganda,2026,Q3,d2,Exports,t19,-245.4619906949612
Uganda,2026,Q3,d2,Exports,t2,-165.39256574160763
Uganda,2026,Q3,d2,Exports,t20,-272.9115072323193
Uganda,2026,Q3,d2,Exports,t21,-94.31792294071994
Uganda,2026,Q3,d2,Exports,t22,-68.34775665414048
Uganda,2026,Q3,d2,Exports,t23,-91.92069731679334
Uganda,2026,Q3,d2,Exports,t24,-229.25335262038595
Uganda,2026,Q3,d2,Exports,t3,-162.72069913727992
Uganda,2026,Q3,d2,Exports,t4,-184.61076168697363
Uganda,2026,Q3,d2,Exports,t5,-183.4038329204868
Uganda,2026,Q3,d2,Exports,t6,-186.5014633648502
Uganda,2026,Q3,d2,Exports,t7,-180.3175452642337
Uganda,2026,Q3,d2,Exports,t8,-155.72908905503624
Uganda,2026,Q3,d2,Exports,t9,-171.53254543483376
Uganda,2026,Q3,d2,Imports,t1,140.0
Uganda,2026,Q3,d2,Imports,t10,140.0
Uganda,2026,Q3,d2,Imports,t11,140.0
Uganda,2026,Q3,d2,Imports,t12,140.0
Uganda,2026,Q3,d2,Imports,t13,140.0
Uganda,2026,Q3,d2,Imports,t14,140.0
Uganda,2026,Q3,d2,Imports,t15,140.0
Uganda,2026,Q3,d2,Imports,t16,140.0
Uganda,2026,Q3,d2,Imports,t17,140.0
Uganda,2026,Q3,d2,Imports,t18,140.0
Uganda,2026,Q3,d2,Imports,t19,140.0
Uganda,2026,Q3,d2,Imports,t2,140.0
Uganda,2026,Q3,d2,Imports,t20,140.0
Uganda,2026,Q3,d2,Imports,t21,120.61595416598604
Uganda,2026,Q3,d2,Imports,t22,140.0
Uganda,2026,Q3,d2,Imports,t23,140.0
Uganda,2026,Q3,d2,Imports,t24,140.0
Uganda,2026,Q3,d2,Imports,t3,140.0
Uganda,2026,Q3,d2,Imports,t4,130.36756895005863
Uganda,2026,Q3,d2,Imports,t5,132.66840342014467
Uganda,2026,Q3,d2,Imports,t6,128.9197509520721
Uganda,2026,Q3,d2,Imports,t7,140.0
Uganda,2026,Q3,d2,Imports,t8,140.0
Uganda,2026,Q3,d2,Imports,t9,140.0
Uganda,2026,Q3,d2,PV,t10,63.82539910817999
Uganda,2026,Q3,d2,PV,t11,83.86281255276002
Uganda,2026,Q3,d2,PV,t12,89.81751081645
Uganda,2026,Q3,d2,PV,t13,89.81751081645
Uganda,2026,Q3,d2,PV,t14,89.81751081645
Uganda,2026,Q3,d2,PV,t15,89.81751081645
Uganda,2026,Q3,d2,PV,t16,73.45427297571
Uganda,2026,Q3,d2,PV,t17,51.88676520285001
Uganda,2026,Q3,d2,PV,t18,27.66839340495
Uganda,2026,Q3,d2,PV,t19,4.489737
Uganda,2026,Q3,d2,PV,t7,0.3800480999999999
Uganda,2026,Q3,d2,PV,t8,14.49203981241
Uganda,2026,Q3,d2,PV,t9,39.67524814602
Uganda,2026,Q3,d2,ROR,t1,646.6530582974001
Uganda,2026,Q3,d2,ROR,t10,646.6530582974001
Uganda,2026,Q3,d2,ROR,t11,646.6530582974001
Uganda,2026,Q3,d2,ROR,t12,646.6530582974001
Uganda,2026,Q3,d2,ROR,t13,646.6530582974001
Uganda,2026,Q3,d2,ROR,t14,646.6530582974001
Uganda,2026,Q3,d2,ROR,t15,646.6530582974001
Uganda,2026,Q3,d2,ROR,t16,646.6530582974001
Uganda,2026,Q3,d2,ROR,t17,646.6530582974001
