z,y,q,d,tech,f,techfuel,t,value
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t1,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t2,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t3,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t4,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t5,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t6,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t7,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t8,18.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t9,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t10,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t11,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t12,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t13,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t14,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t15,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t16,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t17,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t18,18.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t19,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t20,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t21,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t22,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t23,48.0
Burundi,2026,Q3,d4,ICE,Diesel,Diesel,t24,48.0
Burundi,2026,Q3,d4,PV,Solar,PV,t7,0.6398999999999999
Burundi,2026,Q3,d4,PV,Solar,PV,t8,2.664762408
Burundi,2026,Q3,d4,PV,Solar,PV,t9,4.902835319999999
Burundi,2026,Q3,d4,PV,Solar,PV,t10,6.790640714999999
Burundi,2026,Q3,d4,PV,Solar,PV,t11,8.141672529
Burundi,2026,Q3,d4,PV,Solar,PV,t12,8.384585319000001
Burundi,2026,Q3,d4,PV,Solar,PV,t13,8.384585319000001
Burundi,2026,Q3,d4,PV,Solar,PV,t14,7.415663508
Burundi,2026,Q3,d4,PV,Solar,PV,t15,5.81353083
Burundi,2026,Q3,d4,PV,Solar,PV,t16,4.26143637
Burundi,2026,Q3,d4,PV,Solar,PV,t17,2.272644765
Burundi,2026,Q3,d4,PV,Solar,PV,t18,0.4725
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t1,45.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t2,44.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t3,28.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t4,44.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t5,35.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t6,28.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t7,44.866015
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t8,45.5622856388
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t9,27.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t10,44.94340389275
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t11,34.74074912065
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t12,44.70431220215
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t13,27.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t14,44.8496504738
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t15,44.0899703755
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t16,18.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t17,45.62110328525
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t18,44.891125
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t19,28.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t20,44.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t21,45.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t22,27.0
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t23,36.962
Burundi,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t24,44.962
Burundi,2026,Q3,d4,ROR,Water,ROR,t1,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t2,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t3,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t4,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t5,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t6,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t7,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t8,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t9,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t10,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t11,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t12,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t13,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t14,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t15,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t16,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t17,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t18,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t19,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t20,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t21,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t22,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t23,20.724999999999994
Burundi,2026,Q3,d4,ROR,Water,ROR,t24,20.724999999999994
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t1,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t2,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t3,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t4,18.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t5,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t6,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t7,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t8,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t9,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t10,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t11,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t12,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t13,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t14,28.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t15,38.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t16,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t17,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t18,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t19,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t20,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t21,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t22,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t23,48.0
Burundi,2026,Q3,d5,ICE,Diesel,Diesel,t24,48.0
Burundi,2026,Q3,d5,PV,Solar,PV,t7,0.6479999999999999
Burundi,2026,Q3,d5,PV,Solar,PV,t8,2.68568748
Burundi,2026,Q3,d5,PV,Solar,PV,t9,5.030205317999999
Burundi,2026,Q3,d5,PV,Solar,PV,t10,6.948943425
Burundi,2026,Q3,d5,PV,Solar,PV,t11,8.265403386
Burundi,2026,Q3,d5,PV,Solar,PV,t12,8.384585319000001
Burundi,2026,Q3,d5,PV,Solar,PV,t13,8.336366675999999
Burundi,2026,Q3,d5,PV,Solar,PV,t14,7.435678797
Burundi,2026,Q3,d5,PV,Solar,PV,t15,5.798974266
Burundi,2026,Q3,d5,PV,Solar,PV,t16,3.851123004
Burundi,2026,Q3,d5,PV,Solar,PV,t17,1.892354328
Burundi,2026,Q3,d5,PV,Solar,PV,t18,0.4104
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t1,28.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t2,44.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t3,44.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t4,45.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t5,18.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t6,45.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t7,44.8648
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t8,28.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t9,44.2074692023
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t10,44.91965848625
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t11,34.7221894921
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t12,28.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t13,43.7115449986
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t14,43.84664818045
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t15,28.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t16,44.3843315494
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t17,45.6781468508
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t18,35.90044
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t19,28.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t20,44.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t21,45.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t22,27.0
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t23,45.962
Burundi,2026,Q3,d5,ReservoirHydro,Water,Reservoir,t24,44.962
Burundi,2026,Q3,d5,ROR,Water,ROR,t1,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t2,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t3,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t4,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t5,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t6,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t7,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t8,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t9,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t10,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t11,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t12,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t13,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t14,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t15,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t16,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t17,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t18,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t19,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t20,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t21,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t22,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t23,20.724999999999994
Burundi,2026,Q3,d5,ROR,Water,ROR,t24,20.724999999999994
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t1,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t2,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t3,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t4,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t5,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t6,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t7,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t8,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t9,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t10,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t11,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t12,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t13,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t14,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t15,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t16,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t17,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t18,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t19,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t20,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t21,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t22,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t23,18.0
Burundi,2026,Q4,d1,ICE,Diesel,Diesel,t24,18.0
Burundi,2026,Q4,d1,PV,Solar,PV,t6,0.003636
Burundi,2026,Q4,d1,PV,Solar,PV,t7,0.6678000000000001
Burundi,2026,Q4,d1,PV,Solar,PV,t8,2.265366474
Burundi,2026,Q4,d1,PV,Solar,PV,t9,4.755450024
Burundi,2026,Q4,d1,PV,Solar,PV,t10,6.423997059
Burundi,2026,Q4,d1,PV,Solar,PV,t11,7.503002937
Burundi,2026,Q4,d1,PV,Solar,PV,t12,7.765931016
Burundi,2026,Q4,d1,PV,Solar,PV,t13,7.488446373
Burundi,2026,Q4,d1,PV,Solar,PV,t14,6.478584201
Burundi,2026,Q4,d1,PV,Solar,PV,t15,4.537101447
Burundi,2026,Q4,d1,PV,Solar,PV,t16,2.986826562
Burundi,2026,Q4,d1,PV,Solar,PV,t17,1.642163247
Burundi,2026,Q4,d1,PV,Solar,PV,t18,0.4482
Burundi,2026,Q4,d1,PV,Solar,PV,t19,0.000909
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t1,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t2,27.599999999998545
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t3,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t4,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t5,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t6,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t7,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t8,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t9,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t10,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t11,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t12,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t13,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t14,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t15,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t16,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t17,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t18,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t19,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t20,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t21,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t22,33.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t23,18.0
Burundi,2026,Q4,d1,ReservoirHydro,Water,Reservoir,t24,33.0
Burundi,2026,Q4,d1,ROR,Water,ROR,t1,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t2,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t3,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t4,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t5,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t6,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t7,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t8,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t9,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t10,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t11,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t12,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t13,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t14,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t15,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t16,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t17,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t18,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t19,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t20,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t21,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t22,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t23,19.605000000000004
Burundi,2026,Q4,d1,ROR,Water,ROR,t24,19.605000000000004
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t1,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t2,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t3,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t4,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t5,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t6,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t7,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t8,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t9,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t10,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t11,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t12,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t13,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t14,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t15,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t16,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t17,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t18,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t19,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t20,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t21,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t22,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t23,18.0
Burundi,2026,Q4,d2,ICE,Diesel,Diesel,t24,18.0
Burundi,2026,Q4,d2,PV,Solar,PV,t6,0.005463
Burundi,2026,Q4,d2,PV,Solar,PV,t7,1.017140454
Burundi,2026,Q4,d2,PV,Solar,PV,t8,3.397139928
Burundi,2026,Q4,d2,PV,Solar,PV,t9,5.734379475
Burundi,2026,Q4,d2,PV,Solar,PV,t10,7.686779661
Burundi,2026,Q4,d2,PV,Solar,PV,t11,8.384585319000001
Burundi,2026,Q4,d2,PV,Solar,PV,t12,8.384585319000001
Burundi,2026,Q4,d2,PV,Solar,PV,t13,8.384585319000001
Burundi,2026,Q4,d2,PV,Solar,PV,t14,8.384585319000001
Burundi,2026,Q4,d2,PV,Solar,PV,t15,7.134539715
Burundi,2026,Q4,d2,PV,Solar,PV,t16,5.183959104
Burundi,2026,Q4,d2,PV,Solar,PV,t17,2.920412205
Burundi,2026,Q4,d2,PV,Solar,PV,t18,0.7362
Burundi,2026,Q4,d2,PV,Solar,PV,t19,0.001818
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t1,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t2,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t3,33.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t4,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t5,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t6,33.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t7,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t8,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t9,33.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t10,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t11,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t12,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t13,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t14,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t15,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t16,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t17,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t18,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t19,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t20,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t21,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t22,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t23,18.0
Burundi,2026,Q4,d2,ReservoirHydro,Water,Reservoir,t24,18.0
Burundi,2026,Q4,d2,ROR,Water,ROR,t1,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t2,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t3,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t4,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t5,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t6,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t7,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t8,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t9,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t10,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t11,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t12,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t13,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t14,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t15,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t16,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t17,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t18,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t19,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t20,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t21,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t22,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t23,19.605000000000004
Burundi,2026,Q4,d2,ROR,Water,ROR,t24,19.605000000000004
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t1,44.918918918919225
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t2,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t3,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t4,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t5,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t6,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t7,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t8,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t9,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t10,38.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t11,28.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t12,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t13,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t14,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t15,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t16,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t17,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t18,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t19,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t20,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t21,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t22,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t23,48.0
Burundi,2026,Q4,d3,ICE,Diesel,Diesel,t24,48.0
Burundi,2026,Q4,d3,PV,Solar,PV,t6,0.000909
Burundi,2026,Q4,d3,PV,Solar,PV,t7,0.5985
Burundi,2026,Q4,d3,PV,Solar,PV,t8,2.113432254
Burundi,2026,Q4,d3,PV,Solar,PV,t9,3.690090936
Burundi,2026,Q4,d3,PV,Solar,PV,t10,4.9528735290000006
Burundi,2026,Q4,d3,PV,Solar,PV,t11,5.516030898
Burundi,2026,Q4,d3,PV,Solar,PV,t12,5.624295399
Burundi,2026,Q4,d3,PV,Solar,PV,t13,4.580771166
Burundi,2026,Q4,d3,PV,Solar,PV,t14,3.931184151
Burundi,2026,Q4,d3,PV,Solar,PV,t15,2.889479484
Burundi,2026,Q4,d3,PV,Solar,PV,t16,1.7622549630000002
Burundi,2026,Q4,d3,PV,Solar,PV,t17,0.7928999999999999
