gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Lower_Songwe_HY_MWI,Q4,d4,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007,0.615215007
LowerMaguduza_HY_SWZ,Q1,d1,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q1,d2,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q1,d3,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q1,d4,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q2,d1,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q2,d2,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q2,d3,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q2,d4,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q3,d1,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q3,d2,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q3,d3,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q3,d4,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q4,d1,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q4,d2,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q4,d3,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
LowerMaguduza_HY_SWZ,Q4,d4,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
Lubhuku_TH_SWZ,Q1,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q1,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q1,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q1,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q2,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q2,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q2,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q2,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q3,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q3,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q3,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q3,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q4,d1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q4,d2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q4,d3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Lubhuku_TH_SWZ,Q4,d4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Luchenene_HY_ZMB,Q1,d1,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
Luchenene_HY_ZMB,Q1,d2,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
Luchenene_HY_ZMB,Q1,d3,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
Luchenene_HY_ZMB,Q1,d4,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
Luchenene_HY_ZMB,Q2,d1,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
Luchenene_HY_ZMB,Q2,d2,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
Luchenene_HY_ZMB,Q2,d3,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
Luchenene_HY_ZMB,Q2,d4,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
Luchenene_HY_ZMB,Q3,d1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
Luchenene_HY_ZMB,Q3,d2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
Luchenene_HY_ZMB,Q3,d3,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
Luchenene_HY_ZMB,Q3,d4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
Luchenene_HY_ZMB,Q4,d1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Luchenene_HY_ZMB,Q4,d2,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Luchenene_HY_ZMB,Q4,d3,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Luchenene_HY_ZMB,Q4,d4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Lunsemfwa+Mulungushi_HY_ZMB,Q1,d1,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q1,d2,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q1,d3,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q1,d4,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q2,d1,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q2,d2,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q2,d3,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q2,d4,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269,0.567594269
Lunsemfwa+Mulungushi_HY_ZMB,Q3,d1,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q3,d2,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q3,d3,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q3,d4,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q4,d1,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q4,d2,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q4,d3,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunsemfwa+Mulungushi_HY_ZMB,Q4,d4,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494,0.54957494
Lunzua_HY_ZMB,Q1,d1,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q1,d2,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q1,d3,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q1,d4,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q2,d1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Lunzua_HY_ZMB,Q2,d2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Lunzua_HY_ZMB,Q2,d3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Lunzua_HY_ZMB,Q2,d4,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Lunzua_HY_ZMB,Q3,d1,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234
Lunzua_HY_ZMB,Q3,d2,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234
Lunzua_HY_ZMB,Q3,d3,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234
Lunzua_HY_ZMB,Q3,d4,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234
Lunzua_HY_ZMB,Q4,d1,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q4,d2,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q4,d3,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lunzua_HY_ZMB,Q4,d4,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
Lupata_HY_MOZ,Q1,d1,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q1,d2,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q1,d3,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q1,d4,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q2,d1,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q2,d2,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q2,d3,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q2,d4,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q3,d1,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q3,d2,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q3,d3,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q3,d4,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q4,d1,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q4,d2,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q4,d3,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lupata_HY_MOZ,Q4,d4,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lurio_HY_MOZ,Q1,d1,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lurio_HY_MOZ,Q1,d2,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lurio_HY_MOZ,Q1,d3,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
Lurio_HY_MOZ,Q1,d4,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276,0.812880276
