zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
N_Macedonia,PV,m8,d2,0.34,0.28,0.25,0.26,0.31,0.19,0.24,0.38,0.39,0.33,0.26,0.22,0.2,0.19,0.2,0.23,0.28,0.39,0.43,0.39,0.31,0.24,0.18,0.13
N_Macedonia,PV,m8,d3,0.28,0.29,0.29,0.27,0.15,0.16,0.19,0.21,0.23,0.23,0.23,0.23,0.22,0.22,0.2,0.19,0.17,0.17,0.18,0.14,0.09,0.04,0.01,0.01
N_Macedonia,PV,m8,d4,0.26,0.25,0.25,0.25,0.15,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.05,0.05,0.04,0.02,0.03,0.07,0.13,0.18
N_Macedonia,PV,m8,d5,0.34,0.28,0.23,0.18,0.16,0.07,0.15,0.22,0.23,0.21,0.19,0.16,0.15,0.14,0.15,0.19,0.25,0.39,0.52,0.51,0.49,0.47,0.47,0.45
N_Macedonia,PV,m8,d6,0.11,0.11,0.13,0.15,0.16,0.09,0.18,0.26,0.3,0.31,0.3,0.29,0.28,0.28,0.3,0.3,0.24,0.28,0.29,0.23,0.15,0.09,0.05,0.03
N_Macedonia,PV,m8,d7,0.09,0.06,0.04,0.02,0.02,0.01,0.01,0.04,0.07,0.06,0.05,0.05,0.06,0.07,0.08,0.1,0.14,0.18,0.15,0.09,0.04,0.01,0.01,0.02
N_Macedonia,PV,m9,d1,0.03,0.01,0,0,0,0.01,0.04,0.04,0.04,0.05,0.06,0.07,0.07,0.07,0.08,0.08,0.13,0.19,0.18,0.15,0.11,0.07,0.04,0.06
N_Macedonia,PV,m9,d2,0.18,0.2,0.2,0.19,0.19,0.12,0.04,0.03,0.01,0.01,0.01,0.02,0.02,0.04,0.04,0.03,0.02,0.05,0.07,0.08,0.09,0.1,0.11,0.12
N_Macedonia,PV,m9,d3,0,0,0,0.01,0.01,0.02,0.08,0.21,0.26,0.26,0.27,0.29,0.31,0.3,0.27,0.22,0.22,0.25,0.24,0.21,0.2,0.17,0.13,0.09
N_Macedonia,PV,m9,d4,0.3,0.29,0.29,0.3,0.3,0.16,0.11,0.16,0.17,0.16,0.17,0.19,0.22,0.23,0.24,0.25,0.26,0.35,0.36,0.34,0.34,0.31,0.26,0.18
N_Macedonia,PV,m9,d5,0.12,0.15,0.18,0.21,0.23,0.14,0.03,0.05,0.07,0.08,0.09,0.1,0.12,0.13,0.15,0.14,0.15,0.12,0.06,0.01,0.01,0.06,0.14,0.24
N_Macedonia,PV,m9,d6,0.12,0.12,0.12,0.09,0.06,0.03,0.03,0.05,0.05,0.03,0.04,0.06,0.07,0.07,0.05,0.03,0.02,0.04,0.05,0.06,0.04,0.03,0.04,0.05
N_Macedonia,PV,m9,d7,0.42,0.37,0.35,0.35,0.35,0.27,0.14,0.21,0.21,0.2,0.19,0.17,0.19,0.23,0.28,0.3,0.43,0.51,0.5,0.45,0.41,0.41,0.43,0.38
N_Macedonia,PV,m10,d1,0.1,0.13,0.15,0.17,0.19,0.19,0.06,0.01,0.01,0.01,0,0,0,0.01,0.05,0.19,0.31,0.26,0.15,0.06,0.01,0.01,0.03,0.06
N_Macedonia,PV,m10,d2,0.16,0.15,0.15,0.14,0.12,0.1,0.08,0.06,0.04,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.04,0.04,0.06,0.1,0.12,0.1,0.09,0.08
N_Macedonia,PV,m10,d3,0.22,0.21,0.18,0.16,0.18,0.16,0.17,0.2,0.19,0.15,0.13,0.12,0.13,0.12,0.12,0.1,0.08,0.06,0.06,0.06,0.05,0.04,0.05,0.07
N_Macedonia,PV,m10,d4,0.33,0.26,0.18,0.09,0.04,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.04,0.11,0.22,0.31,0.33,0.27,0.23,0.26,0.28,0.19,0.1,0.04
N_Macedonia,PV,m10,d5,0.03,0.05,0.05,0.06,0.1,0.15,0.08,0.02,0,0.01,0.01,0.01,0.02,0.03,0.06,0.17,0.29,0.29,0.22,0.14,0.07,0.05,0.05,0.07
N_Macedonia,PV,m10,d6,0.15,0.16,0.18,0.23,0.29,0.33,0.24,0.11,0.14,0.15,0.15,0.16,0.17,0.2,0.23,0.39,0.55,0.59,0.56,0.52,0.49,0.47,0.47,0.48
N_Macedonia,PV,m10,d7,0.22,0.2,0.17,0.12,0.09,0.07,0.04,0,0,0,0.01,0.02,0.05,0.09,0.2,0.32,0.34,0.29,0.21,0.19,0.19,0.18,0.18,0.17
N_Macedonia,PV,m11,d1,0.29,0.22,0.15,0.08,0.03,0.02,0.02,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.08,0.12,0.11,0.08,0.06,0.05,0.07,0.09,0.11
N_Macedonia,PV,m11,d2,0.3,0.29,0.32,0.34,0.35,0.37,0.34,0.23,0.14,0.18,0.24,0.27,0.28,0.2,0.16,0.11,0.08,0.1,0.23,0.33,0.33,0.31,0.28,0.22
N_Macedonia,PV,m11,d3,0.5,0.49,0.47,0.47,0.5,0.5,0.42,0.33,0.5,0.56,0.6,0.65,0.68,0.7,0.68,0.7,0.74,0.74,0.73,0.72,0.73,0.74,0.74,0.7
N_Macedonia,PV,m11,d4,0.04,0.03,0.07,0.12,0.15,0.19,0.14,0.06,0.03,0.02,0.01,0.01,0.02,0.03,0.05,0.09,0.13,0.17,0.18,0.19,0.19,0.19,0.2,0.22
N_Macedonia,PV,m11,d5,0.44,0.45,0.44,0.43,0.43,0.45,0.37,0.25,0.33,0.45,0.48,0.46,0.45,0.39,0.33,0.4,0.45,0.45,0.42,0.38,0.34,0.29,0.25,0.25
N_Macedonia,PV,m11,d6,0.46,0.46,0.43,0.42,0.43,0.54,0.61,0.49,0.39,0.51,0.55,0.55,0.47,0.4,0.39,0.51,0.56,0.52,0.46,0.45,0.45,0.46,0.45,0.46
N_Macedonia,PV,m11,d7,0.22,0.22,0.23,0.23,0.23,0.22,0.19,0.17,0.23,0.25,0.22,0.19,0.17,0.15,0.14,0.19,0.24,0.28,0.32,0.34,0.35,0.29,0.26,0.27
N_Macedonia,PV,m12,d1,0.21,0.22,0.25,0.26,0.24,0.24,0.21,0.21,0.31,0.31,0.29,0.27,0.25,0.2,0.18,0.23,0.25,0.28,0.3,0.31,0.28,0.27,0.27,0.25
N_Macedonia,PV,m12,d2,0.54,0.47,0.43,0.45,0.54,0.58,0.59,0.54,0.49,0.59,0.82,0.86,0.86,0.82,0.75,0.74,0.72,0.68,0.67,0.65,0.64,0.6,0.55,0.51
N_Macedonia,PV,m12,d3,0.19,0.17,0.15,0.14,0.14,0.14,0.13,0.15,0.17,0.18,0.18,0.19,0.2,0.17,0.13,0.17,0.18,0.16,0.12,0.1,0.11,0.1,0.09,0.09
N_Macedonia,PV,m12,d4,0.14,0.14,0.13,0.11,0.08,0.06,0.05,0.04,0.01,0.02,0.02,0.01,0.02,0.04,0.13,0.29,0.42,0.49,0.53,0.52,0.48,0.44,0.43,0.42
N_Macedonia,PV,m12,d5,0.26,0.27,0.29,0.28,0.27,0.28,0.28,0.2,0.09,0.04,0.06,0.08,0.09,0.12,0.2,0.27,0.31,0.33,0.36,0.37,0.35,0.38,0.44,0.43
N_Macedonia,PV,m12,d6,0.33,0.39,0.39,0.48,0.58,0.64,0.63,0.66,0.66,0.66,0.66,0.65,0.61,0.52,0.49,0.52,0.52,0.5,0.47,0.46,0.4,0.32,0.31,0.32
N_Macedonia,PV,m12,d7,0.31,0.34,0.33,0.27,0.25,0.24,0.23,0.24,0.19,0.15,0.13,0.14,0.14,0.14,0.13,0.13,0.15,0.15,0.15,0.14,0.13,0.11,0.09,0.08
Serbia,PV,m1,d1,0.52,0.53,0.45,0.41,0.49,0.52,0.46,0.33,0.33,0.25,0.22,0.19,0.18,0.29,0.32,0.5,0.57,0.54,0.45,0.39,0.34,0.34,0.38,0.24
Serbia,PV,m1,d2,0.34,0.23,0.26,0.33,0.25,0.27,0.32,0.38,0.38,0.51,0.31,0.38,0.39,0.38,0.24,0.11,0.07,0.14,0.14,0.09,0.06,0.02,0,0.01
Serbia,PV,m1,d3,0.28,0.24,0.36,0.37,0.34,0.38,0.35,0.41,0.36,0.38,0.43,0.47,0.45,0.33,0.23,0.19,0.2,0.22,0.15,0.13,0.24,0.27,0.17,0.1
Serbia,PV,m1,d4,0.14,0.11,0.1,0.11,0.14,0.09,0.08,0.07,0.06,0.1,0.14,0.11,0.14,0.11,0.07,0.05,0.05,0.03,0,0,0.01,0.01,0.01,0.01
Serbia,PV,m1,d5,0.39,0.35,0.38,0.4,0.3,0.26,0.41,0.52,0.49,0.44,0.25,0.23,0.25,0.25,0.24,0.34,0.42,0.51,0.54,0.57,0.58,0.64,0.66,0.64
Serbia,PV,m1,d6,0.48,0.52,0.64,0.67,0.62,0.44,0.54,0.44,0.5,0.52,0.51,0.36,0.36,0.5,0.49,0.52,0.53,0.44,0.52,0.57,0.6,0.63,0.58,0.58
Serbia,PV,m1,d7,0.31,0.29,0.41,0.36,0.41,0.48,0.48,0.3,0.16,0.11,0.16,0.13,0.1,0.15,0.24,0.29,0.41,0.36,0.35,0.31,0.35,0.44,0.42,0.29
Serbia,PV,m2,d1,0.43,0.46,0.49,0.4,0.28,0.27,0.27,0.24,0.42,0.63,0.65,0.61,0.57,0.54,0.58,0.63,0.6,0.57,0.57,0.57,0.41,0.3,0.26,0.22
Serbia,PV,m2,d2,0.64,0.65,0.61,0.57,0.54,0.54,0.55,0.34,0.27,0.13,0.11,0.16,0.46,0.58,0.65,0.66,0.65,0.62,0.58,0.56,0.61,0.63,0.59,0.57
Serbia,PV,m2,d3,0.17,0.11,0.23,0.24,0.29,0.34,0.35,0.4,0.39,0.38,0.26,0.39,0.34,0.31,0.32,0.28,0.27,0.31,0.34,0.39,0.49,0.48,0.55,0.54
Serbia,PV,m2,d4,0.25,0.23,0.27,0.31,0.28,0.24,0.19,0.22,0.14,0.09,0.07,0.08,0.05,0.04,0.05,0.04,0.07,0.08,0.12,0.16,0.19,0.15,0.14,0.13
Serbia,PV,m2,d5,0.14,0.16,0.13,0.21,0.34,0.34,0.29,0.15,0.16,0.15,0.19,0.23,0.27,0.27,0.24,0.26,0.09,0.13,0.29,0.46,0.53,0.62,0.66,0.67
Serbia,PV,m2,d6,0.38,0.43,0.23,0.33,0.65,0.68,0.74,0.65,0.42,0.28,0.21,0.25,0.15,0.22,0.25,0.22,0.06,0.03,0.1,0.22,0.29,0.53,0.5,0.65
Serbia,PV,m2,d7,0.4,0.42,0.49,0.51,0.54,0.53,0.5,0.52,0.56,0.59,0.63,0.61,0.59,0.63,0.64,0.66,0.65,0.69,0.74,0.69,0.53,0.49,0.32,0.38
Serbia,PV,m3,d1,0.46,0.45,0.42,0.45,0.44,0.48,0.45,0.44,0.28,0.14,0.21,0.18,0.25,0.32,0.42,0.56,0.64,0.64,0.68,0.64,0.53,0.29,0.2,0.07
Serbia,PV,m3,d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.01,0.03,0.05,0.06,0.09,0.11,0.13
Serbia,PV,m3,d3,0.18,0.18,0.18,0.21,0.21,0.23,0.47,0.67,0.49,0.41,0.35,0.38,0.45,0.47,0.56,0.64,0.72,0.77,0.74,0.71,0.72,0.69,0.66,0.6
Serbia,PV,m3,d4,0.34,0.38,0.42,0.48,0.35,0.27,0.32,0.52,0.52,0.44,0.32,0.17,0.07,0.05,0.04,0.03,0.15,0.19,0.15,0.13,0.11,0.17,0.18,0.06
Serbia,PV,m3,d5,0.04,0.02,0.05,0.06,0.14,0.13,0.15,0.13,0.15,0.12,0.14,0.13,0.1,0.08,0.08,0.04,0.05,0.05,0.07,0.08,0.1,0.14,0.06,0.05
Serbia,PV,m3,d6,0.81,0.81,0.81,0.81,0.83,0.83,0.84,0.85,0.83,0.72,0.71,0.68,0.67,0.71,0.75,0.79,0.79,0.81,0.78,0.8,0.84,0.83,0.79,0.73
Serbia,PV,m3,d7,0.11,0.15,0.15,0.17,0.32,0.42,0.31,0.17,0.1,0.07,0.03,0.03,0.02,0.02,0.03,0.05,0.06,0.08,0.17,0.22,0.22,0.28,0.22,0.2
Serbia,PV,m4,d1,0.14,0.11,0.06,0.05,0.06,0.07,0.01,0.02,0,0,0,0.01,0.03,0.01,0,0,0,0.05,0.09,0.04,0.01,0.01,0.02,0.01
Serbia,PV,m4,d2,0.08,0.08,0.1,0.11,0.09,0.09,0.04,0.03,0.02,0.03,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.06,0.11,0.19,0.37,0.33,0.25,0.24
Serbia,PV,m4,d3,0.8,0.78,0.79,0.75,0.74,0.74,0.68,0.78,0.67,0.62,0.71,0.68,0.66,0.69,0.63,0.52,0.53,0.54,0.57,0.58,0.59,0.6,0.56,0.66
Serbia,PV,m4,d4,0.76,0.75,0.7,0.78,0.81,0.81,0.82,0.71,0.47,0.26,0.16,0.1,0.18,0.17,0.32,0.52,0.54,0.45,0.43,0.55,0.64,0.66,0.67,0.68
Serbia,PV,m4,d5,0.07,0.09,0.1,0.14,0.16,0.16,0.13,0.09,0.04,0.03,0.02,0.01,0.01,0.01,0.03,0.03,0.03,0.15,0.15,0.35,0.32,0.14,0.24,0.33
Serbia,PV,m4,d6,0.64,0.6,0.39,0.23,0.3,0.2,0.25,0.16,0.18,0.17,0.22,0.14,0.09,0.15,0.13,0.1,0.18,0.24,0.24,0.27,0.35,0.34,0.37,0.46
Serbia,PV,m4,d7,0,0,0,0,0,0,0,0,0,0.02,0.04,0.08,0.13,0.1,0.04,0.01,0.02,0.01,0.02,0.06,0.12,0.13,0.16,0.18
Serbia,PV,m5,d1,0.41,0.45,0.39,0.42,0.42,0.42,0.48,0.52,0.5,0.49,0.39,0.15,0.08,0.16,0.22,0.16,0.14,0.25,0.21,0.07,0.03,0.01,0,0.01
Serbia,PV,m5,d2,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.03,0.03,0.01,0,0.01,0.03,0.06
Serbia,PV,m5,d3,0.39,0.4,0.45,0.42,0.39,0.48,0.42,0.38,0.35,0.3,0.26,0.2,0.24,0.2,0.19,0.12,0.08,0.04,0.12,0.22,0.23,0.31,0.37,0.4
Serbia,PV,m5,d4,0.06,0.08,0.07,0.05,0.02,0,0,0.01,0.02,0.05,0.08,0.14,0.1,0.09,0.15,0.18,0.2,0.28,0.56,0.74,0.76,0.67,0.58,0.44
Serbia,PV,m5,d5,0.01,0.01,0,0.03,0.06,0.04,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0.1,0.16,0.28,0.32,0.31,0.39,0.35,0.33
Serbia,PV,m5,d6,0.22,0.25,0.25,0.18,0.22,0.16,0.15,0.17,0.17,0.12,0.06,0.06,0.02,0.01,0.05,0.09,0.08,0.01,0.04,0.07,0.04,0.03,0.05,0.06
Serbia,PV,m5,d7,0.63,0.63,0.56,0.45,0.19,0.12,0.05,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.04,0.06,0.07,0.11,0.17,0.21,0.15,0.14,0.11,0.12
Serbia,PV,m6,d1,0.01,0.02,0.04,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.07,0.07,0.06,0.04,0.03,0.03,0.07,0.14,0.24
Serbia,PV,m6,d2,0.2,0.09,0.07,0.08,0.1,0.14,0.12,0.08,0.02,0,0,0,0.01,0.01,0.02,0.03,0,0,0.03,0.02,0.01,0.01,0,0
Serbia,PV,m6,d3,0,0,0,0.01,0,0,0,0,0,0,0,0,0.04,0.05,0.05,0.03,0.01,0.01,0.02,0.01,0.04,0.07,0.07,0.07
Serbia,PV,m6,d4,0.04,0.06,0.06,0.14,0.2,0.3,0.4,0.39,0.41,0.57,0.68,0.68,0.65,0.6,0.57,0.63,0.66,0.72,0.71,0.75,0.72,0.71,0.75,0.74
Serbia,PV,m6,d5,0.47,0.46,0.49,0.5,0.54,0.51,0.48,0.45,0.36,0.29,0.18,0.18,0.16,0.17,0.2,0.2,0.19,0.2,0.24,0.38,0.46,0.41,0.38,0.26
Serbia,PV,m6,d6,0.24,0.23,0.23,0.17,0.15,0.13,0.1,0.07,0.06,0.06,0.06,0.1,0.05,0.07,0.12,0.16,0.12,0.14,0.21,0.21,0.23,0.29,0.21,0.22
Serbia,PV,m6,d7,0.54,0.32,0.22,0.21,0.12,0.1,0.05,0.03,0.01,0,0.01,0.03,0.06,0.1,0.08,0.06,0.03,0.04,0.06,0.06,0.07,0.19,0.33,0.28
Serbia,PV,m7,d1,0.02,0.04,0.09,0.1,0.09,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.01,0.03,0.09,0.2,0.45,0.6,0.44,0.37
Serbia,PV,m7,d2,0.11,0.13,0.15,0.05,0.05,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0.01,0.02,0.01,0,0
Serbia,PV,m7,d3,0.05,0.04,0.03,0.05,0.09,0.08,0.18,0.15,0.09,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.08,0.24,0.27,0.41,0.43,0.35,0.22,0.06
Serbia,PV,m7,d4,0.54,0.55,0.56,0.51,0.47,0.48,0.26,0.11,0.07,0.06,0.04,0.08,0.1,0.09,0.08,0.09,0.15,0.16,0.2,0.28,0.36,0.33,0.24,0.18
Serbia,PV,m7,d5,0.37,0.32,0.33,0.34,0.33,0.32,0.18,0.15,0.11,0.09,0.1,0.13,0.12,0.11,0.09,0.11,0.17,0.2,0.31,0.38,0.4,0.37,0.34,0.39
Serbia,PV,m7,d6,0.08,0.1,0.09,0.09,0.1,0.08,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.01,0.02,0.03,0.03,0.06,0.15,0.12,0.18,0.15,0.09,0.09
Serbia,PV,m7,d7,0.35,0.4,0.41,0.29,0.17,0.17,0.2,0.13,0.03,0.03,0.05,0.09,0.1,0.24,0.35,0.39,0.26,0.22,0.41,0.42,0.33,0.17,0.16,0.2
Serbia,PV,m8,d1,0.47,0.5,0.42,0.59,0.6,0.48,0.34,0.4,0.42,0.36,0.4,0.38,0.3,0.25,0.19,0.17,0.14,0.26,0.43,0.5,0.42,0.34,0.31,0.37
Serbia,PV,m8,d2,0,0.01,0,0,0.04,0.13,0.1,0.11,0.09,0.04,0.02,0.06,0.11,0.15,0.13,0.04,0.09,0.13,0.02,0.04,0.01,0.01,0.01,0.03
Serbia,PV,m8,d3,0.39,0.21,0.21,0.33,0.3,0.3,0.17,0.09,0.08,0.12,0.23,0.19,0.21,0.23,0.22,0.23,0.24,0.26,0.23,0.38,0.37,0.37,0.45,0.33
Serbia,PV,m8,d4,0.05,0.01,0.01,0,0.02,0.05,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.09,0.18,0.22,0.21,0.19,0.14,0.1,0.09
Serbia,PV,m8,d5,0.4,0.35,0.34,0.42,0.4,0.41,0.5,0.37,0.36,0.27,0.07,0.05,0.02,0.03,0.08,0.14,0.11,0.09,0.04,0.02,0.01,0.01,0.01,0
Serbia,PV,m8,d6,0.17,0.16,0.29,0.36,0.4,0.26,0.29,0.19,0.18,0.15,0.13,0.17,0.2,0.26,0.28,0.28,0.3,0.57,0.72,0.72,0.72,0.65,0.63,0.57
Serbia,PV,m8,d7,0.01,0.1,0.08,0.07,0.1,0.1,0.1,0.07,0.06,0.07,0.05,0.03,0.02,0.03,0.02,0,0.03,0.09,0.08,0.05,0.04,0.07,0.07,0.06
Serbia,PV,m9,d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.05,0.03,0.04,0.03,0.03,0.01,0,0,0
Serbia,PV,m9,d2,0.18,0.16,0.15,0.14,0.1,0.09,0.07,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.02,0.03,0.04,0.07
Serbia,PV,m9,d3,0.1,0.08,0.07,0.04,0.04,0.01,0,0,0.01,0.01,0,0.02,0.02,0.01,0.08,0.05,0.34,0.32,0.22,0.13,0.2,0.23,0.25,0.35
Serbia,PV,m9,d4,0.31,0.37,0.43,0.4,0.35,0.39,0.33,0.29,0.19,0.1,0.1,0.11,0.13,0.2,0.3,0.57,0.57,0.49,0.47,0.36,0.5,0.56,0.43,0.43
Serbia,PV,m9,d5,0.76,0.69,0.74,0.64,0.47,0.33,0.55,0.59,0.67,0.78,0.67,0.62,0.72,0.68,0.61,0.59,0.72,0.63,0.71,0.75,0.73,0.74,0.74,0.76
Serbia,PV,m9,d6,0.13,0.24,0.23,0.34,0.44,0.43,0.33,0.29,0.29,0.17,0.18,0.21,0.22,0.16,0.13,0.17,0.3,0.43,0.52,0.61,0.66,0.7,0.73,0.77
Serbia,PV,m9,d7,0.74,0.76,0.75,0.78,0.79,0.8,0.75,0.72,0.73,0.65,0.59,0.54,0.46,0.46,0.51,0.48,0.44,0.54,0.65,0.59,0.64,0.74,0.64,0.6
Serbia,PV,m10,d1,0.05,0.05,0.04,0.04,0.04,0.06,0.06,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.03
Serbia,PV,m10,d2,0.35,0.28,0.24,0.19,0.18,0.16,0.23,0.27,0.12,0.12,0.1,0.08,0.12,0.17,0.16,0.15,0.3,0.48,0.55,0.62,0.68,0.7,0.76,0.71
Serbia,PV,m10,d3,0.46,0.33,0.35,0.4,0.47,0.46,0.57,0.48,0.31,0.13,0.15,0.17,0.09,0.04,0.04,0.07,0.04,0.07,0.17,0.33,0.23,0.16,0.12,0.11
Serbia,PV,m10,d4,0.04,0.02,0.01,0.02,0.08,0.14,0.2,0.25,0.24,0.2,0.3,0.18,0.12,0.15,0.1,0.12,0.2,0.27,0.34,0.4,0.35,0.26,0.3,0.2
Serbia,PV,m10,d5,0,0,0,0.01,0.01,0.01,0.02,0.06,0.06,0.07,0.03,0.01,0.04,0.03,0.04,0.04,0.08,0.09,0.05,0.02,0.06,0.09,0.02,0.01
Serbia,PV,m10,d6,0.74,0.76,0.69,0.47,0.33,0.32,0.34,0.36,0.26,0.21,0.24,0.19,0.15,0.1,0.1,0.05,0.12,0.14,0.1,0.05,0.07,0.11,0.18,0.28
Serbia,PV,m10,d7,0.06,0.04,0.06,0.08,0.1,0.14,0.15,0.13,0.09,0.09,0.1,0.1,0.06,0.03,0.03,0.09,0.25,0.32,0.4,0.35,0.26,0.17,0.19,0.32
Serbia,PV,m11,d1,0.21,0.14,0.17,0.11,0.02,0.01,0.02,0.03,0.02,0,0.01,0,0.01,0.03,0.03,0.04,0.12,0.16,0.23,0.29,0.32,0.26,0.31,0.38
Serbia,PV,m11,d2,0.2,0.21,0.14,0.18,0.27,0.38,0.38,0.43,0.43,0.35,0.31,0.27,0.22,0.32,0.34,0.35,0.31,0.35,0.24,0.24,0.25,0.31,0.34,0.3
Serbia,PV,m11,d3,0.75,0.76,0.72,0.68,0.7,0.71,0.67,0.75,0.66,0.42,0.27,0.22,0.21,0.33,0.39,0.43,0.63,0.68,0.63,0.62,0.61,0.55,0.42,0.33
Serbia,PV,m11,d4,0.19,0.21,0.28,0.23,0.19,0.12,0.06,0.03,0.01,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.01
Serbia,PV,m11,d5,0.12,0.14,0.19,0.17,0.15,0.11,0.08,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.04,0.06,0.1,0.1,0.07,0.06,0.07,0.06
Serbia,PV,m11,d6,0.53,0.64,0.81,0.43,0.62,0.73,0.5,0.53,0.78,0.74,0.68,0.69,0.79,0.84,0.78,0.74,0.65,0.43,0.25,0.26,0.29,0.21,0.13,0.24
Serbia,PV,m11,d7,0.25,0.16,0.13,0.1,0.11,0.17,0.17,0.05,0.06,0.09,0.11,0.21,0.21,0.27,0.27,0.3,0.32,0.38,0.48,0.47,0.45,0.41,0.55,0.52
Serbia,PV,m12,d1,0.16,0.16,0.23,0.47,0.32,0.44,0.36,0.13,0.11,0.07,0.04,0.04,0.01,0.02,0.09,0.32,0.5,0.32,0.26,0.15,0.18,0.22,0.24,0.26
Serbia,PV,m12,d2,0.02,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0.02,0.1,0.29,0.24,0.18,0.25,0.16,0.16,0.13,0.2,0.25
Serbia,PV,m12,d3,0.3,0.33,0.18,0.21,0.27,0.23,0.25,0.29,0.31,0.26,0.23,0.2,0.18,0.16,0.16,0.15,0.16,0.16,0.19,0.19,0.24,0.3,0.37,0.45
Serbia,PV,m12,d4,0.61,0.55,0.37,0.42,0.28,0.46,0.5,0.45,0.53,0.53,0.6,0.63,0.71,0.73,0.71,0.76,0.8,0.74,0.72,0.69,0.66,0.64,0.55,0.55
Serbia,PV,m12,d5,0.07,0.06,0.03,0.03,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.04,0.04
Serbia,PV,m12,d6,0.39,0.29,0.22,0.3,0.33,0.36,0.42,0.43,0.36,0.29,0.26,0.28,0.33,0.42,0.53,0.62,0.69,0.69,0.72,0.72,0.69,0.69,0.7,0.7
Serbia,PV,m12,d7,0.32,0.44,0.46,0.37,0.45,0.5,0.44,0.38,0.49,0.46,0.51,0.43,0.26,0.19,0.22,0.31,0.45,0.47,0.41,0.29,0.53,0.53,0.48,0.44
Kosovo,PV,m1,d1,0.37,0.37,0.32,0.29,0.34,0.36,0.32,0.24,0.23,0.17,0.16,0.14,0.13,0.2,0.23,0.35,0.4,0.38,0.32,0.28,0.24,0.24,0.26,0.17
Kosovo,PV,m1,d2,0.24,0.16,0.18,0.23,0.18,0.19,0.22,0.27,0.27,0.36,0.22,0.27,0.27,0.27,0.17,0.08,0.05,0.1,0.1,0.06,0.05,0.01,0,0.01
Kosovo,PV,m1,d3,0.2,0.17,0.25,0.26,0.24,0.27,0.25,0.29,0.25,0.27,0.31,0.33,0.31,0.23,0.16,0.13,0.14,0.16,0.1,0.09,0.17,0.19,0.12,0.07
Kosovo,PV,m1,d4,0.1,0.07,0.07,0.07,0.1,0.06,0.05,0.05,0.04,0.07,0.1,0.08,0.1,0.08,0.05,0.04,0.03,0.02,0,0,0.01,0.01,0.01,0.01
Kosovo,PV,m1,d5,0.28,0.24,0.27,0.28,0.21,0.18,0.29,0.36,0.35,0.31,0.18,0.16,0.18,0.18,0.17,0.24,0.3,0.36,0.38,0.4,0.41,0.45,0.46,0.45
Kosovo,PV,m1,d6,0.34,0.36,0.45,0.47,0.43,0.31,0.38,0.31,0.35,0.37,0.36,0.25,0.25,0.35,0.34,0.36,0.37,0.31,0.37,0.4,0.42,0.44,0.41,0.41
Kosovo,PV,m1,d7,0.22,0.21,0.29,0.26,0.29,0.34,0.34,0.21,0.11,0.08,0.11,0.09,0.07,0.11,0.17,0.21,0.29,0.25,0.24,0.22,0.25,0.31,0.29,0.2
Kosovo,PV,m2,d1,0.3,0.33,0.35,0.28,0.2,0.19,0.19,0.17,0.3,0.44,0.46,0.43,0.4,0.38,0.41,0.44,0.42,0.4,0.4,0.4,0.29,0.21,0.18,0.15
Kosovo,PV,m2,d2,0.45,0.46,0.43,0.4,0.38,0.38,0.39,0.24,0.19,0.09,0.08,0.11,0.32,0.41,0.46,0.46,0.46,0.44,0.4,0.4,0.43,0.44,0.42,0.4
Kosovo,PV,m2,d3,0.12,0.08,0.16,0.17,0.21,0.24,0.24,0.28,0.27,0.27,0.18,0.27,0.24,0.22,0.23,0.2,0.19,0.22,0.24,0.27,0.34,0.34,0.39,0.38
