country,zone,attribute,resolution,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Angola,Angola_South,Imports exchange: GWh,,2030,4160.3,4160.3,4123.4,4160.3
Angola,Angola_South,Imports exchange: GWh,,2032,3960.7,3950.7,3920.9,3960.7
Angola,Angola_South,Imports exchange: GWh,,2035,2736.3,2882.4,2664.7,2737.0
Angola,Angola_South,Imports exchange: GWh,,2038,4595.2,5269.8,4440.0,4599.1
Angola,Angola_South,Imports exchange: GWh,,2040,5259.4,4051.5,5135.1,5271.7
Angola,Angola_South,Imports exchange: GWh,,2042,5123.4,3546.3,5226.5,5130.1
Angola,Angola_South,Imports exchange: GWh,,2045,4917.6,3169.9,5073.6,4920.2
Angola,Angola_South,Imports exchange: GWh,,2048,4425.1,3138.8,5093.2,4442.2
Angola,Angola_South,Imports exchange: GWh,,2050,4450.7,3051.7,4980.0,4436.2
Angola,Angola_South,Investment costs: $/MWh,,,13.3,15.2,9.2,13.3
Angola,Angola_South,Investment costs: $m,,2027,1.6,1.6,1.6,1.6
Angola,Angola_South,Investment costs: $m,,2030,7.4,7.4,7.3,7.4
Angola,Angola_South,Investment costs: $m,,2032,11.2,11.2,11.0,11.2
Angola,Angola_South,Investment costs: $m,,2035,16.6,16.6,14.2,16.6
Angola,Angola_South,Investment costs: $m,,2038,23.9,23.9,17.3,23.9
Angola,Angola_South,Investment costs: $m,,2040,32.7,35.6,17.5,32.7
Angola,Angola_South,Investment costs: $m,,2042,41.1,48.5,19.4,41.1
Angola,Angola_South,Investment costs: $m,,2045,53.2,68.0,24.2,53.2
Angola,Angola_South,Investment costs: $m,,2048,64.7,86.6,42.8,64.7
Angola,Angola_South,Investment costs: $m,,2050,72.0,98.6,54.8,72.1
Angola,Angola_South,Net interchange Ratio: GWh,,2030,0.8,0.8,0.8,0.8
Angola,Angola_South,Net interchange Ratio: GWh,,2032,0.7,0.7,0.7,0.7
Angola,Angola_South,Net interchange Ratio: GWh,,2035,0.4,0.5,0.5,0.4
Angola,Angola_South,Net interchange Ratio: GWh,,2038,0.5,0.5,0.5,0.5
Angola,Angola_South,Net interchange Ratio: GWh,,2040,0.4,0.2,0.6,0.4
Angola,Angola_South,Net interchange Ratio: GWh,,2042,0.2,,0.6,0.2
Angola,Angola_South,Net interchange Ratio: GWh,,2045,0.1,,0.5,0.1
Angola,Angola_South,Net interchange Ratio: GWh,,2048,,,0.3,
Angola,Angola_South,Net interchange Ratio: GWh,,2050,,,0.1,
Angola,Angola_South,Net interchange: GWh,,2030,919.3,919.3,923.3,919.3
Angola,Angola_South,Net interchange: GWh,,2032,807.9,807.2,811.8,807.9
Angola,Angola_South,Net interchange: GWh,,2035,585.3,595.5,684.9,585.4
Angola,Angola_South,Net interchange: GWh,,2038,698.7,735.2,780.1,701.4
Angola,Angola_South,Net interchange: GWh,,2040,559.3,235.5,907.7,627.9
Angola,Angola_South,Net interchange: GWh,,2042,369.9,,905.4,376.3
Angola,Angola_South,Net interchange: GWh,,2045,174.5,,898.8,128.6
Angola,Angola_South,Net interchange: GWh,,2048,,,507.2,
Angola,Angola_South,Net interchange: GWh,,2050,,,119.5,
Angola,Angola_South,New Capacity: MW,Battery,2038,37.5,33.3,,37.5
Angola,Angola_South,New Capacity: MW,Battery,2040,100.0,50.0,,100.0
Angola,Angola_South,New Capacity: MW,Battery,2042,100.0,4.3,,100.0
Angola,Angola_South,New Capacity: MW,Battery,2045,150.0,150.0,50.0,150.0
Angola,Angola_South,New Capacity: MW,Battery,2048,150.0,150.0,150.0,150.0
Angola,Angola_South,New Capacity: MW,Battery,2050,100.0,100.0,100.0,100.0
Angola,Angola_South,New Capacity: MW,Onshore Wind,2040,,64.6,,
Angola,Angola_South,New Capacity: MW,Onshore Wind,2042,,100.0,,
Angola,Angola_South,New Capacity: MW,Onshore Wind,2045,,150.0,,
Angola,Angola_South,New Capacity: MW,Onshore Wind,2048,,150.0,150.0,
Angola,Angola_South,New Capacity: MW,Onshore Wind,2050,,100.0,100.0,
Angola,Angola_South,New Capacity: MW,PV,2027,33.0,33.0,33.0,33.0
Angola,Angola_South,New Capacity: MW,PV,2030,150.0,150.0,146.0,150.0
Angola,Angola_South,New Capacity: MW,PV,2032,100.0,100.0,100.0,100.0
Angola,Angola_South,New Capacity: MW,PV,2035,150.0,150.0,90.0,150.0
Angola,Angola_South,New Capacity: MW,PV,2038,150.0,150.0,90.0,150.0
Angola,Angola_South,New Capacity: MW,PV,2040,200.0,200.0,3.4,200.0
Angola,Angola_South,New Capacity: MW,PV,2042,200.0,200.0,60.0,200.0
Angola,Angola_South,New Capacity: MW,PV,2045,300.0,300.0,90.0,300.0
Angola,Angola_South,New Capacity: MW,PV,2048,300.0,300.0,300.0,300.0
Angola,Angola_South,New Capacity: MW,PV,2050,198.4,200.0,200.0,200.0
Angola,Angola_South,New Transmission Capacity: MW,Angola_Central,2030,500.0,500.0,500.0,500.0
Angola,Angola_South,New Transmission Capacity: MW,Namibia,2030,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Price: $/MWh,,2025,239.5,239.5,239.5,239.5
Angola,Angola_South,Price: $/MWh,,2027,244.9,244.9,244.9,244.9
Angola,Angola_South,Price: $/MWh,,2030,70.5,70.5,70.6,70.5
Angola,Angola_South,Price: $/MWh,,2032,64.1,64.0,70.5,64.1
Angola,Angola_South,Price: $/MWh,,2035,53.9,55.1,64.3,53.9
Angola,Angola_South,Price: $/MWh,,2038,54.8,57.6,66.4,54.8
Angola,Angola_South,Price: $/MWh,,2040,59.9,50.2,71.2,59.9
Angola,Angola_South,Price: $/MWh,,2042,60.3,70.3,74.5,60.3
Angola,Angola_South,Price: $/MWh,,2045,58.0,68.9,74.2,58.1
Angola,Angola_South,Price: $/MWh,,2048,62.0,53.5,70.4,62.0
Angola,Angola_South,Price: $/MWh,,2050,61.9,105.2,66.1,62.2
Angola,Angola_South,Spinning Reserve: GWh,,2025,34.7,45.8,51.2,36.8
Angola,Angola_South,Spinning Reserve: GWh,,2027,39.2,41.5,46.6,37.6
Angola,Angola_South,Spinning Reserve: GWh,,2030,30.6,40.1,54.0,29.1
Angola,Angola_South,Spinning Reserve: GWh,,2032,84.8,190.3,70.8,85.0
Angola,Angola_South,Spinning Reserve: GWh,,2035,137.1,106.6,60.1,127.3
Angola,Angola_South,Spinning Reserve: GWh,,2038,202.5,220.8,51.9,216.2
Angola,Angola_South,Spinning Reserve: GWh,,2040,313.5,119.6,85.6,339.2
Angola,Angola_South,Spinning Reserve: GWh,,2042,491.0,164.8,112.1,485.1
Angola,Angola_South,Spinning Reserve: GWh,,2045,480.0,335.6,102.7,364.7
Angola,Angola_South,Spinning Reserve: GWh,,2048,584.6,503.3,246.6,682.7
Angola,Angola_South,Spinning Reserve: GWh,,2050,650.9,671.0,279.1,630.1
Angola,Angola_South,Surplus generation: GWh,,2038,32.5,49.5,,28.3
Angola,Angola_South,Surplus generation: GWh,,2040,51.8,,,79.7
Angola,Angola_South,Surplus generation: GWh,,2042,53.8,,,75.0
Angola,Angola_South,Surplus generation: GWh,,2045,159.6,,,95.9
Angola,Angola_South,Surplus generation: GWh,,2048,56.7,,22.6,26.1
Angola,Angola_South,Surplus generation: GWh,,2050,48.2,,48.2,26.6
Angola,Angola_South,Total Demand: GWh,,2025,994.9,994.9,994.9,994.9
Angola,Angola_South,Total Demand: GWh,,2027,1058.3,1058.3,1058.3,1058.3
Angola,Angola_South,Total Demand: GWh,,2030,1148.5,1148.5,1148.5,1148.5
Angola,Angola_South,Total Demand: GWh,,2032,1214.6,1214.6,1214.6,1214.6
Angola,Angola_South,Total Demand: GWh,,2035,1322.7,1322.7,1322.7,1322.7
Angola,Angola_South,Total Demand: GWh,,2038,1440.7,1440.7,1440.7,1440.7
Angola,Angola_South,Total Demand: GWh,,2040,1525.1,1525.1,1525.1,1525.1
Angola,Angola_South,Total Demand: GWh,,2042,1614.5,1614.5,1614.5,1614.5
Angola,Angola_South,Total Demand: GWh,,2045,1758.4,1758.4,1758.4,1758.4
Angola,Angola_South,Total Demand: GWh,,2048,1915.3,1915.3,1915.3,1915.3
Angola,Angola_South,Total Demand: GWh,,2050,2027.5,2027.5,2027.5,2027.5
Angola,Angola_South,Trade shared benefits: $/MWh,,,-50.3,-44.7,-51.9,-50.3
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2030,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2032,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2035,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2038,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2040,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2042,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2045,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2048,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Angola_Central,2050,500.0,500.0,500.0,500.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2030,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2032,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2035,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2038,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2040,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2042,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2045,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2048,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission Capacity: MW,Namibia,2050,1250.0,1250.0,1250.0,1250.0
Angola,Angola_South,Transmission costs: $/MWh,,,10.6,10.6,10.6,10.6
Angola,Angola_South,Transmission costs: $m,,2030,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2032,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2035,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2038,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2040,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2042,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2045,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2048,18.7,18.7,18.7,18.7
Angola,Angola_South,Transmission costs: $m,,2050,18.7,18.7,18.7,18.7
Angola,Angola_South,Unmet system planning reserve costs: $m,,2050,,,,0.0
Angola,Angola_South,Variable O&M: $/MWh,,,1.0,1.0,1.0,1.0
Angola,Angola_South,Variable O&M: $m,,2025,4.4,4.4,4.4,4.4
Angola,Angola_South,Variable O&M: $m,,2027,4.5,4.5,4.5,4.5
Angola,Angola_South,Variable O&M: $m,,2030,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2032,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2035,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2038,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2040,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2042,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2045,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2048,0.1,0.1,0.1,0.1
Angola,Angola_South,Variable O&M: $m,,2050,0.1,0.1,0.1,0.1
Botswana,Botswana,Annual Energy Exchanges: GWh,Namibia,2040,25.4,252.2,,25.4
Botswana,Botswana,Annual Energy Exchanges: GWh,Namibia,2042,28.8,230.9,,28.5
Botswana,Botswana,Annual Energy Exchanges: GWh,Namibia,2045,250.8,263.3,,252.2
Botswana,Botswana,Annual Energy Exchanges: GWh,Namibia,2048,602.5,282.5,,598.5
Botswana,Botswana,Annual Energy Exchanges: GWh,Namibia,2050,615.9,249.8,708.7,600.5
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2030,518.4,544.7,241.0,518.4
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2032,1454.6,1439.7,424.7,1454.6
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2035,2511.3,2469.1,1782.2,2524.5
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2038,3997.5,3809.0,3629.7,4011.9
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2040,4605.7,4939.2,4755.7,4627.7
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2042,4563.5,3906.2,5039.8,4486.3
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2045,4157.2,3781.3,3721.0,4161.2
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2048,5240.0,5147.1,4921.3,5183.7
Botswana,Botswana,Annual Energy Exchanges: GWh,South_Africa,2050,5612.6,5259.6,3931.7,5462.9
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2038,2408.4,2492.0,323.7,2407.9
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2040,2469.8,2538.8,448.2,2467.2
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2042,2407.2,2584.3,654.2,2407.1
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2045,1968.1,2070.3,534.6,1964.8
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2048,1470.3,1638.4,1103.2,1523.3
Botswana,Botswana,Annual Energy Exchanges: GWh,Zambia,2050,939.9,1478.1,1118.2,1331.8
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2032,15.4,15.4,,15.4
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2035,457.3,450.2,0.8,460.6
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2038,880.3,885.1,,880.0
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2040,929.4,1015.8,,953.7
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2042,868.7,1012.6,90.1,875.0
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2045,970.5,1038.9,73.5,972.2
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2048,692.6,731.1,293.4,693.0
Botswana,Botswana,Annual Energy Exchanges: GWh,Zimbabwe,2050,651.5,720.4,449.0,663.4
Botswana,Botswana,Capacity: MW,Battery,2038,22.5,,,22.5
Botswana,Botswana,Capacity: MW,Battery,2040,58.2,15.0,,77.8
Botswana,Botswana,Capacity: MW,Battery,2042,168.2,30.0,,187.8
Botswana,Botswana,Capacity: MW,Battery,2045,258.2,170.0,,277.8
Botswana,Botswana,Capacity: MW,Battery,2048,348.2,260.0,90.0,367.8
Botswana,Botswana,Capacity: MW,Battery,2050,408.2,320.0,200.0,427.8
Botswana,Botswana,Capacity: MW,GT-HFO,2025,90.0,90.0,90.0,90.0
Botswana,Botswana,Capacity: MW,GT-HFO,2027,90.0,90.0,90.0,90.0
Botswana,Botswana,Capacity: MW,GT-HFO,2030,90.0,90.0,90.0,90.0
Botswana,Botswana,Capacity: MW,ICE-HFO,2025,73.0,73.0,73.0,73.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2032,50.0,50.0,50.0,50.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2035,125.0,125.0,125.0,125.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2038,200.0,200.0,200.0,200.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2040,250.0,250.0,250.0,250.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2042,300.0,300.0,300.0,300.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2045,375.0,375.0,375.0,375.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2048,450.0,450.0,450.0,450.0
Botswana,Botswana,Capacity: MW,Onshore Wind,2050,500.0,500.0,500.0,500.0
Botswana,Botswana,Capacity: MW,PV,2025,110.0,110.0,110.0,110.0
Botswana,Botswana,Capacity: MW,PV,2027,410.0,410.0,410.0,410.0
Botswana,Botswana,Capacity: MW,PV,2030,800.0,800.0,590.0,800.0
Botswana,Botswana,Capacity: MW,PV,2032,1060.0,1060.0,660.0,1060.0
Botswana,Botswana,Capacity: MW,PV,2035,1620.0,1620.0,765.0,1620.0
Botswana,Botswana,Capacity: MW,PV,2038,2070.0,2070.0,870.0,2070.0
Botswana,Botswana,Capacity: MW,PV,2040,2390.0,2390.0,940.0,2390.0
Botswana,Botswana,Capacity: MW,PV,2042,2710.0,2710.0,1010.0,2710.0
Botswana,Botswana,Capacity: MW,PV,2045,3190.0,3190.0,1115.0,3190.0
Botswana,Botswana,Capacity: MW,PV,2048,3670.0,3670.0,2255.0,3670.0
Botswana,Botswana,Capacity: MW,PV,2050,3990.0,3990.0,2785.0,3990.0
Botswana,Botswana,Capacity: MW,ST-Coal,2025,652.0,652.0,652.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2027,652.0,652.0,652.0,652.0
Botswana,Botswana,Capacity: MW,ST-Coal,2030,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2032,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2035,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2038,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2040,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2042,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2045,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2048,520.0,520.0,520.0,520.0
Botswana,Botswana,Capacity: MW,ST-Coal,2050,520.0,520.0,520.0,520.0
Botswana,Botswana,Carbon costs: $/MWh,,,11.2,11.2,23.1,11.2
Botswana,Botswana,Carbon costs: $m,,2025,129.6,129.6,129.6,129.6
Botswana,Botswana,Carbon costs: $m,,2027,107.3,107.3,107.3,107.3
Botswana,Botswana,Carbon costs: $m,,2030,120.6,120.7,147.8,120.6
Botswana,Botswana,Carbon costs: $m,,2032,96.2,96.1,148.0,96.2
Botswana,Botswana,Carbon costs: $m,,2035,35.5,35.2,160.6,35.6
Botswana,Botswana,Carbon costs: $m,,2038,,,170.0,
Botswana,Botswana,Carbon costs: $m,,2040,,,187.6,
Botswana,Botswana,Carbon costs: $m,,2042,,,201.3,
Botswana,Botswana,Carbon costs: $m,,2045,,,222.0,
Botswana,Botswana,Carbon costs: $m,,2048,,,62.7,
Botswana,Botswana,Demand: GWh,,2025,4342.1,4342.1,4342.1,4342.1
Botswana,Botswana,Demand: GWh,,2027,4717.3,4717.3,4717.3,4717.3
Botswana,Botswana,Demand: GWh,,2030,5294.4,5294.4,5294.4,5294.4
Botswana,Botswana,Demand: GWh,,2032,5722.3,5722.3,5722.3,5722.3
Botswana,Botswana,Demand: GWh,,2035,6433.4,6433.4,6433.4,6433.4
Botswana,Botswana,Demand: GWh,,2038,7238.8,7238.8,7238.8,7238.8
Botswana,Botswana,Demand: GWh,,2040,7830.9,7830.9,7830.9,7830.9
Botswana,Botswana,Demand: GWh,,2042,8471.6,8471.6,8471.6,8471.6
Botswana,Botswana,Demand: GWh,,2045,9532.0,9532.0,9532.0,9532.0
Botswana,Botswana,Demand: GWh,,2048,10725.3,10725.3,10725.3,10725.3
Botswana,Botswana,Demand: GWh,,2050,11602.7,11602.7,11602.7,11602.7
Botswana,Botswana,Emissions: MtCO2,,2025,2.2,2.2,2.2,2.2
Botswana,Botswana,Emissions: MtCO2,,2027,1.8,1.8,1.8,1.8
Botswana,Botswana,Emissions: MtCO2,,2030,1.9,1.9,2.3,1.9
Botswana,Botswana,Emissions: MtCO2,,2032,1.4,1.4,2.2,1.4
Botswana,Botswana,Emissions: MtCO2,,2035,0.5,0.5,2.2,0.5
Botswana,Botswana,Emissions: MtCO2,,2038,,,2.2,
Botswana,Botswana,Emissions: MtCO2,,2040,,,2.3,
Botswana,Botswana,Emissions: MtCO2,,2042,,,2.4,
Botswana,Botswana,Emissions: MtCO2,,2045,,,2.5,
Botswana,Botswana,Emissions: MtCO2,,2048,,,0.7,
Botswana,Botswana,Energy: GWh,Battery,2038,42.0,,,41.4
Botswana,Botswana,Energy: GWh,Battery,2040,79.3,31.2,,81.7
Botswana,Botswana,Energy: GWh,Battery,2042,192.3,59.3,,195.1
Botswana,Botswana,Energy: GWh,Battery,2045,229.8,196.1,,235.5
Botswana,Botswana,Energy: GWh,Battery,2048,273.2,233.4,19.6,275.0
Botswana,Botswana,Energy: GWh,Battery,2050,291.2,257.5,139.8,291.1
Botswana,Botswana,Energy: GWh,GT-HFO,2025,670.1,670.1,670.1,670.1
Botswana,Botswana,Energy: GWh,GT-HFO,2027,670.1,670.1,670.1,670.1
Botswana,Botswana,Energy: GWh,ICE-HFO,2025,543.6,543.6,543.6,543.6
Botswana,Botswana,Energy: GWh,Onshore Wind,2032,196.3,196.3,196.3,196.3
Botswana,Botswana,Energy: GWh,Onshore Wind,2035,490.7,490.7,490.7,490.7
Botswana,Botswana,Energy: GWh,Onshore Wind,2038,764.6,766.4,785.1,766.2
Botswana,Botswana,Energy: GWh,Onshore Wind,2040,959.0,961.0,981.4,959.6
Botswana,Botswana,Energy: GWh,Onshore Wind,2042,1146.2,1136.5,1177.7,1149.8
Botswana,Botswana,Energy: GWh,Onshore Wind,2045,1428.5,1413.3,1472.1,1425.6
Botswana,Botswana,Energy: GWh,Onshore Wind,2048,1726.7,1696.4,1766.5,1743.2
Botswana,Botswana,Energy: GWh,Onshore Wind,2050,1922.7,1894.8,1955.7,1918.4
Botswana,Botswana,Energy: GWh,PV,2025,219.2,219.2,219.2,219.2
Botswana,Botswana,Energy: GWh,PV,2027,817.0,817.0,817.0,817.0
Botswana,Botswana,Energy: GWh,PV,2030,1594.1,1594.1,1175.6,1594.1
Botswana,Botswana,Energy: GWh,PV,2032,2112.1,2112.1,1315.1,2112.1
Botswana,Botswana,Energy: GWh,PV,2035,3228.0,3228.0,1524.3,3228.0
Botswana,Botswana,Energy: GWh,PV,2038,4124.7,4124.7,1733.5,4124.7
Botswana,Botswana,Energy: GWh,PV,2040,4671.0,4646.2,1873.0,4668.0
Botswana,Botswana,Energy: GWh,PV,2042,5253.4,5174.4,2012.5,5254.4
Botswana,Botswana,Energy: GWh,PV,2045,6124.7,6016.4,2221.7,6121.0
Botswana,Botswana,Energy: GWh,PV,2048,7145.6,7114.8,4493.3,7142.3
Botswana,Botswana,Energy: GWh,PV,2050,7779.3,7777.8,5525.8,7797.5
Botswana,Botswana,Energy: GWh,ST-Coal,2025,1138.8,1138.8,1138.8,1138.8
Botswana,Botswana,Energy: GWh,ST-Coal,2027,1138.8,1138.8,1138.8,1138.8
Botswana,Botswana,Energy: GWh,ST-Coal,2030,1767.1,1768.9,2166.1,1767.1
Botswana,Botswana,Energy: GWh,ST-Coal,2032,1356.9,1355.5,2087.5,1356.9
Botswana,Botswana,Energy: GWh,ST-Coal,2035,465.0,461.8,2104.0,466.0
Botswana,Botswana,Energy: GWh,ST-Coal,2038,,,2076.7,
Botswana,Botswana,Energy: GWh,ST-Coal,2040,,,2182.9,
Botswana,Botswana,Energy: GWh,ST-Coal,2042,,,2269.0,
Botswana,Botswana,Energy: GWh,ST-Coal,2045,,,2324.2,
Botswana,Botswana,Energy: GWh,ST-Coal,2048,,,612.9,
Botswana,Botswana,Export revenues with internal zones: $/MWh,,,-28.8,-28.3,-37.2,-28.9
Botswana,Botswana,Exports exchange: GWh,,2030,518.4,544.7,241.0,518.4
Botswana,Botswana,Exports exchange: GWh,,2032,1470.1,1455.1,424.7,1470.1
Botswana,Botswana,Exports exchange: GWh,,2035,2968.6,2919.3,1782.9,2985.1
Botswana,Botswana,Exports exchange: GWh,,2038,7286.2,7186.2,3953.4,7299.7
Botswana,Botswana,Exports exchange: GWh,,2040,8030.2,8746.0,5203.9,8074.0
Botswana,Botswana,Exports exchange: GWh,,2042,7868.2,7734.1,5784.1,7796.8
Botswana,Botswana,Exports exchange: GWh,,2045,7346.6,7153.8,4329.1,7350.3
Botswana,Botswana,Exports exchange: GWh,,2048,8005.3,7799.1,6318.0,7998.5
Botswana,Botswana,Exports exchange: GWh,,2050,7819.9,7707.9,6207.6,8058.5
Botswana,Botswana,Fixed O&M: $/MWh,,,8.6,8.6,6.9,8.6
Botswana,Botswana,Fixed O&M: $m,,2025,35.0,35.0,35.0,35.0
Botswana,Botswana,Fixed O&M: $m,,2027,39.2,39.2,39.2,39.2
Botswana,Botswana,Fixed O&M: $m,,2030,39.1,39.1,35.8,39.1
Botswana,Botswana,Fixed O&M: $m,,2032,43.4,43.4,37.1,43.4
Botswana,Botswana,Fixed O&M: $m,,2035,55.3,55.3,41.9,55.3
Botswana,Botswana,Fixed O&M: $m,,2038,65.9,65.6,46.7,65.9
Botswana,Botswana,Fixed O&M: $m,,2040,73.5,72.9,49.9,73.8
Botswana,Botswana,Fixed O&M: $m,,2042,82.2,80.3,53.1,82.5
Botswana,Botswana,Fixed O&M: $m,,2045,94.1,92.9,57.9,94.4
Botswana,Botswana,Fixed O&M: $m,,2048,106.1,104.9,80.2,106.4
Botswana,Botswana,Fixed O&M: $m,,2050,114.1,112.8,92.2,114.3
Botswana,Botswana,Fuel costs: $/MWh,,,12.8,12.8,19.3,12.8
Botswana,Botswana,Fuel costs: $m,,2025,251.8,251.8,251.8,251.8
Botswana,Botswana,Fuel costs: $m,,2027,167.1,167.1,167.1,167.1
Botswana,Botswana,Fuel costs: $m,,2030,86.8,86.8,106.3,86.8
Botswana,Botswana,Fuel costs: $m,,2032,65.4,65.4,100.7,65.4
Botswana,Botswana,Fuel costs: $m,,2035,21.8,21.7,98.7,21.9
Botswana,Botswana,Fuel costs: $m,,2038,,,93.3,
Botswana,Botswana,Fuel costs: $m,,2040,,,95.3,
Botswana,Botswana,Fuel costs: $m,,2042,,,94.1,
Botswana,Botswana,Fuel costs: $m,,2045,,,88.7,
Botswana,Botswana,Fuel costs: $m,,2048,,,21.4,
Botswana,Botswana,Generation: GWh,,2025,2571.7,2571.7,2571.7,2571.7
Botswana,Botswana,Generation: GWh,,2027,2625.9,2625.9,2625.9,2625.9
Botswana,Botswana,Generation: GWh,,2030,3361.2,3363.0,3341.7,3361.2
Botswana,Botswana,Generation: GWh,,2032,3665.3,3663.9,3598.9,3665.3
