Variable,zone,generator,fuel,year,CCGT2035,CCGT2035_wo_SolarProject-BESSProject,FullSolarCCGT2035,FullSolarCCGT2035_wo_SolarProject-BESSProject,FullSolarHighGas,FullSolarHighGas_wo_SolarProject-BESSProject,Import2030,Import2030_wo_SolarProject-BESSProject,OperationalOptimistic,OperationalOptimistic_wo_SolarProject-BESSProject,OperationalPessimistic,OperationalPessimistic_wo_SolarProject-BESSProject,baseline,baseline_wo_SolarProject-BESSProject
Energy: GWh,Gambia,Karpower 2,Oil,2028,12.41,45.27,74.25,82.58,12.42,45.27,12.41,45.27,0.31,9.43,74.25,82.58,12.41,45.27
Energy: GWh,Gambia,Karpower 2,Oil,2029,36.34,69.13,82.16,82.78,36.35,69.13,36.34,69.13,3.64,28.6,82.16,82.78,36.34,69.13
Energy: GWh,Gambia,Karpower 2,Oil,2030,54.78,72.91,82.05,81.86,0.0,0.0,3.07,2.58,2.87,2.58,1.55,9.59,3.07,2.58
Energy: GWh,Gambia,Karpower 2,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Karpower 2,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Kotu G5,Oil,2025,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G5,Oil,2026,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G5,Oil,2027,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G5,Oil,2028,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G5,Oil,2029,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G5,Oil,2030,,,,,,,,,53.44,53.44,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2025,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2026,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2027,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2028,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2029,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G6,Oil,2030,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2025,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2026,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2027,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2028,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2029,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,Kotu G7,Oil,2030,,,,,,,,,28.03,28.03,,,,
Energy: GWh,Gambia,New BESS,Battery Storage,2030,0.01,0.0,1.08,18.96,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Energy: GWh,Gambia,New BESS,Battery Storage,2035,0.01,0.0,0.75,12.93,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Energy: GWh,Gambia,New BESS,Battery Storage,2040,0.01,0.0,0.76,13.61,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Energy: GWh,Gambia,New CCGT,Gas,2030,,,,,334.77,336.46,158.62,255.97,49.06,146.5,372.3,372.3,158.62,255.97
Energy: GWh,Gambia,New CCGT,Gas,2035,0.0,0.0,0.01,0.01,280.29,277.13,69.2,125.32,16.12,51.81,212.37,227.91,69.2,125.32
Energy: GWh,Gambia,New CCGT,Gas,2040,0.01,0.0,0.01,0.01,279.0,276.05,63.71,107.97,14.84,47.64,199.49,182.24,63.72,107.97
Energy: GWh,Gambia,New CCGT Cote d'Ivoire,Gas,2035,578.29,627.31,505.1,505.0,367.16,376.64,543.69,565.08,570.22,601.68,472.28,513.78,543.69,565.08
Energy: GWh,Gambia,New CCGT Cote d'Ivoire,Gas,2040,816.81,865.71,726.98,725.59,589.48,598.81,785.09,811.73,809.53,841.9,717.24,775.06,785.09,811.73
Energy: GWh,Gambia,New CCGT Senegal,Gas,2035,578.26,627.31,505.53,505.0,367.16,376.64,543.69,565.08,570.22,601.68,472.28,513.78,543.69,565.08
Energy: GWh,Gambia,New CCGT Senegal,Gas,2040,816.81,865.71,726.23,725.57,589.48,598.81,785.09,811.73,809.53,841.9,717.24,775.06,785.09,811.73
Energy: GWh,Gambia,New ICE,Oil,2030,0.01,21.9,21.9,21.9,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Energy: GWh,Gambia,New ICE,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,New ICE,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,New OMVG Import,Import,2028,79.31,87.45,81.13,87.42,78.77,87.43,79.3,87.45,57.47,75.27,81.5,87.43,79.3,87.45
Energy: GWh,Gambia,New OMVG Import,Import,2029,84.34,87.56,84.11,87.54,84.11,87.56,84.31,87.56,72.44,86.14,84.29,87.52,84.32,87.56
Energy: GWh,Gambia,New OMVG Import,Import,2030,83.24,87.52,57.37,57.55,14.62,16.41,71.65,68.6,71.31,68.78,58.43,75.11,71.65,68.6
Energy: GWh,Gambia,New OMVG Import,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,New OMVG Import,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,New Solar,Solar,2030,39.99,39.99,296.82,377.74,225.91,304.93,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99
Energy: GWh,Gambia,New Solar,Solar,2035,239.93,239.93,394.79,491.45,385.41,464.92,239.93,239.93,239.93,239.93,239.93,239.93,239.93,239.93
Energy: GWh,Gambia,New Solar,Solar,2040,439.88,439.88,637.44,729.9,625.63,700.18,439.88,439.88,439.88,439.88,439.88,439.88,439.88,439.88
Energy: GWh,Gambia,Solar Project,Solar,2028,99.97,,99.97,,99.97,,99.97,,99.97,,99.97,,99.97,
Energy: GWh,Gambia,Solar Project,Solar,2029,99.97,,99.97,,99.97,,99.97,,99.97,,99.97,,99.97,
Energy: GWh,Gambia,Solar Project,Solar,2030,99.97,,77.57,,97.71,,99.97,,99.97,,99.97,,99.97,
Energy: GWh,Gambia,Solar Project,Solar,2035,99.97,,95.06,,96.39,,99.97,,99.97,,99.97,,99.97,
Energy: GWh,Gambia,Solar Project,Solar,2040,99.97,,90.05,,91.99,,99.97,,99.97,,99.97,,99.97,
Spinning Reserve: GWh,Gambia,BESS Project,Battery Storage,2028,14.64,,21.62,,15.16,,14.5,,0.42,,21.28,,14.5,
Spinning Reserve: GWh,Gambia,BESS Project,Battery Storage,2029,11.6,,20.73,,12.01,,11.52,,0.27,,20.43,,11.52,
Spinning Reserve: GWh,Gambia,BESS Project,Battery Storage,2030,14.41,,31.24,,21.7,,8.46,,0.41,,20.23,,8.46,
Spinning Reserve: GWh,Gambia,BESS Project,Battery Storage,2035,20.69,,20.54,,21.24,,17.01,,18.13,,16.83,,17.01,
Spinning Reserve: GWh,Gambia,BESS Project,Battery Storage,2040,21.96,,20.91,,22.18,,18.37,,19.07,,17.64,,18.37,
Spinning Reserve: GWh,Gambia,Basse,Oil,2025,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2026,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2027,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2028,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2029,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2030,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Basse,Oil,2035,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2025,4.12,4.12,,,4.12,4.12,4.11,4.11,4.34,4.34,,,4.11,4.11
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2026,4.09,4.09,,,4.1,4.1,4.09,4.09,4.37,4.37,,,4.09,4.09
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2027,4.31,4.31,,,4.31,4.31,4.31,4.31,4.38,4.38,,,4.31,4.31
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2028,3.79,4.27,,,3.79,4.27,3.79,4.27,4.44,4.36,,,3.79,4.27
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2029,4.17,4.34,,,4.16,4.34,4.16,4.34,4.44,4.44,,,4.16,4.34
Spinning Reserve: GWh,Gambia,Brikama G1,Oil,2030,4.39,4.45,,,3.65,3.92,3.67,4.02,4.38,4.29,,,3.67,4.02
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2025,5.86,5.86,,,5.86,5.87,5.86,5.86,5.69,5.7,,,5.86,5.86
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2026,5.86,5.86,,,5.87,5.87,5.86,5.86,5.72,5.72,,,5.86,5.86
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2027,6.22,6.23,,,6.23,6.23,6.22,6.22,5.73,5.74,,,6.22,6.22
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2028,5.39,6.15,,,5.39,6.15,5.39,6.14,5.79,5.72,,,5.39,6.14
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2029,5.95,6.29,,,5.95,6.29,5.95,6.28,5.79,5.78,,,5.95,6.28
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2030,6.28,6.47,,,5.12,5.6,5.21,5.65,5.73,5.68,,,5.21,5.65
Spinning Reserve: GWh,Gambia,Brikama II,Oil,2035,5.85,5.83,,,5.91,5.96,5.87,5.87,5.83,5.85,,,5.87,5.87
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2025,6.21,6.22,,,6.22,6.22,6.21,6.21,6.36,6.37,,,6.21,6.21
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2026,6.22,6.23,,,6.23,6.23,6.23,6.22,6.41,6.41,,,6.23,6.22
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2027,6.62,6.62,,,6.63,6.63,6.62,6.62,6.44,6.44,,,6.62,6.62
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2028,5.72,6.54,,,5.71,6.54,5.72,6.53,6.5,6.4,,,5.72,6.53
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2029,6.32,6.69,,,6.31,6.69,6.32,6.69,6.5,6.53,,,6.32,6.69
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2030,6.66,6.89,,,5.42,5.94,5.52,5.98,6.41,6.28,,,5.52,5.98
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2035,6.19,6.17,,,6.26,6.31,6.21,6.21,6.38,6.42,,,6.21,6.21
Spinning Reserve: GWh,Gambia,Brikama III G1,Oil,2040,6.24,6.21,,,6.36,6.42,6.28,6.29,6.47,6.52,,,6.28,6.29
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2025,6.21,6.22,,,6.22,6.22,6.21,6.21,6.36,6.37,,,6.21,6.21
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2026,6.22,6.23,,,6.23,6.23,6.23,6.22,6.41,6.41,,,6.23,6.22
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2027,6.62,6.62,,,6.63,6.63,6.62,6.62,6.44,6.44,,,6.62,6.62
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2028,5.72,6.54,,,5.71,6.54,5.72,6.53,6.5,6.4,,,5.72,6.53
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2029,6.32,6.69,,,6.31,6.69,6.32,6.69,6.5,6.53,,,6.32,6.69
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2030,6.66,6.89,,,5.42,5.94,5.52,5.98,6.41,6.28,,,5.52,5.98
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2035,6.19,6.17,,,6.26,6.31,6.21,6.21,6.38,6.42,,,6.21,6.21
Spinning Reserve: GWh,Gambia,Brikama III G2,Oil,2040,6.24,6.21,,,6.36,6.42,6.28,6.29,6.47,6.52,,,6.28,6.29
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2025,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2026,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2027,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2028,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2029,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2030,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Farafenni,Oil,2035,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2025,8.35,8.36,10.18,10.18,8.36,8.36,8.36,8.35,7.5,7.51,10.19,10.18,8.36,8.35
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2026,8.41,8.42,10.35,10.35,8.43,8.42,8.42,8.41,7.65,7.65,10.35,10.35,8.42,8.41
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2027,8.45,8.46,10.36,10.37,8.47,8.47,8.47,8.46,7.75,7.76,10.37,10.36,8.46,8.46
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2028,8.6,8.45,9.65,10.36,8.61,8.45,8.62,8.44,7.65,7.74,9.67,10.36,8.62,8.44
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2029,9.17,8.52,10.4,10.37,9.18,8.53,9.19,8.52,7.94,7.78,10.41,10.37,9.19,8.52
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2030,9.25,8.74,14.26,14.7,11.31,12.64,7.7,7.53,7.81,7.51,6.68,7.68,7.7,7.53
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2035,14.9,14.83,15.46,15.5,15.32,15.56,15.08,15.05,14.89,15.0,15.47,15.32,15.08,15.05
Spinning Reserve: GWh,Gambia,Import Guinea,Import,2040,15.17,15.04,15.77,15.83,15.77,16.08,15.44,15.46,15.12,15.25,15.82,15.75,15.44,15.46
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2025,8.08,8.08,1.39,1.39,8.06,8.07,8.07,8.07,16.92,16.93,1.39,1.39,8.07,8.07
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2026,1.61,1.61,0.36,0.36,1.61,1.61,1.61,1.61,11.68,11.68,0.36,0.36,1.61,1.61
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2027,0.08,0.08,0.1,0.1,0.08,0.08,0.08,0.08,7.53,7.53,0.1,0.1,0.08,0.08
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2028,4.15,0.11,3.15,0.13,4.12,0.11,4.16,0.11,15.95,7.44,3.19,0.13,4.16,0.11
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2029,1.77,0.03,1.96,0.04,1.74,0.03,1.77,0.03,8.97,0.93,1.99,0.03,1.77,0.03
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2030,2.39,0.07,12.21,12.48,21.97,23.7,8.71,9.97,10.19,10.41,11.74,6.5,8.71,9.97
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2035,19.01,18.91,19.88,19.95,19.65,20.01,19.3,19.25,19.02,19.16,19.89,19.67,19.3,19.25
Spinning Reserve: GWh,Gambia,Import Senegal,Import,2040,19.44,19.27,20.34,20.43,20.33,20.75,19.85,19.89,19.37,19.57,20.41,20.32,19.85,19.89
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2025,2.23,2.23,2.12,2.12,2.23,2.23,2.23,2.23,2.18,2.18,2.12,2.13,2.23,2.23
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2026,2.26,2.26,1.5,1.5,2.27,2.27,2.26,2.26,2.18,2.18,1.5,1.5,2.26,2.26
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2027,2.08,2.08,0.54,0.54,2.08,2.08,2.08,2.08,2.19,2.19,0.54,0.54,2.08,2.08
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2028,2.29,2.15,2.29,0.95,2.3,2.16,2.29,2.16,2.2,2.19,2.3,0.95,2.29,2.16
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2029,2.32,1.52,0.97,0.02,2.33,1.53,2.32,1.53,2.22,2.2,0.97,0.02,2.32,1.53
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2030,2.19,1.5,1.93,2.07,2.23,2.29,2.28,2.2,2.23,2.18,2.26,2.27,2.28,2.2
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2035,2.17,2.17,2.18,2.18,2.18,2.18,2.17,2.17,2.16,2.17,2.18,2.18,2.17,2.17
Spinning Reserve: GWh,Gambia,Import Senegal MV,Import,2040,2.17,2.17,2.19,2.19,2.19,2.2,2.18,2.18,2.17,2.17,2.19,2.19,2.18,2.18
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2025,0.18,0.09,2.26,2.21,0.24,0.12,0.13,0.07,0.07,0.16,2.18,2.16,0.13,0.07
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2026,1.06,0.97,2.7,2.65,1.1,1.02,1.01,0.97,0.07,0.16,2.63,2.6,1.01,0.97
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2027,0.33,0.24,3.09,3.04,0.38,0.27,0.28,0.24,0.07,0.16,3.03,3.01,0.28,0.24
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2028,2.56,0.38,4.01,3.26,2.59,0.42,2.52,0.38,0.15,0.17,3.97,3.22,2.52,0.38
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2029,1.72,0.17,4.13,2.6,1.76,0.19,1.68,0.16,0.14,0.23,4.09,2.57,1.68,0.16
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2030,2.1,0.26,5.04,5.67,2.84,3.39,2.04,0.04,0.18,0.21,3.61,2.38,2.04,0.04
Spinning Reserve: GWh,Gambia,Jambur BESS,Battery Storage,2035,3.87,3.55,3.27,3.23,3.37,3.41,3.08,2.89,3.55,2.83,2.85,3.15,3.08,2.89
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2025,14.89,14.91,19.05,19.06,14.93,14.93,14.92,14.9,14.91,14.92,19.06,19.07,14.92,14.9
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2026,15.54,15.56,19.05,19.06,15.57,15.56,15.56,15.54,15.15,15.16,19.06,19.07,15.56,15.54
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2027,15.5,15.53,19.1,19.12,15.53,15.52,15.52,15.51,15.34,15.35,19.12,19.13,15.52,15.51
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2028,15.77,15.61,16.18,18.76,15.79,15.6,15.8,15.59,15.82,15.26,16.23,18.77,15.8,15.59
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2029,16.06,15.47,15.89,19.87,16.07,15.46,16.09,15.45,16.43,15.71,15.93,19.88,16.09,15.45
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2030,15.93,15.81,15.69,16.14,14.63,15.87,15.8,13.99,16.71,14.96,15.25,15.5,15.8,13.99
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2035,12.91,12.85,13.36,13.39,13.24,13.44,13.05,13.03,13.74,13.87,13.36,13.25,13.05,13.03
Spinning Reserve: GWh,Gambia,Karpower 1,Oil,2040,13.13,13.04,13.61,13.66,13.6,13.85,13.34,13.36,14.09,14.28,13.65,13.6,13.34,13.36
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2025,14.89,14.91,19.05,19.06,14.93,14.93,14.92,14.9,14.91,14.92,19.06,19.07,14.92,14.9
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2026,15.54,15.56,19.05,19.06,15.57,15.56,15.56,15.54,15.15,15.16,19.06,19.07,15.56,15.54
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2027,15.5,15.53,19.1,19.12,15.53,15.52,15.52,15.51,15.34,15.35,19.12,19.13,15.52,15.51
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2028,15.77,15.61,16.18,18.76,15.79,15.6,15.8,15.59,15.82,15.26,16.23,18.77,15.8,15.59
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2029,16.06,15.47,15.89,19.87,16.07,15.46,16.09,15.45,16.43,15.71,15.93,19.88,16.09,15.45
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2030,15.93,15.81,15.69,16.14,14.63,15.87,15.8,13.99,16.71,14.96,15.25,15.5,15.8,13.99
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2035,12.91,12.85,13.36,13.39,13.24,13.44,13.05,13.03,13.74,13.87,13.36,13.25,13.05,13.03
Spinning Reserve: GWh,Gambia,Karpower 2,Oil,2040,13.13,13.04,13.61,13.66,13.6,13.85,13.34,13.36,14.09,14.28,13.65,13.6,13.34,13.36
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2025,,,,,,,,,7.98,7.98,,,,
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2026,,,,,,,,,8.02,8.03,,,,
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2027,,,,,,,,,8.05,8.05,,,,
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2028,,,,,,,,,8.12,8.03,,,,
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2029,,,,,,,,,8.12,8.13,,,,
Spinning Reserve: GWh,Gambia,Kotu G5,Oil,2030,,,,,,,,,8.03,7.93,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2025,,,,,,,,,4.34,4.34,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2026,,,,,,,,,4.37,4.37,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2027,,,,,,,,,4.38,4.38,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2028,,,,,,,,,4.44,4.36,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2029,,,,,,,,,4.44,4.44,,,,
Spinning Reserve: GWh,Gambia,Kotu G6,Oil,2030,,,,,,,,,4.38,4.29,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2025,,,,,,,,,4.34,4.34,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2026,,,,,,,,,4.37,4.37,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2027,,,,,,,,,4.38,4.38,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2028,,,,,,,,,4.44,4.36,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2029,,,,,,,,,4.44,4.44,,,,
Spinning Reserve: GWh,Gambia,Kotu G7,Oil,2030,,,,,,,,,4.38,4.29,,,,
Spinning Reserve: GWh,Gambia,New BESS,Battery Storage,2030,0.01,0.0,0.87,27.04,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Spinning Reserve: GWh,Gambia,New BESS,Battery Storage,2035,0.01,0.0,0.71,17.03,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Spinning Reserve: GWh,Gambia,New BESS,Battery Storage,2040,0.01,0.0,0.7,17.43,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
Spinning Reserve: GWh,Gambia,New CCGT,Gas,2030,,,,,15.66,18.17,7.82,17.67,2.91,9.64,19.25,25.52,7.82,17.67
Spinning Reserve: GWh,Gambia,New CCGT,Gas,2035,0.0,0.0,0.0,0.0,21.85,24.38,10.79,18.72,3.25,10.81,27.21,26.85,10.8,18.72
Spinning Reserve: GWh,Gambia,New CCGT,Gas,2040,0.0,0.0,0.0,0.0,23.33,25.79,11.27,20.37,3.33,11.14,28.74,31.49,11.27,20.37
Spinning Reserve: GWh,Gambia,New CCGT Cote d'Ivoire,Gas,2035,39.59,42.86,45.45,46.62,29.08,33.55,27.19,24.29,38.93,32.46,19.97,23.77,27.19,24.29
Spinning Reserve: GWh,Gambia,New CCGT Cote d'Ivoire,Gas,2040,61.33,65.94,69.48,70.71,51.5,57.26,47.07,42.21,61.88,54.86,38.15,38.15,47.07,42.21
Spinning Reserve: GWh,Gambia,New CCGT Senegal,Gas,2035,39.59,42.86,45.49,46.62,29.08,33.55,27.19,24.29,38.93,32.46,19.97,23.77,27.19,24.29
Spinning Reserve: GWh,Gambia,New CCGT Senegal,Gas,2040,61.33,65.94,69.41,70.7,51.5,57.26,47.07,42.21,61.88,54.86,38.15,38.15,47.07,42.21
Spinning Reserve: GWh,Gambia,New ICE,Oil,2030,0.0,3.36,3.61,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinning Reserve: GWh,Gambia,New ICE,Oil,2035,0.0,3.21,3.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinning Reserve: GWh,Gambia,New ICE,Oil,2040,0.0,3.22,3.27,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinning Reserve: GWh,Gambia,New OMVG Import,Import,2028,1.14,0.03,0.75,0.04,1.15,0.03,1.14,0.03,3.9,2.06,0.75,0.04,1.14,0.03
Spinning Reserve: GWh,Gambia,New OMVG Import,Import,2029,0.48,0.01,0.51,0.01,0.48,0.01,0.48,0.01,2.67,0.53,0.51,0.01,0.48,0.01
Spinning Reserve: GWh,Gambia,New OMVG Import,Import,2030,0.58,0.02,2.71,2.86,4.58,4.82,2.43,3.0,3.01,3.03,3.08,1.73,2.43,3.0
Spinning Reserve: GWh,Gambia,New OMVG Import,Import,2035,4.36,4.36,4.44,4.45,4.42,4.44,4.39,4.38,4.38,4.39,4.44,4.43,4.39,4.38
Spinning Reserve: GWh,Gambia,New OMVG Import,Import,2040,4.39,4.38,4.48,4.48,4.47,4.5,4.43,4.43,4.4,4.41,4.48,4.47,4.43,4.43
