ZONE,Seasons,Day types,Year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
IntExp,Q2,d3,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2034,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2035,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2036,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2037,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d1,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d2,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d3,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q1,d4,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d1,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d2,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d3,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q2,d4,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d1,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d2,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d3,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q3,d4,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d1,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d2,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d3,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03
IntExp,Q4,d4,2038,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03,2.50E+03

