g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
GT_Gas_005_(E_180_GEN_2000)_EXI_ORI,ORI,GT,Gas,1,2000,2030,30,5.197,,,0,17.17769339,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_345_(E_2039_GEN_2018)_EXI_SIBC,SIBC,GT,Gas,1,2018,2048,30,345,,,0,16.71142209,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
GT_Gas_091_(E_2184_GEN_2019)_EXI_SIBC,SIBC,GT,Gas,1,2019,2049,30,91.11,,,0,46.64219125,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,
ST_Steam_006_(E_2073_GEN_2018)_EXI_CEN,CEN,ST,Steam,1,2018,2048,30,6,,,0,76.5729604,2,100000,2.5,5,0,0.8,0.8,0,0.2,,,,,,,,,
HYDRO_Water_045_(E_1607_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,45,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_1200_(E_1631_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,1200,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_600_(E_1605_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,600,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_320_(E_1612_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,320,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_292_(E_1606_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,292,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_080_(E_1609_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,80,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_060_(E_1610_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,60,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_049_(E_1733_GEN_2016)_EXI_OCC,OCC,STO HY,Water,1,2016,2066,50,48.6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_030_(E_1566_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,30,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_023_(E_1569_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,22.525,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_022_(E_1813_GEN_2016)_EXI_OCC,OCC,STO HY,Water,1,2016,2066,50,22,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_018_(E_1585_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,18,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_013_(E_1588_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,12.6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_1604_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,8.4,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_1565_GEN_2015)_EXI_CEN,CEN,STO HY,Water,1,2015,2065,50,8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_007_(E_1792_GEN_2016)_EXI_CEN,CEN,STO HY,Water,1,2016,2066,50,6.9,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_003_(E_1599_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,2.56,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1862_GEN_2016)_EXI_CEN,CEN,STO HY,Water,1,2016,2066,50,2.2,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_001_(E_1603_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,1.1,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_001_(E_1583_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,0.75,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_001_(E_1591_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,0.624,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_001_(E_1589_GEN_2015)_EXI_NES,NES,STO HY,Water,1,2015,2065,50,1.44,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_001_(E_1596_GEN_2015)_EXI_NES,NES,STO HY,Water,1,2015,2065,50,0.688,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_066_(E_1621_GEN_2015)_EXI_NES,NES,STO HY,Water,1,2015,2065,50,66,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_032_(E_1630_GEN_2015)_EXI_NES,NES,STO HY,Water,1,2015,2065,50,31.5,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_018_(E_1586_GEN_2015)_EXI_NES,NES,STO HY,Water,1,2015,2065,50,18,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_422_(E_1622_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,422,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_100_(E_1624_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,100,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_092_(E_1619_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,92,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_090_(E_1620_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,90,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_059_(E_1618_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,59.4,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_014_(E_1576_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,14,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_025_(E_1577_GEN_2015)_EXI_NTE,NTE,STO HY,Water,1,2015,2065,50,25,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_003_(E_1575_GEN_2015)_EXI_NTE,NTE,STO HY,Water,1,2015,2065,50,3,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_960_(E_1625_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,960,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_750_(E_1611_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,750,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_750_(E_1613_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,750,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_240_(E_1617_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,240,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_070_(E_1626_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,70,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_051_(E_1608_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,51.2,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_009_(E_147_GEN_99)_EXI_OCC,OCC,STO HY,Water,1,1999,2049,50,9.15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_009_(E_1598_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,9,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_758_PP_2008)_EXI_OCC,OCC,STO HY,Water,1,2008,2058,50,8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_006_(E_757_PP_2008)_EXI_OCC,OCC,STO HY,Water,1,2008,2058,50,6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_005_(E_1595_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,5.32,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1594_GEN_2015)_EXI_OCC,OCC,STO HY,Water,1,2015,2065,50,2.18,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_2400_(E_1614_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,2400,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_1080_(E_1632_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,1080,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_900_(E_1629_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,900,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_420_(E_1628_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,420,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_354_(E_1627_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,354,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_220_(E_1615_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,220,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_036_(E_1616_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,36,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_021_(E_1593_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,21,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_016_(E_1730_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,16,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_016_(E_1804_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,16,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_016_(E_1811_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,16,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_016_(E_1812_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,16,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1597_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1731_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1732_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1800_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1801_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1802_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_015_(E_1803_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,15,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_010_(E_1590_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,10,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_1805_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_1806_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_008_(E_1807_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_007_(E_1808_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,7,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_007_(E_1809_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,7,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_007_(E_1810_GEN_2016)_EXI_ORI,ORI,STO HY,Water,1,2016,2066,50,7,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_003_(E_1567_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,2.8,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_026_(E_1587_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,26,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_005_(E_1584_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,5.24,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1601_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,2.48,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1568_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,2.12,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1600_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,2.24,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1592_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,1.6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_002_(E_1602_GEN_2015)_EXI_ORI,ORI,STO HY,Water,1,2015,2065,50,1.6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_135_(E_1623_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,135,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_019_(E_1579_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,19.2,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
HYDRO_Water_010_(E_1578_GEN_2015)_EXI_NOR,NOR,STO HY,Water,1,2015,2065,50,9.6,,,0,0,3.3,50000,0.5,5,0,1,1,0,0.4,,,,,,,,,
ICE_Biogas_002_(E_1033_GEN_2013)_EXI_CEN,CEN,ICE,Biogas,1,2013,2043,30,1.6,,,0,14.12164778,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Biogas_002_(E_1742_GEN_2016)_EXI_NTE,NTE,ICE,Biogas,1,2016,2046,30,2,,,0,14.12164778,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Biogas_002_(E_991_GEN_2013)_EXI_NTE,NTE,ICE,Biogas,1,2013,2043,30,1.6,,,0,14.12164778,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Biogas_001_(E_1823_GEN_2016)_EXI_ORI,ORI,ICE,Biogas,1,2016,2046,30,1.077,,,0,17.03218345,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Diesel_003_(E_1698_GEN_2015)_EXI_PEN,PEN,ICE,Diesel,1,2015,2045,30,3.2,,,0,14.12164778,1.683166667,8000,6.4,5,0,1,1,0,0.2,,,,,,,,,
ICE_Diesel_008_(E_1683_GEN_2015)_EXI_SIBCS,SIBCS,ICE,Diesel,1,2015,2045,30,8.45,,,0,11.2111121,1.683166667,8000,6.4,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_004_(E_1873_GEN_2016)_EXI_CEN,CEN,ICE,Gas,1,2016,2046,30,4.278,,,0,12.87345363,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_004_(E_1905_GEN_2017)_EXI_CEN,CEN,ICE,Gas,1,2017,2047,30,3.768,,,0,17.27810773,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_002_(E_1928_GEN_2017)_EXI_CEN,CEN,ICE,Gas,1,2017,2047,30,1.966,,,0,13.17302114,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_001_(E_1005_GEN_2013)_EXI_CEN,CEN,ICE,Gas,1,2013,2043,30,1.426,,,0,13.17302114,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_001_(E_1745_GEN_2016)_EXI_CEN,CEN,ICE,Gas,1,2016,2046,30,0.999,,,0,13.17302114,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_120_(E_1255_EXP_2014)_EXI_NES,NES,ICE,Gas,1,2014,2044,30,120.15,,,0,9.398238137,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_041_(E_1799_GEN_2016)_EXI_NES,NES,ICE,Gas,1,2016,2046,30,41.355,,,0,13.14228506,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_023_(E_1925_GEN_2017)_EXI_NES,NES,ICE,Gas,1,2017,2047,30,22.5,,,0,14,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_006_(E_1550_GEN_2015)_EXI_NES,NES,ICE,Gas,1,2015,2045,30,5.937,,,0,12.3744747,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_006_(E_1529_GEN_2015)_EXI_NES,NES,ICE,Gas,1,2015,2045,30,5.88,,,0,13.35019464,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_006_(E_1530_GEN_2015)_EXI_NES,NES,ICE,Gas,1,2015,2045,30,5.88,,,0,11.88345316,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_005_(E_1535_GEN_2015)_EXI_NES,NES,ICE,Gas,1,2015,2045,30,4.908,,,0,11.2620913,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_002_(E_1534_GEN_2015)_EXI_NES,NES,ICE,Gas,1,2015,2045,30,1.988,,,0,11.74332779,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_114_(E_1526_GEN_2015)_EXI_NTE,NTE,ICE,Gas,1,2015,2045,30,114,,,0,10.87399592,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_008_(E_1531_GEN_2015)_EXI_NTE,NTE,ICE,Gas,1,2015,2045,30,8,,,0,10.87399592,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_003_(E_1532_GEN_2015)_EXI_OCC,OCC,ICE,Gas,1,2015,2045,30,2.657,,,0,10.84901294,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_001_(E_1861_GEN_2016)_EXI_OCC,OCC,ICE,Gas,1,2016,2046,30,1.173,,,0,10.84901294,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_001_(E_1554_GEN_2015)_EXI_OCC,OCC,ICE,Gas,1,2015,2045,30,1.095,,,0,10.84901294,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_027_(E_987_COG_2013)_EXI_ORI,ORI,ICE,Gas,1,2013,2043,30,18.76759941,,,0,12.55707124,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_020_(E_1061_COG_2013)_EXI_ORI,ORI,ICE,Gas,1,2013,2043,30,14.13835472,,,0,19.96498461,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_022_(E_1498_GEN_2015)_EXI_ORI,ORI,ICE,Gas,1,2015,2045,30,21.875,,,0,13.94377836,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_007_(E_1822_GEN_2016)_EXI_ORI,ORI,ICE,Gas,1,2016,2046,30,7.48,,,0,12.70897063,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_003_(E_1839_GEN_2016)_EXI_ORI,ORI,ICE,Gas,1,2016,2046,30,2.999,,,0,11.65474949,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_Gas_003_(E_1555_GEN_2015)_EXI_ORI,ORI,ICE,Gas,1,2015,2045,30,2.875,,,0,20.95485108,1.683166667,10000,10,5,0,1,1,0,0.2,,,,,,,,,
ICE_HFO_210_(E_1686_GEN_2015)_EXI_SIBCS,SIBCS,ICE,HFO,1,2015,2045,30,209.766,,,0,10.31557581,1.683166667,8000,6.4,5,0,1,1,0,0.2,,,,,,,,,
ICE_HFO_104_(E_1689_GEN_2015)_EXI_SIBCS,SIBCS,ICE,HFO,1,2015,2045,30,104.125,,,0,9.389711427,1.683166667,8000,6.4,5,0,1,1,0,0.2,,,,,,,,,
ICE_HFO_036_(E_1685_GEN_2015)_EXI_SIBCS,SIBCS,ICE,HFO,1,2015,2045,30,36.4,,,0,11.97281251,1.683166667,8000,6.4,5,0,1,1,0,0.2,,,,,,,,12,11.97281251
INT_Import_540_(AUT_002_2015)_EXI_NES,NES,ImportTransmission,Import,1,2015,2075,60,1176,,,0,0,0,0,90,5,0,1,1,0,0.2,,,,,,,,,
INT_Import_010_(E_917_IMP_2012)_EXI_SIBC,SIBC,ImportTransmission,Import,1,2012,2072,60,400,,,0,0,0,0,200,5,0,1,1,0,0.2,,,,,,,,,
INT_Import_006_(E_919_IMP_2012)_EXI_ORI,ORI,ImportTransmission,Import,1,2012,2072,60,200,,,0,0,0,0,150,5,0,1,1,0,0.2,,,,,,,,,
INT_Import_002_(E_102_IMP_98)_EXI_NOR,NTE,ImportTransmission,Import,1,1998,2058,60,206,,,0,0,0,0,200,5,0,1,1,0,0.2,,,,,,,,,
NUCLEAR_Uranium_1634_(E_1676_GEN_2015)_EXI_ORI,ORI,Nuclear,Uranium,1,1994,2094,50,1634,,,0,10.24009604,4,150000,3.5,5,0.3,0.8,0.8,0,0.05,,,,,,,,,
PV_Solar_101_(E_1948_GEN_2017)_EXI_CEN,CEN,PV,Solar,1,2017,2042,25,101.4,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_001_(E_2270_GEN_2022)_EXI_CEN,CEN,PV,Solar,1,2022,2047,25,0.8,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_363_(E_1845_GEN_2016)_EXI_NES,NES,PV,Solar,1,2016,2041,25,363,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_329_(E_1919_GEN_2017)_EXI_NES,NES,PV,Solar,1,2017,2042,25,329,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_275_(E_1844_GEN_2016)_EXI_NES,NES,PV,Solar,1,2016,2041,25,275,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_200_(E_1441_GEN_2015)_EXI_NES,NES,PV,Solar,1,2015,2040,25,200,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_101_(E_1994_GEN_2017)_EXI_NES,NES,PV,Solar,1,2017,2042,25,101.08,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_083_(E_2127_GEN_2018)_EXI_NES,NES,PV,Solar,1,2018,2043,25,82.856,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_030_(E_1338_PP_2015)_EXI_NES,NES,PV,Solar,1,2015,2040,25,29.92,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_166_(E_1220_GEN_2014)_EXI_NTE,NTE,PV,Solar,1,2014,2039,25,166,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_131_(E_2054_GEN_2018)_EXI_NTE,NTE,PV,Solar,1,2018,2043,25,130.72,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_080_(E_1907_GEN_2017)_EXI_NTE,NTE,PV,Solar,1,2017,2042,25,80,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_030_(E_1086_GEN_2013)_EXI_NTE,NTE,PV,Solar,1,2013,2038,25,30,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_030_(E_1087_GEN_2013)_EXI_NTE,NTE,PV,Solar,1,2013,2038,25,30,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_030_(E_1088_GEN_2013)_EXI_NTE,NTE,PV,Solar,1,2013,2038,25,30,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
PV_Solar_030_(E_1162_GEN_2014)_EXI_NTE,NTE,PV,Solar,1,2014,2039,25,30,,,0,0,1,15000,0,0,0,1,1,0,0,,,,,,,,,
