gen,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CT_Biocom,,,1,0.994117647,0.988235294,0.982352941,0.976470588,0.970588235,0.964705882,0.958823529,0.952941176,0.947058824,0.941176471,0.934926471,0.928676471,0.922426471,0.916176471,0.909926471,0.903676471,0.897426471,0.891176471,0.884926471,0.882352941,0.876676702,0.871036979,0.865433537,0.859866141,0.854334562,0.848838567,0.843377928,0.837952419,0.832561811,0.827205882
CT_PV_Diesel_Hybrid,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Kiwaba_Nzogi,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
New_PV_NAM_2031,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
New_PV_ZMB_2031,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
New_PV_ZWE_2031,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
New_PV_NAM_2036,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
New_PV_ZMB_2040,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
New_PV_ZWE_2036,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Mpatamanga_Opt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PV_2030_MWI,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Sto_MWI_2030,,,1,0.959163987,0.918327974,0.877491961,0.836655949,0.795819936,0.754983923,0.71414791,0.673311897,0.632475884,0.591639871,0.573151125,0.554662379,0.536173633,0.517684887,0.499196141,0.480707395,0.46221865,0.443729904,0.425241158,0.406752412,0.391793662,0.377385037,0.363506304,0.350137976,0.337261283,0.324858143,0.312911142,0.301403505,0.290319073,0.279642283
Wind_2030_MWI,,,1,0.98,0.96,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.675026409,0.66766191,0.660377757,0.653173074,0.646046994,0.638998659,0.632027221,0.62513184,0.618311688
Mulanje_Ruo_Ndiza,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Muloza,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serengeti_Nkhotakota,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Kiejo_Mbaka_II,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Kisaki,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Natron,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Ngozi_I,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Ngozi_II,,,1,0.993333333,0.986666667,0.98,0.973333333,0.966666667,0.96,0.953333333,0.946666667,0.94,0.933333333,0.928571429,0.923809524,0.919047619,0.914285714,0.90952381,0.904761905,0.9,0.895238095,0.89047619,0.888888889,0.884562548,0.880257264,0.875972935,0.871709458,0.867466732,0.863244655,0.859043128,0.854862051,0.850701323,0.846560847
Kishapu_II,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Kishapu_III,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
PV_Tanzania,,,1,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582984995,0.566452507,0.550388853,0.534780737,0.519615242,0.504879815,0.490562261,0.476650728,0.463133704,0.45
Bagamoyo,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Kinyerezi_IV,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Mkuranga,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Mtwara_I,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Mtwara_II,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Somanga_Mtama,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Somanga_PPP,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
Somanga_Tanesco,,,1,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.887054339,0.884118427,0.881192233,0.878275723,0.875368866,0.87247163,0.869583984,0.866705894,0.86383733,0.860978261
