z,q,d,y,t1,t2,t3,t4,t5,t6,t7
TAJ_S,Q1,d1,2025,650.0218541867,774.8118385473,725.9847838268,692.9800745343,810.0730347498,762.5299171618,0
TAJ_S,Q1,d1,2026,674.7869509487,804.3312924401,753.6439822113,719.381830859,840.935900299,791.581443754,0
TAJ_S,Q1,d1,2027,700.5853670528,835.0824403969,782.4572558232,746.8851958605,873.0865135293,821.8451402252,0
TAJ_S,Q1,d1,2028,727.46110629,867.1177339745,812.4737508298,775.5370814238,906.5797130346,853.372626697,0
TAJ_S,Q1,d1,2029,755.4600718136,900.4918887279,843.7447347238,805.3864243197,941.4727044402,886.2177514014,0
TAJ_S,Q1,d1,2030,784.6301488636,935.2619828164,876.3236887158,836.4842743966,977.825163496,920.4366877237,0
TAJ_S,Q2,d1,2017,400.1066238292,554.6748685414,512.3639222988,471.0699911602,578.0847798435,527.7360707242,0
TAJ_S,Q2,d1,2018,400.8550603179,555.7124392443,513.3223464589,471.9511711984,579.1661409532,528.7232499114,0
TAJ_S,Q2,d1,2019,401.7972605216,557.0186280025,514.5288983209,473.0604811053,580.5274570747,529.9660012275,0
TAJ_S,Q2,d1,2020,401.1581197471,556.1325758756,513.7104348049,472.3079815939,579.6040093438,529.12298184,0
TAJ_S,Q2,d1,2021,403.2142400647,558.9830117318,516.3434376294,474.7287777571,582.5747471181,531.834981074,0
TAJ_S,Q2,d1,2022,410.9936130444,569.7676936837,526.30545729,483.8879092048,593.81459382,542.0958852543,0
TAJ_S,Q2,d1,2023,419.8895793733,582.1003286868,537.6973511738,494.3616742722,606.6677245367,553.8295633193,0
TAJ_S,Q2,d1,2024,429.0207815924,594.7590753529,549.3904807189,505.1123969358,619.8607303761,565.873514839,0
TAJ_S,Q2,d1,2025,438.3941076913,607.7534826235,561.3936664673,516.1481868467,633.40356329,578.2368249929,0
TAJ_S,Q2,d1,2026,455.0964268932,630.9082022805,582.7821296122,535.8128484399,657.5355219822,600.2669934096,0
TAJ_S,Q2,d1,2027,472.4956474501,655.0290485758,605.0630226506,556.2980146076,682.674382441,623.2163667604,0
TAJ_S,Q2,d1,2028,490.6214468299,680.1571639066,628.2743496117,577.6386264472,708.8630234679,647.1240892866,0
TAJ_S,Q2,d1,2029,509.5047834869,706.335466524,652.4557549158,599.8711332399,736.1461746679,672.0309948363,0
TAJ_S,Q2,d1,2030,529.1779526538,733.6087278787,677.6485948192,623.0335581377,764.5704970594,697.9796804528,0
TAJ_S,Q3,d1,2017,489.8424060155,647.1058304456,641.0666802099,626.578381676,727.596166118,677.6339868168,0
TAJ_S,Q3,d1,2018,490.758701594,648.3163018216,642.2658547962,627.7504545583,728.95720212,678.9015639362,0
TAJ_S,Q3,d1,2019,491.9122181499,649.8401537375,643.7754852814,629.2259669435,730.6705985377,680.497305777,0
TAJ_S,Q3,d1,2020,491.1297310925,648.806449977,642.7514286174,628.225054266,729.5083174121,679.4148355419,0
TAJ_S,Q3,d1,2021,493.6469973997,652.1318821653,646.0458260295,631.4449973122,733.2473838785,682.8971498182,0
TAJ_S,Q3,d1,2022,503.1711255963,664.7137223863,658.5102455447,643.6277172218,747.3942177916,696.0725566053,0
TAJ_S,Q3,d1,2023,514.0622763316,679.1014663925,672.7637151501,657.559054155,763.5715830469,711.1390633087,0
TAJ_S,Q3,d1,2024,525.2414215855,693.8696652751,687.3940890162,671.8587771999,780.1767261038,726.6039733993,0
TAJ_S,Q3,d1,2025,536.7169941834,709.02945921,702.4124033526,686.5376731446,797.2221728101,742.4789526069,0
TAJ_S,Q3,d1,2026,557.1653040504,736.0426789216,729.1735207271,712.6939812697,827.5954350678,770.7665601491,0
TAJ_S,Q3,d1,2027,578.4668160795,764.1830205131,757.0512410555,739.9416567884,859.2360163945,800.2344631811,0
TAJ_S,Q3,d1,2028,600.6578637911,793.4984823464,786.0931147524,768.3271754616,892.1978854342,830.9329244573,0
TAJ_S,Q3,d1,2029,623.7763489917,824.0391345657,816.3487446795,797.8990191115,926.5373403116,862.9143762533,0
TAJ_S,Q3,d1,2030,647.8618100781,855.8572093314,847.8698755379,828.7077629934,962.3131100907,896.2335148577,0
TAJ_S,Q4,d1,2017,433.3278180946,605.0251161062,505.0142548571,482.9652525319,655.6147458063,557.7501187308,0
TAJ_S,Q4,d1,2018,434.1383979032,606.1568716095,505.9589307837,483.8686837579,656.8411338964,558.793441974,0
TAJ_S,Q4,d1,2019,435.1588297936,607.581628796,507.1481751137,485.0060054922,658.3850232255,560.1068725552,0
TAJ_S,Q4,d1,2020,434.4666206154,606.6151458681,506.3414521485,484.2345041795,657.3377271014,559.2159079432,0
TAJ_S,Q4,d1,2021,436.6934623569,609.7243281705,508.9366855395,486.7164292697,660.7068860183,562.0821472979,0
TAJ_S,Q4,d1,2022,445.1187633108,621.4879825565,518.755803781,496.1068432541,673.454167205,572.926622107,0
TAJ_S,Q4,d1,2023,454.7533693121,634.9401044171,529.9842852387,506.8450874336,688.0310983429,585.3276321894,0
TAJ_S,Q4,d1,2024,464.6427430404,648.7479405132,541.5096812457,517.8672828261,702.9934870294,598.0565619759,0
TAJ_S,Q4,d1,2025,474.7943444006,662.921906585,553.3406858166,529.1817438642,718.3526199247,611.1230133496,0
TAJ_S,Q4,d1,2026,492.8834714129,688.1784807394,574.4223395153,549.3429692247,745.7210415048,634.4061083127,0
TAJ_S,Q4,d1,2027,511.7273640941,714.4888810443,596.383621537,570.3454181961,774.2314057009,658.6606863513,0
TAJ_S,Q4,d1,2028,531.3581640576,741.8979845711,619.2619907573,592.224914194,803.9323420143,683.9281179659,0
TAJ_S,Q4,d1,2029,551.8094002646,770.4526054469,643.0965229122,615.0188269013,834.8745789707,710.2515593568,0
TAJ_S,Q4,d1,2030,573.1160494485,800.2015792216,667.9279810181,638.7661396148,867.111035541,737.6760301982,0
TAJ_S,Q5,d1,2017,768.1415799448,778.2268087876,801.3440051738,744.9529295081,711.928316202,714.0926824416,765.1599844627
TAJ_S,Q5,d1,2018,769.5784598978,779.6825540951,802.8429933377,746.3464329433,713.2600440401,715.4284589271,766.5912870653
TAJ_S,Q5,d1,2019,771.3873356074,781.5151792358,804.7300565352,748.1007023309,714.9365446642,717.1100563583,768.3931414968
TAJ_S,Q5,d1,2020,770.1602861785,780.2720193987,803.4499686847,746.910695058,713.7992917714,715.9693460504,767.1708549464
TAJ_S,Q5,d1,2021,774.1077127275,784.2712732425,807.5680202047,750.7389567332,717.4578422388,719.6390190465,771.102959282
TAJ_S,Q5,d1,2022,789.0428812443,799.4025313817,823.1487517648,765.2232625302,731.3000422342,733.523301355,785.9801558935
TAJ_S,Q5,d1,2023,806.1217327903,816.7056177962,840.9658256727,781.7865378743,747.1290486847,749.400430301,802.992714678
TAJ_S,Q5,d1,2024,823.6522001249,834.4662494383,859.254036171,798.787795634,763.3766212906,765.6973979047,820.4551362726
TAJ_S,Q5,d1,2025,841.6475071009,852.6978237818,878.0271787048,816.2398604605,780.0550161717,782.4264975464,838.3805932009
TAJ_S,Q5,d1,2026,873.7133243016,885.1846455381,911.4790202086,847.337675088,809.7742291962,812.2360613266,870.3219446805
TAJ_S,Q5,d1,2027,907.1170821312,919.0269742649,946.3266339635,879.7330406057,840.7334711997,843.2894239552,903.5960434784
TAJ_S,Q5,d1,2028,941.9157566447,954.2825340781,982.629458778,913.4812130764,872.9855486803,875.63955247,938.2596444932
TAJ_S,Q5,d1,2029,978.1687831892,991.0115406743,1020.4494990535,948.6398336133,906.5855474552,909.3417001569,974.3719523695
TAJ_S,Q5,d1,2030,1015.9381635153,1029.2768098492,1059.8514365266,985.2690322587,941.5909319332,944.4535061252,1011.9947281936
TUR,Q1,d1,2017,2211.4650973963,2545.47373834,2479.7421946364,2493.5006753328,2804.9127940841,2648.3716246829,0
TUR,Q1,d1,2018,2282.8469627374,2627.6367640344,2559.7835317693,2573.9861099183,2895.4500164878,2733.8559974225,0
TUR,Q1,d1,2019,2354.2288280786,2709.7997897288,2639.8248689022,2654.4715445039,2985.9872388915,2819.3403701621,0
TUR,Q1,d1,2020,2426.2970575096,2792.7528445164,2720.6358342767,2735.7308774989,3077.3950115106,2905.6467080242,0
TUR,Q1,d1,2021,2516.8971173656,2897.0366848209,2822.2267621762,2837.8854675498,3192.3076399461,3014.1461041938,0
TUR,Q1,d1,2022,2607.4971772217,3001.3205251253,2923.8176900756,2940.0400576006,3307.2202683816,3122.6455003632,0
TUR,Q1,d1,2023,2698.7836011676,3106.3943945229,3026.1782462167,3042.968546061,3423.0034470325,3231.9668616552,0
TUR,Q1,d1,2024,2793.265890969,3215.1468173899,3132.1223648655,3149.5004798926,3542.8401036409,3345.1154777648,0
TUR,Q1,d1,2025,2881.3564490594,3316.5421333182,3230.8993584989,3248.8255229817,3654.5698043343,3450.6095842393,0
TUR,Q1,d1,2026,2980.3644690158,3430.5038300146,3341.9182323587,3360.4603685487,3780.1466729087,3569.1780531593,0
TUR,Q1,d1,2027,3082.7745630262,3548.381433035,3456.7518924392,3475.9311661102,3910.038563706,3691.8207244714,0
TUR,Q1,d1,2028,3188.703631801,3670.3094991891,3575.5314209014,3595.3697251172,4044.3937477971,3818.6775942916,0
TUR,Q1,d1,2029,3277.3885288849,3772.3889201035,3674.9748539381,3695.3649052495,4156.8772786318,3924.8834599196,0
TUR,Q1,d1,2030,3368.5399490074,3877.3073953746,3777.1840286815,3798.141172395,4272.4892251198,4034.0431454539,0
TUR,Q2,d1,2017,2106.8032537307,2433.4682964758,2365.2746914351,2360.1921098758,2649.6497689483,2609.7767619735,0
TUR,Q2,d1,2018,2174.8068348567,2512.0160006451,2441.62123641,2436.3745988352,2735.1753977411,2694.0153663327,0
TUR,Q2,d1,2019,2242.8104159827,2590.5637048144,2517.9677813849,2512.5570877945,2820.701026534,2778.2539706919,0
TUR,Q2,d1,2020,2311.4678776965,2669.8666753699,2595.0484277538,2589.4721006862,2907.0490171422,2863.3025616314,0
TUR,Q2,d1,2021,2397.7801152795,2769.561838354,2691.9498117605,2686.16525975,3015.6007767639,2970.2207902411,0
TUR,Q2,d1,2022,2484.0923528625,2869.2570013381,2788.8511957671,2782.8584188138,3124.1525363856,3077.1390188508,0
TUR,Q2,d1,2023,2571.0584710333,2969.7074307085,2886.4866811678,2880.2841018099,3233.5266578226,3184.8672340409,0
TUR,Q2,d1,2024,2661.0692045546,3073.6745505517,2987.5403080684,2981.1205812889,3346.7298811684,3296.3669292574,0
TUR,Q2,d1,2025,2744.9907073748,3170.6082894492,3081.7576519691,3075.1354678022,3452.2749006967,3400.3236644211,0
TUR,Q2,d1,2026,2839.3129821577,3279.5554656648,3187.6517780521,3180.8020450367,3570.9005925561,3517.1642286404,0
TUR,Q2,d1,2027,2936.8763212898,3392.2462412537,3297.1845958187,3290.099495012,3693.6024530792,3638.0196216803,0
TUR,Q2,d1,2028,3037.7920929301,3508.8092522829,3410.4811365397,3403.1525803278,3820.5205459464,3763.0277994858,0
TUR,Q2,d1,2029,3122.2798065066,3606.3969943115,3505.3341563012,3497.8017767402,3926.7776681341,3867.6859212984,0
TUR,Q2,d1,2030,3209.1173101697,3706.6988671776,3602.8252482284,3595.0833765404,4035.9900357862,3975.2548168404,0
TUR,Q3,d1,2017,2005.0232726889,2303.2685629258,2361.8497057682,2339.9697670757,2534.9935240066,2549.0392065365,0
TUR,Q3,d1,2018,2069.7415906155,2377.6136686193,2438.0856987539,2415.4995174717,2616.818268419,2631.3173187277,0
TUR,Q3,d1,2019,2134.4599085422,2451.9587743127,2514.3216917396,2491.0292678677,2698.6430128314,2713.5954309188,0
TUR,Q3,d1,2020,2199.8005179873,2527.0187367917,2591.2907231193,2567.2852658636,2781.2545336323,2796.664678804,0
TUR,Q3,d1,2021,2281.9429984327,2621.3798324795,2688.0517911397,2663.1499490586,2885.109016925,2901.0945904312,0
TUR,Q3,d1,2022,2364.085478878,2715.7409281673,2784.81285916,2759.0146322535,2988.9635002176,3005.5245020584,0
TUR,Q3,d1,2023,2446.8502508419,2810.8168806407,2882.3069655743,2855.6055630483,3093.6047598988,3110.7455493798,0
TUR,Q3,d1,2024,2532.5125523323,2909.2213673807,2983.2142639216,2955.5780663085,3201.9094277237,3219.6503027537,0
TUR,Q3,d1,2025,2612.3797947697,3000.9687855874,3077.2951784031,3048.7874246381,3302.8872792613,3321.1876440225,0
TUR,Q3,d1,2026,2702.145346317,3104.0868768978,3183.0359667511,3153.5486409325,3416.379773314,3435.3089679029,0
TUR,Q3,d1,2027,2794.9953859087,3210.7482708931,3292.4101778525,3261.9096203166,3533.7720511369,3553.351683153,0
TUR,Q3,d1,2028,2891.0359014917,3321.0747211257,3405.5426619295,3373.9940564125,3655.1981155429,3675.4505350575,0
TUR,Q3,d1,2029,2971.4420009588,3413.4411508289,3500.2583317949,3467.8322898158,3756.8572554723,3777.6729395443,0
TUR,Q3,d1,2030,3054.0843718013,3508.3764951313,3597.6082538217,3564.2803719328,3861.343760815,3882.7383750772,0
TUR,Q4,d1,2017,1948.3937229184,2280.3190829348,2222.5623993288,2243.5422238178,2603.506010993,2454.3074994385,0
TUR,Q4,d1,2018,2011.284147246,2353.9234232902,2294.3024643599,2315.959477473,2687.5422074992,2533.5278532378,0
TUR,Q4,d1,2019,2074.1745715736,2427.5277636457,2366.042529391,2388.3767311282,2771.5784040055,2612.7482070372,0
TUR,Q4,d1,2020,2137.6697115197,2501.839838043,2438.4724027397,2461.4903045301,2856.4226408629,2692.7302950077,0
TUR,Q4,d1,2021,2217.4921731663,2595.2607315711,2529.5271006638,2553.4045110925,2963.0839671978,2793.2792055992,0
TUR,Q4,d1,2022,2297.3146348128,2688.6816250991,2620.5817985879,2645.3187176548,3069.7452935327,2893.8281161908,0
TUR,Q4,d1,2023,2377.7418120779,2782.810252669,2712.3263048296,2737.9292439639,3177.2146602186,2995.1387609534,0
TUR,Q4,d1,2024,2460.9846815189,2880.2342494063,2807.2827140274,2833.78199191,3288.4464448485,3099.9962116528,0
TUR,Q4,d1,2025,2538.5961666081,2971.0675078089,2895.815317313,2923.150296582,3392.1533935904,3197.7600504788,0
TUR,Q4,d1,2026,2625.8263945817,3073.15814335,2995.3201671278,3023.5944200413,3508.7132142254,3307.6402046668,0
TUR,Q4,d1,2027,2716.0539928234,3178.7567765511,3098.2441628658,3127.4899643697,3629.2782168819,3421.2960168448,0
TUR,Q4,d1,2028,2809.3819557735,3287.9839478273,3204.7047918542,3234.9555259134,3753.9860260256,3538.8572246652,0
TUR,Q4,d1,2029,2887.5170785026,3379.4300499732,3293.8347165721,3324.926790419,3858.3926761302,3637.2806672311,0
TUR,Q4,d1,2030,2967.8253117235,3473.4194703745,3385.4435415307,3417.4003546848,3965.7031059799,3738.4414833138,0
TUR,Q5,d1,2017,2837.5786860288,2938.6898934301,2805.3360463755,2827.3749545429,2602.4092868017,2690.4447704341,3057.5121375872
TUR,Q5,d1,2018,2929.170300972,3033.5451848382,2895.8869305539,2918.6372125418,2686.4100831479,2777.2871838808,3156.2027838656
TUR,Q5,d1,2019,3020.7619159152,3128.4004762462,2986.4378147324,3009.8994705407,2770.4108794941,2864.1295973274,3254.893430144
TUR,Q5,d1,2020,3113.2342194636,3224.167837764,3077.8593804895,3102.0392502512,2855.2193758051,2951.8070339803,3354.5330249444
TUR,Q5,d1,2021,3229.4851153531,3344.5610922434,3192.7893488699,3217.8721161728,2961.8357711676,3062.0300972011,3479.7942298362
TUR,Q5,d1,2022,3345.7360112425,3464.9543467229,3307.7193172503,3333.7049820945,3068.45216653,3172.2531604218,3605.055434728
TUR,Q5,d1,2023,3462.8675957372,3586.259671312,3423.5199672093,3450.4153697278,3175.8762618574,3283.3112468488,3731.2655881418
TUR,Q5,d1,2024,3584.0998648167,3711.8117998418,3543.3747067825,3571.2116961752,3287.061190214,3398.2573894734,3861.894259693
TUR,Q5,d1,2025,3697.1307647265,3828.8703204903,3655.1212671273,3683.8361449942,3390.724452512,3505.4274197028,3983.6858949693
TUR,Q5,d1,2026,3824.17009603,3960.4364338135,3780.717084846,3810.4186518821,3507.2351724441,3625.8795171997,4120.5717192545
TUR,Q5,d1,2027,3955.5747021168,4096.5233693965,3910.6285759106,3941.3507363352,3627.749387219,3750.4705415818,4262.1611595838
TUR,Q5,d1,2028,4091.4945808162,4237.286469929,4045.0040337655,4076.7818568012,3752.4046633282,3879.3427130023,4408.6158397339
TUR,Q5,d1,2029,4205.2880899403,4355.134773783,4157.5045380021,4190.1661725458,3856.7673322403,3987.2358096905,4531.2291921101
TUR,Q5,d1,2030,4322.2464481098,4476.2606994877,4273.1339299599,4306.7039567634,3964.0325576834,4098.1296519107,4657.2526928703
UZB,Q1,d1,2017,6958.0837798446,7792.5117722484,7649.5808749834,7655.5024402994,8523.9710130346,8185.8097424891,0
UZB,Q1,d1,2018,7083.3861720593,7932.8406899962,7787.3358680825,7793.3640699845,8677.4721769894,8333.2212390163,0
UZB,Q1,d1,2019,7268.5441752041,8140.203229006,7990.8949462024,7997.0807238457,8904.2992031614,8551.0496288429,0
UZB,Q1,d1,2020,7461.4255891537,8356.2153864342,8202.9449907222,8209.2949169914,9140.5877609713,8777.9641943196,0
UZB,Q1,d1,2021,7659.2019808198,8577.7095375674,8420.3764777638,8426.8947184509,9382.8728904644,9010.637436689,0
UZB,Q1,d1,2022,7862.222625232,8805.0768432291,8643.5733934464,8650.2644115884,9631.5824695342,9249.4802591583,0
UZB,Q1,d1,2023,8070.3840710012,9038.2014459227,8872.4220053412,8879.2901759343,9886.5897654951,9494.3709567558,0
UZB,Q1,d1,2024,8319.4405268159,9317.1252739905,9146.2297894197,9153.3099155048,10191.6953200048,9787.3724248243,0
UZB,Q1,d1,2025,8576.188724235,9604.6632534393,9428.4937234,9435.7923509101,10506.2236099327,10089.4228114391,0
UZB,Q1,d1,2026,8840.8595711197,9901.073983085,9719.4676628572,9726.9915342356,10830.4575079744,10400.7937672268,0
UZB,Q1,d1,2027,9113.5772611149,10206.4965501348,10019.2881438494,10027.0441072326,11164.5491570279,10721.6313993028,0
UZB,Q1,d1,2028,9394.9166167532,10521.5747110445,10328.5871149979,10336.5825077159,11509.2027409979,11052.611955329,0
UZB,Q1,d1,2029,9684.7639320471,10846.1811239659,10647.2395701696,10655.4816327845,11864.2789648468,11393.6016663526,0
UZB,Q1,d1,2030,9983.701487419,11180.9678976104,10975.8856570435,10984.3821256581,12230.4911487355,11745.28555384,0
UZB,Q2,d1,2017,6436.221312988,7332.1369892221,7168.4311799823,7104.9012316367,7884.5944221395,7809.2422363298,0
UZB,Q2,d1,2018,6552.1259144354,7464.1753971896,7297.5215450452,7232.8475382552,8026.5815803854,7949.872439207,0
UZB,Q2,d1,2019,6723.3969028019,7659.2871386781,7488.2769951033,7421.9124254015,8236.3944836216,8157.6801840263,0
UZB,Q2,d1,2020,6901.8120392994,7862.5374866906,7686.9893397003,7618.8636894119,8454.9592161945,8374.1561179294,0
UZB,Q2,d1,2021,7084.7550258345,8070.9459570125,7890.7446403752,7820.8132164939,8679.0707221637,8596.1258153368,0
UZB,Q2,d1,2022,7272.5489414996,8284.8806010279,8099.9027309691,8028.117651475,8909.1247846268,8823.9812768912,0
UZB,Q2,d1,2023,7465.0980938514,8504.2324059998,8314.35703269,8240.6713601137,9145.0041770207,9057.6063963508,0
UZB,Q2,d1,2024,7695.4750941536,8766.67765815,8570.9426272196,8494.9829745831,9427.2239956442,9337.1290717766,0
UZB,Q2,d1,2025,7932.9669486046,9037.2281451485,8835.4524897072,8757.1486284873,9718.1597574598,9625.2843931016,0
UZB,Q2,d1,2026,8177.7872467706,9316.127188019,9108.1245085086,9027.404101906,10018.0731170968,9922.3315143513,0
UZB,Q2,d1,2027,8430.0508676629,9603.5056568183,9389.0866317238,9305.8762090038,10327.1048053302,10228.4098213521,0
UZB,Q2,d1,2028,8690.2895216134,9899.9692754334,9678.9310591445,9593.1519012243,10645.9061857649,10544.1644527,0
UZB,Q2,d1,2029,8958.3980306847,10205.3982252614,9977.5406473771,9889.1150733527,10974.3484117781,10869.4677931451,0
UZB,Q2,d1,2030,9234.9150037499,10520.4060890009,10285.5152795599,10194.3602920861,11313.0912979274,11204.973351471,0
UZB,Q3,d1,2017,5995.732410672,6845.8107802756,7238.8613646855,7179.7664296841,7591.5546340188,7550.7600431615,0
UZB,Q3,d1,2018,6103.7046107643,6969.0913406365,7369.2200488584,7309.0609219102,7728.2646804005,7686.7354534013,0
UZB,Q3,d1,2019,6263.2539745944,7151.2617045023,7561.8496804834,7500.1180084916,7930.2796519465,7887.6648609872,0
UZB,Q3,d1,2020,6429.458547811,7341.0308571469,7762.5143835228,7699.1445716378,8140.7211812835,8096.9755447329,0
UZB,Q3,d1,2021,6599.8810892889,7535.6160040049,7968.2715899285,7903.2220651542,8356.5033319671,8311.5981510313,0
UZB,Q3,d1,2022,6774.8225668928,7735.3607843367,8179.4846689268,8112.7108918777,8578.0071773726,8531.9117054908,0
UZB,Q3,d1,2023,6954.1938372799,7940.1634160056,8396.0459945838,8327.5043044861,8805.1198477935,8757.8039449309,0
UZB,Q3,d1,2024,7168.8040534635,8185.2011913558,8655.1525550488,8584.4956309968,9076.8506505685,9028.0745531269,0
UZB,Q3,d1,2025,7390.0421899037,8437.8065972867,8922.2612397896,8849.4237558998,9356.9734587386,9306.6920707604,0
UZB,Q3,d1,2026,7618.1072182988,8698.2068158175,9197.6122744267,9122.5269437175,9645.7402022459,9593.9070739822,0
UZB,Q3,d1,2027,7853.1061554493,8966.5240366519,9481.3348641562,9403.9333448706,9943.2863814482,9889.8543350147,0
UZB,Q3,d1,2028,8095.5343219346,9243.3238072042,9774.0270271616,9694.2360955809,10250.2391512919,10195.1576386737,0
UZB,Q3,d1,2029,8345.2937380957,9528.4942562036,10075.5704691099,9993.3178672189,10566.4744538836,10509.6935937133,0
UZB,Q3,d1,2030,8602.8861509238,9822.6082686163,10386.5709670205,10301.7794915022,10892.6275810332,10834.0940780881,0
UZB,Q4,d1,2017,6213.3424048201,7062.8059457653,6775.5429970263,6748.6762388872,8025.8349566074,7514.4969098471,0
UZB,Q4,d1,2018,6325.2333638264,7189.994193098,6897.558162831,6870.2075834025,8170.3655991524,7649.8192872265,0
UZB,Q4,d1,2019,6490.5734357387,7377.9389041555,7077.8586667118,7049.7931497452,8383.9369819,7849.7837151478,0
UZB,Q4,d1,2020,6662.810262186,7573.7232666861,7265.6799627601,7236.8696863939,8606.4169697152,8058.0891674751,0
UZB,Q4,d1,2021,6839.4181444553,7774.4762784617,7458.2678199819,7428.6938835839,8834.5430929479,8271.681031419,0
UZB,Q4,d1,2022,7020.7089737831,7980.5524712522,7655.9623504047,7625.6045047116,9068.718224549,8490.9365122871,0
UZB,Q4,d1,2023,7206.590371445,8191.8468366802,7858.6628166189,7827.5012118171,9308.8230380196,8715.7438860519,0
UZB,Q4,d1,2024,7428.9896823861,8444.6516997167,8101.1854390035,8069.0621700751,9596.0983960768,8984.7164978819,0
UZB,Q4,d1,2025,7658.2574682967,8705.2640683906,8351.1980151759,8318.0833825415,9892.2458302111,9261.9959324446,0
UZB,Q4,d1,2026,7894.5999223832,8973.918325826,8608.9253952803,8574.7888077723,10197.5316821973,9547.8315624786,0
UZB,Q4,d1,2027,8138.1279455295,9250.740534836,8874.4885148226,8839.2989017332,10512.0992037884,9842.3575129516,0
UZB,Q4,d1,2028,8389.3548355529,9536.3141692806,9148.4471162417,9112.1711873415,10836.6114267789,10146.1945729029,0
UZB,Q4,d1,2029,8648.1790567064,9830.523811848,9430.6904765524,9393.2953806569,11170.9371964546,10459.2199436828,0
UZB,Q4,d1,2030,8915.1205664602,10133.9605065323,9721.7856004305,9683.2362380367,11515.7481469488,10782.0624686013,0
UZB,Q5,d1,2017,8384.7549760388,8413.2288443298,8872.3589920104,8199.5199773488,7680.2506974779,7880.6207881447,8567.0032912209
UZB,Q5,d1,2018,8535.7491131998,8564.7357439015,9032.1339877509,8347.1783701882,7818.5579981158,8022.5363884931,8721.2793879834
UZB,Q5,d1,2019,8758.8715327256,8788.6158669504,9268.2317879675,8565.3715960516,8022.9332151713,8232.2435513906,8949.2515240666
UZB,Q5,d1,2020,8991.3009553324,9021.8345988198,9514.1778273648,8792.6662158031,8235.8334418556,8450.6981329265,9186.7329572319
UZB,Q5,d1,2021,9229.6290118253,9260.9719958014,9766.3655276751,9025.7291575301,8454.1366871309,8674.6966924268,9430.2412350766
UZB,Q5,d1,2022,9474.276591868,9506.4503768624,10025.240254828,9264.9720126527,8678.22847665,8904.6348135245,9680.2063955857
UZB,Q5,d1,2023,9725.1190326114,9758.1446558097,10290.6700963758,9510.2728723581,8907.9946219913,9140.3953287357,9936.5010662788
UZB,Q5,d1,2024,10025.2415122021,10059.2863241519,10608.2457903718,9803.7650822186,9182.9001964289,9422.4729157864,10243.1469107633
UZB,Q5,d1,2025,10334.6328322858,10369.7283091296,10935.6293416668,10106.3213664623,9466.2958244057,9713.2620534166,10559.2630602521
UZB,Q5,d1,2026,10653.5712455968,10689.7498083983,11273.1151844045,10418.2138306978,9758.4363792918,10013.0242643887,10885.1338154906
UZB,Q5,d1,2027,10982.2064101898,11019.5009882379,11620.8616797999,10739.5888267519,10059.4589445658,10321.9002085525,11220.9120874526
UZB,Q5,d1,2028,11321.2310090279,11359.6768839002,11979.6017928516,11071.1237349192,10369.9980025502,10640.5409212426,11567.3056150335
UZB,Q5,d1,2029,11670.5080220817,11710.1400100479,12349.1905353165,11412.6845622001,10689.9280459188,10968.8176207715,11924.1743999808
UZB,Q5,d1,2030,12030.7391193545,12071.5944194923,12730.3703818622,11764.9574773886,11019.8917889248,11307.3897891672,12292.2353635695
NEPS_HERAT,Q1,d1,2017,85.1751553492,86.8455194276,99.1946684967,98.4011111488,122.0323860618,120.0663979923,0
NEPS_HERAT,Q1,d1,2018,99.5093091343,101.4607793109,115.8881705757,114.9610652111,142.5692548401,140.2724100177,0
NEPS_HERAT,Q1,d1,2019,113.8434629195,116.0760391941,132.5816726546,131.5210192734,163.1061236184,160.478422043,0
NEPS_HERAT,Q1,d1,2020,138.9204535202,141.6448129226,161.7862424537,160.4919525141,199.0344995129,195.8279781616,0
NEPS_HERAT,Q1,d1,2021,149.0196728108,151.9420873039,173.5477556026,172.1593735578,213.5038811341,210.0642525514,0
NEPS_HERAT,Q1,d1,2022,160.1674724807,163.3085057018,186.5304415536,185.0381980212,229.47558776,225.7786489199,0
NEPS_HERAT,Q1,d1,2023,171.0525826513,174.4070830148,199.2072002926,197.6135426903,245.070933154,241.1227473788,0
NEPS_HERAT,Q1,d1,2024,181.5153495386,185.0750344997,211.392099618,209.700962821,260.0611777017,255.8714933958,0
NEPS_HERAT,Q1,d1,2025,192.6884783444,196.4672787614,224.4042837862,222.6090495159,276.0691739578,271.6215947547,0
NEPS_HERAT,Q1,d1,2026,204.6254926271,208.6383890053,238.306086134,236.3996374449,293.1716063444,288.4485004624,0
NEPS_HERAT,Q1,d1,2027,216.9561973244,221.2109102993,252.6663788716,250.6450478406,310.8380879594,305.8303683515,0
NEPS_HERAT,Q1,d1,2028,229.9799576074,234.4900786442,267.8338015614,265.6911311489,329.4975261057,324.1891958651,0
NEPS_HERAT,Q1,d1,2029,243.7349390972,248.5148081243,283.8528017436,281.5819793297,349.2046015381,343.5787828304,0
NEPS_HERAT,Q1,d1,2030,258.2612558098,263.3259994288,300.7700960517,298.3639352833,370.0167865215,364.0556756124,0
NEPS_HERAT,Q2,d1,2017,70.6883973697,71.9177608022,82.3234441418,81.6648565886,102.7396582889,104.9349501327,0
NEPS_HERAT,Q2,d1,2018,82.5845700807,84.0208234735,96.1776825475,95.4082610871,120.0297478192,122.5944860205,0
NEPS_HERAT,Q2,d1,2019,94.4807427918,96.1238861447,110.0319209531,109.1516655855,137.3198373495,140.2540219083,0
