Variable,country,zone,generator,fuel,year,TEST
Investment costs: $m,Kenya,Kenya,Olkaria_1_Unit_6,Geothermal,2026,12.66
Investment costs: $m,Kenya,Kenya,Olkaria_7,Geothermal,2026,21.36
Investment costs: $m,Kenya,Kenya,Olkaria_8,Geothermal,2026,21.36
Investment costs: $m,Kenya,Kenya,Olkaria_Brine,Geothermal,2026,15.26
Investment costs: $m,Kenya,Kenya,Olkaria_Topping,Geothermal,2026,6.1
Investment costs: $m,Kenya,Kenya,Olkaria_VI,Geothermal,2026,21.36
Investment costs: $m,Libya,Libya,PV_CM_SPV_ALC_19_LIB,PV,2026,0.83
Investment costs: $m,Libya,Libya,WI_CM_WND_ALC_18_LIB,Onshore Wind,2026,2.3
Investment costs: $m,Rwanda,Rwanda,Methane_generic,Methane,2026,7.04
Investment costs: $m,Rwanda,Rwanda,PV_generic,PV,2026,2.75
Investment costs: $m,Sudan,Sudan,DG_DS_20_SUD,Gas,2026,1.88
Investment costs: $m,Sudan,Sudan,HYD_STOHY_25_SUD,Reservoir,2026,90.86
Investment costs: $m,Sudan,Sudan,SC_CO_25_SUD,Coal,2026,2.91
Investment costs: $m,Tanzania,Tanzania,JNHPP_2,Reservoir,2026,54.04
Investment costs: $m,Tanzania,Tanzania,Kishapu_II,PV,2026,3.1
Investment costs: $m,Tanzania,Tanzania,New_OnshoreWind_TZA,Onshore Wind,2026,17.13
Investment costs: $m,Tanzania,Tanzania,SingidaWind2_REN_TZA,Onshore Wind,2026,6.16
Investment costs: $m,Tanzania,Tanzania,Singida_II,Onshore Wind,2026,6.16
Investment costs: $m,Tanzania,Tanzania,SmallHydro_2026,Reservoir,2026,4.0
Investment costs: $m,Tanzania,Tanzania,SmallPV_2026,PV,2026,2.97
Investment costs: $m,Uganda,Uganda,Ulepi_Solar,PV,2026,0.62
Spinning Reserve Cost: $m,Rwanda,Rwanda,Giciye_III,ROR,2026,0.02
Spinning Reserve Cost: $m,Rwanda,Rwanda,Gishoma,Peat,2026,0.11
Spinning Reserve Cost: $m,Rwanda,Rwanda,Hakan,Peat,2026,0.58
Spinning Reserve Cost: $m,Rwanda,Rwanda,Jabana_1,Diesel,2026,0.06
Spinning Reserve Cost: $m,Rwanda,Rwanda,Jabana_2,Diesel,2026,0.17
Spinning Reserve Cost: $m,Rwanda,Rwanda,Mukungwa_I,Reservoir,2026,0.12
Spinning Reserve Cost: $m,Rwanda,Rwanda,Ntaruka,Reservoir,2026,0.12
Spinning Reserve Cost: $m,Rwanda,Rwanda,Nyabarongo_I,Reservoir,2026,0.35
Spinning Reserve Cost: $m,Rwanda,Rwanda,Rukarara_I,ROR,2026,0.03
Variable Cost: $m,Burundi,Burundi,CTH_10,Diesel,2026,19.62
Variable Cost: $m,Burundi,Burundi,CTH_30,Diesel,2026,39.24
Variable Cost: $m,Burundi,Burundi,CTH_5,Diesel,2026,39.24
Variable Cost: $m,Burundi,Burundi,Kirasa-karonge,ROR,2026,0.04
Variable Cost: $m,Burundi,Burundi,Mugere,ROR,2026,0.01
Variable Cost: $m,Burundi,Burundi,RUZB_007,Reservoir,2026,0.03
Variable Cost: $m,Burundi,Burundi,Rusumo_Falls,Reservoir,2026,0.06
Variable Cost: $m,Burundi,Burundi,Ruzizi_II,ROR,2026,0.03
Variable Cost: $m,Burundi,Burundi,Rwegura,Reservoir,2026,0.08
Variable Cost: $m,DRC,Drc_E,Lubero,ROR,2026,0.14
Variable Cost: $m,DRC,Drc_E,LungudiII,ROR,2026,0.04
Variable Cost: $m,DRC,Drc_E,Matebe,ROR,2026,0.13
Variable Cost: $m,DRC,Drc_E,Ruzizi_II_DRCMutwanga,ROR,2026,0.65
Variable Cost: $m,DRC,Drc_E,VIRUNGATalyiaNord1TalyiaNord2Ivugha,ROR,2026,0.43
Variable Cost: $m,Djibouti,Djibouti,Akuo,PV,2026,3.32
Variable Cost: $m,Djibouti,Djibouti,MaraboutG12,Diesel,2026,0.68
Variable Cost: $m,Djibouti,Djibouti,MaraboutG17,Diesel,2026,0.56
Variable Cost: $m,Djibouti,Djibouti,MaraboutG18,Diesel,2026,0.84
Variable Cost: $m,Djibouti,Djibouti,MaraboutG21,Diesel,2026,1.19
Variable Cost: $m,Djibouti,Djibouti,MaraboutG22,Diesel,2026,4.13
Variable Cost: $m,Djibouti,Djibouti,MaraboutG23,Diesel,2026,1.09
Variable Cost: $m,Djibouti,Djibouti,MaraboutG25,Diesel,2026,0.52
Variable Cost: $m,Djibouti,Djibouti,MaraboutG31,Diesel,2026,0.2
Variable Cost: $m,Djibouti,Djibouti,MaraboutG32,Diesel,2026,0.04
Variable Cost: $m,Djibouti,Djibouti,Wind_on,Onshore Wind,2026,2.15
Variable Cost: $m,Egypt,Egypt,6Oct-Ext-1_CCGT,Gas,2026,87.2
Variable Cost: $m,Egypt,Egypt,6Oct-Ext-2_CCGT,Gas,2026,44.11
Variable Cost: $m,Egypt,Egypt,Assiut_HY,ROR,2026,0.95
Variable Cost: $m,Egypt,Egypt,Banha_CCGT,Gas,2026,474.16
Variable Cost: $m,Egypt,Egypt,Beni-Suef-1_CCGT,Gas,2026,279.51
Variable Cost: $m,Egypt,Egypt,Beni-Suef-2_CCGT,Gas,2026,361.65
Variable Cost: $m,Egypt,Egypt,Beni-Suef-3_CCGT,Gas,2026,433.87
Variable Cost: $m,Egypt,Egypt,Beni-Suef-4_CCGT,Gas,2026,484.68
Variable Cost: $m,Egypt,Egypt,Burullus-1_CCGT,Gas,2026,461.75
Variable Cost: $m,Egypt,Egypt,Burullus-2_CCGT,Gas,2026,435.2
Variable Cost: $m,Egypt,Egypt,Burullus-3_CCGT,Gas,2026,456.29
Variable Cost: $m,Egypt,Egypt,Burullus-4_CCGT,Gas,2026,489.28
Variable Cost: $m,Egypt,Egypt,Cairo-North-1_CCGT,Gas,2026,491.78
Variable Cost: $m,Egypt,Egypt,Cairo-North-2_CCGT,Gas,2026,491.78
Variable Cost: $m,Egypt,Egypt,El-Atf_CCGT,Gas,2026,483.7
Variable Cost: $m,Egypt,Egypt,Giza-1_CCGT,Gas,2026,493.98
Variable Cost: $m,Egypt,Egypt,Giza-2_CCGT,Gas,2026,493.98
Variable Cost: $m,Egypt,Egypt,Giza-3_CCGT,Gas,2026,493.98
Variable Cost: $m,Egypt,Egypt,Kuriemat-1_CCGT,Gas,2026,474.16
Variable Cost: $m,Egypt,Egypt,Kuriemat-2_CCGT,Gas,2026,466.09
Variable Cost: $m,Egypt,Egypt,Kuriemat_CSP,Solar,2026,0.57
Variable Cost: $m,Egypt,Egypt,New-Capital-1_CCGT,Gas,2026,487.28
Variable Cost: $m,Egypt,Egypt,New-Capital-2_CCGT,Gas,2026,420.28
Variable Cost: $m,Egypt,Egypt,New-Capital-3_CCGT,Gas,2026,583.63
Variable Cost: $m,Egypt,Egypt,New-Capital-4_CCGT,Gas,2026,680.85
Variable Cost: $m,Egypt,Egypt,New-Shabab-1_CCGT,Gas,2026,151.33
Variable Cost: $m,Egypt,Egypt,New-Shabab-2_CCGT,Gas,2026,140.44
Variable Cost: $m,Egypt,Egypt,New-Shabab-3_CCGT,Gas,2026,124.7
Variable Cost: $m,Egypt,Egypt,Nubaria-1_CCGT,Gas,2026,488.84
Variable Cost: $m,Egypt,Egypt,Nubaria-2_CCGT,Gas,2026,488.84
Variable Cost: $m,Egypt,Egypt,Nubaria-3_CCGT,Gas,2026,488.84
Variable Cost: $m,Egypt,Egypt,Sidi-Kirir_CCGT,Gas,2026,477.1
Variable Cost: $m,Egypt,Egypt,Talkha-2_CCGT,Gas,2026,466.09
Variable Cost: $m,Egypt,Egypt,West-Assiut-1_CCGT,Gas,2026,107.77
Variable Cost: $m,Egypt,Egypt,West-Assiut-2_CCGT,Gas,2026,262.25
Variable Cost: $m,Egypt,Egypt,West-Damietta-Ext_CCGT,Gas,2026,416.78
Variable Cost: $m,Egypt,Egypt,West-Damietta_CCGT,Gas,2026,340.91
Variable Cost: $m,Kenya,Kenya,Baringo_Silali__-_Korosi_I,Geothermal,2026,0.04
Variable Cost: $m,Kenya,Kenya,Baringo_Silali__-_Paka_I,Geothermal,2026,0.04
Variable Cost: $m,Kenya,Kenya,ExistingSmallHydro,ROR,2026,0.04
Variable Cost: $m,Kenya,Kenya,Gitaru,ROR,2026,0.37
Variable Cost: $m,Kenya,Kenya,Kamburu,ROR,2026,0.19
Variable Cost: $m,Kenya,Kenya,Kiambere,ROR,2026,0.17
Variable Cost: $m,Kenya,Kenya,Kindaruma,ROR,2026,0.11
Variable Cost: $m,Kenya,Kenya,Kwale_Co-Generation_TAnaBiomass,Biomass,2026,1.68
Variable Cost: $m,Kenya,Kenya,Masinga,ROR,2026,0.09
Variable Cost: $m,Kenya,Kenya,Menengai_I_Quantum,Geothermal,2026,0.01
Variable Cost: $m,Kenya,Kenya,Menengai_I_Sosian,Geothermal,2026,0.01
Variable Cost: $m,Kenya,Kenya,Mumias_(Biomass),Biomass,2026,3.51
Variable Cost: $m,Kenya,Kenya,Olkaria_1_B_(Rehabilitated),Geothermal,2026,0.03
Variable Cost: $m,Kenya,Kenya,Olkaria_1_Unit_6,Geothermal,2026,0.03
Variable Cost: $m,Kenya,Kenya,Olkaria_7,Geothermal,2026,0.06
Variable Cost: $m,Kenya,Kenya,Olkaria_8,Geothermal,2026,0.06
Variable Cost: $m,Kenya,Kenya,Olkaria_Brine,Geothermal,2026,0.04
Variable Cost: $m,Kenya,Kenya,Olkaria_II,Geothermal,2026,0.04
Variable Cost: $m,Kenya,Kenya,Olkaria_IV,Geothermal,2026,0.06
Variable Cost: $m,Kenya,Kenya,Olkaria_I_,Geothermal,2026,0.02
Variable Cost: $m,Kenya,Kenya,Olkaria_I_units_4_&_5,Geothermal,2026,0.06
Variable Cost: $m,Kenya,Kenya,Olkaria_Mobile_Wellheads___Eburru,Geothermal,2026,0.04
Variable Cost: $m,Kenya,Kenya,Olkaria_Topping,Geothermal,2026,0.02
Variable Cost: $m,Kenya,Kenya,Olkaria_VI,Geothermal,2026,0.06
Variable Cost: $m,Kenya,Kenya,Olkaria_V_,Geothermal,2026,0.07
Variable Cost: $m,Kenya,Kenya,Orpower_4_(I),Geothermal,2026,0.03
Variable Cost: $m,Kenya,Kenya,Orpower_4_(II),Geothermal,2026,0.02
Variable Cost: $m,Kenya,Kenya,Orpower_4_(IV),Geothermal,2026,0.01
Variable Cost: $m,Kenya,Kenya,Sangoro,ROR,2026,0.04
Variable Cost: $m,Kenya,Kenya,Sondu,ROR,2026,0.11
Variable Cost: $m,Kenya,Kenya,Tana,ROR,2026,0.04
Variable Cost: $m,Kenya,Kenya,Turkwel,ROR,2026,0.33
Variable Cost: $m,Libya,Libya,CC_EX_GAS_ALC_07_LIB,Gas,2026,650.92
Variable Cost: $m,Libya,Libya,CC_EX_GAS_ALC_10_LIB,Gas,2026,461.55
Variable Cost: $m,Libya,Libya,CC_EX_GAS_ALC_11_LIB,Gas,2026,620.1
Variable Cost: $m,Libya,Libya,CC_EX_GAS_ALC_15_LIB,Gas,2026,265.64
Variable Cost: $m,Libya,Libya,GT_EX_GAS_ALC_10_LIB,Gas,2026,657.0
Variable Cost: $m,Libya,Libya,GT_EX_GAS_ALC_15_LIB,Gas,2026,110.99
Variable Cost: $m,Libya,Libya,GT_EX_GAS_ALC_16_LIB,Gas,2026,664.27
Variable Cost: $m,Libya,Libya,GT_EX_GAS_ALC_17_LIB,Gas,2026,398.63
Variable Cost: $m,Rwanda,Rwanda,Giciye_III,ROR,2026,0.02
Variable Cost: $m,Rwanda,Rwanda,Gishoma,Peat,2026,0.84
Variable Cost: $m,Rwanda,Rwanda,Hakan,Peat,2026,3.92
Variable Cost: $m,Rwanda,Rwanda,KP1,Methane,2026,0.16
Variable Cost: $m,Rwanda,Rwanda,Kivuwatt_Phase_I,Methane,2026,1.18
Variable Cost: $m,Rwanda,Rwanda,Methane_generic,Methane,2026,11.69
Variable Cost: $m,Rwanda,Rwanda,Mukungwa_I,Reservoir,2026,0.02
Variable Cost: $m,Rwanda,Rwanda,Ntaruka,Reservoir,2026,0.02
Variable Cost: $m,Rwanda,Rwanda,Nyabarongo_I,Reservoir,2026,0.05
Variable Cost: $m,Rwanda,Rwanda,Rukarara_I,ROR,2026,0.02
Variable Cost: $m,Rwanda,Rwanda,Rukarara_V_Mushishito,ROR,2026,0.01
Variable Cost: $m,Rwanda,Rwanda,SPLK,Methane,2026,3.34
Variable Cost: $m,SouthSudan,SouthSudan,Bor,Diesel,2026,4.67
Variable Cost: $m,SouthSudan,SouthSudan,Juba,Diesel,2026,154.92
Variable Cost: $m,SouthSudan,SouthSudan,Kapoeta,Diesel,2026,2.44
Variable Cost: $m,SouthSudan,SouthSudan,Malakal,Diesel,2026,11.4
Variable Cost: $m,SouthSudan,SouthSudan,Maridi,Diesel,2026,2.47
Variable Cost: $m,SouthSudan,SouthSudan,Rumbek,Diesel,2026,4.78
Variable Cost: $m,SouthSudan,SouthSudan,Wau,Diesel,2026,4.9
Variable Cost: $m,SouthSudan,SouthSudan,Yambio,Diesel,2026,4.71
Variable Cost: $m,Sudan,Sudan,CC_LF_03_SUD,Diesel,2026,189.43
Variable Cost: $m,Sudan,Sudan,DG_DS_20_SUD,Gas,2026,14.06
Variable Cost: $m,Sudan,Sudan,DG_HF_04_SUD,Diesel,2026,158.37
Variable Cost: $m,Sudan,Sudan,DG_HF_10_SUD,Diesel,2026,43.72
Variable Cost: $m,Sudan,Sudan,GT_DS_16_SUD,Gas,2026,94.35
Variable Cost: $m,Sudan,Sudan,HYD_STOHY_16_SUD,Reservoir,2026,1.02
Variable Cost: $m,Sudan,Sudan,HYD_STOHY_25_SUD,Reservoir,2026,1.32
Variable Cost: $m,Sudan,Sudan,HYD_STOHY_79_SUD,Reservoir,2026,1.23
Variable Cost: $m,Sudan,Sudan,HYD_STOHY_Nile_09_SUD,Reservoir,2026,3.35
Variable Cost: $m,Sudan,Sudan,SC_CO_09_SUD,Coal,2026,23.37
Variable Cost: $m,Sudan,Sudan,SC_CO_25_SUD,Coal,2026,0.73
Variable Cost: $m,Sudan,Sudan,ST_HF_15_SUD,Diesel,2026,167.56
Variable Cost: $m,Tanzania,Tanzania,JNHPP_1,Reservoir,2026,1.46
Variable Cost: $m,Tanzania,Tanzania,JNHPP_2,Reservoir,2026,1.28
Variable Cost: $m,Tanzania,Tanzania,Kidatu,Reservoir,2026,0.46
Variable Cost: $m,Tanzania,Tanzania,Kinyerezi_II,Gas,2026,39.0
Variable Cost: $m,Tanzania,Tanzania,Mtera,Reservoir,2026,0.18
Variable Cost: $m,Tanzania,Tanzania,Mtwara,Gas,2026,5.91
Variable Cost: $m,Tanzania,Tanzania,Nyumba_Ya_Mungu,Reservoir,2026,0.02
Variable Cost: $m,Tanzania,Tanzania,SmallHydro_2026,Reservoir,2026,0.02
Variable Cost: $m,Tanzania,Tanzania,SmallHydro_TZA,ROR,2026,0.1
Variable Cost: $m,Tanzania,Tanzania,Somanga,Gas,2026,1.53
Variable Cost: $m,Tanzania,Tanzania,TPC_Bio,Biomass,2026,0.21
Variable Cost: $m,Tanzania,Tanzania,Tanwat_Bio,Biomass,2026,0.05
Variable Cost: $m,Tanzania,Tanzania,Tegeta,Gas,2026,8.62
Variable Cost: $m,Tanzania,Tanzania,Ubongo_I,Gas,2026,0.02
Variable Cost: $m,Uganda,Uganda,Achwa1_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Achwa2_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Bugoye_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Bujagali_HPP,ROR,2026,0.72
Variable Cost: $m,Uganda,Uganda,Eskom_(Nalubaale_and_Kiira)_,Reservoir,2026,0.57
Variable Cost: $m,Uganda,Uganda,GM_Sugar_BIO,Biomass,2026,0.19
Variable Cost: $m,Uganda,Uganda,Hoima_Sugar_BIO,Biomass,2026,0.32
Variable Cost: $m,Uganda,Uganda,Hydromax_HPP,ROR,2026,0.03
Variable Cost: $m,Uganda,Uganda,Isimba_HPP,ROR,2026,0.56
Variable Cost: $m,Uganda,Uganda,Kakaka_HPP,ROR,2026,0.01
Variable Cost: $m,Uganda,Uganda,Kamuli_Sugar_BIO,Biomass,2026,0.07
Variable Cost: $m,Uganda,Uganda,Karum_HPP,ROR,2026,1.08
Variable Cost: $m,Uganda,Uganda,Kikagati_HPP,ROR,2026,0.05
Variable Cost: $m,Uganda,Uganda,Kyambura_HPP,ROR,2026,0.01
Variable Cost: $m,Uganda,Uganda,Lolwe_BIO,Biomass,2026,0.01
Variable Cost: $m,Uganda,Uganda,Mayuge_Bio,Biomass,2026,0.56
Variable Cost: $m,Uganda,Uganda,Mpanga_HPP,ROR,2026,0.05
Variable Cost: $m,Uganda,Uganda,MubukuIII_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Muvumbe_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Muyembe_HPP,ROR,2026,0.01
Variable Cost: $m,Uganda,Uganda,Nkusi_HPP,ROR,2026,0.03
Variable Cost: $m,Uganda,Uganda,Nyamagasani1_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,NyamwambaII_HPP,ROR,2026,0.01
Variable Cost: $m,Uganda,Uganda,Nyamwamba_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Rwimi_HPP,ROR,2026,0.01
Variable Cost: $m,Uganda,Uganda,SCOUL,Biomass,2026,0.64
Variable Cost: $m,Uganda,Uganda,Siti_II_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Sugar_and_Allied_Industries_Limited,Biomass,2026,1.47
Variable Cost: $m,Uganda,Uganda,Timex_Bukinda_HPP,ROR,2026,0.02
Variable Cost: $m,Uganda,Uganda,Waki_HPP,ROR,2026,0.01
LCOE: $/MWH,,Burundi,Buhiga,ROR,2026,14.34
LCOE: $/MWH,,Burundi,CTH_10,Diesel,2026,249.89
LCOE: $/MWH,,Burundi,CTH_30,Diesel,2026,249.89
LCOE: $/MWH,,Burundi,CTH_5,Diesel,2026,249.79
LCOE: $/MWH,,Burundi,Gikonge,ROR,2026,14.34
LCOE: $/MWH,,Burundi,Kayenzi,ROR,2026,14.34
LCOE: $/MWH,,Burundi,Kirasa-karonge,ROR,2026,48.29
LCOE: $/MWH,,Burundi,Mubuga,PV,2026,7.42
LCOE: $/MWH,,Burundi,Mugere,ROR,2026,14.34
LCOE: $/MWH,,Burundi,Nyemanga,ROR,2026,9.33
LCOE: $/MWH,,Burundi,RUZB_007,Reservoir,2026,11.59
LCOE: $/MWH,,Burundi,Rusumo_Falls,Reservoir,2026,11.54
LCOE: $/MWH,,Burundi,Ruvyironza,Reservoir,2026,11.54
LCOE: $/MWH,,Burundi,Ruzizi_I,ROR,2026,9.37
LCOE: $/MWH,,Burundi,Ruzizi_II,ROR,2026,9.33
LCOE: $/MWH,,Burundi,Rwegura,Reservoir,2026,6.21
LCOE: $/MWH,,Djibouti,Akuo,PV,2026,115.12
LCOE: $/MWH,,Djibouti,Battery_5MW_DJI,Battery,2026,64.24
LCOE: $/MWH,,Djibouti,MaraboutG12,Diesel,2026,169.89
LCOE: $/MWH,,Djibouti,MaraboutG17,Diesel,2026,172.2
LCOE: $/MWH,,Djibouti,MaraboutG18,Diesel,2026,167.73
LCOE: $/MWH,,Djibouti,MaraboutG21,Diesel,2026,168.26
LCOE: $/MWH,,Djibouti,MaraboutG22,Diesel,2026,162.64
LCOE: $/MWH,,Djibouti,MaraboutG23,Diesel,2026,166.76
LCOE: $/MWH,,Djibouti,MaraboutG25,Diesel,2026,187.9
LCOE: $/MWH,,Djibouti,MaraboutG31,Diesel,2026,184.06
LCOE: $/MWH,,Djibouti,Wind_on,Onshore Wind,2026,75.0
LCOE: $/MWH,,Drc_E,Lubero,ROR,2026,57.47
LCOE: $/MWH,,Drc_E,LungudiII,ROR,2026,100.86
LCOE: $/MWH,,Drc_E,Matebe,ROR,2026,49.36
LCOE: $/MWH,,Drc_E,Ruzizi_II_DRCMutwanga,ROR,2026,4.49
LCOE: $/MWH,,Drc_E,Ruzizi_I_DRC,ROR,2026,7.68
LCOE: $/MWH,,Drc_E,VIRUNGATalyiaNord1TalyiaNord2Ivugha,ROR,2026,37.98
LCOE: $/MWH,,Egypt,6Oct-Ext-1_CCGT,Gas,2026,99.51
LCOE: $/MWH,,Egypt,6Oct-Ext-2_CCGT,Gas,2026,100.39
LCOE: $/MWH,,Egypt,ACWA-POWER_PV,PV,2026,50.11
LCOE: $/MWH,,Egypt,ACWA-Power_WI,Onshore Wind,2026,46.22
LCOE: $/MWH,,Egypt,AMYA-POWER_PV,PV,2026,52.25
LCOE: $/MWH,,Egypt,AMYA-POWER_WI,Onshore Wind,2026,49.3
LCOE: $/MWH,,Egypt,Assiut_HY,ROR,2026,10.88
LCOE: $/MWH,,Egypt,Aswan-Dam-2_HY,Reservoir,2026,11.64
LCOE: $/MWH,,Egypt,Aswan-Dam_HY,Reservoir,2026,11.64
LCOE: $/MWH,,Egypt,Banha_CCGT,Gas,2026,79.65
LCOE: $/MWH,,Egypt,Benban_PV,PV,2026,9.14
LCOE: $/MWH,,Egypt,Beni-Suef-1_CCGT,Gas,2026,93.0
LCOE: $/MWH,,Egypt,Beni-Suef-2_CCGT,Gas,2026,90.55
LCOE: $/MWH,,Egypt,Beni-Suef-3_CCGT,Gas,2026,89.16
LCOE: $/MWH,,Egypt,Beni-Suef-4_CCGT,Gas,2026,88.43
LCOE: $/MWH,,Egypt,Burullus-1_CCGT,Gas,2026,88.74
LCOE: $/MWH,,Egypt,Burullus-2_CCGT,Gas,2026,89.14
LCOE: $/MWH,,Egypt,Burullus-3_CCGT,Gas,2026,88.82
LCOE: $/MWH,,Egypt,Burullus-4_CCGT,Gas,2026,88.37
LCOE: $/MWH,,Egypt,Cairo-North-1_CCGT,Gas,2026,82.47
LCOE: $/MWH,,Egypt,Cairo-North-2_CCGT,Gas,2026,82.47
LCOE: $/MWH,,Egypt,El-Atf_CCGT,Gas,2026,81.18
LCOE: $/MWH,,Egypt,Engie-Orasco-Toyota_WI,Onshore Wind,2026,49.3
LCOE: $/MWH,,Egypt,Esna_HY,ROR,2026,11.64
LCOE: $/MWH,,Egypt,Gabal-El-Zeit_WI,Onshore Wind,2026,16.08
LCOE: $/MWH,,Egypt,Giza-1_CCGT,Gas,2026,82.82
LCOE: $/MWH,,Egypt,Giza-2_CCGT,Gas,2026,82.82
LCOE: $/MWH,,Egypt,Giza-3_CCGT,Gas,2026,82.82
LCOE: $/MWH,,Egypt,High-Dam_HY,Reservoir,2026,11.64
LCOE: $/MWH,,Egypt,Kom-Ombo_PV,PV,2026,16.29
LCOE: $/MWH,,Egypt,Kuriemat-1_CCGT,Gas,2026,79.65
LCOE: $/MWH,,Egypt,Kuriemat-2_CCGT,Gas,2026,78.35
LCOE: $/MWH,,Egypt,Kuriemat_CSP,Solar,2026,21.8
LCOE: $/MWH,,Egypt,Masdar_WI,Onshore Wind,2026,49.3
LCOE: $/MWH,,Egypt,Naga-Hamadi_HY,ROR,2026,6.67
LCOE: $/MWH,,Egypt,New-Capital-1_CCGT,Gas,2026,88.4
LCOE: $/MWH,,Egypt,New-Capital-2_CCGT,Gas,2026,89.38
LCOE: $/MWH,,Egypt,New-Capital-3_CCGT,Gas,2026,87.37
LCOE: $/MWH,,Egypt,New-Capital-4_CCGT,Gas,2026,86.64
LCOE: $/MWH,,Egypt,New-Shabab-1_CCGT,Gas,2026,90.51
LCOE: $/MWH,,Egypt,New-Shabab-2_CCGT,Gas,2026,91.16
LCOE: $/MWH,,Egypt,New-Shabab-3_CCGT,Gas,2026,92.29
LCOE: $/MWH,,Egypt,Nubaria-1_CCGT,Gas,2026,82.0
LCOE: $/MWH,,Egypt,Nubaria-2_CCGT,Gas,2026,82.0
LCOE: $/MWH,,Egypt,Nubaria-3_CCGT,Gas,2026,82.0
LCOE: $/MWH,,Egypt,Port-Said-East_ST,Gas,2026,1.4
LCOE: $/MWH,,Egypt,Ras-Gharib_WI,Onshore Wind,2026,16.08
LCOE: $/MWH,,Egypt,Sidi-Kirir_CCGT,Gas,2026,80.12
LCOE: $/MWH,,Egypt,Siemens-Gamesa_WI,Onshore Wind,2026,49.82
LCOE: $/MWH,,Egypt,South-Helwan-1_ST,Gas,2026,1.4
LCOE: $/MWH,,Egypt,South-Helwan-2_ST,Gas,2026,1.4
LCOE: $/MWH,,Egypt,South-Helwan-3_ST,Gas,2026,1.4
LCOE: $/MWH,,Egypt,Talkha-2_CCGT,Gas,2026,78.35
LCOE: $/MWH,,Egypt,West-Assiut-1_CCGT,Gas,2026,99.71
LCOE: $/MWH,,Egypt,West-Assiut-2_CCGT,Gas,2026,89.4
LCOE: $/MWH,,Egypt,West-Damietta-Ext_CCGT,Gas,2026,86.73
LCOE: $/MWH,,Egypt,West-Damietta_CCGT,Gas,2026,87.74
LCOE: $/MWH,,Egypt,Zafarana_WI,Onshore Wind,2026,16.6
LCOE: $/MWH,,Ethiopia,Aba_Samuel,ROR,2026,6.83
LCOE: $/MWH,,Ethiopia,Adama_I,Onshore Wind,2026,35.26
LCOE: $/MWH,,Ethiopia,Adama_II,Onshore Wind,2026,34.88
LCOE: $/MWH,,Ethiopia,Ashegoda,Onshore Wind,2026,104.59
LCOE: $/MWH,,Ethiopia,Awash_II,ROR,2026,15.56
LCOE: $/MWH,,Ethiopia,Awash_III,ROR,2026,12.38
LCOE: $/MWH,,Ethiopia,Beles_HEP,Reservoir,2026,15.1
LCOE: $/MWH,,Ethiopia,Dicheto_solar,PV,2026,71.31
LCOE: $/MWH,,Ethiopia,GERD_1_HEP,Reservoir,2026,642.86
LCOE: $/MWH,,Ethiopia,GERD_2_HEP,Reservoir,2026,15.12
LCOE: $/MWH,,Ethiopia,GERD_3_HEP,Reservoir,2026,66217.66
LCOE: $/MWH,,Ethiopia,GERD_3a_HEP,Reservoir,2026,4.4
LCOE: $/MWH,,Ethiopia,Gad-I_solar,PV,2026,297.84
LCOE: $/MWH,,Ethiopia,Genale_Dawa_III,Reservoir,2026,55.9
LCOE: $/MWH,,Ethiopia,Gibe_I,Reservoir,2026,620.69
LCOE: $/MWH,,Ethiopia,Gibe_II,ROR,2026,9.39
LCOE: $/MWH,,Ethiopia,Gibe_III,Reservoir,2026,7.04
LCOE: $/MWH,,Ethiopia,Koysha_(Gibe_IV),Reservoir,2026,12.07
LCOE: $/MWH,,Kenya,Alten_Kesses_1_Kenya_Ltd,PV,2026,7.24
LCOE: $/MWH,,Kenya,Baringo_Silali__-_Korosi_I,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Baringo_Silali__-_Paka_I,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Eldosol-Cedate,PV,2026,7.24
LCOE: $/MWH,,Kenya,ExistingSmallHydro,ROR,2026,9.7
LCOE: $/MWH,,Kenya,Generic_Rooftop_2021,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Generic_Rooftop_2022,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Generic_Rooftop_2023,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Generic_Rooftop_2024,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Generic_Rooftop_2025,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Generic_Rooftop_2026,Solar,2026,13.67
LCOE: $/MWH,,Kenya,Gitaru,ROR,2026,8.48
LCOE: $/MWH,,Kenya,Kamburu,ROR,2026,6.84
LCOE: $/MWH,,Kenya,Kiambere,ROR,2026,13.6
LCOE: $/MWH,,Kenya,Kindaruma,ROR,2026,9.17
LCOE: $/MWH,,Kenya,Kipeto_Wind_-_I,Onshore Wind,2026,6.3
