Variable,country,zone,generator,fuel,year,NoTransmission,TransmissionOptimal,baseline
Capacity: MW,Burkina,Burkina,BESS Power Park 2nd Phase,Battery,2035,45.0,45.0,45.0
Capacity: MW,Burkina,Burkina,BESS Power Park 2nd Phase,Battery,2040,45.0,45.0,45.0
Capacity: MW,Burkina,Burkina,BESS Power Park 2nd Phase,Battery,2045,45.0,45.0,45.0
Capacity: MW,Burkina,Burkina,BESS Power Park 2nd Phase,Battery,2050,45.0,45.0,45.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2026,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2027,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2028,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2029,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2030,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,BOBOII,Diesel,2031,68.0,68.0,68.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2026,5.0,5.0,5.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2027,5.0,5.0,5.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2028,5.0,5.0,5.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2029,5.0,5.0,5.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2030,5.0,5.0,5.0
Capacity: MW,Burkina,Burkina,DEDOUGOU,Diesel,2031,3.87,3.87,3.87
Capacity: MW,Burkina,Burkina,DORI,Diesel,2026,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,DORI,Diesel,2027,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,DORI,Diesel,2028,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,DORI,Diesel,2029,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,DORI,Diesel,2030,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,DORI,Diesel,2031,4.37,4.37,4.37
Capacity: MW,Burkina,Burkina,FADA,Diesel,2026,9.0,9.0,9.0
Capacity: MW,Burkina,Burkina,FADA,Diesel,2027,9.0,9.0,9.0
Capacity: MW,Burkina,Burkina,FADA,Diesel,2028,9.0,9.0,9.0
Capacity: MW,Burkina,Burkina,FADA,Diesel,2029,9.0,9.0,9.0
Capacity: MW,Burkina,Burkina,FADA,Diesel,2030,9.0,9.0,9.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2026,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2027,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2028,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2029,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2030,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2031,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2032,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2033,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2034,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2035,7.0,7.0,7.0
Capacity: MW,Burkina,Burkina,FADA2,Diesel,2040,7.0,7.0,7.0
