z,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
NEPS_UZB,WT,Q2,d1,0.00582333,0.00468398,0.00708927,0.0117732,0.0153179,0.0153179,0.0129126,0.00240529,0.00113935,0.00708927,0.0164572,0.0329145,0.0529163,0.0717788,0.0846914,0.0906414,0.121277,0.19179,0.26243,0.284837,0.249517,0.189511,0.131784,0.0811468
NEPS_UZB,WT,Q2,d2,0.309396,0.294458,0.245846,0.222426,0.254201,0.313574,0.239389,0.108111,0.110137,0.0657023,0.029623,0.0254454,0.0402569,0.0805138,0.184321,0.339019,0.451308,0.658922,0.991611,1,0.853877,0.51068,0.252175,0.188625
NEPS_UZB,WT,Q2,d3,0.460169,0.433078,0.251796,0.0741841,0.0211412,0.0446877,0.0753235,0.16242,0.557773,0.886158,0.97566,0.989712,0.960343,0.862612,0.673101,0.436623,0.283571,0.270658,0.308383,0.274203,0.131784,0.0282305,0.089502,0.428394
NEPS_UZB,WT,Q3a,d1,0.386282,0.386282,0.386282,0.386282,0.386282,0.386282,0.349485,0.349485,0.349485,0.349485,0.349485,0.359346,0.359346,0.359346,0.360383,0.360383,0.360383,0.367298,0.367298,0.367298,0.367298,0.364759,0.364759,0.364759
NEPS_UZB,WT,Q3a,d2,0.386282,0.386282,0.386282,0.386282,0.386282,0.386282,0.349485,0.349485,0.349485,0.349485,0.349485,0.359346,0.359346,0.359346,0.360383,0.360383,0.360383,0.367298,0.367298,0.367298,0.367298,0.364759,0.364759,0.364759
NEPS_UZB,WT,Q3a,d3,0.386282,0.386282,0.386282,0.386282,0.386282,0.386282,0.349485,0.349485,0.349485,0.349485,0.349485,0.359346,0.359346,0.359346,0.360383,0.360383,0.360383,0.367298,0.367298,0.367298,0.367298,0.364759,0.364759,0.364759
NEPS_UZB,WT,Q3b,d1,0.655796,0.680257,0.691586,0.682703,0.685921,0.648458,0.58911,0.591556,0.584218,0.60134,0.632237,0.668027,0.70137,0.729049,0.747716,0.755054,0.755827,0.744498,0.735486,0.72583,0.703044,0.681802,0.660688,0.637902
NEPS_UZB,WT,Q3b,d2,0.286444,0.338841,0.395229,0.446338,0.475691,0.474403,0.319659,0.175214,0.187959,0.187959,0.184097,0.175214,0.194396,0.244218,0.312063,0.407974,0.556281,0.8453,1,1,1,0.93104,0.696993,0.635584
NEPS_UZB,WT,Q3b,d3,0.338455,0.314896,0.329572,0.335236,0.298546,0.194525,0.0617947,0.0341158,0.046346,0.0512381,0.0520105,0.0691328,0.104922,0.136721,0.154616,0.171738,0.196069,0.266876,0.400249,0.488951,0.542764,0.580098,0.591556,0.574433
NEPS_UZB,WT,Q4,d1,0.381207,0.381207,0.381207,0.381207,0.381207,0.381207,0.352148,0.352148,0.352148,0.352148,0.352148,0.346509,0.346509,0.346509,0.350641,0.350641,0.350641,0.373752,0.373752,0.373752,0.373752,0.362971,0.362971,0.362971
NEPS_UZB,WT,Q4,d2,0.381207,0.381207,0.381207,0.381207,0.381207,0.381207,0.352148,0.352148,0.352148,0.352148,0.352148,0.346509,0.346509,0.346509,0.350641,0.350641,0.350641,0.373752,0.373752,0.373752,0.373752,0.362971,0.362971,0.362971
NEPS_UZB,WT,Q4,d3,0.381207,0.381207,0.381207,0.381207,0.381207,0.381207,0.352148,0.352148,0.352148,0.352148,0.352148,0.346509,0.346509,0.346509,0.350641,0.350641,0.350641,0.373752,0.373752,0.373752,0.373752,0.362971,0.362971,0.362971
PAK_KAR,PV,Q1,d1,0,0,0,0,0,0,0,0.0248577,0.211045,0.381708,0.49116,0.548539,0.567207,0.547753,0.48104,0.374732,0.216448,0.0263315,0,0,0,0,0,0
PAK_KAR,PV,Q1,d2,0,0,0,0,0,0,0,0.105031,0.287976,0.418749,0.505603,0.552273,0.566126,0.546672,0.491062,0.399197,0.262922,0.0827279,0,0,0,0,0,0
PAK_KAR,PV,Q1,d3,0,0,0,0,0,0,0,0.0147378,0.176951,0.340639,0.449993,0.51366,0.531443,0.515232,0.449207,0.341425,0.178425,0.0178818,0,0,0,0,0,0
PAK_KAR,PV,Q2,d1,0,0,0,0,0,0,0,0.0804325,0.255398,0.412093,0.524003,0.579512,0.596988,0.577029,0.502455,0.400475,0.250433,0.0771557,0,0,0,0,0,0
PAK_KAR,PV,Q2,d2,0,0,0,0,0,0,0.00536217,0.131075,0.308623,0.460253,0.562829,0.610096,0.630551,0.611883,0.551211,0.445954,0.297898,0.129288,0.00714956,0,0,0,0,0
PAK_KAR,PV,Q2,d3,0,0,0,0,0,0,0,0.0886744,0.274464,0.418746,0.474254,0.51318,0.592818,0.600265,0.476737,0.289359,0.218062,0.0970156,0,0,0,0,0,0
PAK_KAR,PV,Q3a,d1,0,0,0,0,0,0,0.0149023,0.084641,0.196749,0.308078,0.390381,0.446776,0.457782,0.445217,0.392719,0.313532,0.216326,0.111329,0.0282461,0,0,0,0,0
PAK_KAR,PV,Q3a,d2,0,0,0,0,0,0,0.0185061,0.110063,0.237852,0.354148,0.440347,0.4796,0.501905,0.488074,0.4234,0.342557,0.230936,0.109283,0.0207463,0,0,0,0,0
PAK_KAR,PV,Q3a,d3,0,0,0,0,0,0,0.0251293,0.10977,0.224216,0.336324,0.419406,0.464795,0.481256,0.464795,0.417848,0.337882,0.230449,0.114446,0.0290253,0,0,0,0,0
PAK_KAR,PV,Q3b,d1,0,0,0,0,0,0,0.00100965,0.0369898,0.0873803,0.148051,0.20661,0.2436,0.240479,0.221021,0.19119,0.13566,0.0801292,0.0328594,0.00201929,0,0,0,0,0
PAK_KAR,PV,Q3b,d2,0,0,0,0,0,0,0.00137679,0.0971096,0.233504,0.350531,0.435249,0.483529,0.498673,0.481418,0.43323,0.348511,0.232127,0.0978439,0.00275358,0,0,0,0,0
PAK_KAR,PV,Q3b,d3,0,0,0,0,0,0,0.0288208,0.137771,0.267281,0.397801,0.5129,0.542731,0.54888,0.46563,0.354569,0.25801,0.15622,0.0698492,0.0112897,0,0,0,0,0
PAK_KAR,PV,Q4,d1,0,0,0,0,0,0,0,0.0242649,0.196647,0.391373,0.526447,0.601871,0.626135,0.600961,0.558093,0.43323,0.251546,0.0391271,0,0,0,0,0,0
PAK_KAR,PV,Q4,d2,0,0,0,0,0,0,0,0.0871514,0.289359,0.45436,0.564361,0.625327,0.64393,0.62199,0.55506,0.446777,0.291078,0.103227,0,0,0,0,0,0
PAK_KAR,PV,Q4,d3,0,0,0,0,0,0,0,0.0373073,0.220811,0.407145,0.53858,0.613093,0.639178,0.615924,0.563754,0.439801,0.261859,0.0540905,0,0,0,0,0,0
PAK_KAR,WT,Q1,d1,0.91493,0.91493,0.91493,0.91493,0.91493,0.91493,0.91493,0.91493,0.91493,0.783271,0.826639,0.663049,0.485004,0.373566,0.293875,0.249044,0.222968,0.224432,0.220041,0.198357,0.214276,0.260572,0.319951,0.405405
PAK_KAR,WT,Q1,d2,0.645117,0.672016,0.681897,0.664056,0.625263,0.559662,0.478142,0.387656,0.246482,0.234588,0.182894,0.15014,0.155081,0.171,0.179967,0.189848,0.208787,0.338981,0.55765,0.609343,0.577595,0.518857,0.467255,0.424436
PAK_KAR,WT,Q1,d3,0.172281,0.175209,0.185273,0.173745,0.13605,0.0926824,0.0535234,0.0289118,0.0116196,0.00146389,0.00292777,0.0144559,0.0376036,0.0752987,0.127358,0.209885,0.348863,0.635602,0.870098,0.897637,0.835331,0.755732,0.676133,0.616754
PAK_KAR,WT,Q2,d1,0.380481,0.380481,0.380481,0.380481,0.380481,0.380481,0.365132,0.365132,0.365132,0.365132,0.365132,0.35534,0.35534,0.35534,0.357831,0.357831,0.357831,0.373157,0.373157,0.373157,0.373157,0.372659,0.372659,0.372659
PAK_KAR,WT,Q2,d2,0.380481,0.380481,0.380481,0.380481,0.380481,0.380481,0.365132,0.365132,0.365132,0.365132,0.365132,0.35534,0.35534,0.35534,0.357831,0.357831,0.357831,0.373157,0.373157,0.373157,0.373157,0.372659,0.372659,0.372659
PAK_KAR,WT,Q2,d3,0.380481,0.380481,0.380481,0.380481,0.380481,0.380481,0.365132,0.365132,0.365132,0.365132,0.365132,0.35534,0.35534,0.35534,0.357831,0.357831,0.357831,0.373157,0.373157,0.373157,0.373157,0.372659,0.372659,0.372659
PAK_KAR,WT,Q3a,d1,0.462042,0.45243,0.43266,0.401201,0.363845,0.314254,0.266739,0.216057,0.180885,0.150956,0.108793,0.0389951,0.0149645,0.0127799,0.0170399,0.0767886,0.276898,0.379355,0.435827,0.44391,0.420426,0.387329,0.36166,0.354232
PAK_KAR,WT,Q3a,d2,0.531949,0.519606,0.489896,0.466958,0.462479,0.433424,0.387984,0.302894,0.298962,0.360568,0.435063,0.496668,0.529656,0.543637,0.550409,0.553249,0.554888,0.554888,0.554342,0.547023,0.531403,0.519606,0.507264,0.509557
PAK_KAR,WT,Q3a,d3,0.307264,0.275805,0.260841,0.252867,0.247515,0.21977,0.246532,0.248061,0.217149,0.181431,0.147788,0.125942,0.0939377,0.0960131,0.113599,0.152048,0.24118,0.306281,0.376078,0.418787,0.422501,0.413981,0.414527,0.421955
PAK_KAR,WT,Q3b,d1,0.535836,0.543907,0.540262,0.533102,0.523338,0.481289,0.413333,0.338998,0.440151,0.469573,0.420363,0.316607,0.209335,0.142291,0.0894362,0.17718,0.317518,0.466969,0.530499,0.578797,0.610041,0.632432,0.649486,0.665499
PAK_KAR,WT,Q3b,d2,0.412031,0.447311,0.456164,0.441453,0.413984,0.356052,0.265835,0.121592,0.0529848,0.00781102,0.00494698,0.017705,0.0285102,0.0285102,0.017705,0.00585827,0.00195276,0.00195276,0.00585827,0.025516,0.0647013,0.12068,0.175618,0.230555
PAK_KAR,WT,Q3b,d3,0.61629,0.621757,0.646753,0.667322,0.668233,0.664588,0.590383,0.716531,0.760403,0.717442,0.65925,0.621757,0.570725,0.450826,0.352407,0.321163,0.343555,0.431168,0.493787,0.501858,0.513444,0.520605,0.516178,0.487538
PAK_KAR,WT,Q4,d1,0.655821,0.761233,0.846669,0.919553,0.989873,1,1,1,0.937099,0.537722,0.306518,0.173302,0.153326,0.130651,0.0828718,0.0402212,0.022675,0.0276689,0.102982,0.256309,0.407071,0.49993,0.640704,0.839111
PAK_KAR,WT,Q4,d2,1,1,0.933185,0.831147,0.760693,0.723576,0.690238,0.567685,0.356187,0.289376,0.222701,0.178161,0.157645,0.161425,0.183695,0.204075,0.243082,0.460114,0.825614,0.955455,0.920228,0.870154,0.866375,0.912805
PAK_KAR,WT,Q4,d3,0.236198,0.190983,0.226075,0.311512,0.371843,0.371843,0.341745,0.309082,0.130651,0.0300984,0.00755834,0.00256444,0,0,0,0.00256444,0.00256444,0.0049939,0.0426506,0.0979885,0.150762,0.213523,0.288972,0.404506
PAK_N,PV,Q1,d1,0,0,0,0,0,0,0,0.0565705,0.299717,0.497569,0.615433,0.680484,0.687037,0.640875,0.482535,0.291237,0.0838438,0,0,0,0,0,0,0
PAK_N,PV,Q1,d2,0,0,0,0,0,0,0,0.110635,0.31639,0.470971,0.564548,0.596255,0.597026,0.553176,0.471838,0.32622,0.133379,0.000770977,0,0,0,0,0,0
PAK_N,PV,Q1,d3,0,0,0,0,0,0,0,0.0273697,0.169615,0.303476,0.481572,0.596544,0.63143,0.613505,0.479741,0.290273,0.0367178,0,0,0,0,0,0,0
PAK_N,PV,Q2,d1,0,0,0,0,0,0,0,0.200121,0.464691,0.664812,0.784935,0.862676,0.864933,0.802615,0.657038,0.446886,0.213412,0.0278363,0,0,0,0,0,0
PAK_N,PV,Q2,d2,0,0,0,0,0,0,0.0505317,0.230465,0.429332,0.591334,0.697664,0.76086,0.766126,0.723996,0.633465,0.492528,0.3062,0.108336,0,0,0,0,0,0
PAK_N,PV,Q2,d3,0,0,0,0,0,0,0,0.0477732,0.171156,0.27573,0.253536,0.283504,0.412404,0.605879,0.599234,0.357985,0.0733525,0,0,0,0,0,0,0
PAK_N,PV,Q3a,d1,0,0,0,0,0,0.00656798,0.0651414,0.185626,0.312786,0.417551,0.490983,0.527268,0.531468,0.50175,0.433271,0.339166,0.221158,0.101534,0.022288,0,0,0,0,0
PAK_N,PV,Q3a,d2,0,0,0,0,0,0,0.0440377,0.112625,0.21136,0.316663,0.399139,0.4407,0.461912,0.470095,0.411306,0.315047,0.199946,0.0864604,0.0114132,0,0,0,0,0
PAK_N,PV,Q3a,d3,0,0,0,0,0,0.00409153,0.0635263,0.165061,0.277255,0.377066,0.447268,0.515748,0.518224,0.488507,0.415075,0.323446,0.210391,0.0981966,0.0214267,0,0,0,0,0
PAK_N,PV,Q3b,d1,0,0,0,0,0,0,0.0246144,0.0699295,0.121115,0.168387,0.190015,0.202888,0.213702,0.199902,0.168387,0.131002,0.0866137,0.0414016,0.00298668,0,0,0,0,0
PAK_N,PV,Q3b,d2,0,0,0,0,0,0,0.0294548,0.165812,0.315352,0.435437,0.51546,0.55717,0.554698,0.508147,0.439557,0.317,0.1895,0.0612784,0,0,0,0,0,0
PAK_N,PV,Q3b,d3,0,0,0,0,0,0,0.0679727,0.178274,0.287545,0.377145,0.466746,0.469733,0.444088,0.39383,0.333787,0.217616,0.126058,0.0492287,0.00298668,0,0,0,0,0
PAK_N,PV,Q4,d1,0,0,0,0,0,0,0,0.123178,0.455217,0.693412,0.835336,0.891687,0.90106,0.848238,0.706314,0.542003,0.285062,0,0,0,0,0,0,0
PAK_N,PV,Q4,d2,0,0,0,0,0,0,0,0.117333,0.339538,0.525683,0.644008,0.706865,0.715026,0.667717,0.541121,0.374495,0.169714,0.00926313,0,0,0,0,0,0
PAK_N,PV,Q4,d3,0,0,0,0,0,0,0,0.0410224,0.211177,0.417723,0.62063,0.686354,0.684038,0.614785,0.510354,0.305022,0.115017,0,0,0,0,0,0,0
PAK_N,WT,Q1,d1,0.213564,0.213564,0.213564,0.213564,0.213564,0.213564,0.21029,0.21029,0.21029,0.21029,0.21029,0.211314,0.211314,0.211314,0.206195,0.206195,0.206195,0.217622,0.217622,0.217622,0.217622,0.214625,0.214625,0.214625
PAK_N,WT,Q1,d2,0.213564,0.213564,0.213564,0.213564,0.213564,0.213564,0.21029,0.21029,0.21029,0.21029,0.21029,0.211314,0.211314,0.211314,0.206195,0.206195,0.206195,0.217622,0.217622,0.217622,0.217622,0.214625,0.214625,0.214625
PAK_N,WT,Q1,d3,0.213564,0.213564,0.213564,0.213564,0.213564,0.213564,0.21029,0.21029,0.21029,0.21029,0.21029,0.211314,0.211314,0.211314,0.206195,0.206195,0.206195,0.217622,0.217622,0.217622,0.217622,0.214625,0.214625,0.214625
PAK_N,WT,Q2,d1,0.21913,0.21913,0.21913,0.21913,0.21913,0.21913,0.21029,0.21029,0.21029,0.21029,0.21029,0.20465,0.20465,0.20465,0.206085,0.206085,0.206085,0.214912,0.214912,0.214912,0.214912,0.214625,0.214625,0.214625
PAK_N,WT,Q2,d2,0.21913,0.21913,0.21913,0.21913,0.21913,0.21913,0.21029,0.21029,0.21029,0.21029,0.21029,0.20465,0.20465,0.20465,0.206085,0.206085,0.206085,0.214912,0.214912,0.214912,0.214912,0.214625,0.214625,0.214625
PAK_N,WT,Q2,d3,0.21913,0.21913,0.21913,0.21913,0.21913,0.21913,0.21029,0.21029,0.21029,0.21029,0.21029,0.20465,0.20465,0.20465,0.206085,0.206085,0.206085,0.214912,0.214912,0.214912,0.214912,0.214625,0.214625,0.214625
PAK_N,WT,Q3a,d1,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q3a,d2,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q3a,d3,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q3b,d1,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q3b,d2,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q3b,d3,0.227154,0.227154,0.227154,0.227154,0.227154,0.227154,0.205515,0.205515,0.205515,0.205515,0.205515,0.211314,0.211314,0.211314,0.211924,0.211924,0.211924,0.21599,0.21599,0.21599,0.21599,0.214497,0.214497,0.214497
PAK_N,WT,Q4,d1,0.224169,0.224169,0.224169,0.224169,0.224169,0.224169,0.207081,0.207081,0.207081,0.207081,0.207081,0.203765,0.203765,0.203765,0.206195,0.206195,0.206195,0.219785,0.219785,0.219785,0.219785,0.213446,0.213446,0.213446
PAK_N,WT,Q4,d2,0.224169,0.224169,0.224169,0.224169,0.224169,0.224169,0.207081,0.207081,0.207081,0.207081,0.207081,0.203765,0.203765,0.203765,0.206195,0.206195,0.206195,0.219785,0.219785,0.219785,0.219785,0.213446,0.213446,0.213446
PAK_N,WT,Q4,d3,0.224169,0.224169,0.224169,0.224169,0.224169,0.224169,0.207081,0.207081,0.207081,0.207081,0.207081,0.203765,0.203765,0.203765,0.206195,0.206195,0.206195,0.219785,0.219785,0.219785,0.219785,0.213446,0.213446,0.213446
PAK_S,PV,Q1,d1,0,0,0,0,0,0,0,0.00826475,0.204028,0.430877,0.582726,0.682397,0.711755,0.693375,0.629354,0.50859,0.322942,0.0457645,0,0,0,0,0,0
PAK_S,PV,Q1,d2,0,0,0,0,0,0,0,0.113733,0.354151,0.512291,0.614799,0.671295,0.688194,0.665621,0.598639,0.487373,0.320351,0.10004,0,0,0,0,0,0
PAK_S,PV,Q1,d3,0,0,0,0,0,0,0,0.0054276,0.146422,0.274464,0.334784,0.379685,0.370433,0.273477,0.206742,0.124465,0.0503286,0,0,0,0,0,0,0
PAK_S,PV,Q2,d1,0,0,0,0,0,0,0,0.0912068,0.298226,0.464455,0.556427,0.605092,0.613623,0.559926,0.461064,0.297461,0.138888,0.0323708,0,0,0,0,0,0
PAK_S,PV,Q2,d2,0,0,0,0,0,0,0.00437443,0.141075,0.325676,0.472001,0.568675,0.638338,0.666225,0.645337,0.581689,0.460627,0.302163,0.1437,0.00962374,0,0,0,0,0
PAK_S,PV,Q2,d3,0,0,0,0,0,0,0,0.0673662,0.170384,0.238625,0.415899,0.543741,0.490045,0.48917,0.559052,0.49256,0.318677,0.0809269,0,0,0,0,0,0
PAK_S,PV,Q3a,d1,0,0,0,0,0,0,0.025018,0.10376,0.223667,0.337693,0.420122,0.468663,0.483415,0.467966,0.422315,0.345069,0.239814,0.121402,0.030201,0,0,0,0,0
PAK_S,PV,Q3a,d2,0,0,0,0,0,0,0.0177418,0.117315,0.254466,0.370286,0.45132,0.49398,0.506738,0.487502,0.419325,0.336198,0.227454,0.110139,0.0241209,0,0,0,0,0
PAK_S,PV,Q3a,d3,0,0,0,0,0,0,0.0272108,0.108843,0.225859,0.334802,0.415737,0.459095,0.474544,0.458397,0.407564,0.316363,0.214098,0.10964,0.030201,0,0,0,0,0
PAK_S,PV,Q3b,d1,0,0,0,0,0,0,0.00760968,0.0595346,0.125448,0.202664,0.262198,0.305283,0.306625,0.282565,0.225493,0.167189,0.10385,0.0506939,0.0063787,0,0,0,0,0
PAK_S,PV,Q3b,d2,0,0,0,0,0,0,0.000671443,0.0979187,0.252127,0.380372,0.474038,0.526635,0.545323,0.530216,0.479746,0.39257,0.268018,0.119629,0.00503582,0,0,0,0,0
PAK_S,PV,Q3b,d3,0,0,0,0,0,0,0.00884066,0.0709491,0.162153,0.276187,0.386415,0.45479,0.481424,0.458595,0.41428,0.330685,0.224262,0.1203,0.0304387,0,0,0,0,0
PAK_S,PV,Q4,d1,0,0,0,0,0,0,0,0.0408142,0.263154,0.452163,0.56965,0.632912,0.657886,0.641269,0.578784,0.474708,0.319809,0.0674406,0,0,0,0,0,0
PAK_S,PV,Q4,d2,0,0,0,0,0,0,0,0.0936783,0.286088,0.430201,0.522325,0.575772,0.592584,0.574995,0.520187,0.427286,0.291919,0.122151,0,0,0,0,0,0
PAK_S,PV,Q4,d3,0,0,0,0,0,0,0,0.0516008,0.26986,0.450511,0.567901,0.637868,0.659538,0.63952,0.562945,0.440502,0.272289,0.0541274,0,0,0,0,0,0
PAK_S,WT,Q1,d1,0.17305,0.17305,0.165244,0.149632,0.125227,0.10263,0.0834848,0.0747748,0.0582586,0.0591625,0.0747748,0.0791298,0.0765825,0.0861143,0.10526,0.154808,0.224407,0.342731,0.521041,0.518411,0.425312,0.290553,0.182664,0.123502
PAK_S,WT,Q1,d2,0.256699,0.328845,0.483817,0.572808,0.570753,0.526957,0.48316,0.476422,0.525642,0.541747,0.512166,0.441336,0.365903,0.338952,0.339609,0.351113,0.399593,0.479791,0.539118,0.557278,0.547171,0.514796,0.483817,0.45818
PAK_S,WT,Q1,d3,0.275763,0.264423,0.237472,0.20181,0.166148,0.16697,0.235746,0.30444,0.280118,0.151357,0.052178,0.0460974,0.0426463,0.0330324,0.0261301,0.0530819,0.0373874,0.00608059,0.0722275,0.285295,0.4627,0.554895,0.57667,0.557524
PAK_S,WT,Q2,d1,0.00932302,0.0162584,0.0255815,0.0378605,0.0487753,0.0587805,0.063442,0.0502533,0.0209199,0.0333127,0.063442,0.0618503,0.0549149,0.0526409,0.0688994,0.0874317,0.0990286,0.116083,0.219659,0.386792,0.52766,0.599516,0.598037,0.522999
PAK_S,WT,Q2,d2,0.0482068,0.0364962,0.0576435,0.0775402,0.0810648,0.0752663,0.0704911,0.0717418,0.00943671,0.00113695,0,0,0,0,0,0,0,0,0.137571,0.463195,0.5172,0.39259,0.250357,0.198626
PAK_S,WT,Q2,d3,0.729583,0.708663,0.653748,0.57564,0.500487,0.415443,0.343474,0.270026,0.246037,0.345065,0.473427,0.516745,0.588714,0.673076,0.710141,0.722534,0.717986,0.715598,0.718668,0.7264,0.721852,0.708663,0.689335,0.668415
PAK_S,WT,Q3a,d1,0.515519,0.527976,0.499634,0.421238,0.326271,0.264331,0.205019,0.10091,0.0514262,0.0276559,0.0185134,0.0138279,0.0190848,0.0362269,0.0633114,0.10091,0.141708,0.17862,0.190506,0.203076,0.166735,0.100224,0.046855,0.0178278
PAK_S,WT,Q3a,d2,0.6242,0.651513,0.659284,0.659284,0.657113,0.65997,0.659284,0.64317,0.662027,0.653684,0.639628,0.626943,0.6186,0.615743,0.620657,0.626257,0.627743,0.623514,0.601001,0.556203,0.501463,0.449579,0.422952,0.430609
PAK_S,WT,Q3a,d3,0.172678,0.14765,0.104795,0.0573688,0.0447979,0.0731395,0.0988526,0.0559974,0.00457122,0,0.000685683,0.0052569,0.0243417,0.0540547,0.0711967,0.0955385,0.134508,0.175306,0.208333,0.27953,0.312443,0.272902,0.206276,0.134508
PAK_S,WT,Q3b,d1,0.538322,0.539411,0.473936,0.375784,0.323017,0.272308,0.211069,0.14039,0.163627,0.188921,0.199571,0.178392,0.135065,0.101298,0.0887118,0.0791507,0.0822974,0.103477,0.236484,0.726275,0.969052,0.972199,0.914227,0.829751
PAK_S,WT,Q3b,d2,0.304621,0.348191,0.415965,0.4697,0.51327,0.535417,0.542074,0.491848,0.392486,0.322049,0.299901,0.28913,0.287799,0.286468,0.26432,0.234185,0.220751,0.226076,0.301233,0.394543,0.436055,0.462923,0.483134,0.499836
PAK_S,WT,Q3b,d3,0.463407,0.706184,0.791749,0.82019,0.814986,0.76113,0.614326,0.268193,0.142568,0.0739466,0.0791507,0.135065,0.158301,0.144626,0.128771,0.133007,0.13095,0.0865333,0.0337661,0.0169436,0.203686,0.49088,0.586974,0.698802
PAK_S,WT,Q4,d1,0.41438,0.397548,0.454233,0.561337,0.683538,0.75479,0.75479,0.75479,0.648968,0.610021,0.595001,0.599379,0.632136,0.672895,0.717126,0.753431,0.75479,0.741958,0.713578,0.687915,0.660517,0.641043,0.661347,0.70037
PAK_S,WT,Q4,d2,0.302595,0.325541,0.363054,0.394302,0.412342,0.41921,0.41921,0.417776,0.370904,0.36162,0.377244,0.401171,0.418229,0.434834,0.440646,0.438231,0.435287,0.434834,0.449477,0.468951,0.472423,0.469479,0.468498,0.467064
PAK_S,WT,Q4,d3,0.699464,0.705653,0.656063,0.530315,0.405473,0.292179,0.180621,0.0858951,0.0336636,0.00709502,0,0,0.000905748,0.0814418,0.305463,0.444496,0.528579,0.566621,0.558695,0.442684,0.285084,0.176168,0.129296,0.121295
TAJ_N,PV,Q1,d1,0,0,0,0,0,0,0,0,0.0517514,0.150625,0.20279,0.216926,0.200971,0.153601,0.0988734,0.0471219,0.00868035,0,0,0,0,0,0,0
TAJ_N,PV,Q1,d2,0,0,0,0,0,0,0,0.0375322,0.188157,0.290502,0.360441,0.389541,0.39136,0.369783,0.314394,0.233212,0.117805,0.00843234,0,0,0,0,0,0
TAJ_N,PV,Q1,d3,0,0,0,0,0,0,0,0,0.0220729,0.0586957,0.0927558,0.114085,0.120616,0.107223,0.0749817,0.0376975,0.0057869,0,0,0,0,0,0,0
TAJ_N,PV,Q2,d1,0,0,0,0,0,0,0,0.0645265,0.216388,0.329251,0.485603,0.516566,0.541148,0.519285,0.408313,0.261888,0.121844,0.0154816,0,0,0,0,0,0
TAJ_N,PV,Q2,d2,0,0,0,0,0,0,0.0365177,0.24617,0.474612,0.658265,0.784481,0.85539,0.873117,0.83979,0.753164,0.60922,0.412095,0.184598,0.00933625,0,0,0,0,0
TAJ_N,PV,Q2,d3,0,0,0,0,0,0,0,0.0218634,0.0681901,0.105535,0.152807,0.220997,0.233761,0.166398,0.134607,0.103644,0.0363996,0,0,0,0,0,0,0
TAJ_N,PV,Q3a,d1,0,0,0,0,0,0.0165285,0.0857155,0.251416,0.418029,0.556403,0.65192,0.707485,0.719113,0.678249,0.608065,0.48921,0.344939,0.191033,0.0672767,0.00191033,0,0,0,0
TAJ_N,PV,Q3a,d2,0,0,0,0,0,0.000996692,0.070516,0.251748,0.441701,0.59353,0.712054,0.775759,0.78747,0.746356,0.657235,0.524011,0.361384,0.178242,0.0431069,0,0,0,0,0
TAJ_N,PV,Q3a,d3,0,0,0,0,0,0.0156148,0.09643,0.249422,0.417033,0.556403,0.652916,0.7182,0.726921,0.693781,0.62069,0.48622,0.315702,0.1608,0.0603829,0.000996692,0,0,0,0
TAJ_N,PV,Q3b,d1,0,0,0,0,0,0.00215856,0.0599491,0.246174,0.445547,0.609008,0.722333,0.778946,0.795331,0.755006,0.674354,0.546901,0.380201,0.200452,0.0512168,0,0,0,0,0
TAJ_N,PV,Q3b,d2,0,0,0,0,0,0,0.0192308,0.189365,0.374314,0.522666,0.624707,0.680633,0.694566,0.666603,0.598608,0.481653,0.320252,0.130887,0.000883047,0,0,0,0,0
TAJ_N,PV,Q3b,d3,0,0,0,0,0,0.00323784,0.0544546,0.253827,0.456437,0.616661,0.72665,0.788758,0.803966,0.774629,0.697215,0.575256,0.408557,0.213501,0.0468015,0,0,0,0,0
TAJ_N,PV,Q4,d1,0,0,0,0,0,0,0,0.00508294,0.163925,0.277945,0.342521,0.494085,0.509334,0.309829,0.144402,0.0623816,0.0413567,0,0,0,0,0,0,0
