month,daytype,hourlabel,AT
m7,d30,t22,AT5062
m7,d30,t23,AT5063
m7,d30,t24,AT5064
m7,d31,t1,AT5065
m7,d31,t2,AT5066
m7,d31,t3,AT5067
m7,d31,t4,AT5068
m7,d31,t5,AT5069
m7,d31,t6,AT5070
m7,d31,t7,AT5071
m7,d31,t8,AT5072
m7,d31,t9,AT5073
m7,d31,t10,AT5074
m7,d31,t11,AT5075
m7,d31,t12,AT5076
m7,d31,t13,AT5077
m7,d31,t14,AT5078
m7,d31,t15,AT5079
m7,d31,t16,AT5080
m7,d31,t17,AT5081
m7,d31,t18,AT5082
m7,d31,t19,AT5083
m7,d31,t20,AT5084
m7,d31,t21,AT5085
m7,d31,t22,AT5086
m7,d31,t23,AT5087
m7,d31,t24,AT5088
m8,d1,t1,AT5089
m8,d1,t2,AT5090
m8,d1,t3,AT5091
m8,d1,t4,AT5092
m8,d1,t5,AT5093
m8,d1,t6,AT5094
m8,d1,t7,AT5095
m8,d1,t8,AT5096
m8,d1,t9,AT5097
m8,d1,t10,AT5098
m8,d1,t11,AT5099
m8,d1,t12,AT5100
m8,d1,t13,AT5101
m8,d1,t14,AT5102
m8,d1,t15,AT5103
m8,d1,t16,AT5104
m8,d1,t17,AT5105
m8,d1,t18,AT5106
m8,d1,t19,AT5107
m8,d1,t20,AT5108
m8,d1,t21,AT5109
m8,d1,t22,AT5110
m8,d1,t23,AT5111
m8,d1,t24,AT5112
m8,d2,t1,AT5113
m8,d2,t2,AT5114
m8,d2,t3,AT5115
m8,d2,t4,AT5116
m8,d2,t5,AT5117
m8,d2,t6,AT5118
m8,d2,t7,AT5119
m8,d2,t8,AT5120
m8,d2,t9,AT5121
m8,d2,t10,AT5122
m8,d2,t11,AT5123
m8,d2,t12,AT5124
m8,d2,t13,AT5125
m8,d2,t14,AT5126
m8,d2,t15,AT5127
m8,d2,t16,AT5128
m8,d2,t17,AT5129
m8,d2,t18,AT5130
m8,d2,t19,AT5131
m8,d2,t20,AT5132
m8,d2,t21,AT5133
m8,d2,t22,AT5134
m8,d2,t23,AT5135
m8,d2,t24,AT5136
m8,d3,t1,AT5137
m8,d3,t2,AT5138
m8,d3,t3,AT5139
m8,d3,t4,AT5140
m8,d3,t5,AT5141
m8,d3,t6,AT5142
m8,d3,t7,AT5143
m8,d3,t8,AT5144
m8,d3,t9,AT5145
m8,d3,t10,AT5146
m8,d3,t11,AT5147
m8,d3,t12,AT5148
m8,d3,t13,AT5149
m8,d3,t14,AT5150
m8,d3,t15,AT5151
m8,d3,t16,AT5152
m8,d3,t17,AT5153
m8,d3,t18,AT5154
m8,d3,t19,AT5155
m8,d3,t20,AT5156
m8,d3,t21,AT5157
m8,d3,t22,AT5158
m8,d3,t23,AT5159
m8,d3,t24,AT5160
m8,d4,t1,AT5161
m8,d4,t2,AT5162
m8,d4,t3,AT5163
m8,d4,t4,AT5164
m8,d4,t5,AT5165
m8,d4,t6,AT5166
m8,d4,t7,AT5167
m8,d4,t8,AT5168
m8,d4,t9,AT5169
m8,d4,t10,AT5170
m8,d4,t11,AT5171
m8,d4,t12,AT5172
m8,d4,t13,AT5173
m8,d4,t14,AT5174
m8,d4,t15,AT5175
m8,d4,t16,AT5176
m8,d4,t17,AT5177
m8,d4,t18,AT5178
m8,d4,t19,AT5179
m8,d4,t20,AT5180
m8,d4,t21,AT5181
m8,d4,t22,AT5182
m8,d4,t23,AT5183
m8,d4,t24,AT5184
m8,d5,t1,AT5185
m8,d5,t2,AT5186
m8,d5,t3,AT5187
m8,d5,t4,AT5188
m8,d5,t5,AT5189
m8,d5,t6,AT5190
m8,d5,t7,AT5191
m8,d5,t8,AT5192
m8,d5,t9,AT5193
m8,d5,t10,AT5194
m8,d5,t11,AT5195
m8,d5,t12,AT5196
m8,d5,t13,AT5197
m8,d5,t14,AT5198
m8,d5,t15,AT5199
m8,d5,t16,AT5200
m8,d5,t17,AT5201
m8,d5,t18,AT5202
m8,d5,t19,AT5203
m8,d5,t20,AT5204
m8,d5,t21,AT5205
m8,d5,t22,AT5206
m8,d5,t23,AT5207
m8,d5,t24,AT5208
m8,d6,t1,AT5209
m8,d6,t2,AT5210
m8,d6,t3,AT5211
m8,d6,t4,AT5212
m8,d6,t5,AT5213
m8,d6,t6,AT5214
m8,d6,t7,AT5215
m8,d6,t8,AT5216
m8,d6,t9,AT5217
m8,d6,t10,AT5218
m8,d6,t11,AT5219
m8,d6,t12,AT5220
m8,d6,t13,AT5221
m8,d6,t14,AT5222
m8,d6,t15,AT5223
m8,d6,t16,AT5224
m8,d6,t17,AT5225
m8,d6,t18,AT5226
m8,d6,t19,AT5227
m8,d6,t20,AT5228
m8,d6,t21,AT5229
m8,d6,t22,AT5230
m8,d6,t23,AT5231
m8,d6,t24,AT5232
m8,d7,t1,AT5233
m8,d7,t2,AT5234
m8,d7,t3,AT5235
m8,d7,t4,AT5236
m8,d7,t5,AT5237
m8,d7,t6,AT5238
m8,d7,t7,AT5239
m8,d7,t8,AT5240
m8,d7,t9,AT5241
m8,d7,t10,AT5242
m8,d7,t11,AT5243
m8,d7,t12,AT5244
m8,d7,t13,AT5245
m8,d7,t14,AT5246
m8,d7,t15,AT5247
m8,d7,t16,AT5248
m8,d7,t17,AT5249
m8,d7,t18,AT5250
m8,d7,t19,AT5251
m8,d7,t20,AT5252
m8,d7,t21,AT5253
m8,d7,t22,AT5254
m8,d7,t23,AT5255
m8,d7,t24,AT5256
m8,d8,t1,AT5257
m8,d8,t2,AT5258
m8,d8,t3,AT5259
m8,d8,t4,AT5260
m8,d8,t5,AT5261
m8,d8,t6,AT5262
m8,d8,t7,AT5263
m8,d8,t8,AT5264
m8,d8,t9,AT5265
m8,d8,t10,AT5266
m8,d8,t11,AT5267
m8,d8,t12,AT5268
m8,d8,t13,AT5269
m8,d8,t14,AT5270
m8,d8,t15,AT5271
m8,d8,t16,AT5272
m8,d8,t17,AT5273
m8,d8,t18,AT5274
m8,d8,t19,AT5275
m8,d8,t20,AT5276
m8,d8,t21,AT5277
m8,d8,t22,AT5278
m8,d8,t23,AT5279
m8,d8,t24,AT5280
m8,d9,t1,AT5281
m8,d9,t2,AT5282
m8,d9,t3,AT5283
m8,d9,t4,AT5284
m8,d9,t5,AT5285
m8,d9,t6,AT5286
m8,d9,t7,AT5287
m8,d9,t8,AT5288
m8,d9,t9,AT5289
m8,d9,t10,AT5290
m8,d9,t11,AT5291
m8,d9,t12,AT5292
m8,d9,t13,AT5293
m8,d9,t14,AT5294
m8,d9,t15,AT5295
m8,d9,t16,AT5296
m8,d9,t17,AT5297
m8,d9,t18,AT5298
m8,d9,t19,AT5299
m8,d9,t20,AT5300
m8,d9,t21,AT5301
m8,d9,t22,AT5302
m8,d9,t23,AT5303
m8,d9,t24,AT5304
m8,d10,t1,AT5305
m8,d10,t2,AT5306
m8,d10,t3,AT5307
m8,d10,t4,AT5308
m8,d10,t5,AT5309
m8,d10,t6,AT5310
m8,d10,t7,AT5311
m8,d10,t8,AT5312
m8,d10,t9,AT5313
m8,d10,t10,AT5314
m8,d10,t11,AT5315
m8,d10,t12,AT5316
m8,d10,t13,AT5317
m8,d10,t14,AT5318
m8,d10,t15,AT5319
m8,d10,t16,AT5320
m8,d10,t17,AT5321
m8,d10,t18,AT5322
m8,d10,t19,AT5323
m8,d10,t20,AT5324
m8,d10,t21,AT5325
m8,d10,t22,AT5326
m8,d10,t23,AT5327
m8,d10,t24,AT5328
m8,d11,t1,AT5329
m8,d11,t2,AT5330
m8,d11,t3,AT5331
m8,d11,t4,AT5332
m8,d11,t5,AT5333
m8,d11,t6,AT5334
m8,d11,t7,AT5335
m8,d11,t8,AT5336
m8,d11,t9,AT5337
m8,d11,t10,AT5338
m8,d11,t11,AT5339
m8,d11,t12,AT5340
m8,d11,t13,AT5341
m8,d11,t14,AT5342
m8,d11,t15,AT5343
m8,d11,t16,AT5344
m8,d11,t17,AT5345
m8,d11,t18,AT5346
m8,d11,t19,AT5347
m8,d11,t20,AT5348
m8,d11,t21,AT5349
m8,d11,t22,AT5350
m8,d11,t23,AT5351
m8,d11,t24,AT5352
m8,d12,t1,AT5353
m8,d12,t2,AT5354
m8,d12,t3,AT5355
m8,d12,t4,AT5356
m8,d12,t5,AT5357
m8,d12,t6,AT5358
m8,d12,t7,AT5359
m8,d12,t8,AT5360
m8,d12,t9,AT5361
m8,d12,t10,AT5362
m8,d12,t11,AT5363
m8,d12,t12,AT5364
m8,d12,t13,AT5365
m8,d12,t14,AT5366
m8,d12,t15,AT5367
m8,d12,t16,AT5368
m8,d12,t17,AT5369
m8,d12,t18,AT5370
m8,d12,t19,AT5371
m8,d12,t20,AT5372
m8,d12,t21,AT5373
m8,d12,t22,AT5374
m8,d12,t23,AT5375
m8,d12,t24,AT5376
m8,d13,t1,AT5377
m8,d13,t2,AT5378
m8,d13,t3,AT5379
m8,d13,t4,AT5380
m8,d13,t5,AT5381
m8,d13,t6,AT5382
m8,d13,t7,AT5383
m8,d13,t8,AT5384
m8,d13,t9,AT5385
m8,d13,t10,AT5386
m8,d13,t11,AT5387
m8,d13,t12,AT5388
m8,d13,t13,AT5389
m8,d13,t14,AT5390
m8,d13,t15,AT5391
m8,d13,t16,AT5392
m8,d13,t17,AT5393
m8,d13,t18,AT5394
m8,d13,t19,AT5395
m8,d13,t20,AT5396
m8,d13,t21,AT5397
m8,d13,t22,AT5398
m8,d13,t23,AT5399
m8,d13,t24,AT5400
m8,d14,t1,AT5401
m8,d14,t2,AT5402
m8,d14,t3,AT5403
m8,d14,t4,AT5404
m8,d14,t5,AT5405
m8,d14,t6,AT5406
m8,d14,t7,AT5407
m8,d14,t8,AT5408
m8,d14,t9,AT5409
m8,d14,t10,AT5410
m8,d14,t11,AT5411
m8,d14,t12,AT5412
m8,d14,t13,AT5413
m8,d14,t14,AT5414
m8,d14,t15,AT5415
m8,d14,t16,AT5416
m8,d14,t17,AT5417
m8,d14,t18,AT5418
m8,d14,t19,AT5419
m8,d14,t20,AT5420
m8,d14,t21,AT5421
m8,d14,t22,AT5422
m8,d14,t23,AT5423
m8,d14,t24,AT5424
m8,d15,t1,AT5425
m8,d15,t2,AT5426
m8,d15,t3,AT5427
m8,d15,t4,AT5428
m8,d15,t5,AT5429
m8,d15,t6,AT5430
m8,d15,t7,AT5431
m8,d15,t8,AT5432
m8,d15,t9,AT5433
m8,d15,t10,AT5434
m8,d15,t11,AT5435
m8,d15,t12,AT5436
m8,d15,t13,AT5437
m8,d15,t14,AT5438
m8,d15,t15,AT5439
m8,d15,t16,AT5440
m8,d15,t17,AT5441
m8,d15,t18,AT5442
m8,d15,t19,AT5443
m8,d15,t20,AT5444
m8,d15,t21,AT5445
m8,d15,t22,AT5446
m8,d15,t23,AT5447
m8,d15,t24,AT5448
m8,d16,t1,AT5449
m8,d16,t2,AT5450
m8,d16,t3,AT5451
m8,d16,t4,AT5452
m8,d16,t5,AT5453
m8,d16,t6,AT5454
m8,d16,t7,AT5455
m8,d16,t8,AT5456
m8,d16,t9,AT5457
m8,d16,t10,AT5458
m8,d16,t11,AT5459
m8,d16,t12,AT5460
m8,d16,t13,AT5461
m8,d16,t14,AT5462
m8,d16,t15,AT5463
m8,d16,t16,AT5464
m8,d16,t17,AT5465
m8,d16,t18,AT5466
m8,d16,t19,AT5467
m8,d16,t20,AT5468
m8,d16,t21,AT5469
m8,d16,t22,AT5470
m8,d16,t23,AT5471
m8,d16,t24,AT5472
m8,d17,t1,AT5473
m8,d17,t2,AT5474
m8,d17,t3,AT5475
m8,d17,t4,AT5476
m8,d17,t5,AT5477
m8,d17,t6,AT5478
m8,d17,t7,AT5479
m8,d17,t8,AT5480
m8,d17,t9,AT5481
m8,d17,t10,AT5482
m8,d17,t11,AT5483
m8,d17,t12,AT5484
m8,d17,t13,AT5485
m8,d17,t14,AT5486
m8,d17,t15,AT5487
m8,d17,t16,AT5488
m8,d17,t17,AT5489
m8,d17,t18,AT5490
m8,d17,t19,AT5491
m8,d17,t20,AT5492
m8,d17,t21,AT5493
m8,d17,t22,AT5494
m8,d17,t23,AT5495
m8,d17,t24,AT5496
m8,d18,t1,AT5497
m8,d18,t2,AT5498
m8,d18,t3,AT5499
m8,d18,t4,AT5500
m8,d18,t5,AT5501
m8,d18,t6,AT5502
m8,d18,t7,AT5503
m8,d18,t8,AT5504
m8,d18,t9,AT5505
m8,d18,t10,AT5506
m8,d18,t11,AT5507
m8,d18,t12,AT5508
m8,d18,t13,AT5509
m8,d18,t14,AT5510
m8,d18,t15,AT5511
m8,d18,t16,AT5512
m8,d18,t17,AT5513
m8,d18,t18,AT5514
m8,d18,t19,AT5515
m8,d18,t20,AT5516
m8,d18,t21,AT5517
m8,d18,t22,AT5518
m8,d18,t23,AT5519
m8,d18,t24,AT5520
m8,d19,t1,AT5521
m8,d19,t2,AT5522
m8,d19,t3,AT5523
m8,d19,t4,AT5524
m8,d19,t5,AT5525
m8,d19,t6,AT5526
m8,d19,t7,AT5527
m8,d19,t8,AT5528
m8,d19,t9,AT5529
m8,d19,t10,AT5530
m8,d19,t11,AT5531
m8,d19,t12,AT5532
m8,d19,t13,AT5533
m8,d19,t14,AT5534
m8,d19,t15,AT5535
m8,d19,t16,AT5536
m8,d19,t17,AT5537
m8,d19,t18,AT5538
m8,d19,t19,AT5539
m8,d19,t20,AT5540
m8,d19,t21,AT5541
m8,d19,t22,AT5542
m8,d19,t23,AT5543
m8,d19,t24,AT5544
m8,d20,t1,AT5545
m8,d20,t2,AT5546
m8,d20,t3,AT5547
m8,d20,t4,AT5548
m8,d20,t5,AT5549
m8,d20,t6,AT5550
m8,d20,t7,AT5551
m8,d20,t8,AT5552
m8,d20,t9,AT5553
m8,d20,t10,AT5554
m8,d20,t11,AT5555
m8,d20,t12,AT5556
m8,d20,t13,AT5557
m8,d20,t14,AT5558
m8,d20,t15,AT5559
m8,d20,t16,AT5560
m8,d20,t17,AT5561
m8,d20,t18,AT5562
m8,d20,t19,AT5563
m8,d20,t20,AT5564
m8,d20,t21,AT5565
m8,d20,t22,AT5566
m8,d20,t23,AT5567
m8,d20,t24,AT5568
m8,d21,t1,AT5569
m8,d21,t2,AT5570
m8,d21,t3,AT5571
m8,d21,t4,AT5572
m8,d21,t5,AT5573
m8,d21,t6,AT5574
m8,d21,t7,AT5575
m8,d21,t8,AT5576
m8,d21,t9,AT5577
m8,d21,t10,AT5578
m8,d21,t11,AT5579
m8,d21,t12,AT5580
m8,d21,t13,AT5581
m8,d21,t14,AT5582
m8,d21,t15,AT5583
m8,d21,t16,AT5584
m8,d21,t17,AT5585
m8,d21,t18,AT5586
m8,d21,t19,AT5587
m8,d21,t20,AT5588
m8,d21,t21,AT5589
m8,d21,t22,AT5590
m8,d21,t23,AT5591
m8,d21,t24,AT5592
m8,d22,t1,AT5593
m8,d22,t2,AT5594
m8,d22,t3,AT5595
m8,d22,t4,AT5596
m8,d22,t5,AT5597
m8,d22,t6,AT5598
m8,d22,t7,AT5599
m8,d22,t8,AT5600
m8,d22,t9,AT5601
m8,d22,t10,AT5602
m8,d22,t11,AT5603
m8,d22,t12,AT5604
m8,d22,t13,AT5605
m8,d22,t14,AT5606
m8,d22,t15,AT5607
m8,d22,t16,AT5608
m8,d22,t17,AT5609
m8,d22,t18,AT5610
m8,d22,t19,AT5611
m8,d22,t20,AT5612
m8,d22,t21,AT5613
m8,d22,t22,AT5614
m8,d22,t23,AT5615
m8,d22,t24,AT5616
m8,d23,t1,AT5617
m8,d23,t2,AT5618
m8,d23,t3,AT5619
m8,d23,t4,AT5620
m8,d23,t5,AT5621
m8,d23,t6,AT5622
m8,d23,t7,AT5623
m8,d23,t8,AT5624
m8,d23,t9,AT5625
m8,d23,t10,AT5626
m8,d23,t11,AT5627
m8,d23,t12,AT5628
m8,d23,t13,AT5629
m8,d23,t14,AT5630
m8,d23,t15,AT5631
m8,d23,t16,AT5632
m8,d23,t17,AT5633
m8,d23,t18,AT5634
m8,d23,t19,AT5635
m8,d23,t20,AT5636
m8,d23,t21,AT5637
m8,d23,t22,AT5638
m8,d23,t23,AT5639
m8,d23,t24,AT5640
m8,d24,t1,AT5641
m8,d24,t2,AT5642
m8,d24,t3,AT5643
m8,d24,t4,AT5644
m8,d24,t5,AT5645
m8,d24,t6,AT5646
m8,d24,t7,AT5647
m8,d24,t8,AT5648
m8,d24,t9,AT5649
m8,d24,t10,AT5650
m8,d24,t11,AT5651
m8,d24,t12,AT5652
m8,d24,t13,AT5653
m8,d24,t14,AT5654
m8,d24,t15,AT5655
m8,d24,t16,AT5656
m8,d24,t17,AT5657
m8,d24,t18,AT5658
m8,d24,t19,AT5659
m8,d24,t20,AT5660
m8,d24,t21,AT5661
m8,d24,t22,AT5662
m8,d24,t23,AT5663
m8,d24,t24,AT5664
m8,d25,t1,AT5665
m8,d25,t2,AT5666
m8,d25,t3,AT5667
m8,d25,t4,AT5668
m8,d25,t5,AT5669
m8,d25,t6,AT5670
m8,d25,t7,AT5671
m8,d25,t8,AT5672
m8,d25,t9,AT5673
m8,d25,t10,AT5674
m8,d25,t11,AT5675
m8,d25,t12,AT5676
m8,d25,t13,AT5677
m8,d25,t14,AT5678
m8,d25,t15,AT5679
m8,d25,t16,AT5680
m8,d25,t17,AT5681
m8,d25,t18,AT5682
m8,d25,t19,AT5683
m8,d25,t20,AT5684
m8,d25,t21,AT5685
m8,d25,t22,AT5686
m8,d25,t23,AT5687
m8,d25,t24,AT5688
m8,d26,t1,AT5689
m8,d26,t2,AT5690
m8,d26,t3,AT5691
m8,d26,t4,AT5692
m8,d26,t5,AT5693
m8,d26,t6,AT5694
m8,d26,t7,AT5695
m8,d26,t8,AT5696
m8,d26,t9,AT5697
m8,d26,t10,AT5698
m8,d26,t11,AT5699
m8,d26,t12,AT5700
m8,d26,t13,AT5701
m8,d26,t14,AT5702
m8,d26,t15,AT5703
m8,d26,t16,AT5704
m8,d26,t17,AT5705
m8,d26,t18,AT5706
m8,d26,t19,AT5707
m8,d26,t20,AT5708
m8,d26,t21,AT5709
m8,d26,t22,AT5710
m8,d26,t23,AT5711
m8,d26,t24,AT5712
m8,d27,t1,AT5713
m8,d27,t2,AT5714
m8,d27,t3,AT5715
m8,d27,t4,AT5716
m8,d27,t5,AT5717
m8,d27,t6,AT5718
m8,d27,t7,AT5719
m8,d27,t8,AT5720
m8,d27,t9,AT5721
m8,d27,t10,AT5722
m8,d27,t11,AT5723
m8,d27,t12,AT5724
m8,d27,t13,AT5725
m8,d27,t14,AT5726
m8,d27,t15,AT5727
m8,d27,t16,AT5728
m8,d27,t17,AT5729
m8,d27,t18,AT5730
m8,d27,t19,AT5731
m8,d27,t20,AT5732
m8,d27,t21,AT5733
m8,d27,t22,AT5734
m8,d27,t23,AT5735
m8,d27,t24,AT5736
m8,d28,t1,AT5737
m8,d28,t2,AT5738
m8,d28,t3,AT5739
m8,d28,t4,AT5740
m8,d28,t5,AT5741
m8,d28,t6,AT5742
m8,d28,t7,AT5743
m8,d28,t8,AT5744
m8,d28,t9,AT5745
m8,d28,t10,AT5746
m8,d28,t11,AT5747
m8,d28,t12,AT5748
m8,d28,t13,AT5749
m8,d28,t14,AT5750
m8,d28,t15,AT5751
m8,d28,t16,AT5752
m8,d28,t17,AT5753
m8,d28,t18,AT5754
m8,d28,t19,AT5755
m8,d28,t20,AT5756
m8,d28,t21,AT5757
m8,d28,t22,AT5758
m8,d28,t23,AT5759
m8,d28,t24,AT5760
m8,d29,t1,AT5761
m8,d29,t2,AT5762
m8,d29,t3,AT5763
m8,d29,t4,AT5764
m8,d29,t5,AT5765
m8,d29,t6,AT5766
m8,d29,t7,AT5767
m8,d29,t8,AT5768
m8,d29,t9,AT5769
m8,d29,t10,AT5770
m8,d29,t11,AT5771
m8,d29,t12,AT5772
m8,d29,t13,AT5773
m8,d29,t14,AT5774
m8,d29,t15,AT5775
m8,d29,t16,AT5776
m8,d29,t17,AT5777
m8,d29,t18,AT5778
m8,d29,t19,AT5779
m8,d29,t20,AT5780
m8,d29,t21,AT5781
m8,d29,t22,AT5782
m8,d29,t23,AT5783
m8,d29,t24,AT5784
m8,d30,t1,AT5785
m8,d30,t2,AT5786
m8,d30,t3,AT5787
m8,d30,t4,AT5788
m8,d30,t5,AT5789
m8,d30,t6,AT5790
m8,d30,t7,AT5791
m8,d30,t8,AT5792
m8,d30,t9,AT5793
m8,d30,t10,AT5794
m8,d30,t11,AT5795
m8,d30,t12,AT5796
m8,d30,t13,AT5797
m8,d30,t14,AT5798
m8,d30,t15,AT5799
m8,d30,t16,AT5800
m8,d30,t17,AT5801
m8,d30,t18,AT5802
m8,d30,t19,AT5803
m8,d30,t20,AT5804
m8,d30,t21,AT5805
m8,d30,t22,AT5806
m8,d30,t23,AT5807
m8,d30,t24,AT5808
m8,d31,t1,AT5809
m8,d31,t2,AT5810
m8,d31,t3,AT5811
m8,d31,t4,AT5812
m8,d31,t5,AT5813
m8,d31,t6,AT5814
m8,d31,t7,AT5815
m8,d31,t8,AT5816
m8,d31,t9,AT5817
m8,d31,t10,AT5818
m8,d31,t11,AT5819
m8,d31,t12,AT5820
m8,d31,t13,AT5821
m8,d31,t14,AT5822
m8,d31,t15,AT5823
m8,d31,t16,AT5824
m8,d31,t17,AT5825
m8,d31,t18,AT5826
m8,d31,t19,AT5827
m8,d31,t20,AT5828
m8,d31,t21,AT5829
m8,d31,t22,AT5830
m8,d31,t23,AT5831
m8,d31,t24,AT5832
m9,d1,t1,AT5833
m9,d1,t2,AT5834
m9,d1,t3,AT5835
m9,d1,t4,AT5836
m9,d1,t5,AT5837
m9,d1,t6,AT5838
m9,d1,t7,AT5839
m9,d1,t8,AT5840
m9,d1,t9,AT5841
m9,d1,t10,AT5842
m9,d1,t11,AT5843
m9,d1,t12,AT5844
m9,d1,t13,AT5845
m9,d1,t14,AT5846
m9,d1,t15,AT5847
m9,d1,t16,AT5848
m9,d1,t17,AT5849
m9,d1,t18,AT5850
m9,d1,t19,AT5851
m9,d1,t20,AT5852
m9,d1,t21,AT5853
m9,d1,t22,AT5854
m9,d1,t23,AT5855
m9,d1,t24,AT5856
m9,d2,t1,AT5857
m9,d2,t2,AT5858
m9,d2,t3,AT5859
m9,d2,t4,AT5860
m9,d2,t5,AT5861
m9,d2,t6,AT5862
m9,d2,t7,AT5863
m9,d2,t8,AT5864
m9,d2,t9,AT5865
m9,d2,t10,AT5866
m9,d2,t11,AT5867
m9,d2,t12,AT5868
m9,d2,t13,AT5869
m9,d2,t14,AT5870
m9,d2,t15,AT5871
m9,d2,t16,AT5872
m9,d2,t17,AT5873
m9,d2,t18,AT5874
m9,d2,t19,AT5875
m9,d2,t20,AT5876
m9,d2,t21,AT5877
m9,d2,t22,AT5878
m9,d2,t23,AT5879
m9,d2,t24,AT5880
m9,d3,t1,AT5881
m9,d3,t2,AT5882
m9,d3,t3,AT5883
m9,d3,t4,AT5884
m9,d3,t5,AT5885
m9,d3,t6,AT5886
m9,d3,t7,AT5887
m9,d3,t8,AT5888
m9,d3,t9,AT5889
m9,d3,t10,AT5890
m9,d3,t11,AT5891
m9,d3,t12,AT5892
m9,d3,t13,AT5893
m9,d3,t14,AT5894
m9,d3,t15,AT5895
m9,d3,t16,AT5896
m9,d3,t17,AT5897
m9,d3,t18,AT5898
m9,d3,t19,AT5899
m9,d3,t20,AT5900
m9,d3,t21,AT5901
m9,d3,t22,AT5902
m9,d3,t23,AT5903
m9,d3,t24,AT5904
m9,d4,t1,AT5905
m9,d4,t2,AT5906
m9,d4,t3,AT5907
m9,d4,t4,AT5908
m9,d4,t5,AT5909
m9,d4,t6,AT5910
m9,d4,t7,AT5911
m9,d4,t8,AT5912
m9,d4,t9,AT5913
m9,d4,t10,AT5914
m9,d4,t11,AT5915
m9,d4,t12,AT5916
m9,d4,t13,AT5917
m9,d4,t14,AT5918
m9,d4,t15,AT5919
m9,d4,t16,AT5920
m9,d4,t17,AT5921
m9,d4,t18,AT5922
m9,d4,t19,AT5923
m9,d4,t20,AT5924
m9,d4,t21,AT5925
m9,d4,t22,AT5926
m9,d4,t23,AT5927
m9,d4,t24,AT5928
m9,d5,t1,AT5929
m9,d5,t2,AT5930
m9,d5,t3,AT5931
m9,d5,t4,AT5932
m9,d5,t5,AT5933
m9,d5,t6,AT5934
m9,d5,t7,AT5935
m9,d5,t8,AT5936
m9,d5,t9,AT5937
m9,d5,t10,AT5938
m9,d5,t11,AT5939
m9,d5,t12,AT5940
m9,d5,t13,AT5941
m9,d5,t14,AT5942
m9,d5,t15,AT5943
m9,d5,t16,AT5944
m9,d5,t17,AT5945
m9,d5,t18,AT5946
m9,d5,t19,AT5947
m9,d5,t20,AT5948
m9,d5,t21,AT5949
m9,d5,t22,AT5950
m9,d5,t23,AT5951
m9,d5,t24,AT5952
m9,d6,t1,AT5953
m9,d6,t2,AT5954
m9,d6,t3,AT5955
m9,d6,t4,AT5956
m9,d6,t5,AT5957
m9,d6,t6,AT5958
m9,d6,t7,AT5959
m9,d6,t8,AT5960
m9,d6,t9,AT5961
m9,d6,t10,AT5962
m9,d6,t11,AT5963
m9,d6,t12,AT5964
m9,d6,t13,AT5965
m9,d6,t14,AT5966
m9,d6,t15,AT5967
m9,d6,t16,AT5968
m9,d6,t17,AT5969
m9,d6,t18,AT5970
m9,d6,t19,AT5971
m9,d6,t20,AT5972
m9,d6,t21,AT5973
m9,d6,t22,AT5974
m9,d6,t23,AT5975
m9,d6,t24,AT5976
m9,d7,t1,AT5977
m9,d7,t2,AT5978
m9,d7,t3,AT5979
m9,d7,t4,AT5980
m9,d7,t5,AT5981
m9,d7,t6,AT5982
m9,d7,t7,AT5983
m9,d7,t8,AT5984
m9,d7,t9,AT5985
m9,d7,t10,AT5986
m9,d7,t11,AT5987
m9,d7,t12,AT5988
m9,d7,t13,AT5989
m9,d7,t14,AT5990
m9,d7,t15,AT5991
m9,d7,t16,AT5992
m9,d7,t17,AT5993
m9,d7,t18,AT5994
m9,d7,t19,AT5995
m9,d7,t20,AT5996
m9,d7,t21,AT5997
m9,d7,t22,AT5998
m9,d7,t23,AT5999
m9,d7,t24,AT6000
m9,d8,t1,AT6001
m9,d8,t2,AT6002
m9,d8,t3,AT6003
m9,d8,t4,AT6004
m9,d8,t5,AT6005
m9,d8,t6,AT6006
m9,d8,t7,AT6007
m9,d8,t8,AT6008
m9,d8,t9,AT6009
m9,d8,t10,AT6010
m9,d8,t11,AT6011
m9,d8,t12,AT6012
m9,d8,t13,AT6013
m9,d8,t14,AT6014
m9,d8,t15,AT6015
m9,d8,t16,AT6016
m9,d8,t17,AT6017
m9,d8,t18,AT6018
m9,d8,t19,AT6019
m9,d8,t20,AT6020
m9,d8,t21,AT6021
m9,d8,t22,AT6022
m9,d8,t23,AT6023
m9,d8,t24,AT6024
m9,d9,t1,AT6025
m9,d9,t2,AT6026
m9,d9,t3,AT6027
m9,d9,t4,AT6028
m9,d9,t5,AT6029
m9,d9,t6,AT6030
m9,d9,t7,AT6031
m9,d9,t8,AT6032
m9,d9,t9,AT6033
m9,d9,t10,AT6034
m9,d9,t11,AT6035
m9,d9,t12,AT6036
m9,d9,t13,AT6037
m9,d9,t14,AT6038
m9,d9,t15,AT6039
m9,d9,t16,AT6040
m9,d9,t17,AT6041
m9,d9,t18,AT6042
m9,d9,t19,AT6043
m9,d9,t20,AT6044
m9,d9,t21,AT6045
m9,d9,t22,AT6046
m9,d9,t23,AT6047
m9,d9,t24,AT6048
m9,d10,t1,AT6049
m9,d10,t2,AT6050
m9,d10,t3,AT6051
m9,d10,t4,AT6052
m9,d10,t5,AT6053
m9,d10,t6,AT6054
m9,d10,t7,AT6055
m9,d10,t8,AT6056
m9,d10,t9,AT6057
m9,d10,t10,AT6058
m9,d10,t11,AT6059
